API_WELL_NUMBER,WELL_NAME,WATER_DEPTH,SURF_LATITUDE,WELL_NAME_SUFFIX,COMPANY_NAME,BOTM_FLD_NAME_CD,WELL_SPUD_DATE,TOTAL_DEPTH_DATE,BH_TOTAL_MD,WELL_BORE_TVD,WELL_BP_ST_KICKOFF_MD,BOREHOLE_STAT_DT,BOREHOLE_STAT_CD,CASING_CUT_CODE,UNDWTR_COMP_STUB,SURF_LONGITUDE,BOTM_LATITUDE,BOTM_LONGITUDE
,,,,,,,,,,12029,,2/1/2002,ST,,N,-90.51290418,28.98013858,-90.50865658
,,,,,,,,,,15680,4550,4/15/2005,ST,,N,-90.51290418,28.98312928,-90.52370398
,,,,,,,,,,15700,13672,3/28/2022,PA,M,N,-90.51290418,28.98576808,-90.52958088
,,,,,,,,,,15972,,4/4/2022,PA,M,N,-90.51286762,28.98944914,-90.50817142
,,,,,,,,,,13096,,4/9/2001,PA,Y,N,-90.55796169,28.98185866,-90.55755079
,,,,,,,,,,15640,,8/20/2012,PA,M,N,-90.51897781,29.01118512,-90.52159001
,,,,,,,,,,11998,,4/26/2004,PA,,N,-90.52712472,28.9526608,-90.52675982
,,,,,,,,,,11291,,12/6/2001,ST,,N,-90.51606723,28.91276317,-90.51163323
,,,,,,,,,,11424,11214,12/19/2001,ST,,N,-90.51606723,28.91283937,-90.51135643
,,,,,,,,,,6132,907,2/4/2014,PA,M,N,-90.51606723,28.89993317,-90.51099983
,,,,,,,,,,4800,,11/4/2004,CNL,,N,-90.5160855,28.90341467,-90.51243239
,,,,,,,,,,12100,,11/17/2004,CNL,,N,-90.51289619,28.98357078,-90.50984036
,,,,,,,,,,17495,,9/11/2002,PA,Y,N,-90.68656294,28.85426047,-90.68681114
,,,,,,,,,,16000,,8/18/2003,CNL,,N,-90.61826047,28.88199903,-90.62443533
,,,,,,,,,,18027,,10/6/2024,TA,N,N,-90.68844755,28.83857629,-90.68467175
,,,,,,,,,,17834,,7/15/2003,ST,N,N,-90.65178755,28.83806752,-90.65006725
,,,,,,,,,,16557,13830,8/13/2003,ST,N,N,-90.65178755,28.84318172,-90.64667545
,,,,,,,,,,16463,14538,7/22/2024,PA,S,N,-90.65178755,28.84333592,-90.64694435
,,,,,,,,,,14515,,9/1/2003,ST,N,N,-90.69391496,28.84225433,-90.69307336
,,,,,,,,,,16501,13741,9/12/2003,ST,N,N,-90.69391496,28.83914813,-90.69094616
,,,,,,,,,,12506,,1/22/2000,COM,,N,-90.90873985,28.53684472,-90.91451415
,,,,,,,,,,10129,,2/8/2000,COM,,N,-90.99183901,28.63057435,-91.00051041
,,,,,,,,,,*****,*****,2/4/2000,CNL,,N,-90.99183901,*****,*****
,,,,,,,,,,13750,,3/12/2008,ST,,N,-91.26411354,28.83801586,-91.26930254
,,,,,,,,,,13031,6000,7/23/2023,PA,M,N,-91.26411354,28.83983296,-91.27058234
,,,,,,,,,,11385,,2/28/2000,COM,,N,-90.90868064,28.52522278,-90.90320594
,,,,,,,,,,15032,,7/21/2009,PA,M,N,-90.76831453,28.76177201,-90.76860343
,,,,,,,,,,8407,,3/25/2000,COM,,N,-91.035162,28.61217485,-91.0334069
,,,,,,,,,,18112,,6/20/2000,COM,,N,-91.18020678,29.13174295,-91.17986158
,,,,,,,,,,11783,,3/11/2000,ST,,N,-90.90868381,28.50797564,-90.91421091
,,,,,,,,,,12399,11600,4/18/2000,COM,,N,-90.90868381,28.50621704,-90.91249801
,,,,,,,,,,13850,,9/26/2023,PA,M,N,-91.28000695,28.83157827,-91.27989035
,,,,,,,,,,14275,,11/28/2018,TA,,N,-90.80308486,28.57029885,-90.80733326
,,,,,,,,,,15000,,6/30/2009,PA,M,N,-90.75580492,28.76255815,-90.75465272
,,,,,,,,,,12767,,4/18/2014,TA,,N,-90.90873664,28.50845241,-90.93274134
,,,,,,,,,,5500,,8/30/2000,ST,,N,-91.22305706,28.73770396,-91.23324916
,,,,,,,,,,5004,3556,10/29/2022,PA,M,N,-91.22305706,28.73356146,-91.23421296
,,,,,,,,,,9832,,9/14/2022,PA,M,N,-91.2115905,28.73836877,-91.1979229
,,,,,,,,,,10102,,3/1/2014,PA,M,N,-91.18641737,28.72126086,-91.18357357
,,,,,,,,,,10979,,5/31/2019,TA,,N,-90.87655014,28.52876386,-90.87780824
,,,,,,,,,,1905,,6/20/2000,PA,Y,N,-91.29722162,29.0815144,-91.29722872
,,,,,,,,,,10154,,8/9/2000,ST,N,N,-91.2930162,29.06230723,-91.293128
,,,,,,,,,,9527,3950,4/9/2024,PA,M,N,-91.2930162,29.06232773,-91.3022263
,,,,,,,,,,8999,,6/29/2022,PA,M,N,-91.22861092,28.74473339,-91.21592312
,,,,,,,,,,10450,,1/28/2001,PA,M,N,-91.15290742,28.97593343,-91.15299532
,,,,,,,,,,9241,,8/27/2000,COM,,N,-91.02891663,28.63214508,-91.02353453
,,,,,,,,,,13644,,8/15/2000,ST,,N,-90.853495,28.54871801,-90.8508014
,,,,,,,,,,16787,4030,10/24/2000,ST,,N,-90.853495,28.54748301,-90.8450182
,,,,,,,,,,16704,15818,7/30/2013,ST,M,N,-90.853495,28.54753441,-90.8464984
,,,,,,,,,,4960,450,8/14/2013,ST,N,N,-90.853495,28.54910911,-90.8536446
,,,,,,,,,,17685,5000,2/15/2014,COM,N,N,-90.853495,28.54179781,-90.8490595
,,,,,,,,,,13024,,8/27/2000,PA,Y,N,-91.02737601,28.88809686,-91.02762911
,,,,,,,,,,11001,,7/31/2022,PA,M,N,-91.20135178,28.74290326,-91.19684128
,,,,,,,,,,13276,,4/8/2004,PA,Y,N,-91.30122872,28.7726725,-91.30579892
,,,,,,,,,,10701,,5/7/2005,PA,M,N,-91.31505155,28.95255548,-91.31752835
,,,,,,,,,,9250,,11/22/2000,COM,,N,-91.25318098,28.74752923,-91.24062328
,,,,,,,,,,10135,,11/20/2000,CNL,N,N,-91.29866498,29.06251277,-91.3032626
,,,,,,,,,,9339,,9/24/2000,ST,,N,-91.20873027,28.74721177,-91.22098947
,,,,,,,,,,9739,3589,10/12/2000,PA,M,N,-91.20873027,28.74753207,-91.22139707
,,,,,,,,,,9401,,11/28/2000,COM,,N,-91.25318098,28.73935543,-91.25173068
,,,,,,,,,,5108,,7/20/1973,PA,Y,N,-91.14404889,28.24331443,-91.14404889
,,,,,,,,,,4818,,7/8/2018,TA,N,N,-91.19421338,28.32973502,-91.19366038
,,,,,,,,,,3770,,6/22/1973,PA,Y,N,-91.18371642,28.3350731,-91.18371642
,,,,,,,,,,5010,,12/23/2002,TA,N,N,-91.19419786,28.32941296,-91.19759716
,,,,,,,,,,8105,,10/1/1976,PA,Y,N,-91.15073017,28.27590046,-91.15067187
,,,,,,,,,,8387,,7/9/1973,PA,Y,N,-91.14108281,28.28661561,-91.14109901
,,,,,,,,,,14177,,10/30/1989,PA,Y,N,-91.28136017,28.43871747,-91.28150007
,,,,,,,,,,12500,,11/7/1973,PA,Y,N,-90.9156451,28.36597176,-90.9156451
,,,,,,,,,,11058,,10/10/1973,PA,Y,N,-91.26614577,28.44026823,-91.26614577
,,,,,,,,,,11890,9826,9/23/2022,PA,E,N,-91.27542843,28.40767702,-91.28064413
,,,,,,,,,,3222,,11/1/1973,ST,N,N,-91.27542843,28.41157032,-91.27542933
,,,,,,,,,,11719,2550,1/4/1974,ST,N,N,-91.27542843,28.40771442,-91.28117573
,,,,,,,,,,6656,,12/13/1973,PA,Y,N,-91.33117806,28.13271212,-91.33117806
,,,,,,,,,,7894,7000,2/6/1974,PA,Y,N,-91.17470754,28.3136136,-91.17578584
,,,,,,,,,,8488,,1/15/1974,ST,N,N,-91.17470754,28.3133017,-91.17534104
,,,,,,,,,,11473,,7/29/2024,PA,E,N,-91.28726857,28.4010324,-91.28716477
,,,,,,,,,,9500,,2/4/1974,PA,Y,N,-91.32929789,28.23323072,-91.32929789
,,,,,,,,,,13954,,3/23/2010,PA,M,N,-91.27539421,28.41357698,-91.2711841
,,,,,,,,,,9028,,10/30/1989,PA,Y,N,-91.28137263,28.43382718,-91.28247483
,,,,,,,,,,8508,,5/2/1974,ST,N,N,-91.28137263,28.43381668,-91.27615763
,,,,,,,,,,8270,2789,10/30/1989,PA,Y,N,-91.28137263,28.43188398,-91.28217263
,,,,,,,,,,13973,,9/23/2022,PA,E,N,-91.2754222,28.4129865,-91.2808593
,,,,,,,,,,14571,,9/23/2022,PA,E,N,-91.27539423,28.40600434,-91.27518553
,,,,,,,,,,7329,3175,7/11/1986,PA,Y,N,-91.19641453,28.3242841,-91.21235913
,,,,,,,,,,5553,,5/20/1974,ST,N,N,-91.19641453,28.3243394,-91.20623803
,,,,,,,,,,3012,,10/30/1989,PA,Y,N,-91.28164634,28.43882869,-91.28195394
,,,,,,,,,,8790,,1/23/1975,ST,Y,N,-91.30724305,28.33189995,-91.29573025
,,,,,,,,,,7089,800,10/3/1998,PA,Y,N,-91.30724305,28.33393635,-91.32385575
,,,,,,,,,,15899,,9/21/2022,PA,E,N,-91.27538489,28.40738378,-91.27053579
,,,,,,,,,,12687,,9/22/2022,PA,E,N,-91.27540354,28.41097159,-91.28168434
,,,,,,,,,,8104,,4/16/2000,PA,M,N,-91.29452943,28.434788,-91.28804983
,,,,,,,,,,8992,,9/26/1976,PA,Y,N,-91.18968267,28.18765301,-91.20084747
,,,,,,,,,,15346,,4/3/2010,PA,M,N,-91.27536932,28.41692722,-91.27542852
,,,,,,,,,,7542,,4/1/1975,COM,N,N,-91.09269754,28.27452548,-91.09274024
,,,,,,,,,,8913,,8/9/2000,PA,Y,N,-91.29454184,28.44326654,-91.28811594
,,,,,,,,,,6602,,10/3/1998,PA,Y,N,-91.30725237,28.35172914,-91.30728337
,,,,,,,,,,9296,,4/16/2000,PA,M,N,-91.29453874,28.42473504,-91.29098534
,,,,,,,,,,6781,,4/20/1975,ST,Y,N,-91.1038018,28.29978391,-91.103738
,,,,,,,,,,5659,2124,5/10/1975,PA,Y,N,-91.1038018,28.29472561,-91.1041314
,,,,,,,,,,13872,12104,9/22/2013,TA,N,N,-90.81927928,28.0857769,-90.81994048
,,,,,,,,,,5372,,6/27/1996,ST,N,N,-91.20894009,28.31548951,-91.21451069
,,,,,,,,,,5334,3750,10/9/2014,ST,M,N,-91.20894009,28.31527721,-91.21409989
,,,,,,,,,,8151,614,12/8/2014,COM,N,N,-91.20894009,28.31005031,-91.23593859
,,,,,,,,,,5185,5267,10/9/2014,ST,N,N,-91.20894009,28.31529631,-91.21427149
,,,,,,,,,,12160,,11/17/2017,PA,M,N,-90.87353002,28.43484792,-90.87113312
,,,,,,,,,,6430,,6/4/2009,PA,M,N,-91.26254178,28.40206538,-91.25800758
,,,,,,,,,,5132,,7/24/1996,COM,N,N,-91.06960666,28.35261855,-91.06918806
,,,,,,,,,,16409,,11/22/1996,PA,Y,N,-91.02037318,28.07330349,-91.02093828
,,,,,,,,,,4850,,9/6/1996,PA,Y,N,-90.99242517,28.03713201,-90.99242517
,,,,,,,,,,11859,,9/4/2007,PA,E,N,-90.94703148,28.42759028,-90.94711398
,,,,,,,,,,20506,,2/8/1997,PA,Y,N,-90.99241068,28.03493151,-90.99107888
,,,,,,,,,,5166,,12/14/1996,ST,N,N,-91.08820374,28.35333511,-91.08681884
,,,,,,,,,,5031,2679,12/28/1996,COM,N,N,-91.08820374,28.35173091,-91.08626164
,,,,,,,,,,6599,,1/31/2017,PA,M,C,-91.24866871,28.15239059,-91.24848531
,,,,,,,,,,10420,,9/15/2018,PA,E,N,-90.81044813,28.38781986,-90.82063293
,,,,,,,,,,9500,3130,8/24/1997,PA,Y,N,-91.32482108,28.3053057,-91.31126368
,,,,,,,,,,4944,,8/3/1997,ST,N,N,-91.32482108,28.3106552,-91.31940778
,,,,,,,,,,3638,,5/29/2001,ST,N,N,-91.08761007,28.30483193,-91.07643577
,,,,,,,,,,6295,1567,7/4/2001,COM,,N,-91.08761007,28.30514493,-91.06992687
,,,,,,,,,,13993,,10/19/1997,PA,Y,N,-91.19365967,28.00130778,-91.19269697
,,,,,,,,,,12216,,9/11/2018,PA,E,N,-90.81045758,28.37821134,-90.81612418
,,,,,,,,,,2700,,12/22/1997,ST,N,N,-91.11297911,28.29759756,-91.11296281
,,,,,,,,,,2701,1066,12/25/1997,PA,Y,N,-91.11297911,28.29695246,-91.11372101
,,,,,,,,,,14309,,2/1/1998,ST,N,N,-90.81934159,28.08023442,-90.81731029
,,,,,,,,,,13907,13713,3/14/2000,TA,N,N,-90.81934159,28.08182282,-90.81851089
,,,,,,,,,,14489,,5/5/1998,ST,N,N,-90.80601061,28.33308554,-90.80539031
,,,,,,,,,,13200,10694,5/20/1998,PA,Y,N,-90.80601061,28.33560154,-90.80724951
,,,,,,,,,,13310,,6/24/1998,ST,N,N,-90.81932291,28.08513704,-90.84088551
,,,,,,,,,,13600,12200,1/30/2024,TA,N,N,-90.81932291,28.08521124,-90.84167211
,,,,,,,,,,10737,,3/14/2009,PA,E,N,-90.76709133,28.12703859,-90.75905573
,,,,,,,,,,15863,,7/26/2003,TA,N,N,-91.06180039,28.07062557,-91.06666999
,,,,,,,,,,11396,,3/28/1998,PA,N,N,-90.7908791,28.26260574,-90.7910456
,,,,,,,,,,11474,,9/23/2016,PA,E,N,-91.20156266,28.25745518,-91.19648096
,,,,,,,,,,10197,,1/15/2013,ST,N,N,-91.07578718,28.21678714,-91.07987858
,,,,,,,,,,10059,7079,9/11/2014,PA,M,N,-91.07578811,28.21411899,-91.08001261
,,,,,,,,,,2310,,4/6/1998,PA,Y,N,-90.92691828,28.38617462,-90.93324768
,,,,,,,,,,2260,,4/6/1998,CNL,N,N,-90.92692757,28.38766052,-90.93544673
,,,,,,,,,,14601,,9/23/2016,PA,M,N,-90.79155752,28.31166408,-90.79185922
,,,,,,,,,,15948,13741,10/6/2003,ST,N,N,-90.69391496,28.83984943,-90.69106686
,,,,,,,,,,18156,12972,11/22/2003,COM,N,N,-90.69391496,28.83639233,-90.68949086
,,,,,,,,,,13682,,9/17/2003,ST,N,N,-90.53110052,28.82527815,-90.53150402
,,,,,,,,,,15165,5290,10/21/2003,ST,N,N,-90.53110052,28.82752065,-90.53272572
,,,,,,,,,,16821,15820,1/27/2014,ST,N,N,-90.53110052,28.83339145,-90.53533502
,,,,,,,,,,16105,13630,5/27/2021,PA,M,N,-90.53110052,28.83128785,-90.53338782
,,,,,,,,,,10549,,11/17/2003,PA,M,N,-90.70021194,28.86563231,-90.70032654
,,,,,,,,,,17500,,5/10/2005,CNL,N,N,-90.63366592,28.83567319,-90.63958775
,,,,,,,,,,14216,,12/3/2003,PA,M,N,-90.57999491,28.87933179,-90.57902601
,,,,,,,,,,17520,,4/6/2006,ST,N,N,-90.70018611,28.8639713,-90.69659161
,,,,,,,,,,17686,14232,1/30/2014,PA,M,N,-90.70018611,28.8592063,-90.69454951
,,,,,,,,,,*****,*****,12/15/2003,CNL,N,N,-90.68844742,*****,*****
,,,,,,,,,,13625,,12/12/2003,ST,N,N,-90.68844617,28.84344499,-90.68389037
,,,,,,,,,,14803,9664,12/25/2003,ST,N,N,-90.68844617,28.84423669,-90.68480687
,,,,,,,,,,16347,13815,1/22/2004,ST,N,N,-90.68844617,28.84106439,-90.68048007
,,,,,,,,,,18000,17100,2/21/2004,COM,N,N,-90.68844617,28.83808309,-90.67674787
,,,,,,,,,,16748,,1/27/2012,ST,N,P,-90.53030008,28.84290303,-90.53007888
,,,,,,,,,,15114,14419,2/11/2012,ST,N,P,-90.53030008,28.83746833,-90.53018428
,,,,,,,,,,16155,13812,3/8/2012,ST,N,N,-90.53030008,28.83457943,-90.52516178
,,,,,,,,,,15174,13810,5/29/2021,PA,M,S,-90.53030008,28.83810313,-90.52896828
,,,,,,,,,,17204,,8/31/2004,ST,N,N,-90.52403711,28.84765783,-90.53438861
,,,,,,,,,,17100,16209,9/19/2004,PA,M,N,-90.52403711,28.84796743,-90.53654811
,,,,,,,,,,12532,,6/23/2006,ST,N,N,-90.5316716,28.99978996,-90.5312129
,,,,,,,,,,15237,11632,8/8/2012,PA,M,N,-90.5316716,29.00490836,-90.5301166
,,,,,,,,,,17398,,12/31/2022,PA,M,N,-90.65904508,28.96801369,-90.65870118
,,,,,,,,,,17399,,5/22/2007,PA,M,N,-90.5817665,28.97239824,-90.5812424
,,,,,,,,,,18236,,4/1/2017,PA,M,N,-90.71389217,28.8516863,-90.71407947
,,,,,,,,,,16729,,9/4/2024,PA,S,N,-90.64046805,28.84235426,-90.65085715
,,,,,,,,,,11201,,10/21/2012,ST,N,N,-90.73047905,28.88191065,-90.72871225
,,,,,,,,,,11180,10760,11/4/2012,PA,M,N,-90.73047905,28.88207935,-90.72871635
,,,,,,,,,,15409,,10/13/2021,PA,M,N,-90.63826365,28.87728748,-90.63820295
,,,,,,,,,,8780,,9/7/2024,PA,S,N,-90.63365728,28.82805516,-90.62308618
,,,,,,,,,,12201,,11/15/2018,PA,M,N,-90.53962516,28.89106895,-90.53871696
,,,,,,,,,,5868,,3/7/1998,PA,N,N,-90.16256699,29.04694839,-90.16124126
,,,,,,,,,,6016,,4/6/1955,PA,N,N,-90.16254167,29.04647934,-90.15692717
,,,,,,,,,,6905,,3/7/1998,PA,N,N,-90.16257303,29.04105122,-90.15751203
,,,,,,,,,,6898,,3/7/1998,PA,N,N,-90.16257303,29.04433982,-90.17476343
,,,,,,,,,,5819,,3/7/1998,PA,N,N,-90.16254167,29.04399004,-90.15775567
,,,,,,,,,,7307,,9/17/1955,ST,N,N,-90.16257303,29.03685192,-90.16264443
,,,,,,,,,,12585,,11/1/2000,PA,Y,N,-91.1365591,29.1092339,-91.134706
,,,,,,,,,,14076,,12/14/2000,COM,,N,-90.85349454,28.5455102,-90.85804544
,,,,,,,,,,10367,,12/9/2000,COM,N,N,-90.90296807,28.50322722,-90.90179037
,,,,,,,,,,11096,,6/16/2003,ST,,N,-90.97870522,28.51765353,-90.96792032
,,,,,,,,,,12345,4129,12/1/2021,TA,N,N,-90.97870522,28.52273273,-90.97525282
,,,,,,,,,,9422,,12/6/2000,COM,,N,-91.25320282,28.73674704,-91.25308712
,,,,,,,,,,9842,,1/8/2001,ST,,N,-91.1488521,28.97599407,-91.1529652
,,,,,,,,,,9842,10110,1/23/2001,ST,,N,-91.1488521,28.97599407,-91.1529652
,,,,,,,,,,10156,4787,7/27/2024,PA,S,N,-91.1488521,28.97581957,-91.1527492
,,,,,,,,,,13709,,7/27/2010,PA,E,N,-91.15708156,28.99215375,-91.15696626
,,,,,,,,,,15757,,1/17/2001,PA,Y,N,-91.28150148,28.80080287,-91.28129528
,,,,,,,,,,8002,,12/11/2000,ST,N,N,-91.30411585,29.06671112,-91.30469365
,,,,,,,,,,7974,5047,12/18/2000,PA,Y,N,-91.30411585,29.06516432,-91.30294955
,,,,,,,,,,9596,,1/22/2001,COM,,N,-91.25318096,28.73723693,-91.24720126
,,,,,,,,,,10451,,5/31/2008,PA,M,N,-91.14418905,28.84800761,-91.14434105
,,,,,,,,,,15400,,8/19/2003,CNL,,N,-91.01693608,28.92052622,-91.01012147
,,,,,,,,,,15780,,3/18/2001,ST,,N,-91.25780734,28.82085978,-91.25784284
,,,,,,,,,,15532,14650,3/31/2001,ST,,N,-91.25780734,28.82057178,-91.25740684
,,,,,,,,,,14371,13450,5/13/2001,ST,,N,-91.25780734,28.82120838,-91.25494944
,,,,,,,,,,16281,4520,7/14/2023,PA,M,N,-91.25780734,28.82079818,-91.25873554
,,,,,,,,,,12401,,7/30/2002,COM,,N,-91.3209163,28.96103077,-91.3148242
,,,,,,,,,,*****,*****,4/28/2003,CNL,,N,-91.04235492,*****,*****
,,,,,,,,,,14323,,5/27/2001,PA,Y,N,-90.83172146,28.94596367,-90.83176326
,,,,,,,,,,12572,,9/27/2023,PA,M,N,-90.97018342,28.51506423,-90.97735892
,,,,,,,,,,14598,,7/7/2023,PA,M,N,-90.87315064,28.56574473,-90.87471904
,,,,,,,,,,11017,,6/27/2001,COM,,N,-91.06439421,28.62158862,-91.05605081
,,,,,,,,,,18489,,3/30/2007,PA,M,N,-91.12055797,28.83713426,-91.12000687
,,,,,,,,,,12979,,6/23/2001,ST,,N,-91.13520562,28.88655093,-91.13519062
,,,,,,,,,,12680,6170,9/17/2012,PA,M,N,-91.13520562,28.88863943,-91.12734612
,,,,,,,,,,757,,6/12/2001,ST,,N,-90.97019894,28.50550623,-90.97018653
,,,,,,,,,,12378,568,7/11/2001,ST,,N,-90.97019894,28.50667437,-90.97078364
,,,,,,,,,,13860,10883,9/24/2023,PA,M,N,-90.97019894,28.51030927,-90.97247834
,,,,,,,,,,11018,,5/12/2023,PA,M,N,-90.77501339,28.94855774,-90.78014789
,,,,,,,,,,17733,,8/20/2001,ST,,N,-91.24931474,28.77528815,-91.24918324
,,,,,,,,,,17652,16439,7/19/2023,PA,M,N,-91.24931474,28.77537735,-91.24972254
,,,,,,,,,,15508,,7/7/2012,ST,,N,-91.25782808,28.82268808,-91.25504738
,,,,,,,,,,15370,14459,7/14/2023,PA,M,N,-91.25782808,28.82246338,-91.25443838
,,,,,,,,,,13500,,11/17/2004,CNL,,N,-91.13523053,28.88898108,-91.12637775
,,,,,,,,,,12122,,8/26/2001,PA,Y,N,-91.27195238,29.10887019,-91.27190738
,,,,,,,,,,7772,,8/17/2001,ST,,N,-91.17429009,28.87993965,-91.17831129
,,,,,,,,,,11515,,9/25/2022,PA,E,N,-91.27545956,28.40460648,-91.28220376
,,,,,,,,,,6561,,5/24/1975,PA,Y,N,-91.13258422,28.29487724,-91.13262168
,,,,,,,,,,9014,,8/9/2000,PA,Y,N,-91.29457917,28.44326225,-91.29647737
,,,,,,,,,,11091,,3/30/2010,PA,M,N,-91.27540663,28.41945854,-91.28193853
,,,,,,,,,,7130,,8/11/1991,PA,Y,N,-91.21224412,28.33033558,-91.21214522
,,,,,,,,,,8781,,4/16/2000,PA,M,N,-91.29457296,28.4380652,-91.28764376
,,,,,,,,,,9756,,8/4/1975,PA,Y,N,-91.31248506,28.31134554,-91.31282216
,,,,,,,,,,7200,,7/10/1983,PA,Y,N,-91.07876694,28.27688898,-91.07876204
,,,,,,,,,,11475,,9/16/1975,PA,Y,N,-91.2947105,28.31583498,-91.2953742
,,,,,,,,,,8695,,4/16/2000,PA,M,N,-91.29459474,28.44016421,-91.29842834
,,,,,,,,,,7322,,2/3/1991,PA,Y,N,-91.10358968,28.26989746,-91.10350978
,,,,,,,,,,8357,,11/3/1982,PA,Y,N,-91.29820264,28.32450819,-91.29827224
,,,,,,,,,,13441,,9/24/2022,PA,E,N,-91.27540046,28.40441905,-91.27060586
,,,,,,,,,,8999,,1/10/1976,PA,Y,N,-91.31138853,28.22496099,-91.31141263
,,,,,,,,,,8986,,8/9/2000,PA,Y,N,-91.29459784,28.44345691,-91.30508794
,,,,,,,,,,9025,,8/9/2000,PA,Y,N,-91.29456051,28.44337039,-91.30045751
,,,,,,,,,,6943,,2/7/1991,PA,Y,N,-91.08443961,28.28243056,-91.08442881
,,,,,,,,,,14208,,7/30/2024,PA,E,N,-91.28728099,28.39945691,-91.27402399
,,,,,,,,,,11900,,3/25/2010,PA,M,N,-91.27541286,28.41307324,-91.27770626
,,,,,,,,,,13272,,6/15/1978,PA,Y,N,-90.82931515,28.42672104,-90.82931515
,,,,,,,,,,14671,,3/27/2010,PA,M,N,-91.27537056,28.41020651,-91.26483916
,,,,,,,,,,5808,,5/12/1986,PA,Y,N,-91.14730989,28.27810714,-91.14742039
,,,,,,,,,,3638,,7/14/1977,ST,N,N,-91.27541603,28.41079267,-91.27444373
,,,,,,,,,,7504,3652,9/25/2022,PA,E,N,-91.27541603,28.41045627,-91.27395683
,,,,,,,,,,5814,,5/14/1986,PA,Y,N,-91.14726958,28.27642034,-91.15456768
,,,,,,,,,,11090,11220,8/2/2024,PA,E,N,-91.28727475,28.411247,-91.28770055
,,,,,,,,,,2946,,10/1/1976,ST,N,N,-91.28727475,28.4017639,-91.28739205
,,,,,,,,,,10928,1720,12/18/1976,ST,N,N,-91.28727475,28.4111601,-91.28786415
,,,,,,,,,,5599,,5/16/1986,PA,Y,N,-91.14728198,28.2755805,-91.15087168
,,,,,,,,,,11498,,5/7/1977,ST,Y,N,-91.29333661,28.34148319,-91.29368191
,,,,,,,,,,10591,8170,5/23/1977,PA,Y,N,-91.29333661,28.34300139,-91.28884281
,,,,,,,,,,13318,4289,4/14/2010,PA,M,N,-91.27543468,28.40933608,-91.27280798
,,,,,,,,,,6524,,10/9/1976,ST,N,N,-91.27543468,28.40995288,-91.27359728
,,,,,,,,,,13004,,4/1/2010,PA,M,N,-91.27538797,28.41591903,-91.27748307
,,,,,,,,,,8820,,11/23/1976,PA,Y,N,-91.33180772,28.32780725,-91.33124962
,,,,,,,,,,7231,,12/17/1976,PA,Y,N,-91.06795193,28.25369681,-91.06789923
,,,,,,,,,,7500,,1/1/1977,ST,N,N,-91.31893127,28.22361906,-91.31898957
,,,,,,,,,,7649,2537,5/11/1989,PA,Y,N,-91.31893127,28.21690876,-91.32773337
,,,,,,,,,,2900,,5/24/2002,PA,Y,C,-91.02969549,28.13818565,-91.02970269
,,,,,,,,,,2197,,7/11/2002,PA,M,N,-91.1118629,28.29530745,-91.1143805
,,,,,,,,,,9697,,7/29/1998,ST,N,N,-91.04485764,28.42887991,-91.04205624
,,,,,,,,,,13327,9130,5/20/2012,TA,N,N,-91.04485764,28.42513371,-91.03791474
,,,,,,,,,,15509,,6/4/2017,ST,N,N,-91.06174085,28.03943655,-91.06181045
,,,,,,,,,,14227,16864,7/9/2017,COM,N,N,-91.06174085,28.03946395,-91.06180645
,,,,,,,,,,14722,,3/10/2014,PA,M,N,-91.21178718,28.38463901,-91.21151408
,,,,,,,,,,3332,,1/29/1999,ST,N,N,-91.06176639,28.04804746,-91.06296389
,,,,,,,,,,4218,3978,2/16/1999,COM,N,N,-91.06176639,28.03861576,-91.06381999
,,,,,,,,,,6100,,8/23/2010,PA,E,N,-91.01418928,28.2996598,-91.00662288
,,,,,,,,,,14349,,3/14/2009,ST,M,N,-91.13690019,28.42589537,-91.13411759
,,,,,,,,,,15691,360,4/27/2009,ST,N,N,-91.13690019,28.41337767,-91.13919259
,,,,,,,,,,15348,8400,5/19/2009,COM,N,N,-91.13690019,28.42333567,-91.13815959
,,,,,,,,,,8573,,10/3/1999,ST,,N,-91.08817266,28.36311465,-91.08862576
,,,,,,,,,,8414,8618,10/6/1999,ST,,N,-91.08817266,28.36311465,-91.08942066
,,,,,,,,,,8600,8618,11/4/1999,COM,,N,-91.08817266,28.36313695,-91.08943626
,,,,,,,,,,4876,,10/24/1999,COM,,N,-91.20894906,28.31547355,-91.21501356
,,,,,,,,,,2263,,9/26/2001,TA,,N,-91.0694979,28.35378133,-91.0529719
,,,,,,,,,,2057,,10/11/1999,PA,Y,N,-90.81932098,28.07577475,-90.81932099
,,,,,,,,,,13498,,12/16/1999,PA,Y,N,-91.09646787,28.38485241,-91.09628627
,,,,,,,,,,1460,,10/28/1999,PA,Y,N,-91.15721333,28.04220414,-91.15721333
,,,,,,,,,,5530,,11/20/1999,COM,,N,-91.20893351,28.31444908,-91.21500071
,,,,,,,,,,6200,,11/28/1999,COM,,N,-91.0882658,28.36314067,-91.0867251
,,,,,,,,,,16090,,1/14/2004,PA,,N,-91.15719492,28.0349529,-91.16499072
,,,,,,,,,,9494,,7/31/2001,PA,Y,N,-91.031273,28.18989419,-91.0340149
,,,,,,,,,,13863,,6/15/2014,PA,M,N,-91.31852713,28.27036636,-91.31730353
,,,,,,,,,,8306,,3/12/2000,PA,Y,N,-91.32485227,28.19114134,-91.31881247
,,,,,,,,,,5678,,1/29/2000,ST,,N,-91.03129165,28.17468668,-91.03509435
