API Well Number,Permit Type,APD Received Date,APD Approved Date,Company Number,Company Name,Bottom Area Code,Bottom Block Number,Bottom Lease Number,Surface Area Code,Surface Block Number,Surface Lease Number,Surface NS Dist,Surface NS Code,Surface EW Dist,Surface EW Code,Well Type,Well Name,Well Name Suffix,Water Depth (feet),Rig ID Number,Rig Name,Surf X Coord Loc,Surf Y Coord Loc,Surface Latitude,Surface Longitude
177194085800,New Well,9/1/2011,7/18/2012,03026,Pisces Energy LLC,WD,40,G33119,WD,40,G33119,6583,N,1693,W,Exploratory,002,ST00BP00,85,90115,ENTERPRISE 264,2488314.989650,158935.378513,29.09475722,-89.80448972
177004025001,Revised Sidetrack,9/1/2011,9/1/2011,02851,"Mariner Energy Resources, Inc.",WC,110, 00081,WC,110, 00081,4700,S,5000,W,Exploratory,010,ST01BP00,43,12022,HERCULES 200,1381693.612065,309941.899672,29.50456071,-93.27711069
608114045005,Revised Sidetrack,9/1/2011,9/9/2011,01819,ATP Oil & Gas Corporation,GC,300,G22939,GC,299,G15571,2322,S,647,E,Development,SS004,ST03BP00,3456,28524,DIAMOND OCEAN VICTORY,2549592.889374,10044881.537195,27.65243759,-90.1912073
608084002100,Revised New Well,9/1/2011,9/1/2011,00078,Chevron U.S.A. Inc.,KC,785,G25806,KC,785,G25806,310,S,7650,W,Exploratory,001,ST00BP00,6594,46105,T.O. DISCOVERER DEEP SEAS,1924289.977371,9504310.062864,26.19062306,-92.1340575
608054007200,Revised New Well,9/1/2011,9/6/2011,02748,Statoil Gulf of Mexico LLC,AC,810,G31199,AC,810,G31199,5245,S,6158,E,Exploratory,001,ST00BP00,7134,50099,MAERSK DEVELOPER,975922.024521,9493405.015857,26.14895944,-95.0260775
608074030602,Revised Sidetrack,9/2/2011,9/6/2011,00689,Shell Offshore Inc.,GB,427,G07493,GB,427,G07493,5860,N,1392,E,Exploratory,DC001,ST01BP00,2721,91517,NOBLE JIM THOMPSON,1836048.379354,10005019.707194,27.56990844,-92.39593938
427034056603,Revised Bypass,9/2/2011,9/6/2011,02628,"Arena Offshore, LP",MI,669,G04065,MI,668,G04547,4223,N,4143,E,Development,A013,ST02BP01,95,91228,ENSCO 90,2822212.936296,67057.335156,27.99311999,-96.45250529
177184011100,Revised New Well,9/6/2011,9/8/2011,00105,Apache Corporation,GI,116,G13944,GI,116,G13944,3355,N,6888,E,Development,A007,ST00BP00,325,94109,H&P 105,2406497.370548,-127738.663943,28.30927944,-90.07051667
608174120200,New Well,9/6/2011,11/23/2011,02058,"LLOG Exploration Offshore, L.L.C.",MC,431,G22877,MC,431,G22877,5991,N,1415,W,Exploratory,001,ST00BP00,6425,92118,NOBLE AMOS RUNNER,1236934.978694,10369208.970441,28.56750111,-88.25736611
608174119800,Revised New Well,9/6/2011,9/6/2011,00689,Shell Offshore Inc.,MC,806,G07962,MC,762,G07957,977,S,1448,W,Exploratory,SD001,ST00BP00,3140,50640,NOBLE JIM DAY,904327.951125,10233616.753712,28.18116528,-89.28533306
177094150900,New Well,9/7/2011,9/21/2011,00730,Walter Oil & Gas Corporation,EI,51,G31366,EI,51,G31366,5020,S,4374,W,Exploratory,001,ST00BP00,19,28538,DIAMOND OCEAN COLUMBIA,1884196.707027,202419.645268,29.22279139,-91.69634833
608114058002,Sidetrack,9/8/2011,9/16/2011,02010,BHP Billiton Petroleum (GOM) Inc.,GC,738,G16786,GC,738,G16786,3428,S,3924,W,Exploratory,001,ST01BP00,4468,48236,T.O. DEVELOPMENT DRILLER I,2522484.258093,9887587.973176,27.22174872,-90.28548514
608174119300,Revised New Well,9/9/2011,9/9/2011,02117,Shell Gulf of Mexico Inc.,MC,348,G19939,MC,348,G19939,1670,S,5105,E,Exploratory,003,ST00BP00,7256,45804,T.O. DEEPWATER NAUTILUS,1325455.040492,10392709.990590,28.6344275,-87.98215083
608054007200,Revised New Well,9/12/2011,9/12/2011,02748,Statoil Gulf of Mexico LLC,AC,810,G31199,AC,810,G31199,5245,S,6158,E,Exploratory,001,ST00BP00,7134,50099,MAERSK DEVELOPER,975922.024521,9493405.015857,26.14895944,-95.0260775
608244001300,Revised New Well,9/12/2011,9/30/2011,00981,Anadarko Petroleum Corporation,LL,400,G23481,LL,400,G23481,7280,S,6721,W,Exploratory,001,ST00BP00,9179,50099,MAERSK DEVELOPER,1400641.038104,10002319.960687,27.56182028,-87.7403075
177100008003,Bypass,9/14/2011,9/15/2011,00003,Union Oil Company of California,EI,276,G00989,EI,276,G00989,1147,N,7279,E,Development,C010,ST01BP02,161,91222,ENSCO 82,1962676.283775,-79220.115368,28.44878746,-91.44943984
608054007300,Revised New Well,9/14/2011,9/19/2011,00689,Shell Offshore Inc.,AC,857,G17565,AC,857,G17565,3581,S,4404,W,Development,GD001,ST00BP00,7995,50479,NOBLE DANNY ADKINS,1018163.637577,9475900.540589,26.10256111,-94.89656111
427034056602,Revised Sidetrack,9/14/2011,9/14/2011,02628,"Arena Offshore, LP",MI,668,G04547,MI,668,G04547,4223,N,4143,E,Development,A013,ST02BP00,95,91228,ENSCO 90,2822212.936296,67057.335156,27.99311999,-96.45250529
608114056001,Revised Sidetrack,9/14/2011,9/15/2011,02237,"Noble Energy, Inc.",GC,723,G21813,GC,723,G21813,7724,S,1104,E,Exploratory,001,ST01BP00,5047,50179,VALARIS 8501,2295695.807792,9891884.249579,27.24535154,-90.98279073
177254087200,Revised New Well,9/14/2011,9/14/2011,02375,"Energy XXI GOM, LLC",MP,60,G25017,MP,60,G25017,441,S,354,W,Development,002,ST00BP00,86,82313,ENTERPRISE 205,2768454.021291,249021.037188,29.32921083,-88.92169111
177094150501,Revised Bypass,9/14/2011,9/15/2011,02312,McMoRan Oil & Gas LLC,EI,223,G21640,EI,223,G21640,4035,S,12283,E,Exploratory,001,ST00BP01,138,50519,VALARIS JU-143 (ROWAN EXL I),1837495.739201,-26728.424843,28.59218445,-91.83956937
608114056001,Revised Sidetrack,9/15/2011,9/16/2011,02237,"Noble Energy, Inc.",GC,723,G21813,GC,723,G21813,7724,S,1104,E,Exploratory,001,ST01BP00,5047,50179,VALARIS 8501,2295695.807792,9891884.249579,27.24535154,-90.98279073
608124005300,New Well,9/15/2011,10/26/2011,00003,Union Oil Company of California,WR,634,G18745,WR,634,G18745,2629,S,2212,W,Exploratory,PN001,ST00BP00,6805,50820,T.O. DISCOVERER INDIA,2267331.696275,9554148.618306,26.31761861,-91.08571694
608124005700,New Well,9/15/2011,10/26/2011,00003,Union Oil Company of California,WR,677,G18753,WR,677,G18753,4615,N,183,E,Exploratory,PS001,ST00BP00,7038,50820,T.O. DISCOVERER INDIA,2264936.581972,9546905.428386,26.29779167,-91.09335333
608124005600,New Well,9/15/2011,10/26/2011,00003,Union Oil Company of California,WR,677,G18753,WR,677,G18753,4637,N,102,E,Exploratory,PS003,ST00BP00,7040,50820,T.O. DISCOVERER INDIA,2265017.919410,9546883.401919,26.29772778,-91.09310611
608124005800,New Well,9/15/2011,10/26/2011,00003,Union Oil Company of California,WR,677,G18753,WR,677,G18753,4851,N,121,E,Exploratory,PS004,ST00BP00,7038,50820,T.O. DISCOVERER INDIA,2264999.331431,9546668.642989,26.29713778,-91.0931725
608114057500,Revised New Well,9/16/2011,10/7/2011,02010,BHP Billiton Petroleum (GOM) Inc.,GC,654,G20085,GC,654,G20085,5029,S,6663,E,Exploratory,WI002,ST00BP00,4337,45682,GSF C.R. LUIGS,2591097.0353,9920868.981422,27.30896667,-90.07215083
177114154500,New Well,9/16/2011,9/29/2011,03059,ANKOR Energy LLC,SS,218,G01022,SS,218,G01022,5702,S,2522,E,Development,B008,ST00BP00,113,12014,HERCULES 202,2091077.980208,-62167.486768,28.49541722,-91.0498775
177114154800,New Well,9/16/2011,10/31/2011,03059,ANKOR Energy LLC,SS,218,G01022,SS,218,G01022,5696,S,2523,E,Development,B009,ST00BP00,113,12014,HERCULES 202,2091077.281388,-62173.347557,28.49540111,-91.04987972
608054007200,Revised New Well,9/18/2011,9/20/2011,02748,Statoil Gulf of Mexico LLC,AC,810,G31199,AC,810,G31199,5245,S,6158,E,Exploratory,001,ST00BP00,7134,50099,MAERSK DEVELOPER,975922.024521,9493405.015857,26.14895944,-95.0260775
177194085400,New Well,9/19/2011,10/4/2011,03075,"Hall-Houston Exploration III, L.P.",WD,89,G01088,WD,89,G01088,6727,N,4882,W,Development,D002,ST00BP00,202,99904,ENTERPRISE 253,2547659.959316,96265.143237,28.92012917,-89.62164611
177100005201,Sidetrack,9/19/2011,10/4/2011,00003,Union Oil Company of California,EI,276,G00989,EI,276,G00989,1131,N,7285,E,Development,C002,ST01BP00,170,91222,ENSCO 82,1962670.519870,-79204.357887,28.44883077,-91.44945782
608074030603,,9/20/2011,9/16/2011,00689,Shell Offshore Inc.,GB,427,G07493,GB,427,G07493,5860,N,1392,E,,DC001,ST01BP01,2719,91517,NOBLE JIM THOMPSON,1836048.379354,10005019.707194,27.56990844,-92.39593938
608074030603,Bypass,9/20/2011,9/21/2011,00689,Shell Offshore Inc.,GB,427,G07493,GB,427,G07493,5860,N,1392,E,Exploratory,DC001,ST01BP01,2719,91517,NOBLE JIM THOMPSON,1836048.379354,10005019.707194,27.56990844,-92.39593938
177254001103,Revised Sidetrack,9/21/2011,9/21/2011,00078,Chevron U.S.A. Inc.,MP,144,G01634,MP,144,G01634,2787,S,6095,E,Development,B016,ST03BP00,208,91216,VALARIS JU-68 (ENSCO 68),2850505.068597,236616.958031,29.29010697,-88.66518485
608114045006,Sidetrack,9/21/2011,9/22/2011,01819,ATP Oil & Gas Corporation,GC,300,G22939,GC,299,G15571,2322,S,647,E,Development,SS004,ST04BP00,3452,28524,DIAMOND OCEAN VICTORY,2549592.889374,10044881.537195,27.65243759,-90.1912073
427104017500,New Well,9/21/2011,10/3/2011,00730,Walter Oil & Gas Corporation,HI,A171,G30679,HI,A171,G30679,1085,N,2949,E,Exploratory,001,ST00BP00,53,99902,ENTERPRISE 251,3647086.845385,529554.979543,29.18976806,-93.83599278
177094150501,Revised Bypass,9/21/2011,9/23/2011,02312,McMoRan Oil & Gas LLC,EI,223,G21640,EI,223,G21640,4035,S,12283,E,Exploratory,001,ST00BP01,138,50519,VALARIS JU-143 (ROWAN EXL I),1837495.739201,-26728.424843,28.59218445,-91.83956937
177044111600,New Well,9/22/2011,10/21/2011,02628,"Arena Offshore, LP",EC,328,G10638,EC,328,G10638,7348,S,4660,W,Development,008,ST00BP00,243,45642,WFD 300,1558450.003588,-178700.029465,28.16807083,-92.70314139
177094150600,Revised New Well,9/22/2011,9/27/2011,02312,McMoRan Oil & Gas LLC,EI,26,G27904,EI,26,G27904,6642,S,14009,E,Exploratory,002,ST00BP00,20,91307,ROWAN LOUISIANA,1835768.979366,233745.032480,29.308425,-91.84859722
608174120100,Revised New Well,9/22/2011,9/22/2011,00689,Shell Offshore Inc.,MC,805,G24112,MC,762,G07957,985,S,1340,W,Exploratory,WB001,ST00BP00,3140,50640,NOBLE JIM DAY,904219.959008,10233625.052460,28.1811825,-89.28566861
608054007200,Revised New Well,9/22/2011,10/5/2011,02748,Statoil Gulf of Mexico LLC,AC,810,G31199,AC,810,G31199,5245,S,6158,E,Exploratory,001,ST00BP00,7134,50099,MAERSK DEVELOPER,975922.024521,9493405.015857,26.14895944,-95.0260775
608174119600,Revised New Well,9/23/2011,10/6/2011,00689,Shell Offshore Inc.,MC,935,G07976,MC,935,G07976,5303,S,805,W,Development,A007,ST00BP00,3789,49859,NOBLE DRILLER,856165.038192,10174583.029959,28.01629833,-89.43109528
608084002300,Revised New Well,9/26/2011,9/27/2011,00059,Hess Corporation,KC,384,G22353,KC,384,G22353,3847,N,4358,W,Exploratory,001,ST00BP00,6320,47734,DIAMOND OCEAN BARONESS,1841797.967205,9658553.026262,26.61641083,-92.38343
427084064100,Revised New Well,9/26/2011,9/28/2011,03075,"Hall-Houston Exploration III, L.P.",HI,205,G31044,HI,205,G31044,6013,N,3926,W,Exploratory,001,ST00BP00,55,4812,ENTERPRISE 212,3479721.818626,492946.974305,29.10844833,-94.3646875
177134018501,Sidetrack,9/26/2011,10/24/2011,03026,Pisces Energy LLC,PL,13,G03171,PL,13,G03171,4153,N,597,W,Development,007,ST01BP00,33,4809,ENTERPRISE 263,2218243.037612,95515.875835,28.92753073,-90.65119554
177254000701,Sidetrack,9/26/2011,10/28/2011,00078,Chevron U.S.A. Inc.,MP,144,G01634,MP,144,G01634,2779,S,6101,E,Development,B010,ST01BP00,208,91216,VALARIS JU-68 (ENSCO 68),2850499.068684,236608.957982,29.29008536,-88.66520425
177074035601,Revised Sidetrack,9/27/2011,10/5/2011,00105,Apache Corporation,SM,281,G02600,SM,281,G02600,2706,S,3346,W,Development,E011,ST01BP00,43,45200,ROWAN CECIL PROVINE,1827824.763835,145549.643706,29.06579211,-91.87222002
177114154700,New Well,9/27/2011,10/24/2011,00105,Apache Corporation,SS,189,G04232,SS,189,G04232,3164,S,1340,E,Development,A010,ST00BP00,80,91229,VALARIS JU-87 (ENSCO 87),2170260.031542,-36782.467085,28.56444306,-90.80308167
177154118602,Revised Sidetrack,9/27/2011,9/28/2011,02266,"Energy Partners, Ltd.",ST,41,G24954,ST,41,G24954,7207,N,3280,E,Development,E001,ST01BP00,72,90916,HERCULES 265,2375605.851315,97606.624703,28.92977511,-90.15930449
177254087500,New Well,9/27/2011,10/14/2011,02904,Phoenix Exploration Company LP,MP,59,G03194,MP,59,,3449,N,3974,E,Development,I002,ST00BP00,69,4810,ENTERPRISE 214,2764126.008107,259881.055263,29.35931917,-88.93455639
608114035401,Revised Sidetrack,9/28/2011,10/4/2011,02647,Murphy Exploration & Production Company - USA,GC,338,G21790,GC,338,G21790,6431,S,2195,E,Development,A007,ST01BP00,3330,47794,NABORS MODS 200,2468845.001420,10033151.007381,27.62501988,-90.44120694
608174120100,Revised New Well,9/28/2011,9/30/2011,00689,Shell Offshore Inc.,MC,805,G24112,MC,762,G07957,985,S,1340,W,Exploratory,WB001,ST00BP00,3140,50640,NOBLE JIM DAY,904219.959008,10233625.052460,28.1811825,-89.28566861
608174119300,Revised New Well,9/29/2011,9/30/2011,02117,Shell Gulf of Mexico Inc.,MC,348,G19939,MC,348,G19939,1670,S,5105,E,Exploratory,003,ST00BP00,7256,45804,T.O. DEEPWATER NAUTILUS,1325455.040492,10392709.990590,28.6344275,-87.98215083
177174019903,Sidetrack,9/29/2011,10/4/2011,02375,"Energy XXI GOM, LLC",GI,22, 00031,GI,22, 00031,2299,N,6366,E,Development,R022,ST03BP00,55,91244,ENSCO 99,2436535.852668,168478.356270,29.1227971,-89.96622998
177004130700,Revised New Well,10/4/2011,10/7/2011,00078,Chevron U.S.A. Inc.,WC,18,G21530,WC,18,G21530,2568,S,3400,E,Exploratory,J002,ST00BP00,26,90115,ENTERPRISE 264,1255229.564712,381599.980885,29.69507778,-93.67918694
177254087201,,10/5/2011,9/28/2011,02375,"Energy XXI GOM, LLC",MP,60,G25017,MP,60,G25017,444,S,352,W,,  002,ST00BP01,87,82313,ENTERPRISE 205,2768451.572282,249023.815352,29.32921861,-88.92169861
177094150600,Revised New Well,10/5/2011,10/6/2011,02312,McMoRan Oil & Gas LLC,EI,26,G27904,EI,26,G27904,6642,S,14009,E,Exploratory,002,ST00BP00,20,91307,ROWAN LOUISIANA,1835768.979366,233745.032480,29.308425,-91.84859722
177094150501,Revised Bypass,10/5/2011,10/5/2011,02312,McMoRan Oil & Gas LLC,EI,223,G21640,EI,223,G21640,4035,S,12283,E,Exploratory,001,ST00BP01,138,50519,VALARIS JU-143 (ROWAN EXL I),1837495.739201,-26728.424843,28.59218445,-91.83956937
177254087400,Revised New Well,10/5/2011,10/20/2011,00078,Chevron U.S.A. Inc.,MP,41, 00374,MP,41, 00374,6656,N,6466,W,Development,CC051,ST00BP00,46,14307,HERCULES 120,2745065.962192,271423.968395,29.39213917,-88.99363389
177254087201,Bypass,10/5/2011,10/5/2011,02375,"Energy XXI GOM, LLC",MP,60,G25017,MP,60,G25017,444,S,352,W,Development,002,ST00BP01,87,82313,ENTERPRISE 205,2768451.572282,249023.815352,29.32921861,-88.92169861
608174120100,Revised New Well,10/5/2011,10/6/2011,00689,Shell Offshore Inc.,MC,805,G24112,MC,762,G07957,985,S,1340,W,Exploratory,WB001,ST00BP00,3140,50640,NOBLE JIM DAY,904219.959008,10233625.052460,28.1811825,-89.28566861
608054001101,Sidetrack,10/6/2011,11/17/2011,00276,Exxon Mobil Corporation,AC,25,G10380,AC,25,G10380,5654,S,2548,E,Development,HA005,ST01BP00,4808,47916,NABORS MODS 201,1090412.003524,9778934.011288,26.9389429,-94.68859083
177044111503,Sidetrack,10/6/2011,10/13/2011,02628,"Arena Offshore, LP",EC,328,G10638,EC,328,G10638,3082,N,7259,E,Development,C009,ST02BP00,243,45642,WFD 300,1561288.922752,-174371.638327,28.18006297,-92.69449462
177150024601,Sidetrack,10/6/2011,5/8/2012,00078,Chevron U.S.A. Inc.,ST,24, 00387,ST,24, 00387,3290,N,2988,E,Development,CL010,ST01BP00,54,90103,HERCULES 173,2382239.731236,131040.005875,29.02152006,-90.13747995
608114058003,Bypass,10/7/2011,10/7/2011,02010,BHP Billiton Petroleum (GOM) Inc.,GC,738,G16786,GC,738,G16786,3428,S,3924,W,Exploratory,001,ST01BP01,4468,48236,T.O. DEVELOPMENT DRILLER I,2522484.258093,9887587.973176,27.22174872,-90.28548514
608174120400,New Well,10/7/2011,1/13/2012,00689,Shell Offshore Inc.,MC,940,G31534,MC,940,G31534,730,S,7631,E,Exploratory,002,ST00BP00,3978,50479,NOBLE DANNY ADKINS,942768.994455,10170009.976359,28.00821056,-89.16254694
608114045007,,10/10/2011,10/7/2011,01819,ATP Oil & Gas Corporation,GC,300,G22939,GC,299,G15571,2322,S,647,E,,SS004,ST05BP00,3456,28524,DIAMOND OCEAN VICTORY,2549592.889374,10044881.537195,27.65243759,-90.1912073
608114031101,Sidetrack,10/10/2011,8/15/2014,02806,Marubeni Oil & Gas (USA) Inc.,GC,155,G16698,GC,155,G16698,7360,N,4154,E,Development,MA002,ST01BP00,1939,49859,NOBLE DRILLER,2356006.002743,10098560.006322,27.81086538,-90.78587726
608114045007,Sidetrack,10/10/2011,10/18/2011,01819,ATP Oil & Gas Corporation,GC,300,G22939,GC,299,G15571,2322,S,647,E,Development,SS004,ST05BP00,3456,28524,DIAMOND OCEAN VICTORY,2549592.889374,10044881.537195,27.65243759,-90.1912073
608174120000,Revised New Well,10/10/2011,10/14/2011,02782,Eni US Operating Co. Inc.,MC,772,G16647,MC,772,G16647,5418,S,5400,E,Exploratory,006,ST00BP00,5639,30409,T.O. DEEPWATER PATHFINDER,1071720.417451,10238058.079281,28.20106944,-88.7660625
608044027301,Revised Bypass,10/10/2011,10/17/2011,00981,Anadarko Petroleum Corporation,EB,602,G14205,EB,602,G14205,5806,S,5480,E,Exploratory,014,ST00BP01,3681,50019,VALARIS 8500,1166680.052477,9937485.797888,27.37773904,-94.46016573
177104164600,Revised New Well,10/10/2011,11/16/2011,03035,"Dynamic Offshore Resources, LLC",EI,307,G02110,EI,307,G02110,4618,N,522,E,Development,A008,ST00BP00,218,91249,ENSCO 81,1909345.356727,-126186.905432,28.31939806,-91.61498194
177154114201,Revised Sidetrack,10/11/2011,10/18/2011,00078,Chevron U.S.A. Inc.,ST,189,G01572,ST,188,G01899,1450,N,945,W,Development,CA005,ST01BP00,145,90828,WFD 350,2306040.957814,-58974.483311,28.50100892,-90.38080015
608105010300,Revised New Well,10/11/2011,10/14/2011,00730,Walter Oil & Gas Corporation,EW,834,G27982,EW,834,G27982,1240,N,5813,E,Exploratory,002,ST00BP00,1183,28524,DIAMOND OCEAN VICTORY,2623626.963475,10231400.039093,28.16012694,-89.94838056
608114058004,,10/12/2011,10/10/2011,02010,BHP Billiton Petroleum (GOM) Inc.,GC,738,G16786,GC,738,G16786,3428,S,3924,W,,  001,ST02BP00,4475,48236,T.O. DEVELOPMENT DRILLER I,2522484.258093,9887587.973176,27.22174872,-90.28548514
177194085400,Revised New Well,10/12/2011,10/14/2011,03075,"Hall-Houston Exploration III, L.P.",WD,89,G01088,WD,89,G01088,6727,N,4882,W,Development,D002,ST00BP00,202,99904,ENTERPRISE 253,2547659.959316,96265.143237,28.92012917,-89.62164611
177244027301,Sidetrack,10/12/2011,11/1/2011,02451,GOM Shelf LLC,MP,296,G01673,MP,296,G01673,1422,S,5110,W,Development,B019,ST01BP00,225,50762,VALARIS JU-146 (ROWAN EXL IV),2851170.067328,216393.958438,29.23446637,-88.66457671
177194085500,New Well,10/12/2011,11/9/2011,03075,"Hall-Houston Exploration III, L.P.",WD,89,G01088,WD,89,G01088,6720,N,4900,W,Development,D004,ST00BP00,202,99904,ENTERPRISE 253,2547677.900570,96272.077760,28.9201475,-89.62158972
177194085600,New Well,10/12/2011,12/7/2011,03075,"Hall-Houston Exploration III, L.P.",WD,89,G01088,WD,89,G01088,6727,N,4874,W,Development,D003,ST00BP00,202,99904,ENTERPRISE 253,2547651.959613,96265.121929,28.92012944,-89.62167111
608114056900,Revised New Well,10/12/2011,11/7/2011,02481,BP Exploration & Production Inc.,GC,825,G09981,GC,825,G09981,2981,S,4947,E,Core Test,BA004,ST00BP00,5258,60001,* DP SEMI RIG TO BE DETERMINED,2513613.031611,9855461.006736,27.13396028,-90.3148775
177114139901,Revised Sidetrack,10/12/2011,6/4/2012,03026,Pisces Energy LLC,SS,227,G12951,SS,227,G12951,2593,N,2146,E,Development,A002,ST01BP00,128,12023,HERCULES 204,2060253.502107,-70462.114695,28.47278463,-91.14585246
608174119900,Revised New Well,10/12/2011,10/12/2011,00689,Shell Offshore Inc.,MC,806,G07962,MC,762,G07957,923,S,1400,W,Exploratory,SD002,ST00BP00,3140,50640,NOBLE JIM DAY,904279.936598,10233562.998732,28.181015,-89.28547889
608114058004,Sidetrack,10/12/2011,10/19/2011,02010,BHP Billiton Petroleum (GOM) Inc.,GC,738,G16786,GC,738,G16786,3428,S,3924,W,Exploratory,001,ST02BP00,4475,48236,T.O. DEVELOPMENT DRILLER I,2522484.258093,9887587.973176,27.22174872,-90.28548514
608174119300,Revised New Well,10/12/2011,10/28/2011,02117,Shell Gulf of Mexico Inc.,MC,348,G19939,MC,348,G19939,1670,S,5105,E,Exploratory,003,ST00BP00,7256,45804,T.O. DEEPWATER NAUTILUS,1325455.040492,10392709.990590,28.6344275,-87.98215083
608114056001,Revised Sidetrack,10/12/2011,10/13/2011,02237,"Noble Energy, Inc.",GC,723,G21813,GC,723,G21813,7724,S,1104,E,Exploratory,001,ST01BP00,5047,50179,VALARIS 8501,2295695.807792,9891884.249579,27.24535154,-90.98279073
608114057100,Revised New Well,10/12/2011,11/7/2011,02481,BP Exploration & Production Inc.,GC,870,G28101,GC,870,G28101,473,N,6755,E,Core Test,BA002,ST00BP00,7010,60001,* DP SEMI RIG TO BE DETERMINED,2527644.981004,9852007.035987,27.12363417,-90.27199833
177034102000,New Well,10/13/2011,10/21/2011,02266,"Energy Partners, Ltd.",EC,111,G25944,EC,111,G25944,4000,N,1400,W,Development,002,ST00BP00,66,90916,HERCULES 265,1569948.328594,178903.393358,29.15167472,-92.68051583
177094150600,Revised New Well,10/13/2011,10/14/2011,02312,McMoRan Oil & Gas LLC,EI,26,G27904,EI,26,G27904,6642,S,14009,E,Exploratory,002,ST00BP00,20,91307,ROWAN LOUISIANA,1835768.979366,233745.032480,29.308425,-91.84859722
177154118603,Bypass,10/14/2011,10/19/2011,02266,"Energy Partners, Ltd.",ST,41,G24954,ST,41,G24954,7207,N,3280,E,Development,E001,ST01BP01,72,90916,HERCULES 265,2375605.851315,97606.624703,28.92977511,-90.15930449
608114026807,Bypass,10/14/2011,11/29/2011,00689,Shell Offshore Inc.,GC,202,G07998,GC,158,G07995,3593,S,6845,E,Development,A007,ST02BP03,2985,94114,DD 202,2400834.834861,10093672.824699,27.79513567,-90.64755324
427084064100,Revised New Well,10/16/2011,10/17/2011,03075,"Hall-Houston Exploration III, L.P.",HI,205,G31044,HI,205,G31044,6013,N,3926,W,Exploratory,001,ST00BP00,55,4812,ENTERPRISE 212,3479721.818626,492946.974305,29.10844833,-94.3646875
177154047702,Revised Sidetrack,10/17/2011,11/3/2011,00078,Chevron U.S.A. Inc.,ST,188,G01899,ST,188,G01899,1442,N,956,W,Development,CA006,ST02BP00,145,90828,WFD 350,2306052.105150,-58966.512865,28.50103058,-90.38076525
608174115304,Sidetrack,10/17/2011,10/21/2011,01819,ATP Oil & Gas Corporation,MC,942,G24130,MC,941,G16661,6311,N,3278,E,Exploratory,002,ST01BP00,4000,50399,NABORS 202,962962.175426,10178809.257799,28.03337694,-89.1004573
608174120000,Revised New Well,10/17/2011,11/23/2011,02782,Eni US Operating Co. Inc.,MC,772,G16647,MC,772,G16647,5418,S,5400,E,Exploratory,006,ST00BP00,5639,30409,T.O. DEEPWATER PATHFINDER,1071720.417451,10238058.079281,28.20106944,-88.7660625
