SN_APD_CSG_INTV,SN_APD_FK,CSNG_INTV_NUM,CSNG_INTV_TYPE_CD,CSNG_INTV_NAME,CSNG_HOLESIZE,CSNG_MUD_WGT_PPG,CSNG_MUD_TYPE_CD,CSNG_FRAC_GRAD_PPG,CSNG_TOP_MD,CSNG_CEMENT_VOL,CSNG_PREVENTER_CD,CSNG_BOP_STACK_SIZE,CSNG_WELLHEAD_RATING,CSNG_ANNULAR_RATING,CSNG_BOP_RATING,CSNG_ANNULAR_TEST_PRSS,CSNG_BOP_DIV_TEST_PRSS,CSNG_MUD_TEST_PRSS,CSNG_LINER_TEST,CSNG_FORMATION_TEST_PRSS
-276641,-12873,6,L,P,1.0,17.3,WBM,18.2,5378.0,226.0,BOP,13.625,10000.0,5000.0,10000.0,3500,8600,17.3,724.0,0.0
-276645,-12887,3,O,O,9.875,11.0,WBM,15.0,0.0,0.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,11.0,0.0,0.0
-160646,-8173,1,C,S,24.0,8.6,GSW,12.0,,3929.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-160763,-7765,5,L,P,10.625,16.6,SBM,17.5,18900.0,633.0,BOP,18.75,15000.0,10000.0,15000.0,7000,8000,16.5,2100.0,
-160761,-7765,3,C,I,16.5,15.2,SBM,16.8,,708.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7000,15.4,6400.0,16.8
-139758,-7310,6,O,O,8.5,14.2,SBM,15.2,0.0,0.0,BOP,16.75,15000.0,10000.0,15000.0,5000,8800,0.0,0.0,0.0
-139746,-7309,1,C,C,24.0,9.0,WBM,12.0,0.0,2292.0,DIV,21.25,3000.0,0.0,2000.0,0,250,9.0,250.0,0.0
-139766,-7185,1,C,C,26.0,9.0,WBM,12.0,0.0,1957.0,DIV,30.0,3000.0,0.0,500.0,0,250,0.0,250.0,0.0
-139771,-7311,1,C,C,24.0,8.9,WBM,11.0,,1562.0,DIV,21.25,3000.0,0.0,2000.0,0,250,8.9,250.0,0.0
-139772,-7311,2,C,S,17.5,9.5,WBM,13.0,,4168.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,2491.0,13.0
-139773,-7311,3,C,P,12.25,12.5,SBM,16.5,,2930.0,BOP,13.625,10000.0,5000.0,10000.0,3500,6500,9.5,5060.0,16.5
-139774,-7311,4,L,P,8.5,14.0,SBM,17.0,9415.0,90.0,BOP,13.625,10000.0,5000.0,10000.0,3500,6000,14.0,2090.0,17.0
-139775,-7311,5,L,P,6.5,14.7,SBM,17.2,9897.0,218.0,BOP,13.625,10000.0,5000.0,10000.0,3500,6500,14.7,1720.0,0.0
-139936,-7317,4,L,I,12.25,16.5,OBM,18.1,10600.0,425.0,BOP,13.625,10000.0,5000.0,10000.0,3000,6200,16.5,1500.0,18.0
-139983,-7320,1,C,C,22.0,9.2,WBM,11.5,0.0,1527.0,DIV,21.25,3000.0,0.0,2000.0,0,250,9.2,250.0,0.0
-139984,-7320,2,C,S,17.5,9.5,WBM,14.5,0.0,4429.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,2500.0,14.5
-139985,-7320,3,C,I,12.25,11.5,WBM,18.2,0.0,3765.0,BOP,13.625,10000.0,5000.0,10000.0,3500,8000,11.5,6800.0,18.2
-139986,-7320,4,L,I,9.875,16.5,WBM,18.9,14203.0,781.0,BOP,13.625,10000.0,5000.0,10000.0,3500,8500,16.5,2700.0,18.9
-139987,-7320,5,L,P,7.5,17.2,WBM,19.0,14103.0,346.0,BOP,13.625,10000.0,5000.0,10000.0,3500,8500,17.2,2100.0,0.0
-139988,-7321,1,C,C,26.0,9.0,WBM,11.1,0.0,4830.0,BOP,18.75,10000.0,5000.0,10000.0,0,6800,9.0,1200.0,11.1
-139989,-7321,2,C,S,20.0,11.0,WBM,13.0,0.0,1610.0,BOP,18.75,10000.0,5000.0,10000.0,3500,6800,11.0,2086.0,12.6
-139990,-7321,3,C,P,14.75,12.2,WBM,15.0,0.0,1000.0,BOP,18.75,10000.0,5000.0,10000.0,3500,6800,12.5,6800.0,15.0
-139991,-7321,4,L,P,12.25,14.3,WBM,17.5,5100.0,1400.0,BOP,18.75,10000.0,5000.0,10000.0,3500,6800,15.0,2000.0,17.5
-139992,-7321,5,L,P,8.5,16.0,WBM,18.2,8800.0,300.0,BOP,18.75,10000.0,5000.0,10000.0,3500,6800,16.0,2500.0,0.0
-140039,-7322,5,L,P,6.5,15.5,SBM,17.3,8428.0,113.0,BOP,13.625,10000.0,10000.0,15000.0,3500,5700,15.5,1200.0,0.0
-140232,-7259,3,O,O,8.5,12.3,SBM,13.5,,0.0,BOP,18.75,15000.0,10000.0,15000.0,5000,7500,0.0,0.0,0.0
-151789,-7736,2,L,P,6.5,12.0,WBM,17.1,7200.0,200.0,BOP,7.0625,10000.0,5000.0,5000.0,4600,4600,12.0,2000.0,0.0
-151835,-7840,2,C,P,9.875,11.5,WBM,17.0,0.0,1426.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,11.5,5000.0,0.0
-151948,-7844,1,C,P,9.875,10.5,WBM,16.1,0.0,1400.0,BOP,7.0625,10000.0,5000.0,5000.0,3500,4600,10.5,4100.0,15.0
-156207,-8013,1,C,C,26.0,10.1,WBM,11.0,0.0,7100.0,BOP,18.75,15000.0,5000.0,15000.0,3500,5000,8.6,1600.0,11.3
-156208,-8013,2,L,S,21.5,11.0,SBM,13.0,8232.0,1170.0,BOP,18.75,15000.0,5000.0,15000.0,3500,5000,11.0,1800.0,13.0
-156209,-8013,3,L,I,19.0,12.1,SBM,15.2,7932.0,1860.0,BOP,18.75,15000.0,5000.0,15000.0,3500,5000,12.1,2600.0,15.2
-156210,-8013,4,C,I,16.5,14.3,SBM,14.7,0.0,2040.0,BOP,18.75,15000.0,5000.0,15000.0,3500,5000,14.3,3700.0,16.0
-156211,-8013,5,L,P,14.0,14.0,SBM,15.6,18820.0,660.0,BOP,18.75,15000.0,5000.0,15000.0,3500,6000,14.0,2800.0,15.8
-156212,-8013,6,O,O,12.25,15.1,SBM,15.8,,,BOP,18.75,15000.0,10000.0,15000.0,3500,6000,0.0,,
-156741,-8029,2,C,P,9.5,11.0,WBM,16.8,0.0,770.0,BOP,13.625,11000.0,5000.0,10000.0,3500,5000,11.0,4200.0,0.0
-156780,-8031,1,C,S,17.5,9.4,WBM,13.9,0.0,3515.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.4,2415.0,14.2
-156782,-8031,3,C,P,8.5,14.2,WBM,17.0,0.0,496.0,BOP,13.625,10000.0,5000.0,10000.0,3500,8500,14.2,7900.0,0.0
-158683,-7401,4,L,P,8.5,15.8,OBM,17.8,9572.0,404.0,BOP,13.625,10000.0,5000.0,10000.0,3500,6500,15.8,3500.0,0.0
-157834,-8070,6,O,O,12.25,14.8,SBM,16.9,0.0,0.0,BOP,18.75,15000.0,10000.0,15000.0,3500,6500,14.8,0.0,0.0
-157851,-8062,1,C,S,17.25,9.2,WBM,13.2,0.0,2135.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.2,2163.0,11.5
-158682,-7401,3,C,I,12.25,14.5,OBM,16.6,0.0,971.0,BOP,13.625,10000.0,5000.0,10000.0,3500,6500,14.5,6000.0,16.6
-159476,-8138,8,L,I,7.5,14.6,SBM,16.2,31800.0,42.0,BOP,18.75,15000.0,10000.0,15000.0,5000,10000,14.6,1300.0,16.2
-137616,-7220,1,C,S,12.25,9.2,GSW,12.3,0.0,2000.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.2,1500.0,11.5
-137617,-7220,2,C,P,8.5,10.5,WBM,14.6,0.0,592.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,10.5,2500.0,0.0
-137758,-7230,1,C,C,26.0,8.6,GSW,0.0,0.0,1780.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-137759,-7230,2,C,S,20.0,8.8,WBM,10.1,0.0,1970.0,BOP,18.75,15000.0,10000.0,15000.0,3500,3500,8.6,1300.0,10.0
-137760,-7230,3,C,P,12.25,9.6,SBM,11.1,0.0,335.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,9.6,2000.0,10.8
-137761,-7230,4,O,O,8.5,9.8,GSW,11.1,0.0,0.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,0.0,0.0,0.0
-138007,-7179,2,C,S,26.0,9.5,WBM,10.5,,3633.0,BOP,18.75,15000.0,10000.0,15000.0,2000,2500,8.6,1800.0,10.5
-138330,-7247,5,C,P,9.875,0.0,OBM,0.0,0.0,390.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7000,0.0,0.0,0.0
-141921,-7148,1,C,C,22.0,9.2,WBM,11.6,,1568.0,DIV,30.0,3000.0,0.0,1000.0,0,250,9.2,250.0,0.0
-147905,-7717,1,C,C,35.5,0.0,WBM,0.0,0.0,2300.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-144159,-7496,1,C,C,22.0,9.2,WBM,11.5,0.0,1527.0,DIV,21.25,3000.0,0.0,2000.0,0,250,9.2,250.0,0.0
-144160,-7496,2,C,S,17.5,9.5,WBM,14.5,0.0,4429.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,2500.0,14.5
-144161,-7496,3,C,I,12.25,11.5,WBM,18.2,0.0,3765.0,BOP,13.625,10000.0,5000.0,10000.0,3500,8000,11.5,6800.0,18.2
-144162,-7496,4,L,I,9.875,15.7,WBM,18.5,14296.0,529.0,BOP,13.625,10000.0,5000.0,10000.0,3500,8500,15.8,2900.0,18.5
-144163,-7496,5,L,P,6.75,17.5,WBM,19.0,14196.0,229.0,BOP,13.625,10000.0,5000.0,10000.0,3500,8500,17.1,1400.0,0.0
-144164,-7497,1,C,C,26.0,8.8,WBM,11.3,,2721.0,BOP,18.75,10000.0,5000.0,10000.0,3500,5000,8.8,1954.0,11.3
-144165,-7497,2,C,S,20.0,11.0,SBM,13.6,,2589.0,BOP,18.75,10000.0,5000.0,10000.0,3500,5000,11.0,2871.0,13.6
-144166,-7497,3,C,P,14.75,12.6,SBM,14.8,,1446.0,BOP,18.75,10000.0,5000.0,10000.0,5000,7500,12.6,2902.0,
-144186,-7498,1,C,C,26.0,9.0,WBM,11.0,0.0,3000.0,DIV,30.0,3000.0,0.0,1000.0,0,250,9.0,250.0,11.0
-144226,-7500,1,C,C,26.0,9.5,GSW,10.6,0.0,6214.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,9.5,2241.0,10.6
-144227,-7500,2,L,S,22.0,10.0,SBM,12.5,6200.0,2193.0,BOP,18.75,15000.0,10000.0,15000.0,5000,6000,10.0,1250.0,12.5
-144228,-7500,3,C,I,17.5,12.5,SBM,14.4,,1800.0,BOP,18.75,15000.0,10000.0,15000.0,5000,7500,12.5,4573.0,14.4
-144229,-7500,4,L,I,14.75,13.8,SBM,16.0,14464.0,1230.0,BOP,18.75,15000.0,10000.0,15000.0,5000,9000,13.8,2607.0,16.0
-144230,-7500,5,L,P,12.25,15.5,SBM,17.0,18221.0,837.0,BOP,18.75,15000.0,10000.0,15000.0,5000,9000,15.5,979.0,0.0
-147820,-7715,1,C,S,17.5,9.4,WBM,13.8,0.0,4543.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,10.0,2000.0,13.8
-144330,-7504,1,C,S,20.0,8.8,WBM,10.1,0.0,1970.0,BOP,18.75,15000.0,10000.0,15000.0,3500,3500,8.6,1300.0,10.0
-144331,-7504,2,C,P,14.75,9.3,SBM,10.2,0.0,1601.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,9.3,5400.0,10.2
-144332,-7504,3,O,O,8.5,9.8,GSW,11.1,0.0,0.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,0.0,0.0,0.0
-147821,-7715,2,C,I,12.25,11.5,WBM,16.5,0.0,1630.0,BOP,13.625,10000.0,5000.0,10000.0,3500,6000,11.5,6000.0,16.5
-148085,-7725,3,L,P,8.5,10.5,WBM,0.0,4700.0,619.0,BOP,13.625,5000.0,5000.0,10000.0,3500,3500,10.5,3000.0,0.0
-147823,-7715,3,L,P,8.5,14.5,WBM,17.4,10700.0,386.0,BOP,13.625,10000.0,5000.0,10000.0,3500,6000,14.5,1800.0,0.0
-149108,-7758,3,C,P,12.25,10.1,SBM,13.1,0.0,1154.0,BOP,18.75,15000.0,5000.0,15000.0,3500,5000,10.1,2700.0,0.0
-149194,-7763,1,C,C,26.0,10.3,GSW,12.7,,4597.0,,,,,,3500,5000,10.3,2142.0,12.7
-149195,-7763,2,L,S,20.0,12.2,SBM,14.2,2416.0,1274.0,BOP,18.75,15000.0,5000.0,10000.0,3500,5000,12.2,2737.0,14.2
-149196,-7763,3,C,I,17.5,13.9,SBM,15.2,,1126.0,BOP,18.75,15000.0,5000.0,10000.0,3500,6000,13.9,5180.0,15.2
-149197,-7763,4,L,I,14.5,14.6,SBM,16.0,8798.0,776.0,BOP,18.75,15000.0,5000.0,10000.0,3500,6000,14.6,3910.0,16.0
-149198,-7763,5,L,I,12.25,15.4,SBM,16.4,10676.0,595.0,BOP,18.75,15000.0,5000.0,10000.0,3500,6000,15.4,4692.0,16.4
-149199,-7763,6,L,P,9.875,15.8,SBM,16.8,12400.0,800.0,BOP,18.75,15000.0,5000.0,10000.0,3500,9000,15.8,5180.0,
-149228,-7762,1,C,C,20.0,9.4,WBM,12.0,0.0,1172.0,DIV,21.25,3000.0,0.0,2000.0,0,250,9.4,250.0,0.0
-263792,-12286,1,C,C,26.0,10.0,GSW,11.9,,8403.0,BOP,18.75,15000.0,10000.0,15000.0,3500,9100,8.6,2150.0,11.9
-263793,-12286,2,L,S,20.0,11.4,SBM,14.3,4678.0,2115.0,BOP,18.75,15000.0,10000.0,15000.0,3500,9100,11.4,1575.0,14.3
-263794,-12286,3,C,I,16.5,13.8,SBM,15.8,,1295.0,BOP,18.75,15000.0,10000.0,15000.0,3500,9100,13.8,4250.0,15.8
-263795,-12286,4,L,I,14.5,15.0,SBM,16.7,10800.0,1333.0,BOP,18.75,15000.0,10000.0,15000.0,3500,9100,15.0,2850.0,16.7
-263796,-12286,5,C,P,12.25,15.5,SBM,17.2,10300.0,1128.0,BOP,18.75,15000.0,10000.0,15000.0,3500,9100,15.5,2275.0,
-263996,-12293,2,C,S,26.0,9.3,WBM,10.7,0.0,4651.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,8.6,3600.0,11.1
-263997,-12293,3,L,S,22.0,10.2,SBM,11.9,9002.0,2568.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,10.2,1900.0,11.8
-263998,-12293,4,L,I,19.0,10.5,SBM,12.6,8511.0,2088.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,10.5,2900.0,12.9
-263999,-12293,5,C,I,17.0,12.0,SBM,13.7,0.0,817.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,12.0,3200.0,12.8
-264000,-12293,6,O,O,12.25,12.1,SBM,14.4,0.0,0.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,0.0,0.0,0.0
-264155,-12301,1,C,C,32.0,9.0,GSW,9.6,0.0,1692.0,,,,,,0,0,0.0,0.0,0.0
-264156,-12301,2,C,S,26.0,9.5,WBM,10.4,0.0,2384.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,8.6,3400.0,10.4
-264157,-12301,3,L,S,22.0,9.9,SBM,11.5,8720.0,1886.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,9.9,1700.0,11.4
-292464,-13680,2,C,P,7.0,12.5,OBM,16.5,0.0,537.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.0,3900.0,0.0
-292508,-13674,5,O,O,12.25,13.6,SBM,16.1,,,BOP,18.75,15000.0,10000.0,15000.0,5000,7700,0.0,0.0,0.0
-292532,-13681,1,C,C,30.0,8.9,GSW,9.8,,1884.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-292533,-13681,2,C,S,24.0,10.2,GSW,12.4,,4015.0,BOP,18.75,15000.0,10000.0,15000.0,2440,5000,8.6,2440.0,12.4
-292545,-13641,2,L,P,7.5,10.5,SBM,15.5,2550.0,599.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,10.5,4000.0,0.0
-292557,-13630,1,C,C,32.0,9.0,GSW,9.6,,2890.0,,,,,0.0,0,0,0.0,0.0,0.0
-292567,-13630,2,C,S,26.0,9.0,GSW,10.2,3721.0,2570.0,BOP,18.75,15000.0,10000.0,15000.0,5350,5500,8.6,2900.0,10.2
-292568,-13630,3,L,I,21.5,9.7,SBM,11.7,4800.0,650.0,BOP,18.75,15000.0,10000.0,15000.0,5100,5500,9.7,1500.0,11.7
-292569,-13630,4,L,I,20.0,11.0,SBM,12.5,4200.0,530.0,BOP,18.75,15000.0,10000.0,15000.0,4900,5500,11.0,1500.0,12.5
-292627,-13685,1,C,C,20.0,9.1,WBM,10.0,,1382.0,DIV,21.25,3000.0,0.0,2000.0,0,250,9.1,250.0,0.0
-292625,-13684,1,C,P,14.5,9.5,SBM,10.5,0.0,500.0,BOP,16.75,10000.0,5000.0,10000.0,3500,4500,9.5,3000.0,10.5
-292626,-13684,2,L,P,10.25,9.4,WBM,10.7,15600.0,320.0,BOP,16.75,10000.0,5000.0,10000.0,3500,4500,0.0,0.0,0.0
-292628,-13685,2,C,S,14.75,9.5,WBM,13.4,,4272.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,3700.0,12.0
-292629,-13685,3,C,P,9.875,11.5,WBM,16.1,,496.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,11.5,5000.0,0.0
-292634,-13686,1,L,C,30.0,9.8,GSW,10.6,0.0,4280.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-292635,-13686,2,C,S,24.0,11.5,WBM,12.7,0.0,8547.0,BOP,18.75,15000.0,10000.0,15000.0,6200,6200,9.0,3680.0,12.7
-292636,-13686,3,L,S,20.0,11.9,SBM,13.7,6450.0,2403.0,BOP,18.75,15000.0,10000.0,15000.0,6200,6200,11.9,3276.0,13.7
-292637,-13686,4,C,P,17.5,12.8,SBM,14.6,0.0,2527.0,BOP,18.75,15000.0,10000.0,15000.0,6200,6200,12.8,4000.0,14.6
-292638,-13686,5,L,P,12.25,13.6,SBM,15.1,10855.0,818.0,BOP,18.75,15000.0,10000.0,15000.0,6200,6200,13.6,3900.0,15.1
-292639,-13686,6,C,P,12.25,13.6,SBM,15.1,0.0,0.0,BOP,18.75,15000.0,10000.0,15000.0,8100,8100,13.6,6400.0,15.1
-292665,-13688,2,C,S,17.5,9.5,WBM,16.5,,3328.0,BOP,13.625,5000.0,5000.0,10000.0,3500,5000,9.5,2500.0,15.5
-292676,-13689,1,C,C,32.5,8.6,GSW,10.6,0.0,4664.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-292677,-13689,2,C,S,26.0,11.5,WBM,12.3,0.0,6433.0,,18.75,15000.0,10000.0,15000.0,5000,5000,8.6,4500.0,12.3
-292678,-13689,3,L,I,22.0,11.4,SBM,15.1,8824.0,3877.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,11.4,1700.0,13.5
-292679,-13689,4,C,I,19.0,12.3,SBM,14.3,,2709.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,12.5,3500.0,12.7
-292680,-13689,5,C,P,12.25,11.5,SBM,14.6,18174.0,1651.0,BOP,18.75,15000.0,10000.0,15000.0,5000,5000,11.7,3800.0,
-292831,-13692,1,C,C,32.0,8.9,WBM,9.4,0.0,1532.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-292832,-13692,2,C,S,26.0,8.6,WBM,11.9,0.0,5693.0,BOP,18.75,15000.0,10000.0,15000.0,7000,10300,10.8,2700.0,11.9
-292833,-13692,3,L,S,21.0,11.4,SBM,15.0,7690.0,1709.0,BOP,18.75,15000.0,10000.0,15000.0,5100,5100,11.4,2400.0,15.0
-292834,-13692,4,L,I,19.0,13.6,SBM,15.5,4230.0,2204.0,BOP,18.75,15000.0,10000.0,15000.0,6400,6400,13.6,4500.0,15.3
-292835,-13692,5,C,I,16.5,14.0,SBM,17.0,17300.0,1960.0,BOP,18.75,15000.0,10000.0,15000.0,7000,7700,14.0,5700.0,16.3
-292836,-13692,6,L,I,14.5,15.2,SBM,16.6,22100.0,1195.0,BOP,18.75,15000.0,10000.0,15000.0,6900,8900,15.2,2800.0,16.3
-292837,-13692,7,O,O,10.625,15.6,SBM,16.6,0.0,0.0,BOP,18.75,15000.0,10000.0,15000.0,6900,8900,15.2,0.0,0.0
-292869,-13693,1,C,C,35.5,0.0,WBM,0.0,0.0,2097.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-292870,-13693,2,C,C,32.0,0.0,WBM,0.0,0.0,3142.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-292871,-13693,3,C,S,28.0,10.6,SBM,12.0,0.0,6425.0,BOP,18.75,15000.0,10000.0,15000.0,3500,7000,8.7,4400.0,12.0
-292872,-13693,4,L,S,22.0,11.5,SBM,13.6,6400.0,1074.0,BOP,18.75,15000.0,10000.0,15000.0,3500,3900,11.5,1700.0,13.6
-292873,-13693,5,L,S,20.0,12.8,SBM,14.5,5900.0,616.0,BOP,18.75,15000.0,10000.0,15000.0,3500,6200,12.8,2700.0,14.5
-292874,-13693,6,L,I,17.5,14.0,SBM,16.4,11800.0,310.0,BOP,18.75,15000.0,10000.0,15000.0,3500,6200,14.0,1800.0,16.0
-292875,-13693,7,C,I,17.5,15.2,SBM,17.2,0.0,2885.0,BOP,18.75,15000.0,10000.0,15000.0,3500,9400,15.2,3500.0,17.2
-292876,-13693,8,L,I,14.0,16.3,SBM,16.8,20910.0,1469.0,BOP,18.75,15000.0,10000.0,15000.0,3500,9400,16.3,1800.0,16.8
-292877,-13693,9,L,I,11.75,16.3,SBM,17.0,24700.0,1399.0,BOP,18.75,15000.0,10000.0,15000.0,3500,9400,16.3,1600.0,17.0
-292878,-13693,10,O,O,8.5,16.3,SBM,17.2,0.0,0.0,BOP,18.75,15000.0,10000.0,15000.0,3500,9400,0.0,0.0,0.0
-292950,-13695,1,C,C,30.0,9.2,WBM,11.5,0.0,2432.0,DIV,30.0,0.0,0.0,1000.0,0,250,9.2,250.0,0.0
-292951,-13695,2,C,S,24.0,9.5,WBM,14.3,0.0,4665.0,BOP,21.25,5000.0,2000.0,5000.0,1400,4000,9.5,2669.0,14.3
-292952,-13695,3,C,I,17.5,13.0,WBM,16.5,0.0,2333.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7500,13.0,5327.0,16.5
-292953,-13695,4,L,I,14.5,15.8,OBM,17.6,8207.0,1057.0,BOP,13.625,10000.0,5000.0,10000.0,3500,7500,15.8,2200.0,17.6
-292954,-13695,5,L,I,12.25,17.0,OBM,17.2,8723.0,601.0,BOP,13.625,10000.0,5000.0,10000.0,3500,8000,17.0,700.0,17.2
-292955,-13695,6,L,I,11.75,17.0,OBM,18.1,8007.0,372.0,BOP,13.625,10000.0,5000.0,10000.0,3500,8000,17.0,2000.0,18.1
-292956,-13695,7,L,P,9.875,17.4,OBM,18.6,13815.0,1266.0,BOP,13.625,15000.0,5000.0,10000.0,3500,7500,17.4,1193.0,0.0
-292989,-13681,3,L,I,20.0,11.4,SBM,13.8,5121.0,2051.0,BOP,18.75,15000.0,10000.0,15000.0,3990,5000,11.6,1000.0,13.8
-292990,-13681,4,C,I,17.0,13.0,SBM,15.3,,2030.0,BOP,18.75,15000.0,10000.0,15000.0,4470,8100,13.0,4470.0,15.3
-292991,-13681,5,L,I,12.25,14.0,SBM,16.6,12150.0,1167.0,BOP,18.75,15000.0,10000.0,15000.0,5540,8100,14.0,2170.0,16.6
-292992,-13681,6,L,P,9.5,15.4,SBM,17.4,15775.0,606.0,BOP,18.75,15000.0,10000.0,15000.0,5870,8100,15.4,1970.0,17.4
-292993,-13681,7,O,O,7.5,15.4,SBM,0.0,,,BOP,18.75,15000.0,10000.0,15000.0,6060,8100,15.4,0.0,0.0
-293045,-13578,1,C,C,35.5,9.1,WBM,9.6,0.0,3380.0,,,0.0,0.0,0.0,0,0,8.6,0.0,0.0
-293047,-13578,2,C,C,32.0,9.7,WBM,10.3,0.0,3795.0,,,0.0,0.0,0.0,0,0,8.6,0.0,0.0
-293064,-13578,5,L,I,20.0,12.1,SBM,15.6,7150.0,1360.0,BOP,18.75,15000.0,10000.0,15000.0,4900,5400,12.1,2400.0,14.7
-293049,-13578,3,C,S,28.0,10.5,WBM,11.6,0.0,9034.0,BOP,18.75,15000.0,10000.0,15000.0,4900,6200,8.6,4500.0,11.2
-293072,-13578,7,L,I,14.75,14.8,SBM,16.6,21158.0,1250.0,BOP,18.75,15000.0,10000.0,15000.0,4900,7000,14.8,2000.0,16.1
-293073,-13578,8,O,O,10.25,15.6,SBM,0.0,0.0,0.0,BOP,18.75,15000.0,10000.0,15000.0,4900,7000,0.0,0.0,0.0
-293089,-13698,1,C,C,32.0,8.6,WBM,9.3,3882.0,2080.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-293090,-13698,2,C,S,26.0,8.6,WBM,10.7,3882.0,4390.0,BOP,18.75,15000.0,10000.0,15000.0,4000,5000,8.6,2700.0,10.7
-293091,-13698,3,L,I,21.5,9.7,SBM,12.4,5433.0,1000.0,BOP,18.75,15000.0,10000.0,15000.0,4000,5000,10.2,1500.0,12.4
-293092,-13698,4,L,I,20.0,11.4,SBM,14.0,4716.0,1070.0,BOP,18.75,15000.0,10000.0,15000.0,4000,5000,11.9,1700.0,14.0
-293093,-13698,5,C,I,16.5,13.5,SBM,16.6,3885.0,2670.0,BOP,18.75,20000.0,10000.0,15000.0,4000,8800,13.5,4500.0,16.3
-273626,-12741,1,C,C,26.0,9.5,WBM,11.8,0.0,2718.0,DIV,30.0,3000.0,0.0,1000.0,0,250,9.5,250.0,0.0
-273634,-12741,2,C,S,20.0,10.0,WBM,14.5,0.0,3583.0,BOP,16.75,5000.0,5000.0,5000.0,3500,5000,10.0,2600.0,14.5
-273639,-12627,1,C,C,23.25,9.0,WBM,11.0,0.0,1491.0,DIV,30.0,5000.0,0.0,1000.0,0,250,9.0,250.0,0.0
-273640,-12627,2,C,S,17.5,10.5,WBM,14.0,0.0,622.0,BOP,13.625,10000.0,5000.0,10000.0,3500,6000,10.5,4447.0,14.0
-273641,-12627,3,L,I,14.5,12.5,WBM,14.0,4803.0,365.0,BOP,13.625,10000.0,5000.0,10000.0,3500,6000,12.5,1289.0,14.8
-273642,-12627,4,L,I,12.25,14.2,SBM,14.8,8500.0,282.0,BOP,13.625,10000.0,5000.0,10000.0,3500,6000,14.2,1049.0,15.0
-273643,-12627,5,L,P,8.5,11.2,SBM,15.0,13100.0,157.0,BOP,13.625,10000.0,5000.0,10000.0,3500,6000,11.2,2809.0,0.0
-235056,-11016,1,C,C,32.0,8.7,GSW,9.3,0.0,1215.0,,,0.0,0.0,0.0,0,0,0.0,0.0,0.0
-235057,-11016,2,C,C,26.0,10.1,WBM,11.4,0.0,4105.0,BOP,18.75,15000.0,10000.0,15000.0,7000,10500,10.2,3400.0,11.4
-235058,-11016,3,L,S,21.0,11.7,SBM,13.2,9100.0,662.0,BOP,18.75,15000.0,10000.0,15000.0,6100,6100,11.7,2500.0,13.0
-235059,-11016,4,L,I,19.0,12.5,SBM,15.7,5822.0,1710.0,BOP,18.75,15000.0,10000.0,15000.0,5800,5800,12.5,5100.0,15.5
-235060,-11016,5,C,I,16.5,14.2,SBM,16.3,17500.0,2320.0,BOP,18.75,15000.0,10000.0,15000.0,5900,8720,14.2,3500.0,16.0
