SN_APD_QA,QA_RESPONSE_CD,QA_RESPONSE_TXT
-150062,Y,GMG 290110
-150063,,New subsea template - no adjacent wells
-150064,N,
-150065,Y,Anatomize Version 3.27
-151167,Y,
-151168,N,
-151169,N,
-151170,Y,
-151171,,
-151172,,
-151173,,
-151174,Y,GMG 290129
-151162,Y,
-151163,,
-151164,,
-151165,,
-151166,Y,GMG2900079
-153810,Y,
-153811,,
-153812,,
-153813,,
-153814,Y,GMG290329
-153815,Y,
-153816,N,
-153817,N,
-153826,Y,
-153827,Y,
-153828,,
-153829,,
-153830,Y,GMG290404
-153831,Y,
-153832,N,
-153833,N,
-153842,Y,
-153843,N,"Shell will not discharge SBMs except as authorized and monitored under the US EPA
General Permit GMG290000"
-153844,Y,
-153845,,
-153846,Y,GMG290103
-153847,,
-153848,N,
-153849,Y,SureTec Version 2.4
-153850,Y,
-153851,Y,
-153852,,
-153853,,
-153854,Y,GMG290208
-153855,Y,
-153856,N,
-153857,,
-150042,Y,
-150043,Y,SBM will be transported to shore for disposal
-150044,,
-150045,,
-150046,Y,GMG 290103
-150047,,
-150048,N,
-150049,Y,SureTec version 2.4
-150811,,
-150812,,
-150813,,
-150814,Y,
-150815,Y,
-150816,N,
-150817,N,
-150890,Y,
-150258,Y,
-150259,Y,SBM is planned. Zero discharge will be implemented if hydrocarbon is encountered that results in the mud failing to pass NPDES provisions.
-150260,Y,Kill weight mud will be on the rig or if limited by volume it will be available from a supply boat at the rig.
-150261,,
-150262,Y,GMC290132
-150263,,
-150264,N,
-150265,Y,SureTec Version 2.4
-150810,Y,
-150891,Y,
-150892,Y,
-150893,,
-150894,Y,GMG290000
-150895,,
-150896,N,
-150897,Y,V2.4
-150938,Y,
-150939,Y,SBM will be transported to shore for disposal
-150940,Y,
-150941,,
-154113,Y,V2.4
-154351,Y,
-154352,,
-154353,,
-154354,Y,EPA No. 290067
-154355,Y,
-154356,,
-154357,,
-154382,Y,
-154238,Y,
-154239,Y,
-154240,Y,
-154241,,
-154242,Y,GMG290070
-154243,,
-154244,N,
-154245,Y,Sure Tec 2.4
-154350,Y,
-154383,Y,
-154384,Y,
-154385,,
-154386,Y,GMG290000
-154387,,
-154388,N,
-154389,Y,V2.4
-154422,Y,
-154423,,
-154424,,
-154425,,
-154426,Y,GMG 290129
-154427,,
-154428,N,
-154429,,
-154434,Y,
-154435,Y,
-154436,,
-154437,,
-154438,Y,EPA NPDES GMG 290110
-149722,Y,
-149723,Y,
-149724,,
-149725,,
-149726,Y,"Permit #GMG290208
"
-149727,Y,
-149728,N,
-149729,,
-151138,Y,
-151139,Y,"Shell will not discharge SBMs except as authorized and monitored under the US EPA
General Permit GMG290000."
-151140,,
-151141,,
-151142,Y,GMG 290103
-151143,,DWOP
-151144,N,
-151145,Y,Version 2.4
-151175,Y,
-151176,N,
-151177,,
-151575,,
-151576,,
-151577,,
-151578,Y,GMG290269
-151579,Y,
-151580,N,
-151581,N,
-151633,N,
-151234,Y,
-151235,,
-151236,Y,
-151237,,
-151238,Y,GMG 290388
-151239,,
-151240,N,
-151241,Y,Sure Tec Leak Detection Version 2.4
-151634,Y,GMG290329
-151574,Y,
-152346,Y,
-152347,Y,
-152348,,
-152349,,
-152350,Y,GMG290269
-152351,Y,
-152352,N,
-152353,N,
-153923,Y,
-153924,Y,
-153925,,
-153906,Y,
-153907,Y,"Shell will not discharge SBMs except as authorized and monitored under the US EPA
General Permit GMG290000."
-153908,,
-153909,,
-153910,Y,GMG 290103
-153911,,DWOP
-153912,N,
-153913,Y,Version 2.4
-153922,Y,
-153926,Y,GMG290070
-153927,,
-153928,N,
-153929,Y,Sure Tec 2.4
-153974,Y,
-153975,Y,
-153976,Y,
-153977,,
-153978,Y,GMG290350
-153979,,
-153980,N,
-153981,Y,SureTec Version 2.4
-153938,Y,
-153939,Y,SBM will be transported to shore for disposal
-153940,Y,
-153941,,
-153942,Y,GMG 290103
-150943,,
-150944,N,
-150945,Y,SureTec Version 2.4
-150342,Y,
-150343,Y,
-150344,,
-150345,,
-163123,Y,SBM will be transported to shore for disposal
-163124,Y,
-180876,N,
-180877,Y,IPT SureTech V3.1
-181014,Y,
-181015,Y,
-181016,Y,
-181017,,
-181018,Y,"GMG290093, Permitted Feature ID: 0004"
-163195,,
-163125,,
-163126,Y,GMG 290103
-163127,,
-163128,N,
-163129,Y,SureTec v3.1
-163196,N,
-163197,Y,SURETEC Version No. 3.1
-163224,,
-163225,,
-163226,Y,GMG290269
-163227,Y,
-163228,N,
-163174,Y,
-163175,,"Synthetic based mud will be used; if ROC does not pass, the rig will go to zero discharge."
-163176,,
-163177,,
-163178,Y,GMG 290006
-163179,,Subsea Well
-163180,N,
-163181,Y,SureTec 3.1
-163194,Y,EPA NPDES Permit No. 290096
-163229,N,
-163222,Y,
-163223,,
-163318,Y,
-180875,,
-157446,Y,
-157447,N,"Although DD3 operations are prepared for zero discharge, we fully comply with the NPDES permit requirements (GMG 290110) for SBM and WBM drilling fluids and cuttings discharges.  Procedures for zero discharges will be applied if we cannot meet criteria determined in the NPDES Permit for their discharge, such as failure of toxicity or free oil testing."
-157448,,batchset well
-157449,,
-157450,Y,GMG290110
-157451,,
-157452,N,
-157453,Y,Anatomize
-157454,Y,
-157455,N,Shell will not discharge SBMs except asauthorized and monitored under the US EPA General Permit GMG290000
-157456,,
-157457,,
-157458,Y,GMG 290103
-157459,,
-157460,N,
-157461,Y,SureTec v.3.1
-157702,Y,
-157703,Y,
-157704,,
-157705,,
-157706,Y,GMG290269
-157707,Y,
-157708,N,
-157709,N,
-157734,Y,
-157735,Y,
-157736,,
-157737,Y,
-157738,Y,GMG290208
-157739,Y,
-157740,N,
-157741,,
-162910,Y,
-162911,Y,
-162912,,
-162913,,
-162914,Y,GMG290003
-162915,,
-162916,N,
-162917,Y,SureTech v 3.4 or greater
-163283,,
-163284,,
-163285,,
-163286,Y,GMG290269
-163287,Y,
-163288,N,
-163289,N,
-163290,Y,
-163291,Y,
-163292,,
-163293,,
-163294,N,Discharges will occur in LA Territorial Seas and covered under LPDES Permit LAG26A081. 
-163295,Y,
-163296,N,
-163297,N,
-163310,Y,
-163311,Y,
-163312,Y,
-163313,,
-163314,Y,"Murphy NPDES Permit Number: GMG290089 
MC 538 (Medusa #6) - Permitted Feature ID: 0007"
-163315,,
-163316,N,
-163317,Y,Surtec Version 3.1
-163182,Y,
-163183,Y,
-163184,,
-163185,,
-163186,Y,GMG 290132. Outfall No. 0036
-163187,Y,
-163188,N,
-163189,N,
-158770,Y,"1000 sxs barite, 200 sxs gel"
-158771,,
-158772,,
-158773,,
-158774,Y,GMG 290235
-158775,Y,
-158776,N,
-158777,N,
-159347,,
-159348,,
-159349,,
-159350,Y,GMG209269
-159351,Y,
-159352,N,
-159353,N,
-159282,Y,
-159283,Y,SBM is planned.  Zero discharge will be implemented if mud fails to pass NPDES provisions.
-159284,Y,"Kill weight mud will be on the rig or if limited by volume, it will be available from an DSV on location."
-159285,,
-159286,Y,290079
-159287,,
-159288,N,
-159289,Y,SureTec version 2.4 
-159346,Y,
-161822,Y,
-161823,Y,SBM will be transported to shore for disposal
-161824,Y,
-161825,,
-161826,Y,GEG460000
-161827,,
-161828,N,
-161829,Y,V3.1
-163319,Y,
-163320,,
-163321,,
-163322,Y,GMG290003
-163323,,
-163324,N,
-163325,Y,SureTech v 3.4 or greater
-163354,Y,
-163355,Y,"Yes, the rig is outfitted for zero discharge operations.  Per the NPDES permit on file any SBM cuttings with fluid retention above 6.9% will be discharged overboard per 40 CFR 435."
-163356,Y,
-163357,,
-163358,Y,GMG 290534
-163359,,
-163360,N,
-163361,Y,Suretec 2.4
-163370,Y,
-163371,Y,
-163372,Y,
-163373,,
-163374,Y,GMG 290180; Permitted Feature ID #0065
-163375,,Open Water
-163376,N,
-163377,Y,IPT Version 3.1.2.8
-158043,Y,SBM will be transported to shore for disposal
-158044,,
-158045,,
-158046,Y,GMG 290103
-158047,,
-158048,N,
-158049,Y,SureTec v2.4
-158555,Y,
-158042,Y,
-158556,,
-158557,,
-158558,Y,Outfall No. 0033
-158559,Y,
-158560,N,
-158561,N,
-158594,Y,
-158074,Y,
-158075,,"Synthetic based mud will be used; if ROC does not pass, the rig will go to zero discharge."
-158076,,
-158077,,Only 374' of sediment prior to entering Salt; negligible for shallow water flow; low to negligible potential for shallow gas.
-158078,Y,GMG 290006
-158079,,subsea well
-158080,N,
-158081,Y,SureTec 2.4
-158554,Y,
-158595,N,
-158596,,
-158597,Y,
-158598,Y,GMG290391
-158599,Y,
-158600,N,
-164446,Y,
-164447,,
-164467,Y,
-164468,,
-164469,,
-164470,Y,GMG 290103
-164471,,
-164472,N,
-164473,Y,SureTec v2.4
-164486,Y,
-164448,,
-164449,,
-164450,Y,GMG 290538
-164451,Y, 
-164452,N,
-164453,N,
-164466,Y,
-164487,Y,
-164488,,
-164489,N,
-164490,N,Discharges will occur in LA Territorial Seas and covered under LPDES Permit LAG26A081.
-164491,Y,
-164492,N,
-164493,N,
-164534,Y,
-164535,,WBM will be used.
-164536,,
-164537,N,A conductor csg waiver is being requested based on previous drilling histories & conductor csg waivers granted in the past for the wells drilled from the SS 150 C PF.
-164538,Y,GMG290077
-164539,Y,
-164540,N,
-164541,,
-164542,Y,
-164543,,
-164544,,
-164545,,
-164546,Y,GMG290502
-157562,Y,
-157563,N,"The subject rig is not outfitted for zero discharge.  Conversely, Shell will not discharge SBM except as authorized and monitored under the US EPA General Permit GMG290000."
-157564,Y,
-157565,,
-157566,Y,GMG 290103
-157567,,
-157568,N,
-157569,Y,SureTec V2.4 or newer
-159266,Y,
-159267,Y,Shell will not discharge SMB except as authorized and monitored under EPA General Permit GMG 290000
-159268,Y,
-159269,,
-159270,Y,GMG 290103
-159271,,
-159272,N,
-159273,Y,SureTec v3.1
-159274,Y,
-159275,,
-159276,,
-159277,,
-159278,Y,GMG290541
-159279,Y,
-159280,N,
-159281,N,
-159378,Y,"NPDES Permit No. GMG290132, Outfall No. 0252"
-159379,Y,
-159380,N,
-159381,N,
-173218,Y,
-173219,,"Synthetic based much will be used; if ROC does not pass, the rig will go to zero discharge"
-173220,Y,
-173221,,
-173222,Y,GMG 290006
-173223,,Subsea Well
-173224,N,
-173225,Y,SureTec 3.1
-173414,Y,
-173415,Y,"The ENSCO DS-3 is set up for zero discharge.  However, BP will follow the 2012 NPDES General Permit-see explanation of discharge of cuttings within the general permit."
-173416,Y,
-173417,N,
-173418,Y,GMG 290110
-173419,,
-170022,Y,
-170023,,
-170024,,
-170025,,
-170026,Y,GMG 290538
-170027,Y, 
-170028,N,
-170029,N,
-170110,Y,
-170111,Y,
-170112,Y,
-170113,,
-170114,Y,GMG 290132
-170115,,
-170116,N,
-170117,Y,IPT Suretec Digital BOP Test Method Version 3.1
-170150,Y,
-170151,N,The subject rig is not outfitted for zero discharge. Shell will not discharge SBM except as authorized and monitored under the US EPA General Permit GMG290000
-170152,Y,
-170153,,
-170154,Y,GMG 290103
-170155,,
-170156,N,
-170157,Y,SureTec v3.1
-170342,Y,
-170343,Y,
-170344,Y,
-170345,,
-170346,Y,GMG 290180; Permitted Feature ID #0074
-170347,,Open Water
-170348,N,
-170349,Y,IPT Sure Tec Version 3.1.2.8
-170562,Y,
-170563,Y,
-170564,,
-170565,,
-170694,Y,GMG290110
-170695,,
-170696,N,
-170697,Y,Anatomize
-170865,,
-170866,Y,GMG290269
-170867,Y,
-170868,N,
-170869,N,
-170882,Y,
-170883,Y,
-170884,Y,
-170885,,
-170886,Y,GMG290350
-170887,,
-170888,N,
-170889,Y,SureTec Version 3.1
-170922,Y,
-170923,Y,
-170924,Y,
-170925,,
-170926,Y,GMG 290132
-170927,,
-170928,N,
-170929,Y,IPT Suretec Digital BOP Test Method Version 3.1
-171027,,
-171028,N,
-171029,Y,SureTec version 3.1 or newer
-171062,Y,
-171063,Y,
-171064,Y,
-171065,,
-171066,Y,GMG290375
-171022,Y,
-171023,Y,
-171024,,
-171025,,
-171026,Y,GMG 290103
-167994,Y,
-167995,Y,"Yes, the rig is outfitted for zero discharge operations.  Per the NPDES permit on file any SBM cuttings with fluid retention above 6.9% will be captured in cuttings boxes via the zero discharge system"
-167996,Y,
-167997,,
-167998,Y,GMG 290534
-167999,,
-168000,N,
-168001,Y,Version 3.1
-168214,Y,
-168215,N,"Although West Auriga operations are prepared for zero discharge, we fully comply with the NPDES permit requirements (GMG 290110) for SBM and WBM drilling fluids and cuttings discharges."
-168216,,Well was previously batch set
-168217,,
-168218,Y,GMG290110
-168219,,
-168220,N,
-168221,Y,Anatomize version 3.30.4
-168595,Y,
-168596,Y,
-168597,,
-168598,Y,GMG290184
-168599,,
-168600,N,
-168601,N,
-168606,Y,
-168586,Y,
-168587,Y,
-168588,,
-168589,,
-168590,Y,GMG290376
-168591,Y,
-168592,N,
-168593,N,
-168594,Y,Sufficient Barite to weight up active system 0.5ppg
-168607,,
-168608,,
-173420,N,
-173421,Y,Anatomize Version 3.30.4.0
-173482,Y,
-173483,Y,
-173484,Y,
-173485,,
-173486,Y,GMG290132
-173487,,
-173488,N,
-173489,Y,IPT Suretec Digital BOP Test Method Version 3.1
-173594,Y,
-173595,Y,
-173596,Y,
-173597,,
-173598,Y,GMG 290180
-173599,,Open Water
-173600,N,
-173601,Y,IPT SURETEC VERSION 3.1.2.8
-173811,Y,
-173812,Y,
-173813,,
-173814,Y,GMG 290132
-173815,,
-173816,N,
-173817,Y,IPT Suretec Digital BOP Test Method Version 3.1
-173822,Y,
-173690,Y,
-173691,N,
-173692,,Re-entry of drilled/cased well
-173693,,
-173694,Y,GMG290110
-173695,,
-173696,N,
-173697,Y,Anatomize
-173810,Y,
-173823,N,
-173824,Y,
-168118,Y,
-168119,Y,
-168120,Y,
-168121,,
-168122,Y,GMG290000
-168123,Y,
-168124,N,
-168125,Y,Sure Tech version 3.1
-168146,Y,Sufficient Barite to weight up active system 0.5ppg
-168147,Y,
-168148,Y,
-168149,,
-168150,Y,GMG290184
-168151,,
-168152,N,
-168153,N,
-168915,N,"Although DD3 operations are prepared for zero discharge, we fully comply with the NPDES permit requirements (GMG 290110) for SBM and WBM drilling fluids and cuttings discharges."
-168916,,Well batchset in 2012
-168917,,
-168918,Y,GMG290110
-168919,,
-168920,N,
-168921,Y,Anatomize Version 3.30.4.0
-168894,Y,
-168895,N,"The ENSCO DS-4 is set up for zero discharge. However, we will follow 2012 NPDES General Permit -see explanation of discharge of cuttings."
-168896,,
-168897,,
-168898,Y,GMG 290110
-168899,,
-168900,N,
-168901,Y,Anatomize
-168914,Y,
-168346,Y,
-168347,Y,
-168348,,
-168349,,
-168350,Y,GMG 290132 Outfall #0137
-168351,Y,
-168352,N,
-168353,N,
-171067,,
-171068,N,
-171069,,"Cobalt will not use digital BOP testing, and will use chart recorders for the duration of the well."
-171106,Y,
-171107,,"Synthetic based much will be used; if ROC does not pass, the rig will go to zero discharge"
-171108,Y,
-171109,,
-171110,Y,GMG 290006
-171111,,Subsea Well
-171112,N,
-171113,Y,SureTec 3.1
-171114,Y,
-171115,Y,
-171116,,
-171117,,
-171118,Y,GMG290269
-171119,Y,
-171120,N,
-171121,N,
-171182,Y,
-171183,N,"Shell will not discharge SBM except as authorized and monitored under the US EPA
General Permit GMG290000"
-171184,Y,
-171185,,
-171186,Y,GMG 290103
-171187,N,There are no producing wells currently on the Olympus TLP.
-171188,N,
-171189,Y,SureTec V. 3.1
-171262,Y,
-166970,Y,
-166971,N,Shell will not discharge SBMs except asauthorized and monitored under the US EPA General Permit GMG290000
-166972,,
-166973,,
-166974,Y,GMG 290103
-166975,,
-166976,N,
-166977,Y,SureTec v.3.1
-166978,Y,
-166979,Y,The rig is equipped for zero discharge should it become necessary due to NPDES compliance limitations.
-166980,Y,
-166981,,
-166982,Y,GMG 290110
-166983,,
-166984,N,
-166985,Y,Anatomizer
-167018,Y,
-167019,Y,"Shell will not discharge SBMs except as authorized and monitored under the US EPA 
General Permit GMG290000."
-183187,Y,Synthetic based mud will be used; zero discharge procedures will only be used if ROC does not pass.
-183188,Y,
-183189,,
-179255,Y,"The ENSCO DS-3 is set up for zero discharge. However, we will follow 2012 NPDES General Permit - see explanation of discharge of cuttings within general permit.    		"
-179256,Y,
-179257,,
-179258,Y,GMG 290110
-179259,,
-179260,N,
-179261,Y,Anatomize Version 3.30
-179318,Y,
-179319,Y,
-179320,Y,
-179321,,
-179322,Y,GMG290070
-179323,,
-179324,N,
-179325,Y,Sure Tec Version 3.1
-179338,Y,
-179339,Y,
-179340,Y,
-179341,,
-179342,Y,GMG 290180
-179343,,Open Water
-179344,N,
-179345,Y,IPT Version 3.1.2.8
-179378,Y,
-179379,Y,
-179380,Y,
-179381,,
-179382,Y,NPDES Permit GMG 290132
-179383,,
-182038,Y,
-182039,Y,"The ENSCO DS-3 is set up for zero discharge. However, we will follow 2012 NPDES General Permit - see explanation of discharge of cuttings within general permit.   "
-182040,Y,
-182041,N,There is no conductor casing proposed for this well.
-182042,Y,GMG 290110
-182043,,
-182044,N,
-182045,Y,Anatomize
-182054,Y,
-182055,Y,
-182056,Y,
-182057,,
-182058,Y,NPDES Permit GMG 290132
-182059,,
-182060,N,
-182061,Y,IPT Suretec Digital BOP Test Method Version 3.1
-182098,Y,"A minimum of 3,200 sacks of Barite
and 150 sacks of Bentonite or organophilic clay"
-182099,Y,"Mud and cuttings will be disposed in accordance with the NPDES Permit for Region 6 (GMG290000) valid from Oct 1, 2012 - Sept 30, 2017"
-182100,Y,
-182101,,
-182102,Y,NPDES Permit GMG 290132
-182103,,
-182104,N,
-182105,Y,IPT Suretec Digital BOP Test Method Version 3.1
-186618,Y,
-186619,Y,
-186620,,
-186621,,
-186622,Y,GMG290129
-186623,Y,
-186624,N,
-186625,Y,OTC Green Light Version No. 1.1 or higher.
-180000,N,
-180001,N,
-180122,Y,
-180123,Y,
-180124,Y,
-180125,,
-180126,Y,NPDES Permit GMG 290132
-180127,,
-180128,N,
-180129,Y,IPT Suretec Digital BOP Test Method Version 3.1
-180430,Y,
-180431,Y,
-180432,Y,
-180433,,
-180434,Y,GMG 290180
-180435,,Open Water
-180436,N,
-180437,Y,IPT Suretec Version 3.1.2.8
-180578,Y,
-180579,Y,
-180580,Y,
-180581,,
-180582,Y,"GMG290093, Permitted Feature ID: 0004"
-180583,,
-180584,N,
-180585,Y,IPT SureTech V3.1
-180458,Y,
-180459,Y,Synthetic based mud will be used; zero discharge procedures will only be used if ROC does not pass.
-180460,,
-180461,,
-180462,Y,GMG 290006
-180463,,subsea well
-180464,N,
-180465,Y,SureTec 3.1
-180650,Y,
-180651,,
-180652,Y,
-183018,Y,"A minimum of 3,200 sacks of Barite
and 150 sacks of Bentonite or organophilic clay"
-183019,Y,"Mud and cuttings will be disposed in accordance with the NPDES Permit for Region 6 (GMG290000) valid from Oct 1, 2012 - Sept 30, 2017"
-183020,Y,
-183021,,
-183022,Y,NPDES Permit GMG 290132
-183023,,
-183024,N,
-183025,Y,IPT Suretec Digital BOP Test Method Version 3.1
-183130,Y,
-183131,Y,
-183132,,
-183133,,
-183134,Y,GMG 290129
-183135,Y,
-183136,N,
-183137,Y,OTC Green Light Version No. 1.1 or higher.  
-183138,Y,
-183139,N,"The rig is outfitted for discharge, but it will not be used. The rigs solids control equipment is efficient enough to maintain rock percentage below the required limit in- 40 CFR part 435 subpart B."
-183140,Y,
-183141,,
-183142,Y,EPA NPDES Permit No. 290096
-183143,,
-183144,N,
-183145,Y,"Greenlight, see attached."
-183150,Y,Sufficient Barite to weight up active system 0.5ppg.
-183151,Y,
-183152,Y,
-183153,,
-183154,Y,GMG290184
-183155,,
-183156,,
-183157,Y,SureTec Version 3.1
-183170,Y,
-183171,Y,Synthetic based mud will be used; however zero discharge procedures will only be used if ROC does not pass.
-179384,N,
-179385,Y,IPT Suretec Digital BOP Test Method Version 3.1
-179406,Y,
-179407,Y,"Shell will not discharge SBMs except as
authorized and monitored under the US EPA 

General Permit GMG290000."
-179408,,
-179409,,
-179410,Y,GMG 290103
-179411,,DWOP
-179412,N,
-179413,Y,SureTec v 3.1 or newer
-179454,Y,
-179455,N,"Shell will not discharge SBM except as
authorized and monitored under the US EPA
General Permit GMG290000"
-179456,Y,
-179457,,
-179458,Y,GMG290103
-179459,N,"There are no producing wells currently on the
Olympus TLP."
-179460,N,
-179461,Y,Suretec V 3.1 or newer
-179462,Y,
-179463,Y,
-179464,,
-179465,,
-179466,Y,GMG290375
-179467,,
-179468,N,
-179469,Y,SureTech Version 3.1
-179552,N,
-179553,Y,SureTec 3.1
-179714,Y,
-179715,Y,"SBM cuttings with <6.9% fluid retention will be
discharged overboard per 40 CFR 435."
-179716,Y,
-179717,,
-179718,Y,GMG290534
-179719,,Subsea Well drilled with a dynamically positioned drillship.
-179720,N,
-182192,N,
-182193,Y,IPT Suretec Digital BOP Test Method Version 3.1
-182226,Y,
-182227,Y,
-182228,Y,
-182229,,
-182230,Y,EPA GMG 290180
-182231,,Open Water
-182232,N,
-182233,Y,IPT Version 3.1.2.8
-182238,Y,
-182239,N,A cutting dryer will be utilized prior to discharge.
-182240,,
-182241,,
-182242,Y,General permit number GMG 290188. An e-NOI will be filed with the EPA prior to the operation commencing.
-182243,Y,
-182244,N,
-182245,,
-182266,Y,
-182267,Y,
-182268,Y,
-182269,Y,
-182270,Y,NPDES Permit GMG 290132
-182271,,
-182272,N,
-182273,Y,IPT Suretec Digital BOP Test Method Version 3.1
-182274,Y,
-182275,N,"The rig is outfitted for discharge, but it will not be used. The rigs solids control equipment is efficient enough to maintain rock percentage below the required limit in- 40 CFR part 435 subpart B."
