SN_EOR,BOTM_LONGITUDE,BOTM_LATITUDE,BH_TOTAL_MD,WELL_BORE_TVD,WELL_BP_ST_KICKOFF_MD
-121021,-89.85757795,27.33406566,17794,17417,
-22000,-89.79644722,27.35635218,18403,18300,
-56157,-89.79644722,27.35635218,18403,18300,
-140072,-89.79644722,27.35635218,18403,18300,
-22510,-92.41118667,28.5490997,6192,4069,1214.0
-22591,-93.17983143,29.60843775,15004,14472,12350.0
-30014,-93.17983143,29.60843775,15004,14472,12350.0
-113448,-93.17983143,29.60843775,15004,14473,12350.0
-122008,-93.17983143,29.60843775,15004,14473,12350.0
-164299,-93.17983143,29.60843775,15004,14473,12350.0
-169268,-93.17983143,29.60843775,15004,14473,12350.0
-195939,-93.17983143,29.60843775,15004,14473,12350.0
-196656,-93.17983143,29.60843775,15004,14473,12350.0
-22159,-92.68330445,28.46223265,16859,16846,12075.0
-22491,-93.85383794,28.09467842,10554,9012,6900.0
-22250,-93.07222456,28.73172284,3969,3793,
-23717,-91.53987007,29.09811033,15035,14769,13395.0
-22251,-92.22649793,28.57512181,12911,12317,6173.0
-38780,-92.22649793,28.57512181,12911,12317,6173.0
-124274,-92.22649793,28.57512181,12911,12316,6173.0
-123185,-92.22649793,28.57512181,12911,12316,6173.0
-22160,-89.67421364,29.18792869,17340,17331,16545.0
-25082,-92.9788294,27.79998119,9860,9860,
-55639,-92.9788294,27.79998119,9860,9860,
-112458,-92.9788294,27.79998119,9860,9860,
-25500,-91.56855295,28.34739748,8335,7620,5092.0
-22557,-91.56855295,28.34739748,8335,7620,5092.0
-136844,-91.56855295,28.34739748,8335,7621,5092.0
-145965,-91.56855295,28.34739748,8335,7621,5092.0
-153453,-89.75378878,28.93379637,12135,11652,
-196040,-89.75378878,28.93379637,12135,11652,
-194013,-89.75378878,28.93379637,12135,11652,
-197289,-89.75378878,28.93379637,12135,11652,
-129410,-89.75824835,28.94010527,11084,10510,4656.0
-150610,-89.75824835,28.94010527,11084,10510,4656.0
-196041,-89.75824835,28.94010527,11084,10510,4656.0
-92123,-89.82891213,28.93963334,14436,14121,
-120309,-89.82891213,28.93963334,14436,14121,
-3722,-89.82202611,28.93994855,13334,13104,
-92847,-89.83036405,28.90134705,11560,10807,
-171554,-89.82284657,28.90448478,11404,11250,
-79497,-89.81691004,28.9053968,10945,10755,
-88600,-89.82505534,28.90208418,11599,11356,
-109167,-89.82997987,28.9007602,11520,9923,
-112989,-89.82997987,28.9007602,11520,9923,
-197098,-89.82870723,28.90591016,11810,11396,
-195839,-89.82870723,28.90591016,11810,11396,
-30315,-89.83704009,28.89913063,13408,13313,
-29793,-89.83704009,28.89913063,13408,13313,
-82870,-89.83704009,28.89913063,13408,13313,
-25889,-89.84369022,28.90331815,13515,13110,
-30320,-89.84369022,28.90331815,13515,13110,
-25891,-89.83876022,28.90552484,13100,12750,
-30321,-89.83876022,28.90552484,13100,12750,
-26123,-89.85065487,28.90200932,13986,12981,
-26125,-89.85515137,28.90246424,14812,12350,
-29927,-89.85559553,28.89695295,13520,11522,
-148444,-89.89320063,29.03556109,12780,12704,
-142121,-89.89320063,29.03556109,12780,12704,
-148445,-89.89708612,29.03143189,14442,14158,
-142420,-89.89708612,29.03143189,14442,14158,
-102724,-90.04098194,28.96883246,10810,10504,
-110139,-90.03567791,28.97133876,15248,15248,
-94726,-90.03567791,28.97133876,15248,15248,
-23482,-90.03007536,28.96774022,12403,11685,
-110140,-90.03007536,28.96774022,12403,11685,
-94731,-90.03007536,28.96774022,12403,11685,
-94734,-90.0275064,28.97465282,13040,12485,
-36891,-90.03151125,28.97153134,10809,10554,
-94736,-90.03151125,28.97153134,10809,10554,
-78159,-90.02100585,28.96915212,14001,14001,
-110083,-90.02100585,28.96915212,14001,14001,
-78160,-90.02687867,28.96910855,11086,10800,
-130026,-90.00022779,28.9695908,13477,13477,
-130116,-90.00493057,28.97036325,12131,11886,
-110529,-90.00188616,28.96542169,15750,15498,
-171669,-90.00188616,28.96542169,15750,15501,12980.0
-112308,-90.00682049,28.97307642,9995,9904,
-18900,-90.02769135,28.97185461,10792,10432,
-20225,-90.02042246,28.97439877,10964,10459,
-20522,-90.02042849,28.97349437,9292,8875,
-19086,-90.02444202,28.97343452,10855,10487,
-196354,-94.21928855,29.28682365,14568,13511,6362.0
-111196,-93.94617501,29.3243075,9968,9223,
-182913,-93.94617501,29.3243075,9968,9223,
-194922,-93.94617501,29.3243075,9968,9223,
-111197,-93.96571501,29.31519958,11882,10729,
-194933,-93.96571501,29.31519958,11882,10729,
-182897,-93.96571501,29.31519958,11882,10729,
-111265,-93.96428467,29.30739137,10103,8013,
-194934,-93.96428467,29.30739137,10103,8013,2400.0
-182898,-93.96428467,29.30739137,10103,8013,2400.0
-7186,-93.75979405,29.2525991,9920,9919,
-113714,-90.03213327,28.93490992,11123,10115,
-130443,-90.00618257,28.96713748,11801,11400,
-25860,-90.03448043,28.96513376,13600,13089,
-94737,-90.03448043,28.96513376,13600,13089,
-36912,-90.02345144,28.96023348,14010,14010,
-110071,-90.02345144,28.96023348,14010,14010,
-81245,-90.02345144,28.96023348,14010,14010,
-25862,-90.03185867,28.95849186,11430,10752,
-77778,-90.03185867,28.95849186,11430,10752,
-110073,-90.03185867,28.95849186,11430,10752,
-36913,-90.02177833,28.95555249,11047,10661,
-110074,-90.02177833,28.95555249,11047,10661,
-77818,-90.02177833,28.95555249,11047,10661,
-77819,-90.02886988,28.96583912,13892,13354,
-107753,-90.02886988,28.96583912,13892,13354,
-77820,-90.02772177,28.9588286,10740,10530,
-107994,-90.02772177,28.9588286,10740,10530,
-107520,-90.02566906,28.95574769,11050,11005,
-81249,-90.02566906,28.95574769,11050,11005,
-80225,-90.02436543,28.96118394,13221,13166,
-107521,-90.02436543,28.96118394,13221,13166,
-107752,-90.02914013,28.95918503,14805,14490,
-80226,-90.02914013,28.95918503,14805,14490,
-80228,-90.03146461,28.96206041,13530,13057,
-107522,-90.03146461,28.96206041,13530,13057,
-97698,-90.03272198,28.96448847,13997,13251,
-97274,-90.03956209,28.94956758,11317,10201,
-110068,-90.03136328,28.96162693,13800,12926,
-97013,-90.03136328,28.96162693,13800,12926,
-113585,-90.03513223,28.93411341,10701,10171,5402.0
-113578,-90.03770368,28.9395129,15600,15071,
-76987,-90.0397219,28.93706499,9264,8970,
-165789,-90.0397219,28.93706499,9264,8970,
-113649,-90.03478067,28.93680853,10647,10127,
-4842,-90.02860747,28.96312886,13520,12980,
-19085,-90.02860747,28.96312886,13520,12980,
-20504,-90.02703564,28.96604011,12026,11741,
-20525,-90.03166585,28.96423857,14217,12195,
-3510,-90.02511668,28.93452514,15822,15749,
-109882,-90.02511668,28.93452514,15822,15750,
-80684,-90.02511668,28.93452514,15822,15749,
-114633,-90.02511668,28.93452514,15822,15750,
-23477,-90.0281858,28.93567399,15923,15780,
-83694,-90.0281858,28.93567399,15923,15780,
-111326,-90.0281858,28.93567399,15923,15781,
-174162,-90.0281858,28.93567399,15923,15781,
-122967,-90.02326326,28.93528028,15729,15565,
-25892,-90.04363254,28.96041283,16008,16008,
-98074,-90.04363254,28.96041283,16008,16008,
-25863,-90.04794901,28.95430781,13638,13087,
-97697,-90.04794901,28.95430781,13638,13087,
-25865,-90.04431268,28.94835467,12307,11229,
-110065,-90.04431268,28.94835467,12307,11229,
-97694,-90.04431268,28.94835467,12307,11229,
-25866,-90.04871452,28.96326867,14167,13837,
-97275,-90.04871452,28.96326867,14167,13837,
-6619,-90.04351787,28.93419248,16001,16001,
-147941,-90.04351787,28.93419248,16002,16002,
-113651,-90.04622471,28.9421721,12176,11502,
-113712,-90.0497782,28.94253947,12341,11405,
-113715,-90.04188333,28.93775117,9217,9195,
-3714,-90.0631707,28.94309654,13962,13385,
-47332,-90.0631707,28.94309654,13962,13385,
-109745,-90.04320303,28.93766895,14240,13375,
-160636,-90.04320303,28.93766895,14240,13376,
-157913,-90.04320303,28.93766895,14240,13375,
-202930,-90.04320303,28.93766895,14240,13376,12920.0
-153684,-92.21696037,28.00077339,15520,13515,5725.0
-142962,-92.21696037,28.00077339,15520,13515,5725.0
-164940,-92.21696037,28.00077339,15520,13515,5725.0
-108430,-92.54187257,29.47197716,9981,9472,
-172195,-92.54187257,29.47197716,9981,9472,
-108439,-92.54249298,29.46439792,10250,9513,
-172215,-92.54249298,29.46439792,10250,9513,
-108441,-92.54431243,29.46144292,10370,9410,
-172217,-92.54431243,29.46144292,10370,9410,
-107425,-92.56215127,29.46754839,11100,9791,
-98839,-92.56215127,29.46754839,11100,9791,
-177914,-92.3807235,29.40621629,10282,9716,
-5475,-92.19367323,29.44690476,16300,16300,
-2048,-91.02896276,27.9487901,10500,10169,
-198823,-91.02896276,27.9487901,10500,10169,9125.0
-196079,-91.02896276,27.9487901,10500,10169,9125.0
-133125,-91.8813477,29.31378888,10380,10377,
-144077,-91.8813477,29.31378888,10380,10377,
-122988,-91.90466025,28.32262652,9408,8527,
-129655,-91.90466025,28.32262652,9408,8527,
-118349,-90.83903837,28.97751586,13005,13001,
-173975,-90.83903837,28.97751586,13005,13001,
-114693,-89.81624802,28.94546136,13881,12675,
-119012,-89.81624802,28.94546136,13881,12675,
-95092,-90.12700653,29.04354865,10198,9710,
-96972,-90.12700653,29.04354865,10198,9710,
-161906,-91.59623372,29.20640271,15090,14012,14289.0
-158116,-91.59623372,29.20640271,15090,14012,14289.0
-198639,-88.65652215,29.40956038,8826,6822,
-85143,-88.79026799,29.3312581,10199,8483,
-124972,-88.79026799,29.3312581,10199,8483,
-4497,-88.85781755,29.29963621,11059,10568,
-8035,-88.85781755,29.29963621,11059,10568,
-4498,-88.85553217,29.30168712,8894,7926,
-21004,-88.85553217,29.30168712,8894,7926,
-3956,-88.84902557,29.30062212,8716,8129,
-110686,-88.84730713,29.28762116,8307,7262,
-112931,-88.84730713,29.28762116,8307,7240,
-146621,-88.67819419,29.29546837,11124,10411,9030.0
-154557,-88.67819419,29.29546837,11124,10411,9030.0
-112092,-88.66176873,29.29720918,7700,6862,
-154560,-88.66176873,29.29720918,7250,6498,6149.0
-146611,-88.66176873,29.29720918,7250,6498,6149.0
-111176,-88.67169474,29.28469576,7953,7301,
-197449,-88.66567803,29.2840712,7145,6593,3657.0
-198297,-88.66567803,29.2840712,7145,6593,3657.0
-198437,-88.66567803,29.2840712,7145,6593,3657.0
-101249,-94.21609091,27.96463724,7844,7032,
-81187,-94.21609091,27.96463724,7844,7032,
-117330,-94.21609091,27.96463724,7844,7032,
-111942,-94.21609091,27.96463724,7844,7032,
-60673,-90.14511171,29.01590277,11929,10950,
-108911,-90.14511171,29.01590277,11929,10950,
-30207,-93.58175871,27.99033921,7670,5661,
-88960,-93.58175871,27.99033921,7670,5661,
-42966,-93.58175871,27.99033921,7670,5661,
-107938,-93.58175871,27.99033921,7670,5661,
-107175,-93.84297017,29.34343159,11813,9080,
-106045,-93.84297017,29.34343159,11813,9080,
-99844,-88.754877,29.15503547,7326,4634,
-105957,-93.12044517,29.08203529,7215,5634,
-203041,-88.47430397,28.18224208,24910,23047,
-1020,-88.49114323,28.17780276,24342,23228,
-77838,-88.49114323,28.17780276,24342,23228,
-110339,-88.49114323,28.17780276,24342,23228,
-171347,-88.49114323,28.17780276,24342,23228,
-173329,-88.49114323,28.17780276,24342,23228,
-196053,-88.49114323,28.17780276,24342,23228,
-69491,-91.93021553,28.14695609,13007,9836,
-142322,-91.93021553,28.14695609,13007,9837,
-121631,-92.55531341,28.77834957,11529,10100,
-145878,-92.55531341,28.77834957,11529,10100,
-61647,-88.73995722,29.078754,7763,5990,
-195998,-90.65369821,27.82108898,16251,16027,
-27451,-93.96077062,27.93902094,7895,4814,
-98154,-93.96077062,27.93902094,7895,4814,
-71758,-90.10770247,28.49880411,11755,7114,
-137238,-90.4158385,28.62442801,18973,17859,16444.0
-172738,-90.4158385,28.62442801,18973,17859,16444.0
-166409,-90.4158385,28.62442801,18973,17859,16444.0
-145372,-88.04240287,29.39976743,11000,11000,
-121467,-92.04407208,28.42194999,10229,8296,1187.0
-148007,-92.04407208,28.42194999,10229,8296,1187.0
-179570,-91.03016866,27.95240442,7246,6303,
-44284,-91.49786294,28.54736199,8040,4766,
-194733,-91.49786294,28.54736199,8040,4767,
-193293,-91.49786294,28.54736199,8040,4767,
-187754,-91.08537012,26.29140438,29066,29012,
-75120,-93.31944071,28.04016531,8634,7512,
-136777,-93.31944071,28.04016531,8634,7512,
-144209,-93.31944071,28.04016531,8634,7512,
-6968,-93.52849168,28.5365306,6554,6135,
-75244,-93.52849168,28.5365306,6554,6135,
-81017,-93.52849168,28.5365306,6554,6135,
-43960,-89.68749267,28.87710956,14158,14020,
-53316,-89.68749267,28.87710956,14158,14020,
-131508,-88.98809403,29.45538879,15555,12932,
-110274,-92.63402502,28.42466003,5478,5194,
-135012,-92.63402502,28.42466003,5478,5194,
-196690,-92.79474779,28.16184195,10465,6775,5122.0
-194965,-92.79474779,28.16184195,10465,6775,5122.0
-200607,-92.79474779,28.16184195,10465,6775,5122.0
-198936,-92.85984438,28.17505007,12636,11800,
-203243,-92.85984438,28.17505007,12636,11800,
-117890,-91.38702524,29.24736738,12635,12633,
-2529,-90.03718177,28.93570321,11482,9996,
-106914,-90.03718177,28.93570321,11482,9996,
-173701,-90.03718177,28.93570321,11482,9996,
-178953,-90.03718177,28.93570321,11482,9996,
-132664,-89.69835708,28.57641171,8942,7368,
-177958,-89.69835708,28.57641171,8942,7368,
-177428,-89.69835708,28.57641171,8942,7368,
-63263,-94.52914408,27.85466025,9623,5409,
-162054,-89.40064891,28.82573146,13020,12715,12061.0
-169321,-89.40064891,28.82573146,13020,12715,12061.0
-164023,-89.40064891,28.82573146,13020,12715,12061.0
-170895,-89.40064891,28.82573146,13020,12715,12061.0
-24843,-94.52373919,29.11801808,12336,10400,
-104275,-94.52373919,29.11801808,12336,10400,
-117875,-93.17997947,28.58062894,10704,8496,
-80864,-91.21836967,28.68685046,4394,3576,
-110330,-89.94845729,28.64514277,17029,10713,
-115054,-89.94845729,28.64514277,17029,10713,
-158374,-89.94845729,28.64514277,17024,10708,
-167813,-89.94845729,28.64514277,17024,10708,
-164253,-89.94845729,28.64514277,17024,10708,
-116605,-92.1175617,29.07429367,6516,5881,
-147845,-93.23530262,28.44274507,11712,9775,
-164355,-93.23530262,28.44274507,11712,9775,
-192746,-88.75931106,29.27119626,3099,1854,1452.0
-155076,-90.12614531,28.65983422,7959,6151,2578.0
-162052,-90.12614531,28.65983422,7959,6151,2578.0
-164092,-90.12614531,28.65983422,7959,6151,2578.0
-165576,-90.12614531,28.65983422,7959,6151,2578.0
-127270,-92.0759646,28.65699422,8040,6716,
-166343,-90.42125559,28.59429949,12900,12664,
-172794,-90.42125559,28.59429949,12900,12664,
-166344,-90.42130262,28.60391027,14898,14297,
-172947,-90.42130262,28.60391027,14898,14297,
-173247,-90.41765554,28.60854426,13680,12730,10810.0
-46907,-90.38077748,28.5010471,15000,15000,
-126119,-90.38077748,28.5010471,15000,15000,
-199417,-90.39496436,28.5904256,15932,15929,
-147890,-90.39837946,28.5886924,16106,15985,
-191596,-90.39837946,28.5886924,16106,15985,
-199418,-90.39837946,28.5886924,16106,15985,
-59048,-90.39115426,28.58787194,15366,15240,
-165579,-90.39115426,28.58787194,15366,15240,
-191633,-90.39115426,28.58787194,15366,15233,
-199360,-90.38692913,28.58755529,16360,15771,
-199336,-90.39835635,28.59905381,16346,15776,
-138539,-91.01474191,28.64144789,9490,8340,
-198701,-91.01474191,28.64144789,9490,8340,
-200337,-91.01474191,28.64144789,9490,8340,
-118376,-91.01966162,28.63605915,10583,9408,
-200096,-91.01966162,28.63605915,10583,9408,
-118402,-91.02978156,28.63489035,12401,10679,
-200098,-91.02978156,28.63489035,12401,10679,
-118377,-91.02339759,28.63870632,9450,8889,3082.0
-200099,-91.02339759,28.63870632,9450,8889,3082.0
-118859,-91.03278357,28.63515988,11900,10077,
-199233,-91.03278357,28.63515988,11900,10077,
-200100,-91.03278357,28.63515988,11900,10077,
-112478,-90.98459015,28.6159857,10140,9018,
-125971,-90.98932568,28.61780304,10538,8947,
-118765,-90.99063365,28.62046635,8894,8662,
-156857,-89.70143406,29.11970358,12115,10605,
-47191,-90.96069082,28.5379951,11366,11221,
-92796,-90.96069082,28.5379951,11366,11221,
-47693,-90.95423671,28.54037621,12750,12097,
-92797,-90.95423671,28.54037621,12750,12097,
-47213,-90.96208627,28.537119,3525,3474,
-92798,-90.96208627,28.537119,3525,3474,
-47227,-90.97045909,28.53709866,12150,11676,
-92801,-90.97045909,28.53709866,12150,11676,
-47246,-90.96379476,28.53965703,11990,11865,
-92802,-90.96379476,28.53965703,11990,11865,
-47787,-90.96437277,28.53438063,11949,11821,
-92803,-90.96437277,28.53438063,11949,11821,
-44964,-90.99139189,28.54011917,11670,10872,
-45024,-90.98862109,28.54230042,11605,10897,
-45030,-90.99167483,28.53552077,11729,10896,
-118236,-89.59722538,29.14380475,9640,8785,
-166530,-89.59722538,29.14380475,9640,8785,
-182335,-89.59722538,29.14380475,9640,8785,2388.0
-192748,-89.59722538,29.14380475,9640,8785,2388.0
-18599,-96.78031852,27.81437775,4665,3909,1750.0
-22955,-90.1924619,27.64683789,15944,15127,15086.0
-49517,-92.50219675,28.15961531,8767,4447,
-22978,-90.86788852,28.63938385,14955,14096,13400.0
-72839,-87.77031745,27.56740375,19344,17892,
-144935,-87.77031745,27.56740375,19344,17891,
-22555,-90.5301166,29.00490836,15967,15237,11632.0
-59869,-90.5301166,29.00490836,15967,15237,11632.0
-124050,-90.5301166,29.00490836,15967,15237,11632.0
-126151,-90.5301166,29.00490836,15967,15237,11632.0
-23328,-87.91583763,29.76176148,2183,2150,
-22470,-89.79694282,27.35454512,9344,9344,
-32401,-94.010376,29.12816723,16400,16400,
-22834,-97.01552541,26.73365545,3086,3086,
-83874,-97.01552541,26.73365545,3086,3086,
-81327,-97.01552541,26.73365545,3086,3086,
-23774,-94.96755712,28.56825999,10768,9475,8849.0
-46147,-96.8136759,27.54939222,8247,7718,
-25400,-90.79979709,28.75661161,16324,16321,
-23677,-90.16958768,28.99504143,11306,11167,
-198144,-90.16958768,28.99504143,11306,11167,8914.0
-198046,-90.16958768,28.99504143,11306,11167,8914.0
-23436,-93.96068915,29.29515308,14241,12972,
-24316,-90.94991328,28.94352554,11880,9960,6092.0
-28827,-92.59241085,28.90142483,7432,7211,
-122929,-92.59241085,28.90142483,7432,7211,
-124133,-92.59241085,28.90142483,7432,7211,
-30889,-91.04434976,28.00031009,8404,7322,
-29507,-92.23327012,27.20438691,21000,15721,18126.0
-29106,-90.86565112,28.63340915,17877,15709,
-105293,-90.86565112,28.63340915,17877,15709,
-134875,-90.86565112,28.63340915,17877,15709,
-31447,-88.58540392,28.69902052,20913,20078,
-28966,-92.9300601,28.22410473,6750,6150,
-134930,-92.9300601,28.22410473,6750,6170,
-31086,-90.40374554,28.92338517,13571,12429,2851.0
-29248,-90.80003139,28.75682651,16470,16467,5089.0
-59627,-90.80003139,28.75682651,16470,16466,5089.0
-53087,-90.80003139,28.75682651,16470,16466,5089.0
-120414,-90.80003139,28.75682651,16470,16466,5089.0
-131277,-90.80003139,28.75682651,16470,16466,5089.0
-155921,-90.80003139,28.75682651,16470,16466,5089.0
-30089,-95.97333073,26.44281598,26546,26539,
-29790,-96.5762783,28.03395083,4206,4206,
-29389,-93.30557891,29.54345977,14077,13475,12966.0
-85786,-93.30557891,29.54345977,14077,13465,12966.0
-45746,-93.30557891,29.54345977,14077,13465,12966.0
-106782,-93.30557891,29.54345977,14077,13465,12966.0
-33332,-92.20441504,28.53344819,8841,8639,
-29468,-96.84108045,26.45297202,1850,1662,
-29488,-93.78329836,29.51814085,14126,11540,4884.0
-176347,-93.78329836,29.51814085,14126,11540,4884.0
-178490,-93.78329836,29.51814085,14126,11540,4884.0
-35409,-93.50621962,29.47413446,21000,20899,15452.0
-156767,-93.50621962,29.47413446,21000,20899,15452.0
-38352,-92.43659782,27.56564945,22105,18431,11974.0
-79802,-92.43659782,27.56564945,22105,18431,11974.0
-173209,-92.43659782,27.56564945,22105,18431,11974.0
-173995,-92.43659782,27.56564945,22105,18431,11974.0
-36010,-91.6545522,29.02225132,13600,13600,
-39863,-92.57470134,28.29767786,6150,5569,3602.0
-118593,-92.57470134,28.29767786,6119,5569,3602.0
-124329,-92.57470134,28.29767786,6119,5569,3602.0
-36449,-93.78584055,28.35678474,9745,8700,4100.0
-36630,-90.35815748,28.93540078,14990,13317,
-129759,-90.35815748,28.93540078,14990,13318,
-168297,-90.35815748,28.93540078,14990,13318,
-167857,-90.35815748,28.93540078,14990,13318,
-200109,-90.35815748,28.93540078,14990,13318,
-199687,-90.35815748,28.93540078,14990,13318,
-38561,-90.18021764,29.03892253,8225,6860,2274.0
-35387,-90.69426452,28.6699662,13953,12568,5584.0
