SN_EOR_WELL_COMP_FK,PERF_TOP_MD,PERF_BOTM_TVD,PERF_TOP_TVD,PERF_BASE_MD
-25799,18220,12745,12711,18290
-8595,7876,7718,7696,7898
-17615,7786,7637,7606,7816
-5314,4512,2542,2529,4542
-5812,8270,8264,8168,8366
-14963,8134,8082,8032,8184
-24587,7914,7836,7812,7938
-8293,18351,18467,18329,18490
-5708,10334,8127,8096,10396
-8064,9944,7943,7902,10030
-12224,8178,7133,7128,8190
-9790,9412,7713,7658,9538
-6390,20190,19509,19470,20230
-6532,12148,10233,10229,12152
-6532,12158,10251,10239,12170
-6532,12182,10275,10263,12194
-6532,12239,10335,10320,12254
-17532,11870,9976,9951,11895
-20443,11791,9931,9877,11836
-21701,9738,7874,7859,9754
-21701,9772,7902,7891,9784
-6469,7432,7440,7432,7440
-7268,7240,7246,7240,7246
-27088,9108,6547,6514,9178
-9876,14410,13063,13046,14430
-9606,8473,8100,8069,8517
-9608,8016,7783,7753,8059
-19424,5186,4895,4869,5214
-3304,13192,11906,11874,13240
-14188,13090,11825,11805,13120
-20048,2340,2342,2340,2342
-9077,9151,8355,8340,9169
-14086,14840,14756,14739,14862
-5390,12875,12594,12586,12884
-19872,12814,12561,12529,12848
-13350,7406,7279,7276,7410
-24268,6878,6848,6808,6923
-6783,9896,8214,8207,9906
-6783,9944,8274,8248,9974
-2728,3346,3001,2993,3356
-1953,7473,7023,7019,7479
-3874,7308,6912,6906,7318
-7419,6994,6693,6689,6999
-5592,11415,10722,10715,11425
-5592,11440,10737,10733,11445
-12280,10905,10360,10339,10934
-20838,10738,10262,10241,10798
-1325,8744,8364,8348,8766
-8898,7973,5651,5585,8050
-20053,15856,15672,15618,15910
-12861,5531,4828,4819,5541
-25288,5258,4684,4632,5332
-18516,4906,4659,4621,4952
-26418,4742,4499,4489,4754
-1990,4348,4087,4082,4354
-16268,4850,4379,4364,4874
-12978,13524,13203,13200,13538
-12978,13546,13251,13218,13582
-12978,13592,13262,13256,13600
-12978,13616,13287,13275,13630
-12978,13654,13311,13307,13660
-27982,7942,7706,7669,7986
-12210,14170,12625,12593,14218
-11652,13808,11992,11984,13820
-7729,16905,16440,16390,16955
-7076,16905,16420,16390,16935
-4198,9625,9334,9323,9638
-2314,9758,9446,9442,9763
-5010,9259,9334,9002,9638
-351,7440,7345,7242,7543
-161,7614,7465,7417,7662
-16784,10710,6890,6777,10930
-7934,10037,10001,9971,10067
-1399,9422,8987,8972,9437
-24902,8138,7731,7682,8188
-8181,5416,5460,5416,5460
-2631,14212,13739,13702,14252
-5977,13898,13432,13422,13908
-2005,7318,6469,6450,7334
-9142,2055,2059,2055,2059
-5256,6826,5961,5942,6850
-5261,6224,5496,5472,6254
-13786,6224,5496,5472,6254
-13644,7908,7696,7670,7934
-22199,8292,8061,8053,8300
-21070,9532,9356,9331,9558
-105,9754,4096,4057,9912
-8847,18172,13379,13188,18674
-1882,9454,7829,7822,9464
-18616,24142,18761,18647,24280
-23930,23445,18761,18067,24185
-1457,8932,7818,7804,8950
-8298,8566,8135,8118,8584
-2002,10500,9054,9019,10550
-5402,10376,8946,8932,10396
-21880,9078,8038,8029,9090
-4032,10702,10562,10552,10712
-9280,10138,10007,9999,10146
-30353,5060,4779,4761,5078
-16741,8922,6921,6835,9014
-16742,9152,7411,7051,9535
-3031,7190,6295,6263,7232
-10726,6912,6077,6043,6951
-9725,15316,15252,15230,15338
-6891,8472,7810,7805,8478
-21863,6734,6327,6258,6806
-11576,3634,2972,2963,3654
-16363,8068,6714,6694,8094
-14687,16828,16832,16828,16832
-14687,16950,16950,16950,16954
-14687,17036,17038,17036,17038
-14687,17202,17310,17202,17310
-14687,17554,17642,17554,17642
-14687,17838,17994,17838,17994
-10267,16444,15914,15873,16484
-1771,12068,11362,11318,12113
-1749,7064,6277,6274,7068
-1749,7078,6291,6285,7084
-1914,7329,6507,6499,7338
-1915,7064,6277,6274,7068
-1915,7078,6291,6285,7084
-4026,15504,15518,15504,15518
-4185,15290,15356,15290,15356
-2372,15810,14206,14196,15822
-2372,15830,15025,15012,15850
-4026,15290,15356,15290,15356
-5971,15290,15330,15290,15330
-8830,14189,13860,13851,14200
-8830,14232,13890,13884,14240
-18181,14716,14247,14242,14745
-18183,14982,14454,14448,14990
-680,6494,5359,5352,6504
-1085,8982,7798,7775,9016
-7168,12563,12570,12563,12570
-720,7015,5158,5151,7026
-12140,12298,12193,12163,12320
-7357,8110,7753,7738,8127
-15410,11782,10977,10882,11808
-3997,1406,1356,1349,1414
-3928,11720,10131,10118,11746
-27305,11434,9959,9949,11450
-11869,13480,12820,12791,13514
-11869,13526,12847,12830,13548
-15808,13480,12820,12791,13514
-314,10168,10194,10132,10231
-19004,10053,10028,10017,10064
-19004,10074,10046,10038,10082
-19004,10086,10060,10050,10096
-11634,13708,10744,10722,13738
-14105,13477,10564,10556,13489
-15885,13234,10420,10380,13290
-18939,12780,10065,10055,12800
-3506,8900,8091,8018,8994
-16764,8470,7721,7712,8490
-16885,8470,7721,7712,8490
-16885,8506,7742,7736,8515
-18438,8388,7661,7644,8410
-16764,8506,7742,7736,8515
-17547,8470,7727,7712,8496
-14832,8900,8047,8018,8944
-14832,8964,8081,8061,8994
-25210,14490,14381,14331,14540
-8502,9422,9471,9388,9510
-8502,9455,9453,9425,9484
-6477,9495,9478,9463,9510
-349,11490,7694,7691,11496
-8326,11403,7667,7662,11410
-26846,12816,11300,11287,12836
-721,14660,14039,13992,14740
-721,15234,14390,14332,15330
-2456,13781,13531,13453,13900
-2456,14020,13664,13608,14108
-27744,22770,15654,15625,22819
-27743,22042,15218,15200,22073
-19040,7042,6529,6510,7062
-21619,6775,6323,6253,6850
-6093,5094,4610,4597,5110
-9810,5094,4610,4597,5110
-9811,4930,4484,4470,4940
-7502,11855,11521,11483,11893
-3726,12798,11515,11431,12924
-12272,13650,12057,11998,13740
-12272,12798,11515,11431,12924
-10418,13650,12057,11998,13740
-2537,11992,12016,11992,12016
-14770,13513,12293,12254,13572
-14771,10567,10151,10149,10583
-14980,13060,12914,12608,13366
-27400,10306,9999,9959,10350
-27615,9617,9377,9351,9646
-7681,12268,11997,11961,12318
-24038,15766,13378,13353,15800
-24419,14104,12158,12148,14118
-571,12222,11845,11812,12256
-571,12342,11942,11927,12358
-2266,11954,11602,11554,12004
-9659,9105,8845,8807,9157
-20926,10398,9500,9481,10427
-10838,22486,21389,21367,22521
-10838,22558,21484,21430,22620
-10838,22703,21600,21556,22754
-10838,22767,21627,21612,22784
-10838,22824,21671,21661,22835
-380,8936,7548,7534,8951
-3772,9660,7704,7693,9700
-2621,15158,13834,13816,15192
-4291,12865,12511,12504,12875
-6822,13910,13180,13153,13952
-10687,13678,13053,13023,13730
-12816,15276,14595,14568,15304
-12443,8000,7438,7434,8006
-12443,8010,7446,7442,8014
-14527,14080,13923,13833,14174
-24381,13550,13414,13315,13650
-3468,8182,7891,7862,8226
-3468,8242,7943,7902,8302
-1669,13708,12219,12206,13722
-8094,10373,9321,9293,10405
-20582,11392,11085,11033,11444
-1878,18272,17791,17767,18302
-1878,18320,17830,17806,18350
-1878,18366,17867,17843,18396
-1878,18400,17878,17870,18410
-1878,18411,17928,17879,18472
-1878,18473,17938,17929,18484
-1878,18485,17946,17938,18495
-1878,18496,17950,17947,18499
-1878,18500,17962,17950,18514
-3711,16730,16499,16475,16754
-3711,16816,16571,16561,16826
-24961,15706,15617,15601,15726
-24961,15755,15651,15643,15765
-15724,12840,12645,12560,12930
-20640,9724,8006,7963,9770
-1226,15918,15600,15570,15958
-1611,15702,15457,15349,15812
-8920,15542,15242,15192,15592
-27149,15068,14761,14743,15088
-27149,15248,14945,14911,15284
-25422,15248,14945,14911,15284
-2305,13392,11044,11035,13401
-4668,9658,8525,8513,9676
-5142,11554,9730,9726,11562
-11420,10497,9056,9045,10516
-9311,4937,4415,4406,4950
-6494,6774,5734,5728,6782
-2125,12028,11558,11546,12040
-1639,15447,14683,14628,15517
-11122,15447,14683,14628,15517
-12705,6998,6356,6351,7006
-18470,6908,6299,6290,6920
-19423,6048,5719,5717,6052
-1463,7960,7700,7660,8000
-65,12145,10366,10338,12184
-2908,12100,10316,10306,12114
-2908,12145,10353,10338,12166
-2908,12176,10366,10360,12184
-26138,11076,9587,9570,11100
-25217,11550,9922,9007,11570
-1170,12647,11999,11867,12796
-10824,12647,11999,11867,12796
-21570,12647,11911,11867,12697
-95,8746,8011,7914,8809
-95,10926,9893,9886,10934
-2349,8746,7916,7906,8758
-2349,8768,7944,7926,8788
-2349,8800,7963,7955,8809
-7198,4550,4484,4478,4558
-7225,4492,4441,4429,4506
-11418,3876,3888,3869,3896
-5318,17024,14784,14715,17230
-7256,17024,14784,14715,17230
-8628,13908,13622,13600,13946
-8628,17024,14784,14715,17230
-6105,13908,13622,13600,13946
-10470,13908,13622,13600,13946
-10318,17024,14784,14715,17230
-50,7974,4854,4846,7990
-8347,7538,4624,4620,7542
-18354,6985,4306,4303,6989
-20753,6524,4072,4067,6534
-2176,14096,14206,14090,14212
-1263,10292,10073,10060,10306
-18988,10094,9885,9877,10102
-18988,10122,9908,9905,10128
-19541,9830,9637,9629,9838
-28471,10094,9885,9877,10102
-28471,10122,9908,9905,10128
-1916,16296,15637,15569,16416
-22902,17355,16164,16145,17385
-261,10264,9227,9208,10294
-3764,9616,8850,8840,9636
-4927,9470,8788,8769,9510
-5216,2992,3000,2992,3000
-3078,2942,2807,2756,3000
-2984,2801,2782,2758,2826
-1509,9482,9669,9398,9788
-23677,9590,9564,9494,9670
-23677,9714,9669,9603,9788
-23321,9482,9453,9398,9544
-23321,9590,9564,9494,9670
-23321,9714,9669,9603,9788
-20027,9590,9564,9494,9670
-21298,9590,9564,9494,9670
-21298,9714,9669,9603,9788
-899,19528,17056,16984,19620
-1142,9752,5563,5557,9772
-3342,9627,5528,5514,9663
-1220,5190,4738,4723,5210
-6131,15717,15721,15649,15790
-1619,11134,10729,10701,11160
-7391,10772,10379,10362,10790
-13738,10546,10180,10150,10576
-6261,11738,9344,9331,11755
-18610,11810,9402,9381,11840
-18610,11916,9461,9455,11925
-27606,8550,7247,7237,8565
-26131,7856,6785,6776,7870
-26979,9136,7638,7621,9162
-26132,10139,8306,8274,10188
-1406,9184,8697,8660,9228
-12331,7074,7248,7074,7248
-1173,8445,6353,6342,9100
-2388,9060,9116,9060,9116
-13625,8612,8663,8610,8664
-1774,9454,8033,8010,9480
-1764,8924,7591,7564,8958
-1559,9454,8033,8010,9480
-2726,8359,7486,7464,8386
-4538,7250,6657,6640,7275
-8146,6388,6115,6097,6418
-15375,10338,10352,10338,10352
-1568,5645,4272,4267,5654
-2041,6284,5583,5567,6300
-1637,7354,5844,5780,7458
-13317,7138,5724,5672,7242
-28087,7138,5724,5672,7242
-1565,8388,6487,6465,8419
-9132,8156,6328,6322,8162
-9590,8006,6219,6204,8016
-15276,7666,5966,5958,7676
-1782,12166,11479,11459,12186
-3108,11530,10852,10822,11560
-3144,9836,8696,8694,10461
-2715,16100,16191,16092,16200
-2429,14210,14294,14210,14294
-2405,16520,16221,15990,16718
-3977,16914,16763,16590,16974
-2457,16914,16670,16590,16974
-2457,17052,16763,16740,17072
-2512,15255,14012,13976,15294
-6825,12796,11862,11845,12816
-2487,8380,8392,8380,8392
-2169,6482,6270,6239,6516
-7136,6264,6050,6039,6276
-15452,5917,5731,5722,5927
-26464,5144,5023,5018,5149
-27014,4661,4598,4576,4676
-5155,8800,8012,7998,8820
-7233,8590,7870,7850,8610
-2370,2152,1513,1509,2830
-12549,1142,1085,1063,1170
-5306,3940,3540,3531,3950
-12509,3348,3053,3045,3358
-2666,11790,11279,11215,11854
-2374,5430,5188,5098,5550
-2590,19375,18053,17962,19480
-6428,6515,6180,6092,6614
-7103,5582,5616,5543,5955
-2668,13644,10025,10010,13659
-9762,13516,9896,9836,13572
-7269,18509,17291,17265,18544
-2787,15022,14662,14637,15062
-6257,14724,14476,14446,14770
-2878,2805,2811,2805,2811
-2878,2604,2621,2604,2621
-2933,11090,11023,10953,11160
-3564,7198,7003,6983,7216
-3759,16964,15154,15086,17092
-10841,15200,13373,13358,15217
-3704,16370,16390,16366,16394
-5984,15934,16026,15930,16030
-16719,15340,15355,15336,15359
-16719,15396,15481,15392,15485
-5003,12904,12703,12651,12964
-3632,13960,13402,13389,13980
-5073,21620,18197,18042,21814
-8308,20150,17001,16861,20323
-4483,13218,12109,12071,13268
-18919,10374,9952,9936,10395
-25229,9930,9641,9618,9960
-4043,4923,4666,4651,4940
-4595,7622,7228,7200,7658
-4595,7342,7031,6985,7400
-18024,7342,7031,6985,7400
-4615,8274,7620,7598,8297
-6642,7757,7131,7108,7781
-27122,7610,7016,6791,7658
-4507,10911,7961,7949,10926
-6339,10911,7961,7949,10926
-6339,10825,7888,7880,10837
-6339,10852,7914,7901,10868
-17725,9096,6719,6678,9174
-15654,10588,7701,7688,10604
-4422,11210,10964,10945,11222
-4422,11236,10988,10980,11266
-5626,10060,9893,9811,10142
-6932,11210,10964,10945,11222
-6932,11236,10988,10980,11266
-16897,10060,9893,9811,10142
-8269,20496,18572,18500,20568
-5912,10825,10653,10643,10835
-5913,8481,8305,8299,8487
-13705,8659,8493,8477,8675
-10836,10998,10825,10816,11007
-16658,9213,9044,9036,9221
-22681,8659,8492,8476,8675
-26186,7462,7293,7285,7470
-26185,8372,8203,8195,8380
-5704,12850,12580,12415,13015
-8647,12850,12443,12415,12878
-5997,21381,14991,14924,21448
-12408,20955,14534,14498,20991
-17723,20955,14534,14498,20991
-5610,10710,10539,10373,10876
-5614,9360,9040,9028,9372
-6451,10299,9976,9962,10313
-5075,12543,11638,11609,12576
-5652,13000,11368,11259,13175
-5652,13270,11501,11430,13380
-6064,10097,8935,8915,10127
-6034,17322,17098,17050,17370
-6336,17285,17305,17285,17305
-6336,17308,17328,17308,17328
-6336,17197,17257,17197,17257
-22886,14984,14991,14979,14996
-22886,15016,15019,15011,15024
-22886,15040,15051,15034,15056
-22331,15924,15948,15918,15954
-6207,12048,11344,11198,12300
-6619,13277,11941,11884,13369
-11164,12535,11441,11424,12562
-6129,4084,3956,3922,4134
-10052,20426,20736,20256,20918
-6982,23158,21608,21136,23660
-9069,26199,26057,26020,26236
-9069,26300,26156,26121,26335
-9069,26346,26239,26167,26418
-6785,9980,9175,9150,10010
-7553,2790,1913,1901,2810
-7509,12282,12197,12152,12380
-8382,13078,12411,12391,13098
-8061,17260,17331,17126,17476
-7529,13300,10395,10299,13436
-27976,13032,10138,10110,13072
-7962,11374,11386,11374,11386
-8105,12798,12850,12798,12850
-8414,15440,14392,14354,15492
-8414,15530,14440,14420,15557
-8414,15572,14471,14451,15599
-8414,15370,14344,14303,15426
-10287,15572,14471,14451,15599
-10287,15530,14440,14420,15557
-10287,15440,14392,14354,15492
-10287,15370,14344,14303,15426
-10287,15144,14185,14138,15209
-10287,15216,14206,14191,15237
-10287,15245,14236,14212,15278
-10287,15284,14255,14250,15304
-9172,15294,13584,13574,15314
-9172,15360,13627,13607,15398
-11818,14270,13119,13094,14324
-14257,12974,12543,12517,13032
-28783,12716,12407,12383,12744
-28783,12775,12446,12424,12820
-9130,16296,16364,16290,16370
-8562,10326,9420,9354,10402
-11941,10326,9420,9354,10402
-9660,10130,9247,9187,10200
-27259,10130,9247,9187,10200
-8779,15420,10729,10721,15432
-21398,15354,10692,10675,15378
-23947,15292,10631,10622,15305
-26064,14498,10160,10084,14608
-9198,17876,15827,15774,17939
-9139,9676,7676,7648,9714
-20973,9543,7558,7550,9554
-22545,7305,5938,5928,7318
-9003,9266,8900,8892,9276
-14163,8680,8467,8459,8688
-9514,15514,14582,14466,15630
-17731,15488,14481,14459,15510
-17731,15514,14601,14485,15630
-12198,18648,9111,9082,18714
-10028,18808,9166,9152,18840
-9716,12832,11319,11235,12942
-9716,12992,11458,11358,13122
-9723,17753,13337,13150,18028
-12840,16345,15393,15377,16385
-9887,16730,15541,15527,16765
-9802,7068,6781,6729,7120
-12579,7086,6991,6927,7150
-12576,8434,8287,8275,8446
-12579,7400,7281,7241,7440
-9897,19470,18552,18510,19522
-25780,19334,18437,18400,19380
-10053,6672,5233,5207,6700
-20561,6509,5129,5056,6588
-10026,14754,6591,6579,14790
-10317,12865,12473,12406,12935
-10596,10522,9854,9811,10569
-12707,19873,19982,19680,20220
-12707,19172,19223,19072,19346
-10973,10974,5079,5052,11038
-10973,11066,5156,5091,11214
-10973,11266,5190,5179,11290
-10973,11298,5200,5194,11310
-11144,13607,13118,13095,13630
-27577,13384,12901,12873,13412
-11395,12498,11409,11383,12528
-10403,12512,11408,11394,12528
-13166,12248,10279,10266,12266
-12712,6308,4896,4892,6508
-17663,17590,16732,16670,17655
-17663,17275,16576,16380,17481
-30040,17275,16576,16380,17481
-13035,14556,14422,14414,14564
-13051,18386,18407,18379,18414
-13322,13037,12502,12469,13078
-21227,11515,11065,11046,11535
-14430,4605,4232,4156,4690
-14604,6430,5347,5333,6450
-14513,4838,2298,2290,4870
-14421,9139,8820,8803,9162
-27422,9034,8754,8734,9064
-19819,27105,26829,26727,27212
-19819,27345,27058,26956,27452
-19819,27585,27288,27186,27692
-19819,27825,27517,27415,27932
-19819,28108,27786,27684,28215
-19819,28348,28017,27915,28455
-17119,17560,15164,15124,17625
-17119,17650,15230,15183,17730
-18776,17410,15074,15030,17480
-21554,17410,15074,15030,17480
-21554,17560,15164,15124,17625
-21554,17650,15230,15183,17730
-27798,17410,15074,15030,17480
-27798,17650,15230,15183,17730
-27798,21010,17064,17022,21090
-27798,17560,15164,15124,17625
-24351,21010,17064,17022,21090
-16476,2625,2203,2190,2680
-18513,23600,21989,21890,23725
-16823,10934,8530,8508,10962
-23216,10826,8456,8424,10870
-18458,7000,6948,6940,7008
-17032,7098,7049,7036,7112
-19633,6704,6556,6550,6710
-19633,6720,6570,6566,6724
-16989,16770,12165,12066,17010
-16934,10070,8975,8923,10130
-18177,20260,18776,18501,20598
-17654,3982,3940,3898,4024
-24951,4044,3979,3959,4064
-24951,3982,3940,3898,4024
-18798,25900,25411,25262,26060
-18798,26180,25670,25520,26340
-18096,9584,9377,9347,9617
-22068,18500,17722,17652,18570
-22067,18320,17582,17473,18430
-22069,18630,17842,17782,18690
-18352,9346,7995,7969,9416
-18352,9190,7942,7927,9250
-20742,24928,24078,23996,25018
-20738,25173,24309,24223,25266
-30420,23835,23185,23094,23955
-18194,12450,11922,11867,12550
-18194,12650,12004,11977,12700
-18239,9310,8864,8766,9408
-19160,18550,18574,18549,18575
-19085,12360,9965,9919,12430
-19117,11768,9534,9529,11776
-20264,11106,9031,8992,11154
-18714,7558,6555,6535,7578
-18057,8103,6964,6945,8130
-18996,4400,4133,4084,4480
-18995,10160,8100,8025,10235
-18786,7169,7201,7103,7267
-19510,22570,17907,17851,22670
-19818,7833,4352,4352,8387
-19999,6938,7071,6910,7108
-20613,9498,7231,7178,9598
-24003,9225,7056,7034,9267
-20002,9770,8963,8923,9816
-19592,4806,3184,3150,4844
-20802,17570,17507,17467,17610
-26977,16163,16170,16060,16273
-25524,17570,17507,17467,17610
-20595,25890,25203,25003,26090
-20595,26230,25438,25343,26325
-20595,26480,25793,25593,26680
-19971,9610,9047,9036,9626
-25449,9328,8855,8834,9356
-20167,8835,8758,8715,8880
-21128,17142,16076,16048,17194
-25379,16580,15784,15758,16618
-25157,17054,16015,16001,17081
-21224,10766,7806,7778,10796
-24764,10831,7835,7807,10884
-21048,7010,6386,6382,7014
-21048,7031,6410,6403,7038
-20964,8842,8576,8526,8896
-21874,9432,7746,7673,9454
-21875,9194,7601,7532,9242
-21861,3414,3230,3138,3458
-23005,11401,11047,11010,11438
-23007,9978,9696,9615,10064
-21821,9978,9696,9615,10064
-22792,26860,24296,24195,27010
-22792,27250,24489,24461,27290
-22548,8131,7702,7667,8166
-21913,14512,8077,8060,14564
-23227,18104,12433,12388,18765
-22201,7473,6851,6826,7498
-21815,7745,7133,7098,7780
-23998,23198,21885,21792,23298
-21890,10930,8343,8279,11010
-22066,8838,8487,8450,8882
-25874,8448,8148,8132,8468
-22661,9462,8765,8750,9660
-22661,9680,8793,8784,9692
-22890,8241,7629,7621,8249
-22890,8256,7653,7636,8273
-24159,8154,7566,7534,8186
-23040,12479,11275,11229,12526
-24172,12373,11172,11124,12421
-30288,12373,11171,11124,12421
-23025,24234,24040,23975,24314
-24200,11150,10682,10651,11191
-24200,12529,11770,11679,12652
-25244,11150,11770,10651,12652
-23736,13610,13482,13312,13808
-23229,13610,13401,13312,13715
-23066,8030,6608,6576,8075
-24100,7152,5954,5926,7188
-23100,14214,14182,14113,14294
-27025,24549,24755,24420,24904
-27192,25602,25523,25391,25736
-27970,12200,7984,7945,12265
-27932,27367,23577,23473,27478
-27896,12906,12171,12167,13206
-28704,26525,25636,25539,26675
-28704,25735,25145,25028,25915
-27146,31974,31702,31635,32041
-27146,32196,31932,31852,32279
-27147,29127,29095,28894,29335
-27854,11897,10404,10206,13915
-26871,6460,6128,6092,6510
-27612,17874,15188,15121,17954
-27560,17874,15188,15121,17954
-27612,18298,15524,15480,18350
-27540,9966,8641,8639,10390
-28089,8828,5926,5909,9516
-26347,10416,8682,8648,10486
-26538,10230,8586,8545,10300
-28223,14289,13336,13289,17310
-27543,24439,23584,23525,24501
-27543,24892,23999,23962,24930
-30458,29853,29169,28160,30982
-26837,29853,29169,28160,30982
-26870,14723,13300,13255,14777
-27111,17394,15072,14999,17490
-28865,28936,27559,27535,28965
-28865,29412,28009,27932,29502
-29286,28936,28597,27535,30148
-28078,7344,6903,6851,7412
-28815,6774,6447,6421,6808
-28078,7480,6990,6954,7528
