Occurrence_Id;Local_Date_Main_Event;Date_Main_Event_Unconfirmed;Year_Reported;Occurrence_Severity;Main_Event_L1;Main_Event_L2;Main_Event_L3;Not_Vessel_Operations;Short_Description;Description;State_Reporting;National_Location_L1;National_Location_L2;Latitude;Longitude;Lat_Long_Unknown;Port_Of_Accident_L1;Port_Of_Accident_L2;Vessel_Profile_Id;Vessel_Severity;Flag_State;Vessel_Category_L1;Vessel_Category_L2;Ship_Craft_Type_L1;Ship_Craft_Type_L2;Ship_Craft_Type_L3;Ship_Craft_Type_L4;Ship_Craft_Type_L5;Is_Commercial_Vessel;Ship_Boat;Registered_Length_In_Metres;LOA_Length_Overall_in_Metres;GT_Gross_Tonnage;Hull_Material;Year_Built;Deaths_Crew;Deaths_Passenger;Deaths_Other;Deaths_Total;Injuries_Crew;Injuries_Passenger;Injuries_Other;Injuries_Total;Loss_Of_Vessel_Damage;Did_The_Vessel_Sink;Vessel_Abandoned;Damage_Description;Pollution_Result;Crew_Voyage;Voyage_Segment;Pilot_On_Board;Place_On_Board_L1;Place_On_Board_L2;Place_On_Board_L3;Place_On_Board_L4;Place_On_Board_L5;Port_Of_Departure_L1;Port_Of_Departure_L2;Publication_Date;Publication_No;Publication_Type;Published_Report_Website_Link;Vessel_Record_Modified_On
"bfc78f32-1716-ec11-b6e6-0022481aa683";"2021-09-01";"No";2021;"Marine Incident";"Contact";"Shore Object";;False;"A pilot boat made contact with bitts on the pontoon after making fast to pontoon resulting in two dents to the hull.";"After the vessel had completed sea trials it was making fast to a pontoon when it impacted the bitts on the ponton causing damage to the port side with two dents to the hull. ";"UK";"United Kingdom";"Wales";51.707667;-5.046000;;"UNITED KINGDOM";"Milford Haven";"c8440911-1816-ec11-b6e6-0022481aa683";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Service ship";"Other";;;;True;;0.00;19.00;52.00;"Steel";"2011";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"N/A";"No";;"No Pollution";;"Arrival";"n/a";"Ship";"Other";;;;"UNITED KINGDOM";"Milford Haven";;;;;"2025-08-12"
"03580044-772a-ec11-b6e6-0022481adfa5";"2021-10-01";"No";2021;"Marine Incident";"Fire / Explosion";"Fire";;False;"A hopper dredger had a small engine fire after an oil leak.";"A hopper dredger had a small engine fire after the starboard engine gearbox blew out spraying the engine room in oil. The fire was extinguished using a foam trolley extinguisher. The vessel anchored overnight and arranged to head to port for repair. No persons were injured. ";"UK";"United Kingdom";"England";50.740000;-0.271667;;;;"40045789-772a-ec11-b6e6-0022481adfa5";"Marine Incident";"ISLE OF MAN";"Merchant Vessel >= 100gt";"500gt or more";"Service ship";"Dredger";;;;True;;99.00;100.00;4900.00;"Steel";"2020";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"No";"No";"Minor damage";"No Pollution";"11";"Mid-water";"No";"Engine department";"Engine room";;;;"UNITED KINGDOM";"Shoreham";;;;;"2025-07-03"
"9ffd85db-d65b-eb11-a812-000d3a0ce99d";"2021-01-01";"No";2021;"Marine Incident";"Loss Of Control";"Loss Of Propulsion Power";;False;"A tug had an engine failure during sea trials.";"A tug had a main propulsion failure to its starboard main engine during sea trials. The tug returned to port on the port engine and was taken out of service to investigate and effect repairs.  The engine had just been repaired when it had a piston liner failure and expulsion from the engine.";"UK";"United Kingdom";"England";50.826900;-1.286300;;"UNITED KINGDOM";"Southampton";"7a3389f1-d65b-eb11-a812-000d3a0ce3f7";"Marine Incident";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"200gt to 499.99gt";"Inland waterway vessel";"Tug";;;;True;;0.00;29.00;360.00;"Steel";"1996";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"No";"No";"Damage to starboard engine, piston liner failure and expulsion from engine. Major repairs required. ";"No Pollution";"3";"Mid-water";"No";"Engine department";"Auxiliary engine room";;;;"UNITED KINGDOM";"Southampton";;;;;"2025-03-19"
"959b0f7a-1762-eb11-a812-0022481a63ee";"2021-01-01";"No";2021;"Marine Incident";"Contact";"Shore Object";;False;"A general cargo vessel made contact with a breakwater.";"A general cargo vessel made contact with a port breakwater on departure. There was only minor damage to the vessel, scraping and a dent to the starboard shoulder. ";"UK";"United Kingdom";"Scotland";56.053700;-3.237400;;"UNITED KINGDOM";"Burntisland";"15011490-1762-eb11-a812-0022481a63ee";"Marine Incident";"RUSSIAN FEDERATION";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"General Cargo";;;True;;85.00;85.00;2400.00;"Steel";"1992";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"No";"No";"Light scraping and a small dent on starboard shoulder. ";"No Pollution";"12";"Departure";"Yes";"Ship";"Bow";"Starboard";"Above the waterline";;"UNITED KINGDOM";"Burntisland";;;;;"2025-03-19"
"aa5d9355-3c7b-eb11-a812-0022481a85c7";"2021-02-01";"No";2021;"Marine Incident";"Accident to person(s)";;;False;"A search and rescue vessel crewmember was injured whilst on service.";"A search and rescue (SAR) vessel was carrying out a search for a missing person, crew members were located on the foredeck. A potential target was located at the base of the cliff, the helm manoeuvred closer to the shoreline for a better look using searchlights. As the vessel was being manoeuvred, a crewmember on the foredeck with a searchlight was thrown against the Sampson post resulting in heavy bruising to their right hip, ribs and shoulder.";"UK";"United Kingdom";"Wales";51.818300;-5.110400;"NA";;;"df5e0a36-3d7b-eb11-a812-0022481a85c7";"Marine Incident";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Service ship";"SAR craft";;;;True;;16.00;16.00;31.00;"Composite materials";"2013";0;0;0;0;0;0;0;0;"No damage";"No";"No";"NA";"No Pollution";;"Mid-water";"No";"Ship";"Deck";"Freeboard deck";;;"UNITED KINGDOM";"St Davids";;;;;"2025-02-20"
"af4c064f-08a1-eb11-b1ac-000d3a86dbf4";"2021-04-01";"No";2021;"Marine Incident";"Fire / Explosion";"Fire";;False;"A ro-ro passenger vessel had a fire as a result of a fire blanket falling behind a compressor unit.";"A ro-ro passenger ship was alongside. Two shore contractors were replacing steel pipework near the deckhead in the compressor room. Shortly after the contractors left the area for a break, the ship's company were alerted by fixed smoke detectors. The fire party discharged a nearby fire extinguisher on a smouldering fire blanket which had fallen behind the compressor unit. The blanket had originally been placed on top of the compressor to capture sparks during welding. There was no major damage or injuries. ";"UK";"United Kingdom";"Scotland";60.154200;-1.140600;;"UNITED KINGDOM";"Lerwick";"1aa58d75-08a1-eb11-b1ac-000d3a86dbf4";"Marine Incident";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Passenger and Ro-Ro cargo";;;;True;;120.00;120.00;11000.00;"Steel";"2002";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"No";"No";"Minor blackening of internal paintwork.  ";"No Pollution";"39";"Anchored or alongside";"No";"Engine department";"Compressor room";;;;"UNITED KINGDOM";"Lerwick";;;;;"2025-02-26"
"fac5beae-f7a7-eb11-9442-0022480026ce";"2021-04-01";"No";2021;"Marine Incident";"Accident to person(s)";;;False;"A person went overboard from a privately owned yacht.";"A crewmember fell overboard from vessel, they were recovered and had the effects of cold.";"UK";"United Kingdom";"Wales";52.863333;-4.456667;;;;"b69ad504-07a8-eb11-9442-0022480026ce";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Sailboat (aux. motor)";;;;False;;0.00;0.00;0.00;"GRP";"Unknown";0;0;0;0;0;0;0;0;"No damage";"N/A";"No";;"No Pollution";"2";"Unknown";"n/a";"Ship";"Unknown";;;;"Unknown";;;;;;"2024-08-29"
"0bdcf67b-acb8-eb11-8236-002248003dd5";"2021-02-01";"No";2021;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A general cargo vessel's pilot ladder did not conform to SOLAS regulations.";"A general cargo vessel's pilot ladder was not rigged to SOLAS regulations. A tripping line was fitted just above the bottom step. The officer present was not aware of the wheelhouse poster indicating that this was not permitted. There was no overside lighting and the  bridge wing floodlight did not illuminate the ladder.";"UK";"United Kingdom";"England";53.469500;-3.150500;"NA";;;"729f7452-adb8-eb11-8236-002248003dd5";"Marine Incident";"NETHERLANDS";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"General Cargo";;;True;;0.00;130.00;8400.00;"Steel";"1994";0;0;0;0;0;0;0;0;"No damage";"No";"No";"NA";"NA";;"Arrival";"Yes";"Ship";"Stairs/ladders";;;;"Unknown";;;;;;"2025-02-25"
"c5bdeafa-0aba-eb11-8236-002248003332";"2021-05-01";"No";2021;"Less Serious";"Accident to person(s)";;;False;"A crew transfer vessel crewmember injured their back lifting a bag.";"A crew transfer vessel windfarm technician injured their back lifting a personal bag awkwardly. The crewmember was met by an ambulance ashore. ";"UK";"United Kingdom";"England";52.470800;1.806900;;;;"79be76b0-0bba-eb11-8236-002248003332";"Less Serious";"UNITED KINGDOM";"Small Commercial (under 100gt, excl. FVs)";;"Service ship";"Other offshore ship";;;;True;;23.00;23.00;15.00;"Steel";"2017";0;0;0;0;1;0;0;1;"No damage";"No";"No";;"No Pollution";;"Arrival";"No";"Ship";"Other";;;;"Unknown";;;;;;"2025-07-01"
"9dfe094d-4336-ec11-8c64-000d3a871c01";"2021-10-01";"No";2021;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A general cargo vessel's pilot ladder was not rigged as per current SOLAS regulations.";"A general cargo vessel's pilot ladder was not rigged per current SOLAS regulations.  After embarking the vessel the ladder was found to be secured with a steel pin while the side ropes were lying on deck. ";"UK";"United Kingdom";"England";54.627500;-1.173200;;"UNITED KINGDOM";"Middlesbrough";"7c8053a3-4336-ec11-8c64-000d3a871c01";"Marine Incident";"LITHUANIA";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"General Cargo";;;True;;93.00;99.00;3800.00;"Steel";"1996";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";;"Arrival";"Yes";"Ship";"Stairs/ladders";;;;"Unknown";;;;;;"2025-07-14"
"a538e82d-9938-ec11-8c64-000d3a8710ed";"2021-10-01";"No";2021;"Serious";"Contact";"Shore Object";;False;"A general cargo ship made contact with a concrete quayside and sustained material damage.";"A general cargo ship made contact with a concrete quayside and sustained material damage.";"UK";"United Kingdom";"England";52.041200;1.157500;;"UNITED KINGDOM";"Ipswich";"2ee89483-9938-ec11-8c64-000d3a8710ed";"Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"General Cargo";;;True;;70.00;74.00;1500.00;"Steel";"1992";0;0;0;0;0;0;0;0;"Material damage -> Affecting performance or operational characteristics of the ship";"No";"No";"Deep scoring, large indentation of bow.";"No Pollution";"7";"Arrival";"Yes";"Ship";"Bow";"Port";"Above the waterline";;"NETHERLANDS";;;;;;"2025-07-14"
"b919f18a-2754-ec11-8f8e-000d3a0ce23b";"2021-12-01";"No";2021;"Marine Incident";"Loss Of Control";"Loss Of Propulsion Power";;False;"A fishing vessel's engine failed and the vessel was towed back to harbour.";"A fishing vessel's engine failed and a tow was arranged back to harbour by a lifeboat. The casualty vessel was not in immediate danger and there were no injuries or damage. ";"UK";"United Kingdom";"Scotland";55.501667;-4.662100;;;;"e8f0cff2-2754-ec11-8f8e-000d3a0ce23b";"Marine Incident";"UNITED KINGDOM";"Fishing Vessel";"Under 15m loa";"Fishing vessel";"Other";;;;True;;7.60;7.90;3.80;"GRP";"1980";0;0;0;0;0;0;0;0;"No damage";"No";"No";;"No Pollution";"4";"Mid-water";"n/a";"Engine department";"Engine room";;;;"Unknown";;;;;;"2024-09-19"
"0f34f898-c85f-eb11-a812-0022481a794d";"2021-01-01";"No";2021;"Less Serious";"Accident to person(s)";;;False;"A cruise ship crewmember injured their shoulder after pulling a chain.";"A cruise ship crewmember was on duty on deck in the evaporator room. At this time they were operating a chain winch that was connected between the chain block hooking point and the sea chest cover assisting other crew members in replacing the sea chest cover. As they did so they started to feel a mild pain in their right shoulder, while holding one of the chain block chains which was a little tight. While pulling the chain they used an excessive amount of force causing a strain to their right shoulder.";"UK";;;1.416667;104.433333;;;;"185f6fdc-c85f-eb11-a812-0022481a794d";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;0.00;290.00;110000.00;"Steel";"2004";0;0;0;0;1;0;0;1;"No damage";"No";"No";"None";"No Pollution";"104";"Mid-water";"No";"Engine department";"Engine room";;;;"SINGAPORE";;;;;;"2025-03-19"
"f3f3fa26-7fae-eb11-8236-002248003a5a";"2021-05-01";"No";2021;"Less Serious";"Grounding / Stranding";"Power";;False;"An angling  was vessel towed after making contact with rocks.";"Three people left port in an angling vessel after being advised not to due to the condition of the vessel. They proceeded and found themselves to be in difficulty and on the rocks where a lifeboat had to tow them back to port.  ";"UK";"United Kingdom";"England";50.219600;-3.634100;;;;"6490e65e-7fae-eb11-8236-002248003a5a";"Less Serious";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Motorboat";;;;False;;6.40;6.40;2.90;"Unknown";"Unknown";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";"3";"Mid-water";"No";"Ship";"Bow";;;;"Unknown";;;;;;"2025-06-10"
"9aebf9ab-c3eb-eb11-bacb-000d3a86d7be";"2021-07-01";"No";2021;"Marine Incident";"Fire / Explosion";"Fire";;False;"A motor cruiser had a fire in the engine room.";"A motor cruiser had a fire in the engine room.";"UK";"United Kingdom";"Northern Ireland";54.680000;-5.565800;;;;"63794d2d-c4eb-eb11-bacb-000d3a86d7be";"Marine Incident";"UNITED KINGDOM";"Recreational (non Commercial)";;"Recreational craft";"Motorboat";;;;False;;0.00;17.00;0.00;"GRP";"Unknown";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";"7";"Unknown";"n/a";"Engine department";"Engine room";;;;"Unknown";;;;;;"2025-07-07"
"2a7314d5-23fc-eb11-94ef-0022481adb25";"2021-08-01";"No";2021;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A container ship's pilot ladder was not rigged as per SOLAS regulations.";"A container ship's pilot ladder was not rigged as per SOLAS regulations. The pilot ladder was secured using a deck tongue. ";"UK";"United Kingdom";"England";51.455500;0.333500;;;;"2ee9610c-24fc-eb11-94ef-0022481adb25";"Marine Incident";"MALTA";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"Container Ship";;;True;;0.00;290.00;95000.00;"Steel";"2015";0;0;0;0;0;0;0;0;"No damage";"No";"No";;"No Pollution";;"Unknown";"Yes";"Ship";"Stairs/ladders";;;;"UNITED KINGDOM";"London";;;;;"2024-09-19"
"4c850ac9-c604-ec11-b6e6-000d3a86b161";"2021-08-01";"No";2021;"Marine Incident";"Loss Of Control";"Loss Of Propulsion Power";;False;"A ro-ro passenger ferry had issues with its starboard engine but continued to port using its port engine.";"After leaving the berth, a ro-ro passenger ferry's shaft generator breaker tripped. This caused a knock-on effect that resulted in the vessel's starboard engine producing a loud mechanical noise. The engineering team activated the emergency shut down and the vessel proceeded using the port main engine only.";"UK";"United Kingdom";"Scotland";55.763333;-5.835000;;;;"b1efbe4a-c704-ec11-b6e6-000d3a86b161";"Marine Incident";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Passenger and Ro-Ro cargo";"Domestic - Class A";;;True;;89.00;89.00;5600.00;"Steel";"2011";0;0;0;0;0;0;0;0;"No damage";"No";"No";"None";"No Pollution";"29";"Mid-water";"No";"Engine department";"Auxiliary engine room";;;;"UNITED KINGDOM";"Kennacraig";;;;;"2025-03-05"
"dbfc7b78-7a14-ec11-b6e6-0022481aa065";"2021-09-01";"No";2021;"Marine Incident";"Loss Of Control";"Loss Of Directional Control";;False;"A general cargo vessel had a loss of directional control after the helm malfunctioned and the vessel made contact with a bank.";"The vessel had swung to starboard, when the vessel's helm malfunctioned. It turned hard to port causing the vessel to swing to port towards a bank. All attempts made to turn the helm to starboard were not successful, the engine was stopped immediately and engaged in full astern power. The vessel's port bow landed ashore on a bank. The crew then attempted the restart the steering equipment and following this, the helm appeared to respond normally. The crew then engaged  the engine astern and the bow thruster to attempt to manoeuvre the vessel off the bank, this did not work and a tug was  requested in order to tow the vessel to safety.";"UK";"United Kingdom";"England";52.765000;0.385000;;"UNITED KINGDOM";"King's Lynn";"afc1f0a3-7a14-ec11-b6e6-0022481aa065";"Marine Incident";"NETHERLANDS";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"General Cargo";;;True;;0.00;87.00;1800.00;"Steel";"2008";0;0;0;0;0;0;0;0;"No damage";"N/A";"No";;"No Pollution";"6";"Departure";"Yes";"Engine department";"Steering gear room";;;;"UNITED KINGDOM";"King's Lynn";;;;;"2025-03-13"
"7c75d646-a62a-ec11-b6e6-0022481adfa5";"2021-10-01";"No";2021;"Serious";"Fire / Explosion";"Fire";;False;"A container vessel had a small fire in the scavenge space and as a result had total engine failure.";"The vessel had a small contained fire in the scavenge exhaust and was safely anchored. The repairs were rectified and the vessel was allowed to resume its passage to its port of destination.";"UK";"United Kingdom";"England";51.503167;1.420667;;;;"3a549c66-a82a-ec11-b6e6-0022481adfa5";"Serious";"LIBERIA";"Merchant Vessel >= 100gt";"500gt or more";"Cargo ship";"Solid Cargo";"Container Ship";;;True;;260.00;270.00;51000.00;"Steel";"1992";0;0;0;0;0;0;0;0;"Material damage -> Affecting performance or operational characteristics of the ship";"No";"No";"Engine failure";"No Pollution";;"Unknown";"Yes";"Engine department";"Engine room";;;;"BELGIUM";;;;;;"2025-07-03"
"0223049f-0354-eb11-a812-000d3a87408f";"2021-01-01";"No";2021;"Less Serious";"Grounding / Stranding";"Drift";;False;"A passenger ro-ro vessel grounded on its final approach to the berth.";"A vessel was making its final approach to the berth when the aft starboard skeg make contact with an underwater object on starboard side of the channel. Lack of propulsion available and non-responsive propulsion lead to the vessel entering shallow water. There was a slight scrape to the skeg and a small area of damage to the transverse frame above the skeg.";"UK";"United Kingdom";"Scotland";56.536600;-5.774900;;"UNITED KINGDOM";"Lochaline";"b66a9f7b-0a54-eb11-a812-000d3a87408f";"Less Serious";"UNITED KINGDOM";"Merchant Vessel >= 100gt";"200gt to 499.99gt";"Passenger ship";"Passenger and Ro-Ro cargo";;;;True;;0.00;43.00;490.00;"Steel";"2014";0;0;0;0;0;0;0;0;"No damage";"No";"No";"Cosmetic damage only";"No Pollution";"4";"Arrival";"n/a";"Ship";"Other";;;;"UNITED KINGDOM";"Other";;;;;"2025-02-12"
"2e78cd2c-b15c-eb11-a812-000d3a0ce27c";"2021-01-01";"Yes";2021;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A cruise ship lost an anchor during severe weather.";"A cruise ship parted its anchor cable during heavy weather and started to drift. They recovered the remaining chain and then dropped the other anchor in a different position.";"UK";"United Kingdom";"England";50.440000;-3.523333;;;;"5480d350-b15c-eb11-a812-000d3a0ce27c";"Marine Incident";"MALTA";"Merchant Vessel >= 100gt";"500gt or more";"Passenger ship";"Only passenger";"International";;;True;;0.00;240.00;72000.00;"Steel";"1995";0;0;0;0;0;0;0;0;"Minor damage (less than material damage)";"No";"No";"Missing anchor";"No Pollution";"95";"Anchored or alongside";"No";"Ship";"Other";;;;"Unknown";;;;;;"2025-03-19"
