Occurrence_Id;Local_Date_Main_Event;Date_Main_Event_Unconfirmed;Year_Reported;Occurrence_Severity;Main_Event_L1;Main_Event_L2;Main_Event_L3;Not_Vessel_Operations;Short_Description;Description;National_Keywords;EMCIP_Keywords;SAR_Intervention;State_Reporting;Occurrence_Location;Coastal_State_Affected;National_Location_L1;National_Location_L2;Latitude;Longitude;Lat_Long_Unknown;Port_Of_Accident_L1;Port_Of_Accident_L2;Natural_Light;Sea_State;Visibility;Weather;Wind_Force;Publication_Date;Publication_No;Publication_Type;Published_Report_Website_Link;Occurrence_Record_Modified_On;Last_Updated_At;Occurrences_Reported_From;Occurrences_Reported_To
"0487ba87-f9b6-eb11-8236-002248003dd5";"2021-05-01";"No";2021;"Marine Incident";"Accident to person(s)";;;False;"A passenger ferry had a child fall from the gangway. The child landed in their fenders and was unhurt.";"A small child went slightly ahead of their parent on the gangway of a ferry. The crew at the gangway was helping an elderly passenger onto the ship. The child leant backwards in the area without a handrail, but with a safety rope. they were too short for the rope and fell around one and a half metres. The child landed on their feet on the fenders and was recovered unhurt. ";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";50.759300;-1.290800;;"UNITED KINGDOM";"Cowes";"Daylight";"1 - Calm rippled - (0 - 0.1 m)";"Very good - Vis >= 25.0 nm";"Clear";"2 - Light Breeze - knot (4-6) m/s (2-3)";;;;;"2025-07-01";"2025-09-05";"2021-01-01";"2024-12-31"
"635f2b5c-ade3-eb11-bacb-0022481a7d89";"2021-07-01";"No";2021;"Marine Incident";"Contact";"Shore Object";;False;"A workboat became fouled on a wind float structure and was freed by another vessel.";"A workboat, which was moored to a windfarm structure, became unknowingly fouled on the structure as the tide ebbed and the crew were unable to free the vessel. They were eventually freed with the assistance of another workboat. No damage was found to either the structure or the workboat.";;;"No";"UK";"Coastal waters <= 12 nm";"UNITED KINGDOM";"United Kingdom";"Scotland";57.683667;-4.060500;;;;"Daylight";"Unknown";"Unknown";"Unknown";"Beaufort scale: Unknown";;;;;"2025-07-07";"2025-09-05";"2021-01-01";"2024-12-31"
"7edd24ed-8710-ec11-b6e6-000d3a0cc23e";"2021-08-01";"No";2021;"Less Serious";"Accident to person(s)";;;False;"A tug crewmember entered hold to dislodge a jammed cargo handling grab sustaining a hand injury in the process.";"A crew member was requested by shoreside staff to enter hold and dislodge a jammed cargo handling grab. When the grab opened the crewmember sustained serious injuries to their arm.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";51.502200;-0.019100;;"UNITED KINGDOM";"London";"Daylight";"1 - Calm rippled - (0 - 0.1 m)";"Very good - Vis >= 25.0 nm";"Clear";"3 - Gentle Breeze - knot (7-10) m/s (4-5)";;;;;"2025-07-24";"2025-09-05";"2021-01-01";"2024-12-31"
"97972901-e61a-ec11-b6e7-0022481a546f";"2021-09-01";"No";2021;"Marine Incident";"Fire / Explosion";"Fire";;False;"A sailing yacht had an electrical fire in the engine room.";"A sailing yacht had an engine failure after an electrical fire caused the engine to cut out. The fire was extinguished and the vessel towed back to port. ";;;"No";"UK";"Coastal waters <= 12 nm";"UNITED KINGDOM";"United Kingdom";"Scotland";55.964800;-4.764700;;;;"Daylight";"Unknown";"Unknown";"Unknown";"Beaufort scale: Unknown";;;;;"2025-07-24";"2025-09-05";"2021-01-01";"2024-12-31"
"c5d15608-8931-ec11-b6e6-002248008fe9";"2021-10-01";"No";2021;"Less Serious";"Grounding / Stranding";"Power";;False;"A general cargo vessel grounded during the approach to its berth.";"During an operational turn off the berth, the vessel entered a shallow depth of water. The vessel may have lightly grounded.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";51.804600;1.039900;;"UNITED KINGDOM";"Brightlingsea";"Unknown";"Unknown";"Unknown";"Unknown";"Beaufort scale: Unknown";;;;;"2025-07-11";"2025-09-05";"2021-01-01";"2024-12-31"
"b9f5c6da-e95f-eb11-a812-0022481a7951";"2021-01-01";"No";2021;"Marine Incident";"Contact";"Shore Object";;False;"A ro-ro cargo vessel made contact with a pump house.";"A vessel made  contact with a pump house with its port shoulder. The crew reported that the wind caused the vessel to veer uncontrollably.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";53.629700;-0.189200;;"UNITED KINGDOM";"Immingham";"Daylight";"1 - Calm rippled - (0 - 0.1 m)";"Good - 5.0 <= Vis < 25.0 nm";"Unknown";"5 - Fresh Breeze - knot (17-21) m/s (9-11)";;;;;"2025-07-24";"2025-09-05";"2021-01-01";"2024-12-31"
"71f124a0-f49c-eb11-b1ac-000d3a872c0d";"2021-04-01";"No";2021;"Less Serious";"Accident to person(s)";;;False;"A passenger vessel crewmember slipped down a ladder and fractured their ankle.";"A passenger vessel crewmember lost their grip whilst descending a ladder and fractured their ankle.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"Scotland";58.963450;-3.295283;;"UNITED KINGDOM";"Stromness";"Daylight";"1 - Calm rippled - (0 - 0.1 m)";"Good - 5.0 <= Vis < 25.0 nm";"Clear";"3 - Gentle Breeze - knot (7-10) m/s (4-5)";;;;;"2025-07-24";"2025-09-05";"2021-01-01";"2024-12-31"
"41e42646-e4b7-eb11-8236-0022480030d6";"2021-02-01";"No";2021;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A container ship's pilot ladder did not conform to SOLAS regulations.";"A container ship's pilot ladder did not conform to SOLAS regulations. A ladder was secured with twelve millimetre polypropylene rope looped around a step. The deck crew were told to change this to a rope of the same diameter as the side ropes. A crewmember attempted to secure the ladder with a poor condition, frayed piece of rope. Shortly after this the ladder was finally secured with new rope of the correct diameter.";;;"No";"UK";"Coastal waters <= 12 nm";"UNITED KINGDOM";"United Kingdom";"England";51.489200;0.805100;"NA";;;"Daylight";"Unknown";"Unknown";"Unknown";"Beaufort scale: Unknown";;;;;"2025-07-24";"2025-09-05";"2021-01-01";"2024-12-31"
"e55b0e4a-c2df-eb11-bacb-0022481a9595";"2021-07-01";"No";2021;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A container ship's pilot ladder was not rigged as per current SOLAS regulations.";"A container ship's pilot ladder was not rigged as per current SOLAS regulations. The ladder was secured by a deck tongue holding a step. There were no independent side rope lashings to take the weight of the ladder. A retrieval line led forward but was attached below the lower spreader.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";51.448900;0.339300;;"UNITED KINGDOM";"London";"Unknown";"Unknown";"Unknown";"Unknown";"Beaufort scale: Unknown";;;;;"2025-07-07";"2025-09-05";"2021-01-01";"2024-12-31"
"e4ab6856-89e8-eb11-bacb-000d3a86d7be";"2021-07-01";"No";2021;"Very Serious";"Fire / Explosion";"Fire";;False;"A sailing vessel had a fire and subsequently foundered.";"The sailing vessel had recently had a new turbocharger fitted which subsequently caused a fire and as a result the vessel foundered. One crewmember that was onboard was taken off by another vessel and a lifeboat stood by the vessel until it foundered.";;;"No";"UK";"Internal waters -> Port area";"ISLE OF MAN";"United Kingdom";"England";54.155333;-4.469333;;"UNITED KINGDOM";"Douglas";"Daylight";"2 - Smooth - (0.1 - 0.5 m)";"Good - 5.0 <= Vis < 25.0 nm";"Unknown";"3 - Gentle Breeze - knot (7-10) m/s (4-5)";;;;;"2025-07-07";"2025-09-05";"2021-01-01";"2024-12-31"
"9cd06a89-aaf9-eb11-94ef-0022481ad977";"2021-08-01";"No";2021;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A search and rescue vessel discovered a small hole in the sponson during an operation.";"A SAR (search and rescue) vessel was launched after which the crew noticed that the port sponson was sagging. After an initial investigation it was observed that there was a small hole in the sponson. At the time the vessel was deemed seaworthy and continued with its rescue operation as it was deployed with another SAR vessel. Once back at base, on further investigation, three black half circular marks could be seen on the sponson in the vicinity of the hole. This marking seemed consistent with the location of the trailer wheel.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";50.208000;-5.474333;;"UNITED KINGDOM";"St Ives";"Daylight";"4 - Moderate - (1.25 - 2.5 m)";"Good - 5.0 <= Vis < 25.0 nm";"Overcast";"5 - Fresh Breeze - knot (17-21) m/s (9-11)";;;;;"2025-09-03";"2025-09-05";"2021-01-01";"2024-12-31"
"1c08e09d-05fc-eb11-94ef-0022481adb25";"2021-08-01";"No";2021;"Marine Incident";"Contact";"Shore Object";;False;"A search and rescue vessel sustained damage after contact with a pier.";"A search and rescue vessel's sponson collided with a pier resulting in several punctures during an operation. The vessel was able to complete the rescue mission and return to station and was taken out of service. There were no injuries to persons.";;;"No";"UK";"Coastal waters <= 12 nm";"UNITED KINGDOM";"United Kingdom";"England";53.811000;-3.057100;;;;"Night";"4 - Moderate - (1.25 - 2.5 m)";"Good - 5.0 <= Vis < 25.0 nm";"Unknown";"3 - Gentle Breeze - knot (7-10) m/s (4-5)";;;;;"2025-09-03";"2025-09-05";"2021-01-01";"2024-12-31"
"f0ed8872-0f12-ec11-b6e6-0022481b410a";"2021-08-01";"No";2021;"Less Serious";"Accident to person(s)";;;False;"A pilot on board a chemical tanker slipped on the bridge steps whilst disembarking and injured their shoulder.";"A pilot on board a chemical tanker slipped on the bridge steps whilst going down to the deck to depart the ship. The pilot had an injury to their shoulder and was taken to hospital once ashore. ";;;"No";"UK";"Coastal waters <= 12 nm";"UNITED KINGDOM";"United Kingdom";"England";51.492150;0.878500;;;;"Daylight";"Unknown";"Very good - Vis >= 25.0 nm";"Rain";"6 - Strong Breeze - knot (22-27) m/s (11-14)";;;;;"2025-07-24";"2025-09-05";"2021-01-01";"2024-12-31"
"1426fe99-7332-ec11-b6e6-00224800840a";"2021-10-01";"No";2021;"Less Serious";"Accident to person(s)";;;False;"A sailing dingy crewmember was struck on the head with a boom.";"One instructor and three passengers were out in a sailing dinghy when the passenger steering accidentally gybed the boom which swung around and the hit the instructor on the head. Someone else from the water sports centre came to meet the sailing dingy in a RIB and towed the vessel back. The casualty went to the hospital after and spent the next five days off work as a result of the head injury. ";;;"No";"UK";"Coastal waters <= 12 nm";"UNITED KINGDOM";"United Kingdom";"England";50.807600;-0.109900;;;;"Unknown";"Unknown";"Unknown";"Unknown";"Beaufort scale: Unknown";;;;;"2025-07-11";"2025-09-05";"2021-01-01";"2024-12-31"
"3b3141f6-ab5d-ec11-8f8f-0022481adb76";"2021-12-01";"No";2021;"Less Serious";"Accident to person(s)";;;False;"A cruise ship passenger tripped and fell while playing table tennis, resulting in a broken wrist.";"A cruise ship guest tripped over their own foot and fell while playing table tennis. The passenger put their hand out in front of them to break their fall and broke their wrist. ";;;"No";"UK";"Coastal waters <= 12 nm";"MEXICO";;;23.193333;-106.415000;;;;"Daylight";"1 - Calm rippled - (0 - 0.1 m)";"Good - 5.0 <= Vis < 25.0 nm";"Overcast";"4 - Moderate Breeze - knot (11-16) m/s (6-8)";;;;;"2025-07-03";"2025-09-05";"2021-01-01";"2024-12-31"
"00a17f86-7d7a-eb11-a812-0022481a8235";"2021-02-01";"No";2021;"Less Serious";"Grounding / Stranding";"Power";;False;"A crew transfer vessel grounded inbound into port.";"A crew transfer vessel was proceeding back into port. It entered the channel alongside two ferries that were inbound and stayed over to the starboard side to leave them room. The vessel grounded because the crew were unaware of a bank that had shifted into the channel. No damage to vessel or injuries to crew were sustained.";;;"No";"UK";"Coastal waters <= 12 nm";"UNITED KINGDOM";"United Kingdom";"England";53.526233;-3.138433;"NA";;;"Daylight";"0 - Calm glassy - (0 m)";"Very good - Vis >= 25.0 nm";"Clear";"2 - Light Breeze - knot (4-6) m/s (2-3)";;;;;"2025-07-24";"2025-09-05";"2021-01-01";"2024-12-31"
"eff485ce-6b8d-eb11-b1ac-0022481a6cb6";"2021-03-01";"No";2021;"Marine Incident";"Accident to person(s)";;;False;"A search and rescue vessel crewmember got burned due to a hydraulic hose failure on a davit.";"A search and rescue vessel launched on routine training and the crew prepared to launch the daughter boat from above the wheelhouse using a crane. They noticed that the crane was not operating correctly.  Once the boat was clear, the mechanic entered the main engine room and attempted to move the crane using manual controls. One of the hydraulic hoses parted, spraying them with hot oil on the side of the face, arm and chest. This led to some scalding and a small abrasion on their chest. They went to hospital and the wound was cleaned and dressed.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";50.608900;-2.441900;;"UNITED KINGDOM";"Weymouth";"Night";"2 - Smooth - (0.1 - 0.5 m)";"Good - 5.0 <= Vis < 25.0 nm";"Clear";"2 - Light Breeze - knot (4-6) m/s (2-3)";;;;;"2025-09-03";"2025-09-05";"2021-01-01";"2024-12-31"
"d6afd6ef-91b4-eb11-8236-000d3a872300";"2021-05-01";"No";2021;"Less Serious";"Accident to person(s)";;;False;"A fishing vessel crewmember lost tip of their finger and was airlifted to hospital.";"A fishing vessel crewmember lost the tip of their finger after crushing it against a rope and a winch. The crewmember was airlifted to hospital.";;;"Yes";"UK";"Open sea -> Within EEZ";"None/Register withdrawn";;;59.503000;-5.513500;;;;"Night";"Unknown";"Unknown";"Unknown";"2 - Light Breeze - knot (4-6) m/s (2-3)";;;;;"2025-06-13";"2025-09-05";"2021-01-01";"2024-12-31"
"450e7f47-4e3d-ec11-8c62-000d3a86e2fe";"2021-11-01";"No";2021;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A chemical tanker's pilot ladder was not rigged in compliance with SOLAS guidance.";"A chemical tanker's pilot ladder was not rigged in compliance with SOLAS guidance. The weight of the ladder was on a spreader against railings and the line used to secure the ladder was too small and of a dissimilar material.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";53.433000;-3.008600;;"UNITED KINGDOM";"Liverpool";"Unknown";"Unknown";"Unknown";"Unknown";"Beaufort scale: Unknown";;;;;"2025-06-10";"2025-09-05";"2021-01-01";"2024-12-31"
"d9d2a68c-2951-ec11-8f8e-000d3a0cec47";"2021-11-01";"No";2021;"Less Serious";"Grounding / Stranding";"Power";;False;"A search and rescue vessel grounded whilst launching and damaged both propellers";"A search and rescue vessel grounded whilst launching from a drive off carriage to a rescue. Immediately after the launch, both outboard engines struck the seabed. The helm maintained steerage and managed to  manoeuvre the vessel back to harbour and then self recovered onto the carriage. Upon inspection, both propellers were damaged and had to be replaced. No persons were injured.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";51.391800;1.382200;;"UNITED KINGDOM";"Margate";"Night";"4 - Moderate - (1.25 - 2.5 m)";"Moderate - 2.0 <=Vis < 5.0 nm";"Overcast";"5 - Fresh Breeze - knot (17-21) m/s (9-11)";;;;;"2025-09-03";"2025-09-05";"2021-01-01";"2024-12-31"
"995581bb-e85b-eb11-a812-000d3a0cea51";"2021-01-01";"No";2021;"Less Serious";"Accident to person(s)";;;False;"A vessel's crewmember injured their shoulder during aircraft refuelling operations.";"A crewmember was in the process of securing a fuel hose to a helicopter on the flight deck. As they went to make the connection, the hose became pressurised. The hose kicked and jarred the crewmember's shoulder as they restrained it. The crewmember dislocated their shoulder as a result.";;;"No";"UK";"Internal waters -> Port area";"BAHRAIN";;;26.199000;50.619500;;"BAHRAIN";;"Night";"2 - Smooth - (0.1 - 0.5 m)";"Good - 5.0 <= Vis < 25.0 nm";"Clear";"1 - Light air - knot (1-3) m/s (1-2)";;;;;"2025-09-04";"2025-09-05";"2021-01-01";"2024-12-31"
"ce8b73c4-916f-eb11-a812-0022481a6de7";"2021-02-01";"No";2021;"Marine Incident";"Loss Of Control";"Loss Of Propulsion Power";;False;"A fishing vessel had engine failure and briefly grounded.";"A fishing vessel had engine failure resulting in the vessel briefly grounding. The vessel re-floated and returned to its berth before heading back out to sea later. There was no reported damage.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"Scotland";60.145600;-1.135200;"NA";"UNITED KINGDOM";"Lerwick";"Night";"Unknown";"Unknown";"Unknown";"Beaufort scale: Unknown";;;;;"2025-07-24";"2025-09-05";"2021-01-01";"2024-12-31"
"d26a9264-de7c-eb11-a812-0022481a85c7";"2021-03-01";"No";2021;"Marine Incident";"Damage / Loss Of Equipment";;;False;"A ro-ro cargo vessel parted a stern morning line.";"A ro-ro cargo vessel parted a stern morning line.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";53.633800;-0.189000;;"UNITED KINGDOM";"Immingham";"Night";"Unknown";"Unknown";"Unknown";"Beaufort scale: Unknown";;;;;"2025-07-24";"2025-09-05";"2021-01-01";"2024-12-31"
"eb5b4537-fd8a-eb11-b1ac-0022481a602d";"2021-03-01";"No";2021;"Less Serious";"Accident to person(s)";;;False;"A crew member broke a finger and sustained other injuries after becoming trapped in an MES (Mass Evacuation System) chute during a training exercise.";"A crewmember was taking part in a training exercise using a mass evacuation system (MES). As they descended the chute their leg got trapped within the inner sock of the MES chute. As a result they were unable to descend the chute to the mother raft. Other crew tried to assist them but the crewmember was stuck. The rescue system was deployed which involved the trapped crewmember donning a safety harness so they could be lifted up. Eventually the injured crewmember was lowered down the chute and they were taken to hospital. The crewmember sustained soft tissue injures as well as a spiral fracture of their right finger during their entrapment. The reason for the crewmember becoming trapped could not be determined for certain but it was believed to be because the crewmember did not put their legs together on entering the chute.";;;"No";"UK";"Internal waters -> Port area";"UNITED KINGDOM";"United Kingdom";"England";53.443800;-3.009800;;"UNITED KINGDOM";"Liverpool";"Daylight";"1 - Calm rippled - (0 - 0.1 m)";"Good - 5.0 <= Vis < 25.0 nm";"Clear";"3 - Gentle Breeze - knot (7-10) m/s (4-5)";;;;;"2025-07-24";"2025-09-05";"2021-01-01";"2024-12-31"
