Reference,Number of ships involved,Ships involved,SOLAS status,Flag Administrations,Ship types,Occurrence date and time,Casualty event,Casualty severity,Coordinates,Place,Location,Number of investigation reports,Administrations submitting investigation reports
"C0010411","2","ARCA (IMO 9060285), VALENTINA R (IMO 9222558)","ARCA (IMO 9060285): , VALENTINA R (IMO 9222558): ","Liberia, Panama",", Bulk Dry","2015-09-16 12:30","","Marine incident","22° 12.30' N 91° 46.40' E","Chittagong Pilot boarding ground area","At berth","0",""
"C0010412","1","GEMINI (IMO 9376309)","GEMINI (IMO 9376309): ","Liberia","Bulk Dry","2015-09-16 05:45","","Very serious marine casualty","","Coronel Terminal","Port","1","Liberia"
"C0010401","1","CRESTED EAGLE (IMO 9478626)","CRESTED EAGLE (IMO 9478626): ","Marshall Islands","Bulk Dry","2015-09-16 04:40","","Very serious marine casualty","0° 15.30' S 117° 37.09' E","Muara Berau Anchorage","Anchorage","1","Marshall Islands"
"C0010090","1","MSC SARISKA (IMO 8715857)","MSC SARISKA (IMO 8715857): ","Panama","Container","2015-09-13 09:30","","Very serious marine casualty","54° 58.15' N 17° 52.00' E","Baltic Sea","","0",""
"C0010188","1","ALTAIR (IMO 5028095)","ALTAIR (IMO 5028095): ","Sweden","Non-ship structures","2015-09-13 00:00","","Very serious marine casualty","57° 04.00' N 18° 26.00' E","Baltic Sea 3 miles SE of Gotland, Sweden","","0",""
"C0012755","1","HANSE FORTUNE (IMO 9316103)","HANSE FORTUNE (IMO 9316103): ","Lithuania","Dredging","2015-09-12 19:00","","Very serious marine casualty","","Port of Barcelona Spain","At berth","3","Antigua and Barbuda; Spain; Spain"
"C0010067","1","OCEAN GOLD (IMO 9336751)","OCEAN GOLD (IMO 9336751): ","Hong Kong, China","Bulk Dry","2015-09-12 08:32","","Very serious marine casualty","13° 54.86' N 120° 49.57' E","Calada","At berth","1","Hong Kong, China"
"C0010450","1","CARA ROSE","CARA ROSE: ","Ireland","Non-ship structures","2015-09-11 00:00","","Very serious marine casualty","54° 20.00' N 9° 48.00' W","BROADHAVEN BAY, CO. MAYO","","1","Ireland"
"C0010397","1","VICTORIA NO. 168 (IMO 8808252)","VICTORIA NO. 168 (IMO 8808252): ","Panama","Refrigerated Cargo","2015-09-10 08:07","","Very serious marine casualty","12° 26.00' S 85° 07.00' W","SOUTH PACIFIC OCEAN","Open sea","1","Panama"
"C0012330","2","MADRE LUCIA, MOISES DANIEL","MADRE LUCIA: , MOISES DANIEL: ","Spain, Spain","Fish Catching, Fish Catching","2015-09-09 01:00","","Marine casualty","44° 13.00' N 6° 30.00' W","Open sea","Open sea","2","Spain; Spain"
"C0010480","1","BARZAN (IMO 9708851)","BARZAN (IMO 9708851): ","Malta","Container","2015-09-07 22:09","Fire/explosion - fire","Marine casualty","44° 07.00' N 9° 12.00' W","","Open sea","1","Malta"
"C0010189","1","CALEDONIAN (IMO 7366257)","CALEDONIAN (IMO 7366257): ","Canada","Fish Catching","2015-09-05 23:00","","Very serious marine casualty","49° 26.00' N 127° 17.00' W","North Pacific Ocean 35 miles west of Estevan point, BC, Canada","","1","Canada"
"C0012475","1","CV21","CV21: ","United Kingdom","Other Activities","2015-09-05 01:00","","Very serious marine casualty","41° 43.99' N 11° 24.00' W","Open sea","Open sea","1","United Kingdom"
"C0010055","1","DOLPHINE (IMO 7617668)","DOLPHINE (IMO 7617668): ","Republic of Korea","Fish Catching","2015-09-05 00:00","","Very serious marine casualty","","off the southern island of Jeju, the Republic of Korea","","0",""
"C0010382","2","ALEXANDER THE GREAT (IMO 9377418), JADE PALMS (IMO 9077848)","ALEXANDER THE GREAT (IMO 9377418): , JADE PALMS (IMO 9077848): ","Liberia, Panama","Bulk Dry, ","2015-09-03 18:18","","Marine incident","1° 15.10' N 103° 33.40' E","Tanjung Pelepas, Singapore Strait","Inland waters","0",""
"C0010190","1","KAIFUKUMARU (IMO 8625791)","KAIFUKUMARU (IMO 8625791): ","Indonesia","General Cargo","2015-09-03 10:00","","Very serious marine casualty","3° 28.00' S 112° 52.00' E","Java Sea 16 Miles Southeast of Sungai Bakau, Kalimantan","","0",""
"C0010053","1","ZHE PU 01833","ZHE PU 01833: ","China","General Cargo","2015-09-03 07:00","","Very serious marine casualty","","off Ningbo-Zhoushan Port, China","","0",""
"C0010063","1","LIVERPOOL SEAWAYS (IMO 9136034)","LIVERPOOL SEAWAYS (IMO 9136034): ","Lithuania","Passenger/Ro-Ro Cargo","2015-09-02 10:55","","Marine incident","59° 43.32' N 19° 04.49' E","port of Kapellskar","","0",""
"C0010054","1","MERATUS BANJAR 2 (IMO 9163556)","MERATUS BANJAR 2 (IMO 9163556): ","Indonesia","General Cargo","2015-09-02 00:00","","Very serious marine casualty","","100 nautical miles in the Java Sea northeast of Surabaya, Indonesia ","","0",""
"C0010231","1","BREVIK BRIDGE (IMO 9492696)","BREVIK BRIDGE (IMO 9492696): ","Hong Kong, China","Container","2015-08-30 18:20","","Marine casualty","","Singapore","","1","Hong Kong, China"
"C0010673","2","DAROJA (IMO 9148221), Erin Wood","DAROJA (IMO 9148221): , Erin Wood: ","Cyprus, Unknown","General Cargo, ","2015-08-29 16:58","","Very serious marine casualty","57° 26.00' N 1° 41.00' W","Scotland","","1","United Kingdom"
"C0010313","1","Jillian","Jillian: ","Ireland","Non-ship structures","2015-08-29 00:00","","Very serious marine casualty","","Off Saltee Islands  Kilmore Quay - Co.Ws","","1","Ireland"
"C0012427","1","JAUME II (IMO 9116113)","JAUME II (IMO 9116113): ","Spain","Passenger/Ro-Ro Cargo","2015-08-28 11:53","Loss of control - loss of directional control","Marine casualty","36° 08.09' N 5° 25.84' W","","Port","1","Spain"
"C0010146","1","SPAR CETUS (IMO 9154608)","SPAR CETUS (IMO 9154608): ","NIS (Norway)","General Cargo","2015-08-27 16:30","","Very serious marine casualty","","MUELLE 1-B TERMINAL PORTUARIO SALAVERRY (PUERTO DE SALAVERRY)","Port","1","Peru"
"C0010294","1","DORIKOS (IMO 9114191)","DORIKOS (IMO 9114191): ","Cyprus","Container","2015-08-27 10:45","Occupational accident - breakage, bursting, splitting, fall or
collapse of material agent","Marine casualty","35° 53.02' N 14° 49.02' E","","Port","1","Cyprus"
"C0010048","2","BESALEL, M B BHARATH","BESALEL: , M B BHARATH: ","India, India","Fish Catching, Passenger","2015-08-26 13:45","","Very serious marine casualty","","20 metres from the Fort Kochi jetty, state of Kerala, India","","0",""
"C0012510","1","MINSTREL","MINSTREL: ","Greece","Fish Catching","2015-08-25 16:15","Flooding/foundering - flooding","Very serious marine casualty","38° 45.96' N 23° 16.61' E","","Coastal waters","1","Greece"
"C0010164","1","AIDA","AIDA: ","Iran (Islamic Republic of)","Towing / Pushing","2015-08-25 12:00","","Marine incident","26° 09.10' N 51° 12.00' E","RUWAIS PORT QATAR","","1","Qatar"
"C0010584","1","ST APOLLO","ST APOLLO: ","United Kingdom","Fish Catching","2015-08-24 02:30","","Very serious marine casualty","56° 29.57' N 5° 41.54' W","Coastal waters <= 12 nm","Coastal waters","1","United Kingdom"
"C0012377","1","G PAX","G PAX: ","Spain","Passenger","2015-08-22 16:50","Loss of control - loss of propulsion power","Marine casualty","27° 50.02' N 15° 47.05' W","","Coastal waters","1","Spain"
"C0010369","1","CAPTAIN VANGELIS L (IMO 9450868)","CAPTAIN VANGELIS L (IMO 9450868): ","Liberia","Bulk Dry","2015-08-19 19:00","","Marine casualty","22° 57.02' S 43° 55.85' W","Sepetiba Bay, inner anchorage B5","Anchorage","0",""
"C0010381","1","EMMA SCHULTE (IMO 9540869)","EMMA SCHULTE (IMO 9540869): ","Liberia","Bulk Dry","2015-08-19 13:19","","Marine incident","30° 26.10' N 88° 00.80' W","Mobile Ship Channel","Port approach","0",""
"C0010566","1","ARCO AVON (IMO 8508383)","ARCO AVON (IMO 8508383): ","United Kingdom","Dredging","2015-08-18 23:12","","Very serious marine casualty","52° 32.24' N 1° 53.36' E","Coastal waters <= 12 nm","Coastal waters","3","United Kingdom; United Kingdom; United Kingdom"
"C0010596","1","AQUARIUS (IMO 9119672)","AQUARIUS (IMO 9119672): ","United Kingdom","Fish Catching","2015-08-17 02:00","","Very serious marine casualty","57° 07.00' N 2° 00.00' W","Coastal waters <= 12 nm","Coastal waters","1","United Kingdom"
"C0012982","1","QUEEN MARY 2 (IMO 9241061)","QUEEN MARY 2 (IMO 9241061): ","Bermuda (United Kingdom)","Passenger","2015-08-15 02:44","","Very serious marine casualty","","At Sea","","1","Bermuda (United Kingdom)"
"C0010046","1","WONDERFUL STARS (IMO 7903809)","WONDERFUL STARS (IMO 7903809): ","Philippines","Passenger","2015-08-15 00:00","","Marine incident","","Ormoc City,Philippines","","1","Philippines"
"C0010553","1","FAIR AFRODITI (IMO 9447419)","FAIR AFRODITI (IMO 9447419): ","Liberia","Oil Tanker","2015-08-14 06:30","","Marine casualty","6° 05.00' N 1° 14.00' E","Lome Anchorage, Togo","Anchorage","1","Liberia"
"C0010045","1","TTM DRAGON (IMO 9478561)","TTM DRAGON (IMO 9478561): ","Panama","Non-ship structures","2015-08-14 00:00","","Very serious marine casualty","","Kavkaz Port, Russia","","0",""
"C0010041","1","No Name off Mukilteo’s shore","No Name off Mukilteo’s shore: ","United States","Non-ship structures","2015-08-08 22:21","","Marine casualty","","half-mile from the shoreline and south of Mukilteo Lighthouse Park ","","0",""
"C0010380","2","HANJIN RAS LAFFAN (IMO 9176008), MOUNT APO (IMO 9493755)","HANJIN RAS LAFFAN (IMO 9176008): , MOUNT APO (IMO 9493755): ","Panama, Liberia",", Bulk Dry","2015-08-08 10:00","","Marine casualty","1° 14.85' N 103° 57.73' E","Singapore Straits ","Inland waters","0",""
"C0010163","1","PAULA II (IMO 8102414)","PAULA II (IMO 8102414): ","Qatar","General Cargo","2015-08-07 16:00","","Marine incident","","13 NM AWAY FROM KHOR FAKKAN ","","0",""
"C0012362","1","STOLT BOBCAT (IMO 9511167)","STOLT BOBCAT (IMO 9511167): ","Liberia","Chemical Tanker","2015-08-07 07:00","Loss of control - loss of containment","Very serious marine casualty","41° 20.18' N 2° 09.13' E","","Port","2","Spain; Spain"
"C0010036","2","UNKNOWN, UNKNOWN","UNKNOWN: , UNKNOWN: ","Kenya, Unknown","Passenger, ","2015-08-05 02:00","","Marine incident","","Lake Victoria, Western Kenya","","0",""
"C0010069","1","AL-MAL","AL-MAL: ","Republic of Korea","Other Fishing","2015-08-05 00:00","","Very serious marine casualty","","INDIAN OCEAN 5 MILES EAST OF EYL, SOMALIA ","","0",""
"C0010035","1","AL THURAYAH","AL THURAYAH: ","Oman","Passenger","2015-08-04 00:00","","Marine incident","","Shinnah, Oman","Coastal waters","0",""
"C0010622","1","YE CHI (IMO 9262493)","YE CHI (IMO 9262493): ","Hong Kong, China","Bulk Dry / Oil","2015-08-03 15:40","","Very serious marine casualty","30° 30.58' N 121° 51.80' E","Jinshan fairway,Shanghai","Inland waters","1","China"
"C0010618","1","OLDENBURG (IMO 5262146)","OLDENBURG (IMO 5262146): ","United Kingdom","Passenger","2015-08-03 14:10","","Very serious marine casualty","","Ilfracombe, England","","1","United Kingdom"
"C0010368","2","MOL EMPIRE (IMO 9407160), NORTHERN DEMOCRAT (IMO 9391787)","MOL EMPIRE (IMO 9407160): , NORTHERN DEMOCRAT (IMO 9391787): ","Hong Kong, China, Liberia",", Container","2015-08-01 14:25","","Marine casualty","2° 49.40' N 101° 14.90' E","Westport Harbor, Port Klang","At berth","0",""
"C0012331","1","ARICO","ARICO: ","Spain","Towing / Pushing","2015-07-30 04:00","Flooding/foundering - flooding","Very serious marine casualty","28° 00.37' N 15° 21.55' W","","Coastal waters","2","Spain; Spain"
"C0010454","1","WITTENBERGEN (IMO 9014676)","WITTENBERGEN (IMO 9014676): ","Antigua and Barbuda","General Cargo","2015-07-30 02:30","","Marine casualty","36° 14.00' N 23° 06.00' E","Cythera, Greece","","0",""
"C0010581","2","GOOD INTENT, SILVER DEE (B310)","GOOD INTENT: , SILVER DEE (B310): ","United Kingdom, United Kingdom","Fish Catching, Fish Catching","2015-07-29 05:15","","Very serious marine casualty","54° 02.00' N 5° 33.05' W","Open sea - Within EEZ","Open sea","4","United Kingdom; United Kingdom; United Kingdom; United Kingdom"
"C0010034","1","AL-SHAMI","AL-SHAMI: ","Kenya","General Cargo","2015-07-28 00:00","","Marine incident","","400 km north east of Mombasa, Kenya","","0",""
"C0010232","1","SUNPOWER (IMO 9521643)","SUNPOWER (IMO 9521643): ","Panama","Other Liquids","2015-07-26 20:16","","Marine casualty","","Port of Huelva, Muelle Reina Sofía","Port","4","Spain; Spain; Spain; Panama"
"C0012241","1","FLYING CAT 4 (IMO 9206748)","FLYING CAT 4 (IMO 9206748): ","Greece","Passenger","2015-07-26 09:24","Grounding - while under power","Marine casualty","37° 32.42' N 25° 09.13' E","","Port","2","Greece; Greece"
"C0010499","1","ELADIA ISABEL (IMO 8869581)","ELADIA ISABEL (IMO 8869581): ","Uruguay","Passenger/Ro-Ro Cargo","2015-07-25 12:45","","Very serious marine casualty","","Río de la Plata","","0",""
"C0010148","1","SELANDIA SWAN (IMO 9371787)","SELANDIA SWAN (IMO 9371787): ","Denmark","Chemical Tanker","2015-07-23 10:10","Occupational accident - slipping, stumbling, falling of person
overboard","Very serious marine casualty","56° 57.82' N 7° 56.92' E","","Open sea","1","Denmark"
"C0010029","2","UNKNOWN, UNKNOWN","UNKNOWN: , UNKNOWN: ","Egypt, Unknown","Passenger, ","2015-07-22 20:15","","Marine incident","","River Nile in the Warraq area of Giza, south of Cairo, Egypt","","0",""
"C0010354","1","NORTH SEA ATLANTIC (IMO 9665073)","NORTH SEA ATLANTIC (IMO 9665073): ","Malta","Other Offshore","2015-07-22 14:45","Occupational accident - loss of control of machine, means of
transport or handling equipment,
hand-held tool, object, animal","Marine casualty","60° 21.49' N 4° 04.50' W","","Open sea","1","Malta"
"C0010030","1","EFI THEO (IMO 9145982)","EFI THEO (IMO 9145982): ","Panama","Bulk Dry","2015-07-22 12:08","","Marine incident","55° 42.61' N 21° 06.85' E","port of Klaipeda","","0",""
"C0010565","1","FREEDOM OF THE SEAS (IMO 9304033)","FREEDOM OF THE SEAS (IMO 9304033): ","Bahamas","Passenger","2015-07-22 09:12","","Marine casualty","18° 31.20' N 77° 38.80' W","Falmouth, Jamaica","Coastal waters","1","Bahamas"
"C0010987","2","AKEL (IMO 7946746), SENGUL K (IMO 7946863)","AKEL (IMO 7946746): , SENGUL K (IMO 7946863): ","Türkiye, Türkiye","Bulk Dry, Bulk Dry","2015-07-22 02:30","","Very serious marine casualty","41° 13.46' N 29° 16.55' E","FAR COAST OF SILE/BLACK SEA","Coastal waters","1","Türkiye"
"C0010340","1","BOMAR MERCURY (IMO 9428889)","BOMAR MERCURY (IMO 9428889): ","Malta","Bulk Dry / Oil","2015-07-21 15:00","Occupational accident - overflow, overturn, leak, flow,
vaporization, emission of material agent","Marine casualty","51° 52.81' N 4° 18.28' E","","Port","1","Malta"
"C0010339","1","SALUZI (IMO 9267522)","SALUZI (IMO 9267522): ","Malta","Passenger","2015-07-21 13:15","Occupational accident - slipping, stumbling, falling of person
overboard","Very serious marine casualty","20° 39.13' N 106° 53.52' E","","Coastal waters","1","Malta"
"C0012409","2","MARIA DOLORES (IMO 9333448), RINCONCILLO","MARIA DOLORES (IMO 9333448): , RINCONCILLO: ","Malta, Spain","Passenger/Ro-Ro Cargo, Fish Catching","2015-07-20 11:05","Collision - with other ship","Marine casualty","35° 59.17' N 5° 36.87' W","","Coastal waters","1","Spain"
"C0010371","1","MAERSK SEOUL (IMO 9306550)","MAERSK SEOUL (IMO 9306550): ","Liberia","Container","2015-07-19 12:45","","Marine casualty","26° 27.50' N 56° 17.24' E","Strait of Hormuz","Open sea","0",""
"C0010341","1","GRANDE COLONIA (IMO 9318527)","GRANDE COLONIA (IMO 9318527): ","Italy","Ro-Ro Cargo","2015-07-19 08:00","Contact - with fixed object","Marine casualty","45° 33.54' N 13° 44.35' E","","Port","1","Slovenia"
"C0013089","2","Stena Jutlandica (IMO 9125944), Ternvind (IMO 9425356)","Stena Jutlandica (IMO 9125944): , Ternvind (IMO 9425356): ","Sweden, Denmark","Passenger/Ro-Ro Cargo, Chemical Tanker","2015-07-19 02:21","Collision - with other ship","Marine casualty","57° 36.40' N 11° 39.89' E","","Coastal waters","1","Sweden"
"C0010359","2","DELTA MILLENNIUM (IMO 9202716), OFFICIUM AUSTRALIS (IMO 9653836)","DELTA MILLENNIUM (IMO 9202716): , OFFICIUM AUSTRALIS (IMO 9653836): ","Liberia, Liberia",", Bulk Dry","2015-07-18 07:05","","Marine incident","26° 27.10' N 119° 52.03' E","Port of Kemen","At berth","0",""
"C0010668","2","DELTA MILLENNIUM (IMO 9202716), OFFICIUM AUSTRALIS (IMO 9653836)","DELTA MILLENNIUM (IMO 9202716): , OFFICIUM AUSTRALIS (IMO 9653836): ","Liberia, Liberia","Oil Tanker, ","2015-07-18 07:03","","Marine casualty","26° 26.75' N 119° 52.09' E","Fuzhou, Kemen anchorage","Anchorage","0",""
"C0010309","1","ALAM MANIS (IMO 9397834)","ALAM MANIS (IMO 9397834): ","Singapore","Bulk Dry","2015-07-17 14:50","","Very serious marine casualty","16° 57.60' N 120° 16.40' E","San Fernando, Off Candon Point, Philippines","","1","Singapore"
"C0013895","1","Dublin Express (IMO 9232577)","Dublin Express (IMO 9232577): ","Germany","Container","2015-07-15 02:00","Occupational accident - slipping, stumbling, falling of person to a
lower level","Very serious marine casualty","24° 20.05' N 62° 06.01' W","","Open sea","1","Germany"
"C0010275","1","SKANDI PACIFIC (IMO 9447653)","SKANDI PACIFIC (IMO 9447653): ","Bahamas","Offshore Supply","2015-07-14 05:25","","Very serious marine casualty","19° 48.70' S 115° 17.70' E","Wheatstone platform","","2","Australia; Australia"
"C0010239","1","SKANDI PACIFIC (IMO 9447653)","SKANDI PACIFIC (IMO 9447653): ","Bahamas","Offshore Supply","2015-07-14 05:25","","Very serious marine casualty","19° 48.70' S 115° 17.70' E","Atwood Osprey ","","1","Bahamas"
"C0010358","2","LUCKY MERRY (IMO 9412842), ZHE SHAN YU","LUCKY MERRY (IMO 9412842): , ZHE SHAN YU: ","Liberia, Unknown","Container, ","2015-07-14 02:50","","Very serious marine casualty","29° 13.20' N 122° 32.30' E","Xiangshan, Ningbo","Open sea","1","Liberia"
"C0010331","1","SUNNINE (IMO 9062300)","SUNNINE (IMO 9062300): ","Panama","Bulk Dry","2015-07-11 19:30","","Marine casualty","1° 20.38' N 104° 20.00' E","MALAYSIA, SINGAPORE STRAIT","Inland waters","1","Panama"
"C0010353","1","KAMALA (IMO 9187320)","KAMALA (IMO 9187320): ","Liberia","Container","2015-07-10 22:00","","Marine incident","30° 09.80' N 125° 59.10' E","East China Sea","Open sea","0",""
"C0010447","1","J M T (also known as JMT M99)","J M T (also known as JMT M99): ","United Kingdom","Fish Catching","2015-07-09 19:35","","Very serious marine casualty","50° 16.69' N 4° 18.79' W","Coastal waters (within 12 miles)","Coastal waters","2","United Kingdom; United Kingdom"
"C0010632","1","Enterprise (IMO 9080390)","Enterprise (IMO 9080390): ","United Kingdom","Fish Catching","2015-07-09 04:15","","Very serious marine casualty","","Open Sea","","1","United Kingdom"
"C1000463","1","Castoro II (IMO 8758885)","Castoro II (IMO 8758885): ","Bahamas","Other Activities","2015-07-09 03:55","Occupational accident - Others","Very serious marine casualty","26° 59.90' N 50° 31.10' E","working offshore, at the Abu Safah fields, off Saudi Arabia","Offshore installation","0",""
"C0010040","1","VIENNA WOOD N (IMO 9593713)","VIENNA WOOD N (IMO 9593713): ","Hong Kong, China","Bulk Dry","2015-07-07 21:45","","Very serious marine casualty","","Rѐunion Port, in Indian Ocean","At berth","2","France; Hong Kong, China"
