Reference,Number of ships involved,Ships involved,SOLAS status,Flag Administrations,Ship types,Occurrence date and time,Casualty event,Casualty severity,Coordinates,Place,Location,Number of investigation reports,Administrations submitting investigation reports
"C0004921","1","CYBER I (IMO 9072252)","CYBER I (IMO 9072252): ","Panama","Other Bulk Dry","2003-11-26 00:00","","Very serious marine casualty","","Pusan Gamcheon harbour","","2","Unknown; Republic of Korea"
"C0005516","1","MY SON (IMO 8833855)","MY SON (IMO 8833855): ","Viet Nam","General Cargo","2003-11-26 00:00","","Very serious marine casualty","","2 nm off Hon Chao area","","0",""
"C0005270","1","ICE ROSE (IMO 8311106)","ICE ROSE (IMO 8311106): ","Cayman Islands (United Kingdom)","Refrigerated Cargo","2003-11-25 00:00","","Marine casualty","","Prior to arrival at St. Petersburg","","0",""
"C0005251","2","CT SKY (IMO 8012138), RMS VOERDE (IMO 9177882)","CT SKY (IMO 8012138): , RMS VOERDE (IMO 9177882): ","Sweden, Antigua and Barbuda","Chemical Tanker, General Cargo","2003-11-25 00:00","","Marine casualty","","Southern North Sea, about 1nm N.E. of NoordHinder","","2","Sweden; Sweden"
"C0005253","1","ISABELA ANGELICA","ISABELA ANGELICA: ","Philippines","","2003-11-25 00:00","","Marine casualty","","Off Layug Point and Barcelona, S.E. tip of Luzon Island","","0",""
"C0005277","1","DIEU MERCI","DIEU MERCI: ","Democratic Republic of the Congo","","2003-11-25 00:00","","Very serious marine casualty","","Lake Mai-Ndombe","","0",""
"C0005254","1","KIELDER (IMO 8843850)","KIELDER (IMO 8843850): ","Isle of Man (United Kingdom)","General Cargo","2003-11-23 00:00","","Marine casualty","","Towed into Alexandra Dock, Hull","","0",""
"C0005252","1","EDNA MAE (IMO 7948457)","EDNA MAE (IMO 7948457): ","United States","Fish Catching","2003-11-22 00:00","","Marine casualty","","80 miles S.E. of Nantucket Island, N. Atlantic Ocean","","0",""
"C0005257","1","TURICUM (IMO 9102344)","TURICUM (IMO 9102344): ","Switzerland","Bulk Dry","2003-11-22 00:00","","Marine casualty","","N.W. of St Paul Is., Southern Indian Ocean","","0",""
"C0005260","1","PARIDA (IMO 9159933)","PARIDA (IMO 9159933): ","Antigua and Barbuda","Passenger/Ro-Ro Cargo","2003-11-21 00:00","","Marine casualty","","Indian Ocean, N.W. of Mauritius","","0",""
"C0005255","1","KIRKLARELI (IMO 7390014)","KIRKLARELI (IMO 7390014): ","Türkiye","General Cargo","2003-11-21 00:00","","Marine casualty","","Sulina Channel","","0",""
"C0004770","1","SPES (IMO 5336571)","SPES (IMO 5336571): ","Panama","General Cargo","2003-11-21 00:00","","Very serious marine casualty","","River Ems near Oldersum","","0",""
"C0005256","2","KM ADIDAS, KM SINAR AKABA","KM ADIDAS: , KM SINAR AKABA: ","Unknown, Indonesia",", ","2003-11-20 00:00","","Very serious marine casualty","","Off Wawonii Island, S.E. Sulawesi","","0",""
"C0005250","1","CB ADVENTURE (IMO 9263239)","CB ADVENTURE (IMO 9263239): ","Panama","Bulk Dry","2003-11-20 00:00","","Marine casualty","","Alcoa wharf, Québec","","0",""
"C0005248","1","KAMCHADAL-II (IMO 6423515)","KAMCHADAL-II (IMO 6423515): ","Russian Federation","Fish Catching","2003-11-18 00:00","","Very serious marine casualty","","Off Kamchatka peninsula","","0",""
"C0005247","1","HUMBER ARM (IMO 7420182)","HUMBER ARM (IMO 7420182): ","Bermuda (United Kingdom)","","2003-11-16 00:00","","Marine casualty","","6 miles W. of Thurso, Scotland","","0",""
"C0005275","1","KARMA","KARMA: ","Unknown","","2003-11-14 00:00","","Marine casualty","","Off Agnes Water, Central Queensland","","0",""
"C0005276","1","TWIN CITY QUEEN","TWIN CITY QUEEN: ","United States","Passenger","2003-11-14 00:00","","Marine casualty","","Ouachita River, Louisiana","","0",""
"C0004780","1","SUSAN (IMO 8427228)","SUSAN (IMO 8427228): ","Philippines","General Cargo","2003-11-14 00:00","","Marine casualty","","Off Cuyo Island, Philippines","","0",""
"C0004758","1","PEGASOS (IMO 6801078)","PEGASOS (IMO 6801078): ","Finland","Towing / Pushing","2003-11-13 00:00","","Very serious marine casualty","","Western harbour of Helsinki","","0",""
"C0005249","1","SUAM REEFER (IMO 7227425)","SUAM REEFER (IMO 7227425): ","Ghana","Refrigerated Cargo","2003-11-13 00:00","","Marine casualty","","Tema's Sakomono beach","","0",""
"C0005245","1","HUANG HAI YU LEN 3 (IMO 8951463)","HUANG HAI YU LEN 3 (IMO 8951463): ","Belize","Other Fishing","2003-11-12 00:00","","Marine casualty","","N.W. of Noshiro, Japan","","0",""
"C0004912","1","AUTO ATLAS (IMO 8608054)","AUTO ATLAS (IMO 8608054): ","Republic of Korea","","2003-11-11 00:00","","Very serious marine casualty","","North Lock Bremerhaven","","2","Germany; Unknown"
"C0005143","1","ANATOLIA I (IMO 8728115)","ANATOLIA I (IMO 8728115): ","Cambodia","General Cargo","2003-11-11 00:00","","Very serious marine casualty","","20 miles from entrance to Strait of Istanbul","","0",""
"C0004772","1","VISERITRANS 1 (IMO 6612049)","VISERITRANS 1 (IMO 6612049): ","Viet Nam","General Cargo","2003-11-10 00:00","","Marine casualty","","Off the Vietnam coast","","0",""
"C0004782","1","SVYATOY PANTELEYMON (IMO 7601580)","SVYATOY PANTELEYMON (IMO 7601580): ","Georgia","General Cargo","2003-11-10 00:00","","Very serious marine casualty","","Cape Yon Burnu, near the Strait of Istanbul","","1","Georgia"
"C0005246","1","ERLANDA (IMO 8922280)","ERLANDA (IMO 8922280): ","Saint Vincent and the Grenadines","General Cargo","2003-11-10 00:00","","Marine casualty","","Baltic Sea","","0",""
"C0005242","1","MANA (IMO 7804211)","MANA (IMO 7804211): ","Cyprus","Bulk Dry","2003-11-09 00:00","","Marine incident","","In front of Zincirbozan Bay","","0",""
"C0005243","1","MARGIT GORTHON (IMO 7612656)","MARGIT GORTHON (IMO 7612656): ","Bermuda (United Kingdom)","","2003-11-09 00:00","","Marine casualty","","Gulf of St. Lawrence","","0",""
"C0005287","1","CIELO DEL CANADA (IMO 9138290)","CIELO DEL CANADA (IMO 9138290): ","Germany","Container","2003-11-08 00:00","","Marine casualty","","Fraser River, British Columbia","","2","Canada; Unknown"
"C0004803","1","RESPLENDENT (IMO 8965438)","RESPLENDENT (IMO 8965438): ","United Kingdom","Fish Catching","2003-11-08 00:00","","Marine casualty","","E. of Shetland Islands","","0",""
"C0004913","1","LISA","LISA: ","Germany","","2003-11-08 00:00","","Marine incident","","E. of Fehmarn (approx. 1.5nm of Staberhuk lighthouse)","","2","Germany; Unknown"
"C0005240","1","CUMBRIAN EXPRESS (IMO 8412560)","CUMBRIAN EXPRESS (IMO 8412560): ","Panama","General Cargo","2003-11-07 00:00","","Marine casualty","","Port Said canal entrance","","0",""
"C0005244","1","HANJIN BRISBANE (IMO 9128142)","HANJIN BRISBANE (IMO 9128142): ","Republic of Korea","Bulk Dry","2003-11-05 00:00","","Marine casualty","","San Juan","","0",""
"C0005239","1","CHIQUITA NEDERLAND (IMO 9015199)","CHIQUITA NEDERLAND (IMO 9015199): ","Bahamas","Refrigerated Cargo","2003-11-05 00:00","","Marine casualty","","Off Azores, Portugal","","0",""
"C0005238","1","PROFESSOR FEDYNSKIY (IMO 8033326)","PROFESSOR FEDYNSKIY (IMO 8033326): ","Russian Federation","Research","2003-11-04 00:00","","Marine casualty","","Niigata","","0",""
"C0005241","1","HAFENTOR (IMO 9141663)","HAFENTOR (IMO 9141663): ","Cyprus","General Cargo","2003-11-04 00:00","","Marine casualty","","Arrived Curacao Drydock Co","","0",""
"C0005237","1","MILOS (IMO 7356630)","MILOS (IMO 7356630): ","Greece","Bulk Dry","2003-11-03 00:00","","Marine casualty","","Parana River","","0",""
"C0005233","2","COURAGEOUS ACE (IMO 9252204), FU YUAN YU F38 (IMO 7920106)","COURAGEOUS ACE (IMO 9252204): , FU YUAN YU F38 (IMO 7920106): ","Panama, China",", Fish Catching","2003-11-03 00:00","","Marine casualty","","Kurushima Strait, off Ehime prefecture","","0",""
"C0005235","1","HAVTANK (IMO 6901634)","HAVTANK (IMO 6901634): ","Marshall Islands","Oil Tanker","2003-11-03 00:00","","Marine casualty","","Near Huftaroy, Austevoll","","0",""
"C0005232","1","DONALD REDFORD (IMO 7924281)","DONALD REDFORD (IMO 7924281): ","United Kingdom","","2003-11-01 00:00","","Marine incident","","Hythe Pier, Southampton water","","2","United Kingdom; Unknown"
"C0005508","1","LINA A (IMO 7946978)","LINA A (IMO 7946978): ","Honduras","General Cargo","2003-10-31 00:00","","Very serious marine casualty","","Off Lattakia","","0",""
"C0005220","1","AGIOS GERASIMOS (IMO 5005275)","AGIOS GERASIMOS (IMO 5005275): ","Greece","","2003-10-30 00:00","","Marine casualty","","Thessaloniki","","0",""
"C0005224","2","AN SAN (IMO 7618533), JIN QUAN (IMO 8711708)","AN SAN (IMO 7618533): , JIN QUAN (IMO 8711708): ","Democratic People's Republic of Korea, China","General Cargo, Oil Tanker","2003-10-29 00:00","","Very serious marine casualty","","Mouth of the Yangtze River, N. of Shanghai","","0",""
"C0005159","1","FAIRWAY (IMO 9127370)","FAIRWAY (IMO 9127370): ","United Kingdom","Fish Catching","2003-10-29 00:00","","Very serious marine casualty","","24 miles N.-W. of St Kilda, Scotland","","1","United Kingdom"
"C0005171","1","AL HUDA (IMO 7002643)","AL HUDA (IMO 7002643): ","Panama","","2003-10-29 00:00","","Very serious marine casualty","","Iraq","","0",""
"C0005231","1","ZGORZELEC (IMO 7725518)","ZGORZELEC (IMO 7725518): ","Malta","Bulk Dry","2003-10-28 00:00","","Marine casualty","","Arrived Bayonne","","0",""
"C0005226","1","AVON (IMO 9044425)","AVON (IMO 9044425): ","Hong Kong, China","Bulk Dry","2003-10-28 00:00","","Marine casualty","","Tin Can Island","","0",""
"C0005227","1","HACI ARIF KAPTAN (IMO 8214889)","HACI ARIF KAPTAN (IMO 8214889): ","Türkiye","Bulk Dry","2003-10-28 00:00","","Marine casualty","","Black Sea entrance to Strait of Istanbul","","0",""
"C0005228","1","HEINRICH J (IMO 9157868)","HEINRICH J (IMO 9157868): ","Germany","Container","2003-10-27 00:00","","Marine casualty","","Under tow to Cristobal, Panama","","0",""
"C0004896","1","SYNETOS (IMO 7917422)","SYNETOS (IMO 7917422): ","Liberia","Oil Tanker","2003-10-27 00:00","","Marine casualty","","Off Sebarok Beacon","","0",""
"C0004904","1","DRESDEN EXPRESS (IMO 8902553)","DRESDEN EXPRESS (IMO 8902553): ","Germany","Container","2003-10-26 00:00","","Very serious marine casualty","","Pacific Ocean","","2","Germany; Unknown"
"C0007111","1","LONDON EXPRESS (IMO 9143568)","LONDON EXPRESS (IMO 9143568): ","Germany","Container","2003-10-24 20:30","","Very serious marine casualty","32° 02.00' N 81° 07.00' W","Savannah, Georgia/USA","At berth","2","Germany; Unknown"
"C0005229","1","VICTORIA (IMO 8977364)","VICTORIA (IMO 8977364): ","United Republic of Tanzania","","2003-10-24 00:00","","Marine casualty","","Near Kemondo Bay, Kagera region","","0",""
"C0005236","1","JULIANAHAVEN (IMO 8623975)","JULIANAHAVEN (IMO 8623975): ","Estonia","Passenger/Ro-Ro Cargo","2003-10-24 00:00","","Marine casualty","","Towed to Moerdijk, Netherlands","","0",""
"C0005225","1","ARKLOW SPRAY (IMO 9117961)","ARKLOW SPRAY (IMO 9117961): ","Ireland","General Cargo","2003-10-22 00:00","","Marine casualty","","Arrived Corunna (voyage : London to Lisbon)","","0",""
"C0005217","1","SEA HUMBER (IMO 7622065)","SEA HUMBER (IMO 7622065): ","United Kingdom","General Cargo","2003-10-22 00:00","","Marine casualty","","Goole","","0",""
"C0005218","1","SILVA (IMO 7203857)","SILVA (IMO 7203857): ","Cambodia","General Cargo","2003-10-22 00:00","","Marine casualty","","North Sea","","0",""
"C0005173","1","JOGVAN NORDI (IMO 5172509)","JOGVAN NORDI (IMO 5172509): ","Faroes, Denmark","Fish Catching","2003-10-22 00:00","","Very serious marine casualty","","Off the Faroe Islands","","1","Faroes, Denmark"
"C0005151","1","COTSWOLD PRINCE (IMO 7030420)","COTSWOLD PRINCE (IMO 7030420): ","Cook Islands","General Cargo","2003-10-22 00:00","","Marine casualty","","Long Reach near Bell Bay, Tasmania","","0",""
"C0005164","1","HOANG DAT-35 (IMO 8833776)","HOANG DAT-35 (IMO 8833776): ","Viet Nam","General Cargo","2003-10-20 00:00","","Very serious marine casualty","","190 miles off Vung Tau, Vietnam","","0",""
"C0005353","2","CIUDAD DE OVIEDO (IMO 7726720), GERION","CIUDAD DE OVIEDO (IMO 7726720): , GERION: ","Panama, Unknown","General Cargo, ","2003-10-20 00:00","","Marine casualty","","Vigo port","","0",""
"C0004777","1","STEVNS POWER (IMO 7523178)","STEVNS POWER (IMO 7523178): ","Denmark","Towing / Pushing","2003-10-19 00:00","","Very serious marine casualty","3° 57.80' N 7° 18.10' E","50 nm off Port Harcourt, Nigeria","Open sea","2","Denmark; Denmark"
"C0005352","1","CEM COVER (IMO 7902934)","CEM COVER (IMO 7902934): ","Greece","Other Bulk Dry","2003-10-18 00:00","","Marine casualty","","Off Ponza Island","","0",""
"C0005355","1","KHAZAR STAR-2 (IMO 8866785)","KHAZAR STAR-2 (IMO 8866785): ","Cambodia","General Cargo","2003-10-18 00:00","","Marine casualty","","Dock at Sait Halim Pasha Mansion, Istanbul","","0",""
"C0005219","1","SPRING PROGRESS (IMO 9261970)","SPRING PROGRESS (IMO 9261970): ","Panama","Bulk Dry","2003-10-18 00:00","","Marine casualty","","S. of Port Harcourt","","0",""
"C0007021","1","TURAN C (IMO 7379046)","TURAN C (IMO 7379046): ","Türkiye","","2003-10-16 21:05","","Very serious marine casualty","42° 53.60' N 14° 26.80' E","28 nautical miles off the port of San Benedetto Del Tronto","","0",""
"C0005156","1","ENINA (IMO 5300936)","ENINA (IMO 5300936): ","Albania","General Cargo","2003-10-16 00:00","","Very serious marine casualty","","Bay of Largias, Pargas, between Corfu and N.W. Greece","Inland waters","1","Albania"
"C0005419","1","ANDREW J. BARBERI (IMO 7702762)","ANDREW J. BARBERI (IMO 7702762): ","United States","","2003-10-15 00:00","","Very serious marine casualty","","St. George terminal, Staten Island, New York","","0",""
"C0005234","1","HANEBURG (IMO 9156400)","HANEBURG (IMO 9156400): ","Antigua and Barbuda","Container","2003-10-14 00:00","","Marine casualty","","Arrived Singapore in tow","","0",""
"C0007011","1","DAN CARRIER (IMO 7013721)","DAN CARRIER (IMO 7013721): ","DIS (Denmark)","","2003-10-13 17:05","","Marine casualty","56° 08.00' N 12° 18.00' E","Near Sjaelland (Denmark)","Coastal waters","0",""
"C0005349","1","IVY I (IMO 7413878)","IVY I (IMO 7413878): ","Panama","General Cargo","2003-10-13 00:00","","Marine casualty","","260 miles off Conakry, North Atlantic Ocean","","0",""
"C0004905","2","ESTECLIPPER (IMO 9003483), GERMA (IMO 7637046)","ESTECLIPPER (IMO 9003483): , GERMA (IMO 7637046): ","Luxembourg, Cyprus","Container, General Cargo","2003-10-13 00:00","","Marine casualty","","Kiel Canal siding area Schwartenbek","","2","Germany; Unknown"
"C0005347","1","HUAYUANSHENG 18","HUAYUANSHENG 18: ","China","General Cargo","2003-10-12 00:00","","Very serious marine casualty","","Bohai Sea, on its way to Tianjin","","0",""
"C0005348","1","SHUNDA NO. 2","SHUNDA NO. 2: ","China","General Cargo","2003-10-12 00:00","","Very serious marine casualty","","Bohai Sea, after leaving Jingtang harbour","","0",""
"C0004910","1","HALUNDER JET (IMO 9281671)","HALUNDER JET (IMO 9281671): ","Germany","","2003-10-11 00:00","","Marine incident","","Elbe estuary","","2","Germany; Unknown"
"C0005182","1","SEA ELEGANCE (IMO 7817103)","SEA ELEGANCE (IMO 7817103): ","Singapore","Container","2003-10-11 00:00","","Very serious marine casualty","","Durban anchorage","","2","Unknown; South Africa"
"C0005992","1","HILLI (IMO 7382720)","HILLI (IMO 7382720): ","United Kingdom","","2003-10-10 22:00","","Very serious marine casualty","","Freeport","At berth","1","United Kingdom"
"C0005320","1","ARMENISTIS (IMO 6503975)","ARMENISTIS (IMO 6503975): ","Greece","General Cargo","2003-10-09 00:00","","Marine casualty","","Near Aget Heraklis Cement Terminal","","0",""
"C0005321","1","ANASTASIA III (IMO 6517005)","ANASTASIA III (IMO 6517005): ","Greece","General Cargo","2003-10-09 00:00","","Marine incident","","Petras, Lesvos Island","","0",""
"C0005230","1","WAVE (IMO 5106225)","WAVE (IMO 5106225): ","Greece","Oil Tanker","2003-10-09 00:00","","Marine casualty","","Aspropyrgos","","0",""
"C0005350","1","TYRUSLAND (IMO 7718503)","TYRUSLAND (IMO 7718503): ","United Kingdom","","2003-10-09 00:00","","Marine casualty","","Entrance to Brunsbuttel South Lock, Kiel Canal","","0",""
"C0005351","2","BLUE PRINCESS (IMO 8311077), PELAT (IMO 8201624)","BLUE PRINCESS (IMO 8311077): , PELAT (IMO 8201624): ","Liberia, Cyprus","General Cargo, Container","2003-10-09 00:00","","Marine casualty","","At Drapetzona","","0",""
"C0005418","1","THEOFILOS SEA (IMO 7637618)","THEOFILOS SEA (IMO 7637618): ","Greece","General Cargo","2003-10-09 00:00","","Marine casualty","","Myrina quay, Lemnos Island","","0",""
"C0005354","1","GODEWIND (IMO 7528556)","GODEWIND (IMO 7528556): ","Antigua and Barbuda","General Cargo","2003-10-08 00:00","","Marine casualty","","Arrived Corunna","","0",""
"C0005134","1","NESTOR C (IMO 7739985)","NESTOR C (IMO 7739985): ","Comoros","Bulk Dry","2003-10-08 00:00","","Marine casualty","","Port of Eleusis","","0",""
"C0005323","1","EVERLAST (IMO 7527332)","EVERLAST (IMO 7527332): ","Canada","Towing / Pushing","2003-10-07 00:00","","Marine casualty","","Below Iroquois Lock","","0",""
"C0005145","1","AOUTHAI (IMO 9253349)","AOUTHAI (IMO 9253349): ","Thailand","Oil Tanker","2003-10-04 00:00","","Very serious marine casualty","","approx. 18 miles N. of Sattahip naval base","","0",""
"C0005417","1","GOLD INDUS (IMO 9172935)","GOLD INDUS (IMO 9172935): ","Panama","Passenger/Ro-Ro Cargo","2003-10-03 00:00","","Marine casualty","","Near Kanazawa, Ishikawa prefecture","","0",""
"C0005274","1","MY HUNG (IMO 9269647)","MY HUNG (IMO 9269647): ","Viet Nam","General Cargo","2003-10-02 00:00","","Very serious marine casualty","","Haiphong","","0",""
"C0005511","1","MARTINIKA (IMO 7637450)","MARTINIKA (IMO 7637450): ","Saint Vincent and the Grenadines","General Cargo","2003-10-01 00:00","","Very serious marine casualty","","Off the coast of Mexico, near Veracruz","","0",""
"C0005337","1","ARAMO (IMO 7427154)","ARAMO (IMO 7427154): ","Panama","Chemical Tanker","2003-09-30 00:00","","Marine casualty","","Aviles","","0",""
"C0007057","1","EVAN RICHARD","EVAN RICHARD: ","Canada","Fish Catching","2003-09-29 06:04","","Very serious marine casualty","","Off Anticosti Island, Quebec","","1","Canada"
"C0005345","1","JONAS (IMO 8410299)","JONAS (IMO 8410299): ","Antigua and Barbuda","General Cargo","2003-09-29 00:00","","Marine casualty","","Montserrat Island","","0",""
"C0005273","1","LORELEY","LORELEY: ","Germany","","2003-09-28 00:00","","Marine casualty","","Opposite Lorelei rock, river Rhine","","0",""
"C0005344","1","GORDON REID (IMO 8818568)","GORDON REID (IMO 8818568): ","Canada","","2003-09-28 00:00","","Marine casualty","","Cartwright Shoal, British Columbia","","0",""
"C0005343","2","LSC CAGAYAN DE ORO (IMO 8512607), PRINCESS OF PARADISE (IMO 7377969)","LSC CAGAYAN DE ORO (IMO 8512607): , PRINCESS OF PARADISE (IMO 7377969): ","Philippines, Philippines","General Cargo, ","2003-09-27 00:00","","Marine casualty","","Off Cebu","","0",""
