Reference,Number of ships involved,Ships involved,SOLAS status,Flag Administrations,Ship types,Occurrence date and time,Casualty event,Casualty severity,Coordinates,Place,Location,Number of investigation reports,Administrations submitting investigation reports
"C1000458","1","DAIWAN ELEGANCE (IMO 9697894)","DAIWAN ELEGANCE (IMO 9697894): ","Panama","Bulk Dry","2021-08-22 14:15","Others - Others","Very serious marine casualty","31° 58.79' N 120° 24.56' E","Pier 14 of Zhangjiagang Port, China","At berth","1","Panama"
"C0013331","1","GLOBAL LAKE (IMO 9427469)","GLOBAL LAKE (IMO 9427469): ","Liberia","Chemical Tanker","2021-08-17 17:30","","Very serious marine casualty","35° 25.79' N 2° 53.40' E","At Sea","Coastal waters","1","Liberia"
"C0013617","1","SEAWORKER","SEAWORKER: ","Sweden","Other Activities","2021-08-17 12:15","Grounding - while under power","Very serious marine casualty","56° 05.16' N 15° 35.26' E","","Archipelagos","2","Sweden; Sweden"
"C0013571","1","KOI (IMO 9461489)","KOI (IMO 9461489): ","Liberia","Container","2021-08-16 15:05","","Very serious marine casualty","","Mediterranean Sea","","1","Liberia"
"C0013919","2","CASTOR, FRULEIN VOM RHIN","CASTOR: , FRULEIN VOM RHIN: ","Germany, Germany","Yacht, Barge","2021-08-13 11:25","Ship/equipment damage - ship/equipment damage","Marine incident","53° 57.86' N 9° 15.24' E","","Canal","1","Germany"
"C0013337","1","NIÑA AMYLU","NIÑA AMYLU: ","Ecuador","Fish Catching","2021-08-12 20:00","","Very serious marine casualty","2° 49.00' S 80° 17.00' W","Puna Island","","1","Ecuador"
"C0013691","1","ARKLOW CLAN (IMO 9757113)","ARKLOW CLAN (IMO 9757113): ","Ireland","General Cargo","2021-08-11 17:49","Occupational accident - breakage, bursting, splitting, fall or
collapse of material agent","Marine casualty","57° 08.57' N 2° 05.00' W","","Port","3","Ireland; Ireland; Ireland"
"C1000209","1","CRIMSON POLARIS (IMO 9370783)","CRIMSON POLARIS (IMO 9370783): ","Panama","Bulk Dry","2021-08-11 07:35","Grounding - while drifting","Very serious marine casualty","40° 34.50' N 141° 30.50' W","Hachinohe Port","Port","0",""
"C0013569","1","FORMOSABULK  CLEMENT (IMO 9222742)","FORMOSABULK  CLEMENT (IMO 9222742): ","Liberia","Non-ship structures","2021-08-09 18:38","","Very serious marine casualty","26° 47.59' S 153° 14.68' E"," Brisbane Outer Anchorage, Australia","","1","Liberia"
"C1000457","1","NEW GOLDEN BRIDGE VII (IMO 9813254)","NEW GOLDEN BRIDGE VII (IMO 9813254): ","Panama","Passenger/Ro-Ro Cargo","2021-08-09 11:00","Occupational accident - loss of control of machine, means of
transport or handling equipment,
hand-held tool, object, animal","Very serious marine casualty","37° 25.37' N 126° 36.00' E","New Incheon Port International Ferry Terminal","At berth","1","Panama"
"C0013693","1","Frazer Tintern","Frazer Tintern: ","Ireland","Passenger/Ro-Ro Cargo","2021-08-05 18:05","Fire/explosion - fire","Marine casualty","52° 13.26' N 6° 57.59' W","","River","1","Ireland"
"C1000291","1","LAMNALCO LEOPARD (IMO 9537422)","LAMNALCO LEOPARD (IMO 9537422): Y","Nigeria","Offshore Supply","2021-08-05 06:50","Occupational accident - body movement without any physical
stress (generally leading to an external
injury)","Marine casualty","5° 31.00' N 5° 00.00' E","FORCADOS OFFSHORE","Offshore installation","1","Nigeria"
"C0013338","1","WAYRA","WAYRA: ","Ecuador","Passenger / General Cargo","2021-08-04 09:00","","Very serious marine casualty","0° 29.00' S 76° 24.00' W","NAPO RIVER","","1","Ecuador"
"C1000006","1","EIVIND (IMO 8619522)","EIVIND (IMO 8619522): N","Faroes, Denmark","Fish Catching","2021-08-02 10:00","Grounding - while under power","Marine incident","62° 05.00' N 6° 45.00' W","Flesjarnar","Coastal waters","1","Faroes, Denmark"
"C1000417","1","JOURNEY (IMO 9216690)","JOURNEY (IMO 9216690): Y","Comoros","Bulk Dry","2021-08-01 17:50","Grounding - while under power","Marine casualty","10° 52.54' N 125° 50.86' E","","Coastal waters","1","Panama"
"C1000456","1","TAN BINH 127 (IMO 9240043)","TAN BINH 127 (IMO 9240043): ","Panama","Passenger / General Cargo","2021-08-01 14:15","Flooding/foundering - foundering","Very serious marine casualty","10° 03.00' N 96° 26.00' E","Adaman Sea","Open sea","1","Panama"
"C0013631","1","SIEMPRE SAN SALVADOR (IMO 9020948)","SIEMPRE SAN SALVADOR (IMO 9020948): ","Argentina","Fish Catching","2021-07-31 21:00","","Very serious marine casualty","36° 24.70' S 55° 14.10' W","Mar Argentino, Zona Económica Exclusiva. San Clemente del Tuyu.","Open sea","1","Argentina"
"C0013630","1","HOEGH ESPERANZA (IMO 9780354)","HOEGH ESPERANZA (IMO 9780354): ","NIS (Norway)","Liquefied Gas","2021-07-29 22:30","","Marine casualty","35° 10.02' S 56° 58.77' W","Río de la Plata. Km 145, Canal Punta Indio","Canal","1","Argentina"
"C1000245","1","PIONEER","PIONEER: N","United Kingdom","Fish Catching","2021-07-29 08:29","Occupational accident - slipping, stumbling, falling of person to a
lower level","Very serious marine casualty","50° 49.93' N 0° 35.50' E","Hastings","Open sea","0",""
"C0013727","1","SUVARI H (IMO 9055931)","SUVARI H (IMO 9055931): ","Gabon","General Cargo","2021-07-29 00:00","","Very serious marine casualty","21° 55.00' N 65° 50.00' E","Arabian Sea","","0",""
"C0013532","1","SHENG PING 001 (IMO 9678965)","SHENG PING 001 (IMO 9678965): ","China","Other Offshore","2021-07-25 10:57","","Very serious marine casualty","22° 18.36' N 115° 01.25' E","South China Sea, 18 miles SE of Hui Dong, China","","1","China"
"C1000246","1","BBC MARMARA (IMO 9454228)","BBC MARMARA (IMO 9454228): ","MAR (Portugal)","General Cargo","2021-07-25 02:43","Grounding - while under power","Marine casualty","57° 43.59' N 6° 18.31' W","","Unknown","0",""
"C0013629","1","CONARPESA I (IMO 6908723)","CONARPESA I (IMO 6908723): ","Argentina","Other Fishing","2021-07-23 18:40","","Very serious marine casualty","43° 20.00' S 62° 13.00' W","Mar Argentino, Zona contigua. ZEEA (Zona Económica Exclusiva)","Open sea","1","Argentina"
"C0013912","1","PING TAI RONG 49 (IMO 9565080)","PING TAI RONG 49 (IMO 9565080): ","China","Fish Catching","2021-07-23 02:30","Grounding - while under power","Very serious marine casualty","20° 34.99' S 143° 16.00' W","South Pacific Ocean - South Pacific Ocean W","Coastal waters","1","France"
"C1000415","1","ARAYA BHUM (IMO 9306990)","ARAYA BHUM (IMO 9306990): Y","Singapore","General Cargo","2021-07-21 23:15","Others - Others","Very serious marine casualty","41° 03.00' N 176° 49.00' E","VANCOUVER. CANADA","Coastal waters","1","Panama"
"C1000280","1","KANCHAN (IMO 8872095)","KANCHAN (IMO 8872095): Y","India","Other Bulk Dry","2021-07-21 22:00","Capsize/listing - capsize","Very serious marine casualty","20° 13.18' N 72° 39.00' E","about 7 nm off the Coast (Umargam Light)","Open sea","1","India"
"C1000416","1","HENG TONG 77 (IMO 8662361)","HENG TONG 77 (IMO 8662361): Y","Panama","Other Dry Cargo","2021-07-21 07:15","Grounding - while drifting","Marine casualty","24° 47.79' N 67° 01.85' E","","Coastal waters","1","Panama"
"C1000197","2","John and Ronnie, ZHONG MAY (IMO 9420124)","John and Ronnie: N, ZHONG MAY (IMO 9420124): ","Canada, Liberia","Fish Catching, Bulk Dry","2021-07-21 04:44","Collision - with other ship","Marine incident","47° 09.71' N 60° 19.20' W","Cabot Strait, Nova Scotia","Traffic separation scheme","0",""
"C0013728","1","KANCHAN (IMO 8872095)","KANCHAN (IMO 8872095): ","India","General Cargo","2021-07-21 00:00","","Very serious marine casualty","20° 11.00' N 72° 37.00' E","Gulf of Khambhat","","0",""
"C0013547","1","BARU (IMO 9813096)","BARU (IMO 9813096): ","Marshall Islands","Bulk Dry / Oil","2021-07-20 11:15","","Very serious marine casualty","51° 56.11' N 3° 37.11' E","Rotterdam OPL Anchorage","Anchorage","1","Marshall Islands"
"C0013655","1","TOEWI VI","TOEWI VI: ","Germany","Passenger","2021-07-20 10:30","Loss of control - loss of propulsion power","Marine incident","53° 39.97' N 7° 08.09' E","North Atlantic Ocean - North Sea","Archipelagos","1","Germany"
"C0013639","1","JALMA TOPIC (IMO 9309655)","JALMA TOPIC (IMO 9309655): ","Liberia","Bulk Dry","2021-07-19 03:23","","Marine casualty","35° 31.00' N 89° 55.00' W","Mile 93.5 on the lower Mississippi near New Orleans Louisiana , USA","","0",""
"C0013481","1","AGGERSE","AGGERSE: ","Denmark","Fish Catching","2021-07-18 00:53","Flooding/foundering - flooding","Very serious marine casualty","57° 15.04' N 8° 35.80' E","North Atlantic Ocean - North Sea","Coastal waters","3","Denmark; Denmark; Denmark"
"C1000453","1","ARGO I (IMO 9583897)","ARGO I (IMO 9583897): Y","Panama","Bulk Dry","2021-07-15 13:39","Occupational accident - Others","Very serious marine casualty","44° 30.70' N 12° 27.87' E","avenna Anchorage Area (Italy)","Anchorage","1","Panama"
"C0013934","2","BLANDA TERCERO, POUPOUN","BLANDA TERCERO: , POUPOUN: ","Spain, France","Fish Catching, Other Activities","2021-07-15 07:25","","Very serious marine casualty","41° 35.85' N 3° 03.36' E","Coastal waters (within 12 miles)","Coastal waters","1","Spain"
"C0013587","2","L'OCARINA, MANGA REVA","L'OCARINA: , MANGA REVA: ","France, France","Fish Catching, Fish Catching","2021-07-13 05:50","Collision - with other ship","Very serious marine casualty","47° 43.78' N 4° 41.64' W","","Open sea","2","France; France"
"C1000212","2","GALAPAGOS (IMO 9473169), ZEPHYR LUMOS (IMO 9864227)","GALAPAGOS (IMO 9473169): , ZEPHYR LUMOS (IMO 9864227): ","Malta, United Kingdom","Bulk Dry, Container","2021-07-10 21:15","Collision - with other ship","Marine casualty","1° 51.06' N 102° 27.62' E","Malacca Straits","Traffic separation scheme","0",""
"C0013503","1","MV SHWE THU WAN","MV SHWE THU WAN: ","Myanmar","General Cargo","2021-07-10 07:45","","Marine casualty","16° 48.00' N 96° 06.00' E","Family Win Dry dock, Hlaingtharyar Township, Yangon, Myanmar","Port","0",""
"C1000247","1","CLIPPER PENNANT (IMO 9372688)","CLIPPER PENNANT (IMO 9372688): ","Cyprus","Ro-Ro Cargo","2021-07-07 13:53","Occupational accident - loss of control of machine, means of
transport or handling equipment,
hand-held tool, object, animal","Very serious marine casualty","53° 27.37' N 3° 01.00' W","Liverpool, England Position","At berth","0",""
"C1000248","1","Bella","Bella: ","United Kingdom","Research","2021-07-06 14:08","Flooding/foundering - foundering","Very serious marine casualty","51° 14.27' N 3° 48.47' W","England, United Kingdom","Coastal waters","0",""
"C0013863","1","WILMAR (IMO 8835906)","WILMAR (IMO 8835906): ","Belgium","Fish Catching","2021-07-05 09:00","Occupational accident - body movement without any physical
stress (generally leading to an external
injury)","Marine casualty","51° 43.22' N 6° 02.05' W","North Atlantic Ocean - Celtic Sea","Open sea","1","Belgium"
"C0013628","1","FLORIDA BLANCA IV (IMO 6605280)","FLORIDA BLANCA IV (IMO 6605280): ","Argentina","Other Fishing","2021-07-05 03:26","","Very serious marine casualty","43° 13.00' S 65° 02.00' W","Puerto Madryn, Muelle Almirante Storni, Provincia de Chubut","Port approach","1","Argentina"
"C0013327","1","SARMAT (IMO 8027133)","SARMAT (IMO 8027133): ","Russian Federation","Towing / Pushing","2021-06-30 17:25","","Very serious marine casualty","20° 54.29' N 17° 19.20' W","Open sea","","1","Russian Federation"
"C0013641","1","EAUBONNE (IMO 9663104)","EAUBONNE (IMO 9663104): ","Marshall Islands","Bulk Dry","2021-06-30 10:40","","Very serious marine casualty","5° 15.00' N 4° 00.00' W","Abidjan, Cote d'Ivoire","At berth","1","Marshall Islands"
"C0013707","1","YUNICEE (IMO 8875748)","YUNICEE (IMO 8875748): ","Indonesia","Passenger/Ro-Ro Cargo","2021-06-29 19:20","","Very serious marine casualty","8° 10.26' S 114° 25.42' E","Indonesia","","0",""
"C0013615","1","KETTER (IMO 9195860)","KETTER (IMO 9195860): ","Malta","General Cargo","2021-06-28 07:40","Occupational accident - body movement without any physical
stress (generally leading to an external
injury)","Marine casualty","51° 15.99' N 4° 21.99' E","","Port","2","Malta; Malta"
"C0013576","1","MSC Messina (IMO 9074042)","MSC Messina (IMO 9074042): ","Liberia","Container","2021-06-25 01:25","","Very serious marine casualty","","Indian Ocean","","0",""
"C1000249","1","REUL-A-CHUAIN (OB915)","REUL-A-CHUAIN (OB915): N","United Kingdom","Fish Catching","2021-06-24 17:53","Occupational accident - slipping, stumbling, falling of person
overboard","Very serious marine casualty","56° 57.00' N 6° 09.93' W","Sound of Rum","Coastal waters","1","United Kingdom"
"C0013565","1","INTREPID (IMO 9324629)","INTREPID (IMO 9324629): ","Malta","Bulk Dry","2021-06-24 07:00","Occupational accident - slipping, stumbling, falling of person to a
lower level","Very serious marine casualty","20° 17.89' S 39° 59.10' W","South Atlantic Ocean","Open sea","2","Malta; Malta"
"C0013872","1","CFS WIND (IMO 9366495)","CFS WIND (IMO 9366495): ","Singapore","Container","2021-06-22 13:55","","Marine casualty","","Port Bustamante","","0",""
"C1000162","1","Ganga 1","Ganga 1: N","India","Towing / Pushing","2021-06-22 04:30","Flooding/foundering - foundering","Very serious marine casualty","11° 16.87' N 93° 01.20' E","Andaman Sea","Open sea","1","India"
"C0013550","1","MELIKU NUSA (IMO 9095838)","MELIKU NUSA (IMO 9095838): ","Indonesia","General Cargo","2021-06-20 19:00","","Very serious marine casualty","","Bima, Nusa Tenggara Barat, Indonesia","","0",""
"C0013921","1","LIESEL","LIESEL: ","Germany","Yacht","2021-06-20 08:15","Contact - with fixed object","Marine incident","54° 02.42' N 9° 18.29' E","","Strait/channel","1","Germany"
"C0013706","1","PIONEER STAR (IMO 9120047)","PIONEER STAR (IMO 9120047): ","Comoros","General Cargo","2021-06-20 05:20","","Very serious marine casualty","18° 20.00' N 57° 20.00' E","Oman","","0",""
"C1000250","1","Angelena","Angelena: N","United Kingdom","Other Fishing","2021-06-18 11:56","Capsize/listing - capsize","Very serious marine casualty","50° 32.54' N 3° 14.89' W","Lyme Bay","Coastal waters","0",""
"C1000313","1","ANGELENA (IMO 8561464)","ANGELENA (IMO 8561464): Y","United Kingdom","Fish Catching","2021-06-18 11:56","Capsize/listing - capsize","Very serious marine casualty","50° 32.00' N 3° 15.00' W","Lyme Bay","Coastal waters","1","United Kingdom"
"C0013555","1","SEXTANT","SEXTANT: ","France","Fish Catching","2021-06-18 09:30","Occupational accident - breakage, bursting, splitting, fall or
collapse of material agent","Very serious marine casualty","49° 47.78' N 2° 45.10' W","","Open sea","2","France; France"
"C0013320","2","AS ROSALIA (IMO 9449845), BİRİNCİOĞLU","AS ROSALIA (IMO 9449845): , BİRİNCİOĞLU: ","MAR (Portugal), Unknown","Container, ","2021-06-17 15:38","","Very serious marine casualty","","Yavuz Sultan Selim Bridge/Northern exit of Strait of İstanbul/Turkey","","2","Türkiye; Türkiye"
"C0013781","1","HYUNDAI TECHNOPIA (IMO 9155145)","HYUNDAI TECHNOPIA (IMO 9155145): ","Republic of Korea","Liquefied Gas","2021-06-16 16:52","","Very serious marine casualty","35° 02.50' N 128° 39.79' E","the waters adjacent to Geojedo Island","","1","Republic of Korea"
"C0013598","1","CEYLON PRINCESS (IMO 9734575)","CEYLON PRINCESS (IMO 9734575): ","Sri Lanka","Bulk Dry","2021-06-16 11:46","","Very serious marine casualty","13° 07.59' S 95° 27.20' E","177 miles off Cocos Island","","0",""
"C0013705","1","DEVON (IMO 9406843)","DEVON (IMO 9406843): ","MAR (Portugal)","Container","2021-06-16 05:30","","Very serious marine casualty","10° 19.44' N 83° 35.34' E","India","","0",""
"C1000229","2","CYCLADES (IMO 9268485), TOMINI K2 (IMO 9617519)","CYCLADES (IMO 9268485): , TOMINI K2 (IMO 9617519): ","Liberia, Marshall Islands","Bulk Dry, Bulk Dry","2021-06-12 00:20","Collision - with multiple ships","Marine casualty","1° 16.87' N 104° 00.30' E","Singapore Anchorage","Anchorage","0",""
"C0013669","1","AROYAT (IMO 9151395)","AROYAT (IMO 9151395): ","Palau","Bulk Dry","2021-06-11 08:00","","Marine incident","31° 01.00' S 50° 30.00' W","AT SEA","","1","Palau"
"C0013578","1","EPIC BORACAY (IMO 9521588)","EPIC BORACAY (IMO 9521588): ","Singapore","Liquefied Gas","2021-06-10 09:35","","Very serious marine casualty","7° 11.30' S 34° 32.20' W","South Atlantic Ocean, about 14NM off Brazil","","1","Singapore"
"C1000413","1","OCEAN VANTAGE (IMO 8405440)","OCEAN VANTAGE (IMO 8405440): Y","Panama","Barge","2021-06-09 15:15","Occupational accident - slipping, stumbling, falling of person to a
lower level","Very serious marine casualty","56° 24.00' N 10° 55.00' E","PORT GRENAA, DINAMARCA","Port","1","Panama"
"C1000451","1","Oceanic Godness (IMO 9176747)","Oceanic Godness (IMO 9176747): ","Panama","Bulk Dry","2021-06-07 08:10","Others - Others","Very serious marine casualty","8° 51.70' N 109° 15.10' E","Near Vietnam Coast","Open sea","1","Panama"
"C0013737","1","Lokarda","Lokarda: ","Croatia","Fish Catching","2021-06-05 12:54","Fire/explosion - fire","Very serious marine casualty","43° 24.09' N 15° 38.10' E","Mediterranean Region - Adriatic Sea","Coastal waters","1","Croatia"
"C0013670","1","STAR PLANET (IMO 9316036)","STAR PLANET (IMO 9316036): ","Bahamas","Bulk Dry","2021-06-04 13:50","","Very serious marine casualty","35° 34.70' S 128° 39.90' E","Australian Bight","","1","Bahamas"
"C1000447","1","OOCL DURBAN (IMO 9567673)","OOCL DURBAN (IMO 9567673): ","Panama","Container","2021-06-03 11:27","Collision - with other ship","Marine casualty","22° 33.40' N 120° 19.20' E","Kaohsiung, Taiwan","At berth","1","Panama"
"C0013864","1","CENTRAL PARK (IMO 9725823)","CENTRAL PARK (IMO 9725823): ","Liberia","Chemical Tanker","2021-06-03 09:10","Occupational accident - overflow, overturn, leak, flow,
vaporization, emission of material agent","Marine incident","51° 15.47' N 4° 21.29' E","","Port","1","Belgium"
"C0013645","1","Affluent Ocean (IMO 9162320)","Affluent Ocean (IMO 9162320): ","Panama","General Cargo","2021-06-02 16:20","","Marine casualty","22° 18.70' N 114° 07.40' E","Hong Kong, Kellett Achorage No. 3","Anchorage","1","Hong Kong, China"
"C0013704","1","INSPECTA 7 (IMO 9198343)","INSPECTA 7 (IMO 9198343): ","Egypt","Towing / Pushing","2021-06-01 00:00","","Very serious marine casualty","28° 19.00' N 33° 07.55' E","Egypt","","0",""
