fclNpdidFacility,fclNpdidCurrentOperator,fclNpdidCurrentRespCompany,fclFixedOrMoveable,fclName,fclKind,fclPhase,fclFunctions,fclGeodeticDatum,fclNsDeg,fclNsMin,fclNsSec,fclNsCode,fclEwDeg,fclEwMin,fclEwSec,fclEwCode,fclUtmHemisphere,fclUtmZone,fclNsUtm,fclEwUtm,fclRkb,fclWaterDepth,fclStartupDate,fclDesignLifetime,fclStatus,fclSurface,fclBelongsToName,fclBelongsToS,fclBelongsToKind,fclCurrentOperatorName,fclCurrentRespCompanyName,fclNationCode2,fclNationName,fclBelongsToFactPageUrl,fclFactPageUrl,fclFactMapUrl,fclSlotCapacityGross,fclSlotCapacityNet,fclDateUpdated,fclFormalName1Quadrant,fclFormalName2Block,fclPointGeometryWKT
364827,32011216,,FIXED,NORNE H,MULTI WELL TEMPLATE,IN SERVICE,WATER INJECTION,ED50,66,4,39.46,N,8,15,2.98,E,1,32,7328951.11,466099.94,0,390,2005-11-08 00:00:00,15,,N,URD,2834734,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=2834734,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=364827,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=364827,4,4,2024-01-02 00:00:00,6608,10,POINT (8.2508278 66.0776278)
364886,32011216,,FIXED,15/6-A-2 H Glitne,SINGLE WELL TEMPLATE,REMOVED,OIL PRODUCER,ED50,58,42,46.3,N,1,40,5.8,E,1,31,6508995.32,422852.82,0,112,2001-08-29 00:00:00,0,,N,GLITNE,1272071,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=1272071,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=364886,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=364886,,,2024-01-02 00:00:00,15,6,POINT (1.6682778 58.7128611)
364927,32011216,,FIXED,15/6-A-3 H Glitne,SINGLE WELL TEMPLATE,REMOVED,OIL PRODUCER,ED50,58,42,46.61,N,1,40,5.41,E,1,31,6509005.03,422846.73,0,112,2001-08-29 00:00:00,0,,N,GLITNE,1272071,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=1272071,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=364927,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=364927,,,2024-01-02 00:00:00,15,6,POINT (1.6681694 58.7129472)
365003,32011216,,FIXED,15/6-A-4 H Glitne,SINGLE WELL TEMPLATE,REMOVED,OIL PRODUCER,ED50,58,42,44.3,N,1,40,5.7,E,1,31,6508933.5,422849.98,0,112,2001-08-29 00:00:00,0,,N,GLITNE,1272071,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=1272071,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=365003,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=365003,,,2024-01-02 00:00:00,15,6,POINT (1.66825 58.7123056)
365044,32011216,,FIXED,15/6-A-5 H Glitne,SINGLE WELL TEMPLATE,REMOVED,OIL PRODUCER,ED50,58,42,46.18,N,1,40,0.66,E,1,31,6508993.25,422770.04,0,112,2003-09-30 00:00:00,0,,N,GLITNE,1272071,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=1272071,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=365044,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=365044,,,2024-01-02 00:00:00,15,6,POINT (1.66685 58.7128278)
365211,32011216,,FIXED,30/8-A-21 H TUNE SOUTH,SINGLE WELL TEMPLATE,IN SERVICE,GAS PRODUCER,ED50,60,27,26.46,N,2,36,29.02,E,1,31,6702568.85,478440.01,0,93,2009-07-18 00:00:00,15,,N,TUNE,853376,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=853376,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=365211,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=365211,1,1,2024-01-02 00:00:00,30,8,POINT (2.6080611 60.45735)
365267,,,FIXED,BYGNES,ONSHORE FACILITY,IN SERVICE,LANDFALL,ED50,59,17,56.99,N,5,18,17.15,E,1,31,6575787.4,631253.19,0,0,,0,,Y,,,INGEN REGISTERING,,,NO,Norway,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=365267,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=365267,,,2024-01-02 00:00:00,,,POINT (5.3047639 59.2991639)
365658,32011216,,FIXED,ÅSGARD RB,SUBSEA STRUCTURE,IN SERVICE,RISER BASE,ED50,65,3,59.9,N,6,43,38.3,E,1,32,7217984.75,393106.99,0,315,2005-08-26 00:00:00,20,,N,ÅSGARD,43765,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43765,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=365658,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=365658,,,2024-01-02 00:00:00,6506,12,POINT (6.7273056 65.0666389)
365715,,2411309,MOVEABLE,MSV PELICAN,VESSEL,IN SERVICE,,,,,,N,,,,E,,,,,0,0,,0,,Y,,,,,Stolt Offshore A/S,NO,Norway,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=365715,,,,2024-02-29 00:00:00,,,POINT EMPTY
365776,,,FIXED,FRIGG QP,JACKET 4 LEGS,REMOVED,QUARTER,ED50,59,52,48.48,N,2,3,59.4,E,1,31,6638585.22,447741.83,0,102,,0,,Y,,,INGEN REGISTERING,,,GB,United Kingdom,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=365776,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=365776,,,2024-01-02 00:00:00,,,POINT (2.0665 59.8801333)
368585,,3362279,MOVEABLE,VIKING POSEIDON,VESSEL,IN SERVICE,,,,,,N,,,,E,,,,,0,0,,0,,Y,,,,,Eidesvik Shipping AS,NO,Norway,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=368585,,,,2024-02-29 00:00:00,,,POINT EMPTY
368635,32011216,,FIXED,KRISTIN,SEMISUB STEEL,IN SERVICE,GAS PRODUCER - OIL PRODUCER - PROCESSING - QUARTER,ED50,64,59,38.24,N,6,33,4.83,E,1,32,7210197.96,384520.06,0,360,2005-11-03 00:00:00,30,,Y,KRISTIN,1854729,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=1854729,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=368635,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=368635,,,2024-01-02 00:00:00,6406,2,POINT (6.5513417 64.9939556)
369304,27052812,50000021,FIXED,INSPIRER,JACK-UP 3 LEGS,IN SERVICE,DRILLING - PROCESSING - QUARTER,ED50,57,48,55.1,N,4,32,2.5,E,1,31,6409325.83,591141.38,0,90,2021-10-25 00:00:00,30,AOC OK,Y,YME,43807,FIELD,Repsol Norge AS,Havila Sirius AS,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43807,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=369304,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=369304,,,2024-01-02 00:00:00,,,POINT (4.5340278 57.8153056)
369424,1944954,,FIXED,EASINGTON,ONSHORE FACILITY,IN SERVICE,TERMINAL,ED50,53,38,30,N,0,9,20,E,1,31,5947541.4,311964.19,0,0,2006-10-01 00:00:00,0,,Y,LANGELED,2450169,TUF,Gassco AS,,GB,United Kingdom,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=369424,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=369424,0,0,2024-01-02 00:00:00,,,POINT (0.1555556 53.6416667)
370415,32011216,,FIXED,34/8-A-33 H,SINGLE WELL TEMPLATE,IN SERVICE,WATER INJECTION,ED50,61,22,13.19,N,2,27,33.25,E,1,31,6804319.45,471092.23,0,335,2005-10-18 00:00:00,20,,N,VISUND,43745,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43745,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=370415,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=370415,,,2024-01-02 00:00:00,34,8,POINT (2.4592361 61.3703306)
370616,32011216,,FIXED,SNØHVIT CDU-1,SUBSEA STRUCTURE,IN SERVICE,DISTRIBUTION,ED50,71,34,9.48,N,21,13,39.12,E,1,34,7941122.92,508029.34,0,325,2007-08-21 00:00:00,0,,N,SNØHVIT,2053062,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=2053062,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=370616,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=370616,,,2024-01-02 00:00:00,7121,4,POINT (21.2275333 71.5693)
370654,32011216,,FIXED,SNØHVIT PLEM-1,SUBSEA STRUCTURE,IN SERVICE,PIPELINE END MANIFOLD,ED50,71,34,16.81,N,21,13,35.53,E,1,34,7941349.9,507993.3,0,325,2007-08-21 00:00:00,0,,N,SNØHVIT,2053062,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=2053062,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=370654,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=370654,,,2024-01-02 00:00:00,7121,4,POINT (21.2265361 71.5713361)
371178,562,,FIXED,ORMEN LANGE A,MULTI WELL TEMPLATE,IN SERVICE,GAS PRODUCER,ED50,63,29,48.33,N,5,23,11.47,E,1,31,7043325.95,618809.99,0,850,2007-09-13 00:00:00,50,,N,ORMEN LANGE,2762452,FIELD,A/S Norske Shell,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=2762452,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=371178,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=371178,8,8,2024-01-02 00:00:00,6305,5,POINT (5.3865194 63.4967583)
371216,562,,FIXED,ORMEN LANGE B,MULTI WELL TEMPLATE,IN SERVICE,GAS PRODUCER,ED50,63,31,42.13,N,5,23,16.42,E,1,31,7046849.1,618747.01,0,850,2007-09-13 00:00:00,50,,N,ORMEN LANGE,2762452,FIELD,A/S Norske Shell,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=2762452,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=371216,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=371216,8,8,2024-01-02 00:00:00,6305,5,POINT (5.3878944 63.5283694)
371482,32011216,,FIXED,FRAM B1,MULTI WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,61,2,21.76,N,3,34,32.65,E,1,31,6767470.68,531101.9,0,355,2006-10-30 00:00:00,15,,N,FRAM,1578840,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=1578840,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=371482,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=371482,,,2024-01-02 00:00:00,35,11,POINT (3.5757361 61.0393778)
371520,32011216,,FIXED,FRAM B2,MULTI WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,61,2,34.02,N,3,35,59.19,E,1,31,6767861.67,532397.01,0,355,2006-10-30 00:00:00,15,,N,FRAM,1578840,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=1578840,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=371520,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=371520,,,2024-01-02 00:00:00,35,11,POINT (3.599775 61.0427833)
371558,32011216,,FIXED,FRAM T-1,SUBSEA STRUCTURE,IN SERVICE,T-CONNECTION,ED50,61,1,27.25,N,3,34,24.81,E,1,31,6765783.06,530999.03,0,360,2006-10-30 00:00:00,0,,N,FRAM,1578840,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=1578840,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=371558,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=371558,,,2024-01-02 00:00:00,35,11,POINT (3.5735583 61.0242361)
371595,32011216,,FIXED,FRAM T-2,SUBSEA STRUCTURE,IN SERVICE,T-CONNECTION,ED50,61,1,27.95,N,3,34,26.29,E,1,31,6765804.91,531021.06,0,360,2006-10-30 00:00:00,0,,N,FRAM,1578840,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=1578840,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=371595,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=371595,,,2024-01-02 00:00:00,35,11,POINT (3.5739694 61.0244306)
372144,32011216,,FIXED,URD T,SUBSEA STRUCTURE,IN SERVICE,T-CONNECTION,,,,,N,,,,E,,,,,0,390,2005-11-08 00:00:00,15,,N,URD,2834734,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=2834734,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=372144,,,,2024-02-29 00:00:00,6608,10,POINT EMPTY
372501,32011216,,FIXED,NORNE K,MULTI WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,66,0,49,N,8,3,14,E,1,32,7321936.42,457081.26,0,376,2006-10-18 00:00:00,0,,N,NORNE,43778,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43778,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=372501,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=372501,4,4,2024-01-02 00:00:00,6608,10,POINT (8.0538889 66.0136111)
372538,32011216,,FIXED,SKINFAKS N,MULTI WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,61,4,44.38,N,1,59,23.47,E,1,31,6772167.4,445499.84,0,140,2007-01-27 00:00:00,20,,N,GULLFAKS SØR,43699,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43699,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=372538,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=372538,4,4,2024-01-02 00:00:00,33,12,POINT (1.9898528 61.0789944)
372575,32011216,,FIXED,33/12-N-5,SINGLE WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,61,2,37.96,N,1,58,55.88,E,1,31,6768262.47,445025.56,0,140,2007-01-27 00:00:00,20,,N,GULLFAKS SØR,43699,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43699,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=372575,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=372575,1,1,2024-01-02 00:00:00,33,12,POINT (1.9821889 61.0438778)
372759,,2385943,FIXED,MURCHISON A,JACKET 12 LEGS,SHUT DOWN,DRILLING - OIL PRODUCER - QUARTER,ED50,61,23,48.26,N,1,44,27.25,E,1,31,6807790.25,432751.22,0,156,1980-09-28 00:00:00,0,,Y,,,INGEN REGISTERING,,CNR International (UK) Limited,GB,United Kingdom,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=372759,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=372759,,,2024-01-02 00:00:00,211,19,POINT (1.7409028 61.3967389)
372798,,5125369,MOVEABLE,COSLRival,SEMISUB STEEL,LAID UP,ACCOMMODATION - FLOTEL,,,,,N,,,,E,,,,,0,0,,0,AOC OK,Y,,,,,COSL Drilling Europe AS,BS,Bahamas,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=372798,,,,2024-02-29 00:00:00,,,POINT EMPTY
372850,,,FIXED,ALWYN NORTH B,JACKET 8 LEGS,IN SERVICE,PROCESSING,ED50,60,48,36.42,N,1,44,6.87,E,1,31,6742460.08,431186.01,0,126,1987-11-01 00:00:00,0,,Y,,,INGEN REGISTERING,,,GB,United Kingdom,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=372850,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=372850,,,2024-01-02 00:00:00,3,9,POINT (1.7352417 60.8101167)
373030,27052812,,FIXED,1/2-1 PW Blane,SINGLE WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,56,54,29.86,N,2,27,14.39,E,1,31,6307451.61,466748.51,0,73.5,2007-09-12 00:00:00,15,,N,BLANE,3437650,FIELD,Repsol Norge AS,,GB,United Kingdom,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=3437650,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=373030,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=373030,1,1,2024-01-02 00:00:00,1,2,POINT (2.4539972 56.9082944)
373068,27052812,,FIXED,1/2-1 PE Blane,SINGLE WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,56,54,29.87,N,2,27,15.87,E,1,31,6307451.72,466773.55,0,73.5,2007-09-12 00:00:00,15,,N,BLANE,3437650,FIELD,Repsol Norge AS,,GB,United Kingdom,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=3437650,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=373068,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=373068,1,1,2024-01-02 00:00:00,1,2,POINT (2.4544083 56.9082972)
373104,27052812,,FIXED,1/2-1 IM Blane,SINGLE WELL TEMPLATE,IN SERVICE,WATER INJECTION,ED50,56,54,30.57,N,2,27,15.12,E,1,31,6307473.47,466761.03,0,73.5,2007-09-12 00:00:00,15,,N,BLANE,3437650,FIELD,Repsol Norge AS,,GB,United Kingdom,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=3437650,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=373104,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=373104,1,1,2024-01-02 00:00:00,1,2,POINT (2.4542 56.9084917)
373521,,2398052,MOVEABLE,BREDFORD DOLPHIN,SEMISUB STEEL,DECOMMISSIONED,DRILLING,,,,,N,,,,E,,,,,0,0,,0,AOC OK,Y,,,,,Dolphin AS,PA,Panama,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=373521,,,,2024-02-29 00:00:00,,,POINT EMPTY
373600,,2786215,MOVEABLE,FUGRO EXPLORER,VESSEL,IN SERVICE,DRILLING,,,,,N,,,,E,,,,,0,0,,0,,Y,,,,,Fugro Survey AS,NO,Norway,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=373600,,,,2024-02-29 00:00:00,,,POINT EMPTY
373829,,5125357,MOVEABLE,ISLAND FRONTIER,VESSEL,IN SERVICE,WELL INTERVENTION,,,,,N,,,,E,,,,,0,0,,0,AOC CANCELLED,Y,,,,,Island Offshore III AS,NO,Norway,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=373829,,,,2024-02-29 00:00:00,,,POINT EMPTY
373983,,4055814,MOVEABLE,WELLSERVICER,VESSEL,SHUT DOWN,ACCOMMODATION,,,,,N,,,,E,,,,,0,0,,0,,Y,,,,,Technip Offshore UK Limited,GB,United Kingdom,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=373983,,,,2024-02-29 00:00:00,,,POINT EMPTY
374031,,,MOVEABLE,MSV ERNEST SHACKLETON,VESSEL,IN SERVICE,,,,,,N,,,,E,,,,,0,0,,0,,Y,,,,,,GB,United Kingdom,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=374031,,,,2024-02-29 00:00:00,,,POINT EMPTY
374139,32011216,,FIXED,OSEBERG DELTA,MULTI WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,60,28,5.23,N,2,40,53.74,E,1,31,6703746.5,482490.68,0,101,2008-06-27 00:00:00,0,,N,OSEBERG,43625,FIELD,Equinor Energy AS,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=43625,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=374139,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=374139,4,4,2024-01-02 00:00:00,30,9,POINT (2.6815944 60.4681194)
374177,,4055814,MOVEABLE,CSO APACHE,VESSEL,IN SERVICE,,,,,,N,,,,E,,,,,0,0,,0,,Y,,,,,Technip Offshore UK Limited,MH,Marshall Islands,,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Moveable|All&nav3=374177,,,,2024-02-29 00:00:00,,,POINT EMPTY
374865,28544099,,FIXED,25/4-D1 H VILJE D1,SINGLE WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,59,39,22.04,N,2,16,40.9,E,1,31,6613490.43,459311.38,0,122,2008-08-01 00:00:00,0,,N,VILJE,3392471,FIELD,Aker BP ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=3392471,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=374865,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=374865,1,1,2024-01-02 00:00:00,25,4,POINT (2.2780278 59.6561222)
375056,28544099,,FIXED,KNELER A,MULTI WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,59,32,52.14,N,2,1,8.65,E,1,31,6601617.01,444539.66,0,119,2008-06-08 00:00:00,20,,N,ALVHEIM,2845712,FIELD,Aker BP ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=2845712,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=375056,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=375056,7,7,2024-01-02 00:00:00,25,4,POINT (2.0190694 59.5478167)
375092,28544099,,FIXED,KNELER B,MULTI WELL TEMPLATE,IN SERVICE,OIL PRODUCER,ED50,59,32,47.53,N,1,59,19.14,E,1,31,6601500,442817.67,0,124,2008-06-08 00:00:00,20,,N,ALVHEIM,2845712,FIELD,Aker BP ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=2845712,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=375092,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=375092,7,7,2024-01-02 00:00:00,24,6,POINT (1.98865 59.5465361)
375130,28544099,,FIXED,25/4-J-2 H,SINGLE WELL TEMPLATE,IN SERVICE,WATER INJECTION,ED50,59,34,53.62,N,2,3,30.81,E,1,31,6605342.46,446825.3,0,123,2008-06-08 00:00:00,20,,N,ALVHEIM,2845712,FIELD,Aker BP ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=2845712,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=375130,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=375130,1,1,2024-01-02 00:00:00,25,4,POINT (2.0585556 59.5815611)
375168,28544099,,FIXED,25/4-J-1 H,SINGLE WELL TEMPLATE,IN SERVICE,WATER INJECTION,ED50,59,34,54.47,N,2,3,28.18,E,1,31,6605369.12,446784.51,0,123,2008-06-08 00:00:00,20,,N,ALVHEIM,2845712,FIELD,Aker BP ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=2845712,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=375168,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=375168,1,1,2024-01-02 00:00:00,25,4,POINT (2.0578278 59.5817972)
375206,28544099,,FIXED,ALVHEIM FPSO,FPSO,IN SERVICE,OFFLOADING - OIL PRODUCER - PROCESSING - QUARTER - STORAGE,ED50,59,34,3.06,N,1,59,54.42,E,1,31,6603828.06,443406.92,0,125,2008-06-08 00:00:00,20,AOC CANCELLED,Y,ALVHEIM,2845712,FIELD,Aker BP ASA,,NO,Norway,https://factpages.sodir.no/factpages/default.aspx?nav1=field&nav2=PageView|All&nav3=2845712,https://factpages.sodir.no/factpages/default.aspx?nav1=facility&nav2=PageView|Fixed|All&nav3=375206,https://factmaps.sodir.no/factmaps/3_0/?run=FacilityByNPDID&scale=100000&NPDID=375206,,,2024-01-02 00:00:00,24,4,POINT (1.99845 59.5675167)
