activity_nr,reporting_id,state_flag,estab_name,site_address,site_city,site_state,site_zip,owner_type,owner_code,adv_notice,safety_hlth,sic_code,naics_code,insp_type,insp_scope,why_no_insp,union_status,safety_manuf,safety_const,safety_marit,health_manuf,health_const,health_marit,migrant,mail_street,mail_city,mail_state,mail_zip,host_est_key,nr_in_estab,open_date,case_mod_date,close_conf_date,close_case_date,ld_dt
217521640,0729700,,WHITE & ELLIS DRILLING INC,2 MILE NORTH 1 MILE WEST,Augusta,KS,67010,,0000,,S,1381,000000,A,A,,B,,,,,,,,,,,00000,,95,1980-02-07,,1980-02-07,1981-02-05,2011-10-14 16:38:47 EDT
217521772,0729700,,LAKIN DRILLING CO,5 MILE WEST 5 MILE NORTH 1 MIL,Lakin,KS,67860,,0000,,S,1381,000000,B,B,,B,,,,,,,,,,,00000,,13,1980-03-12,,1980-03-12,1980-04-14,2011-10-14 16:38:47 EDT
217522051,0729700,,ASPEN OIL INC,2 MILE WEST 1 MILE SOUTH,Clearwater,KS,67026,,0000,,S,1381,000000,B,B,,B,,,,,,,,,,,00000,,56,1980-04-25,,1980-04-25,1981-02-05,2011-10-14 16:38:47 EDT
217522101,0729700,,WAYSIDE PRODUCTION,7 MILE WEST OF,Chanute,KS,66720,,0000,,S,1381,000000,B,A,,B,,,,,,,,,,,00000,,4,1980-05-15,,1980-05-15,1980-10-08,2011-10-14 16:38:47 EDT
217522192,0729700,,LAKIN DRILLING CO,6 MILE SOUTH 2 MILE EAST 1 MIL,Lakin,KS,67860,,0000,,S,1381,000000,F,B,,B,,,,,,,,,,,00000,,13,1980-06-05,,1980-06-05,1984-03-10,2011-10-14 16:38:47 EDT
217522325,0729700,,VENTURE DRILLING INC,8 MILE SOUTH 5 MILE EAST,Medicine Lodge,KS,67104,,0000,,S,1381,000000,B,B,,B,,,,,,,,,,,00000,,34,1980-07-30,,1980-07-30,1981-07-31,2011-10-14 16:38:47 EDT
217522424,0729700,,LAYTON OIL CO,2 MILE EAST 2 MILE SOUTH,Baldwin City,KS,66006,,0000,,S,1311,000000,B,B,,B,,,,,,,,,,,00000,,13,1980-08-28,,1980-08-28,1980-09-30,2011-10-14 16:38:47 EDT
217522614,0729700,,LAYTON OIL CO,2 MILE EAST 2 MILE SOUTH,Baldwin City,KS,66006,,0000,,S,1311,000000,F,A,,B,,,,,,,,,,,00000,,13,1980-11-04,,1980-11-04,1980-11-04,2011-10-14 16:38:47 EDT
217522895,0729700,,ASPEN OIL INC,7 MILE NORTH 2 MILE OF,Mount Hope,KS,67108,,0000,,S,1381,000000,F,B,,B,,,,,,,,,,,00000,,56,1981-02-03,,1981-02-03,1981-02-05,2011-10-14 16:38:47 EDT
217523109,0729700,,SERVICE DRILLING CO,4 MILE W ON K56,Satanta,KS,67870,,0000,,S,1381,000000,B,B,,B,,,,,,,,,,,00000,,13,1981-04-09,,1981-04-09,1981-05-15,2011-10-14 16:38:47 EDT
217523182,0729700,,ASPEN OIL INC,2 MILE SOUTH 1 MILE WEST,Milan,KS,67105,,0000,,S,1381,000000,F,B,,B,,,,,,,,,,,00000,,56,1981-05-06,,1981-05-06,1981-08-11,2011-10-14 16:38:47 EDT
217523240,0729700,,SUN BURST ENERGY INC,3 MILE EAST HALF MILE NORTH,Hardtner,KS,67057,,0000,,S,1381,000000,A,B,,B,,,,,,,,,,,00000,,21,1981-06-03,,1981-06-04,1981-06-11,2011-10-14 16:38:47 EDT
217523547,0729700,,MURFIN DRILLING CO,6 MILE SOUTH 5 MILE EAST,Cunningham,KS,67035,,0000,,S,1381,000000,B,A,,B,,,,,,,,,,,00000,,240,1981-12-03,,1981-12-03,1983-04-11,2011-10-14 16:38:47 EDT
217523687,0729700,,SLAWSON DRILLING CO INC,9 MILE NORTH 7 MILE WEST,Dighton,KS,67839,,0000,,S,1381,000000,B,A,,B,,,,,,,,,,,00000,,175,1982-01-20,,1982-01-20,1982-09-17,2011-10-14 16:38:47 EDT
217523950,0729700,,ALLEN DRILLING CO,1 MILE SOUTH & 1 MILE WEST,Holyrood,KS,67450,,0000,,S,1381,000000,A,B,,B,,,,,,,,,,,00000,,75,1982-04-20,,1982-04-21,1982-05-04,2011-10-14 16:38:47 EDT
217531227,0729700,,PATRICK WELL SERVICE INC,MARTINEZ WELL AZ 9 MILE NW LIB,Liberal,KS,67941,,0000,,H,1389,000000,A,A,,B,,,,,,,,,,,00000,,28,1975-10-07,,1975-10-08,1975-12-03,2011-10-14 16:38:47 EDT
217534684,0729700,,AMERICAN FRACMASTER INC,600 W CHERRY,Chanute,KS,66720,,0000,,H,1389,000000,B,A,,B,,,,,,,,,,,00000,,57,1981-06-15,,1981-06-16,1981-12-03,2011-10-14 16:38:47 EDT
217535020,0729700,,RAY LAW OIL PRODUCTS,1520 EAST GORDON,Mcpherson,KS,67460,,0000,,S,1311,000000,A,A,,B,,,,,,,,,,,00000,,2,1974-04-22,,1974-04-22,1984-03-10,2011-10-14 16:38:47 EDT
217543149,0729700,,D J OIIL CO,ROUTE 4,Chanute,KS,66720,,0000,,H,1389,000000,B,B,,B,,,,,,,,,,,00000,,16,1978-12-06,,1978-12-06,1984-03-10,2011-10-14 16:38:47 EDT
217544337,0729700,,OIL FIELD RESEARCH LABS,536 NORTH HIGHLAND,Chanute,KS,66720,,0000,,H,1389,000000,B,B,,B,,,,,,,,,,,00000,,21,1981-01-19,,1981-01-28,1981-06-09,2011-10-14 16:38:47 EDT
217547181,0729700,,DUKE DRILLING CO,5 MILES SOUTHWEST BALTA ROAD,Russell,KS,67665,,0000,,S,1381,000000,F,A,,B,,,,,,,,,,,00000,,4,1976-01-26,,1976-01-26,1984-03-10,2011-10-14 16:38:47 EDT
217550235,0729700,,DA MAC DRILLING INC,CIMARRON MERIDIAN TEXAS COUNTY,Eva,OK,73939,,0000,,S,1381,000000,B,A,,B,,,,,,,,,,,00000,,17,1981-12-03,,1981-12-03,1981-12-03,2011-10-14 16:38:47 EDT
217550755,0729700,,BLUE STREAK DRILLING CO OF KAN,JCT OF HWY NEW & OLD 77,Winfield,KS,67156,,0000,,S,1311,000000,F,A,,B,,,,,,,,,,,00000,,3,1983-04-27,,1983-04-27,1984-03-22,2011-10-14 16:38:47 EDT
217551688,0729700,,B & N DRILLING CO,RAYL TRUST 27 MILES N OF GARDE,Garden City,KS,67846,,0000,,S,1381,000000,H,A,,B,,,,,,,,,,,00000,,14,1975-11-06,,1975-11-06,1976-02-02,2011-10-14 16:38:47 EDT
217551951,0729700,,DUKE DRILLING CO,12 MILES SOUTH ON HIGHWAY 35,Mcpherson,KS,67460,,0000,,S,1381,000000,H,A,,B,,,,,,,,,,,00000,,12,1975-12-12,,1975-12-12,1976-03-09,2011-10-14 16:38:47 EDT
217552033,0729700,,CHIEF DRILLING CO INC,5 MILES SOUTH 2 1/2 MILES WEST,Oakley,KS,67748,,0000,,S,1381,000000,A,A,,B,,,,,,,,,,,00000,,12,1976-01-05,,1976-01-07,1976-01-20,2011-10-14 16:38:47 EDT
217552090,0729700,,D N B DRILLING INC,GANTZ HOLLOWAY NO 1 LEASE,Ness City,KS,67560,,0000,,S,1381,000000,H,A,,B,,,,,,,,,,,00000,,12,1976-01-07,,1976-01-07,1984-03-10,2011-10-14 16:38:47 EDT
217552207,0729700,,SHIELDS DRILLING CO INC,8 MILES W ON HIGHWAY 281 POLCY,Russell,KS,67665,,0000,,S,1381,000000,A,A,,B,,,,,,,,,,,00000,,12,1976-02-04,,1976-02-05,1976-08-19,2011-10-14 16:38:47 EDT
217552900,0729700,,PRATT WELL DRILLING SERVICE IN,6 MILES SOUTHWEST,Medicine Lodge,KS,67104,,0000,,S,1381,000000,A,A,,B,,,,,,,,,,,00000,,3,1976-07-20,,1976-07-21,1976-09-17,2011-10-14 16:38:47 EDT
217552983,0729700,,PRATTWELL DRILLING SERVICE INC,6 MILES SOUTHWEST,Medicine Lodge,KS,67104,,0000,,S,1381,000000,F,A,,B,,,,,,,,,,,00000,,3,1976-08-30,,1976-08-30,1984-03-10,2011-10-14 16:38:47 EDT
217553338,0729700,,BRANDT DRILLING CO INC,6 MILES W OF BENTON KS ON HIGH,Benton,KS,67017,,0000,,S,1381,000000,B,A,,B,,,,,,,,,,,00000,,13,1977-03-15,,1977-03-15,1977-05-10,2011-10-14 16:38:47 EDT
217553452,0729700,,BRANDT DRILLING CO INC,3 MILES S 1/2 MILE E OF MCDOWE,Junction City,KS,66441,,0000,,S,1381,000000,F,A,,B,,,,,,,,,,,00000,,13,1977-05-05,,1977-05-05,1984-03-10,2011-10-14 16:38:47 EDT
217553734,0729700,,EMPHASIS OIL OPERATIONS,6 NORTH OF MONUMENT 1 EAST 1/4,Monument,KS,67747,,0000,,S,1381,000000,B,A,,B,,,,,,,,,,,00000,,12,1977-10-05,,1977-10-05,1977-11-18,2011-10-14 16:38:47 EDT
217555978,0729700,,DUNNE-GARDNER PETROLEUM CO,5 MILES NORTH OF ST JOHN,St John,KS,67576,,0000,,S,1389,000000,B,B,,A,,,,,,,,,,,00000,,69,1981-01-07,,1981-01-08,1981-04-15,2011-10-14 16:38:47 EDT
217556307,0729700,,ED GRESSEL OIL FIELD CONT,HIGHWAY 254 AND GREENNICH ROAD,Wichita,KS,67216,,0000,,S,1381,000000,H,B,,B,,,,,,,,,,,00000,,12,1981-07-08,,1981-07-08,1981-10-20,2011-10-14 16:38:47 EDT
217556604,0729700,,SLAWSON DRILLING CO INC,8 MI SO & 1 1/2 MI EAST,Clearwater,KS,67026,,0000,,S,1381,000000,A,A,,B,,,,,,,,,,,00000,,175,1981-11-17,,1981-11-19,1982-11-16,2011-10-14 16:38:47 EDT
217556687,0729700,,UNION DRILLING CO INC,8 MILES EAST 1 MILE NORTH,Larned,KS,67550,,0000,,S,1381,000000,A,A,,B,,,,,,,,,,,00000,,34,1982-01-11,,1982-02-08,1982-03-04,2011-10-14 16:38:47 EDT
217556695,0729700,,SUPERIOR TESTERS INC,8 MILE EAST 1 MILE NORTH,Larned,KS,67550,,0000,,S,1389,000000,A,A,,B,,,,,,,,,,,00000,,7,1982-01-11,,1982-02-08,1982-02-10,2011-10-14 16:38:47 EDT
217557545,0729700,,BLUE STREAK DRILLING CO,3 MILES SOUTH AND 2 MILES E,Atlanta,KS,67008,,0000,,S,1311,000000,B,A,,B,,,,,,,,,,,00000,,17,1983-04-12,,1983-04-12,1983-06-01,2011-10-14 16:38:47 EDT
217559863,0729700,,ADOLPH JURGENS,CLAUDE BEETS LEASE,Paola,KS,66071,,0000,,S,1381,000000,B,A,,B,,,,,,,,,,,00000,,2,1978-08-28,,1978-08-29,1979-03-08,2011-10-14 16:38:47 EDT
217561885,0729700,,HALLIBURTON SERVICES,2 MILES EAST 3/4 MILE NORTH,Harper,KS,67040,,0000,Y,S,1389,000000,A,A,,B,,,,,,,,,,,00000,,9,1980-05-09,,1980-05-09,1981-05-07,2011-10-14 16:38:47 EDT
217562537,0729700,,PIPE PULLERS INC,5 MILES SE OF SHARON KS,Sharon,KS,67138,,0000,,S,1389,000000,F,B,,B,,,,,,,,,,,00000,,5,1978-08-10,,1978-08-10,1984-03-10,2011-10-14 16:38:47 EDT
217562834,0729700,,JET WELL SERVICING INC,2 MI E FROM STS P&P CHURCH AND,Ellinwood,KS,67526,,0000,,S,1389,000000,B,B,,B,,,,,,,,,,,00000,,13,1979-02-01,,1979-02-01,1984-03-10,2011-10-14 16:38:47 EDT
217562875,0729700,,WOODMAN-IANNITT,915 KENNEDY STREET,Great Bend,KS,67530,,0000,,S,1381,000000,B,B,,B,,,,,,,,,,,00000,,24,1979-02-13,,1979-02-13,1984-03-10,2011-10-14 16:38:47 EDT
217563345,0729700,,CARPENTER SERVICE CO INC,1/4 MILE SOUTH ON US HWY-270 F,Ulysses,KS,67880,,0000,,S,1389,000000,B,B,,B,,,,,,,,,,,00000,,10,1979-12-19,,1979-12-19,1980-01-31,2011-10-14 16:38:47 EDT
217696988,0830100,,PARKER DRILLING CO RIG #,9 MILES NW OF LAMBERT,Lambert,MT,59243,,0000,,S,1381,000000,B,B,,B,,,,,,,,,,,00000,,22,1978-04-25,,1978-04-25,1980-09-18,2011-10-14 16:38:47 EDT
217697325,0830100,,E LINE OILFIELD SERVICES,BURLINGTON NORTHERN SITE,Cut Bank,MT,59427,,0000,,S,1389,000000,A,B,,B,,,,,,,,,,,00000,,13,1978-11-21,,1978-11-21,1979-04-09,2011-10-14 16:38:47 EDT
217697614,0830100,,E LINE OIL FIELD SERVICES,BURLINGTON NORTHERN SITE,Cut Bank,MT,59427,,0000,,S,1389,000000,F,B,,B,,,,,,,,,,,00000,,13,1979-04-02,,1979-04-02,1984-03-10,2011-10-14 16:38:47 EDT
217697747,0830100,,CIRCLE T DRILLING CO INC,STATE 923 SEC 16-23N-54 E,Sidney,MT,59270,,0000,,S,1381,000000,A,B,,B,,,,,,,,,,,00000,,400,1979-05-09,,1979-05-09,1980-12-16,2011-10-14 16:38:47 EDT
217697838,0830100,,MOLEN DRILLING CO INC,EAST OF BALLANTINE SEC 34 2ND,Ballantine,MT,59006,,0000,,S,1381,000000,H,B,,B,,,,,,,,,,,00000,,45,1979-05-31,,1979-05-31,1979-08-16,2011-10-14 16:38:47 EDT
217698299,0830100,,BLACKBURN DRILLING CO,LAKOTA #3 G SEC 7 NEK SE 1/4 3,Laurel,MT,59044,,0000,,S,1381,000000,B,B,,B,,,,,,,,,,,00000,,15,1979-10-25,,1979-10-26,1980-01-24,2011-10-14 16:38:47 EDT
217698372,0830100,,NICOR DRILLING CO,SEC 16 T 31 N 59E RIG 17,Medicine Lake,MT,59247,,0000,,S,1381,000000,A,B,,B,,,,,,,,,,,00000,,44,1979-12-06,,1979-12-06,1980-10-16,2011-10-14 16:38:47 EDT
217698646,0830100,,ANDERSON MYERS DRILLING COMPAN,SEC 27F6R8E,Ringling,MT,59642,,0000,,S,1381,000000,F,B,,B,,,,,,,,,,,00000,,24,1980-05-01,,1980-05-01,1984-03-10,2011-10-14 16:38:47 EDT
217698745,0830100,,N L WELL SERVICE,SW NW SECTION 28T 33N R58E SHE,Dagmar,MT,59219,,0000,,S,1311,000000,A,B,,B,,,,,,,,,,,00000,,45,1980-07-07,,1980-07-18,1980-08-27,2011-10-14 16:38:47 EDT
217698893,0830100,,N L WELL SERVICE,SW NW SECTION 28T 33N R58E SHE,Dagmar,MT,59219,,0000,,S,1311,000000,F,B,,B,,,,,,,,,,,00000,,45,1980-08-20,,1980-08-20,1984-03-10,2011-10-14 16:38:47 EDT
217699115,0830100,,HELMERICH & PAYNE INC,SEC 28 36N 48E 3MI NE OF SCOBE,Scobey,MT,59263,,0000,,S,1381,000000,A,A,,B,,,,,,,,,,,00000,,22,1981-02-03,,1981-02-13,1981-05-22,2011-10-14 16:38:47 EDT
217699123,0830100,,BIRD OIL EQUIPMENT LTD DRILLIN,KROUEN NUMBER 3 NORTH OF WESTB,Westby,MT,59275,,0000,,S,1381,000000,F,A,,B,,,,,,,,,,,00000,,20,1981-02-04,,1981-02-04,1981-02-12,2011-10-14 16:38:47 EDT
217699149,0830100,,WILLISTON INDUSTRIAL SUPPLY CO,SEC 28 36N 3MI NE OF SCOBEY,Scobey,MT,59263,,0000,,S,1389,000000,A,B,,B,,,,,,,,,,,00000,,150,1981-02-03,,1981-02-13,1981-10-16,2011-10-14 16:38:47 EDT
217699248,0830100,,AKINS DRILLING CO/WARREN AKINS,10 MILES WEST OF CONRAD MORRIS,Conrad,MT,59425,,0000,,S,1381,000000,H,A,,B,,,,,,,,,,,00000,,2,1981-03-25,,1981-03-25,1981-04-28,2011-10-14 16:38:47 EDT
217699362,0830100,,BOMAC DRILLING RIG 51,22N 58E SEC 8 7 MI W OF SIDNEY,Sidney,MT,59270,,0000,,S,1381,000000,H,B,,B,,,,,,,,,,,00000,,300,1981-04-29,,1981-04-29,1981-05-08,2011-10-14 16:38:47 EDT
217699370,0830100,,WILLISTON INDUST SUPPLY CORP,BOMAC RIG 51 22N 58E SEC 8 W O,Sidney,MT,59270,,0000,,S,1389,000000,H,B,,B,,,,,,,,,,,00000,,150,1981-04-29,,1981-04-29,1981-06-29,2011-10-14 16:38:47 EDT
217699388,0830100,,CLIFF DRILLING RIG 14,5 MI E OF LINDSAY WOLF CREEK 1,Lindsay,MT,59339,,0000,,S,1381,000000,H,B,,B,,,,,,,,,,,00000,,150,1981-04-30,,1981-04-30,1981-06-12,2011-10-14 16:38:47 EDT
217699404,0830100,,MOLEN DRILLING CO INC RIG 2,SE4 SEC 12 T37N R9W GLACIER CO,Cut Bank,MT,59427,,0000,,S,1381,000000,H,A,,B,,,,,,,,,,,00000,,5,1981-05-14,,1981-05-14,1981-07-02,2011-10-14 16:38:47 EDT
217700459,0830100,,GENERAL WELL SERVICES INC,FED 11-18 SO CHINDOK RTE 6,Cut Bank,MT,59427,,0000,,S,1381,000000,A,B,,B,,,,,,,,,,,00000,,50,1980-07-22,,1980-07-23,1980-12-16,2011-10-14 16:38:47 EDT
217700871,0830100,,L P ANDERSON CONTRACTOR INC,SHELL PIPE YARD,Glendive,MT,59330,,0000,,S,1389,000000,A,B,,B,,,,,,,,,,,00000,,65,1980-11-06,,1980-11-06,1980-11-13,2011-10-14 16:38:47 EDT
217700988,0830100,,ELLENBURG EXPLORATION INC,#1 SMITH 5 MI NO SHELBY OFF I,Shelby,MT,59474,,0000,,S,1311,000000,H,B,,B,,,,,,,,,,,00000,,11,1981-02-18,,1981-02-18,1981-04-28,2011-10-14 16:38:47 EDT
217700996,0830100,,KCA DRILLING,25N 58E SEC 13 SUPERIOR OIL,Fairview,MT,59221,,0000,,S,1381,000000,H,A,,B,,,,,,,,,,,00000,,40,1981-03-05,,1981-03-05,1981-06-12,2011-10-14 16:38:47 EDT
217701010,0830100,,G G CONSOLIDATED GEOREX GEOPHI,MAGAZINE AREA,Choteau,MT,59422,,0000,,S,1382,000000,A,B,,B,,,,,,,,,,,00000,,50,1981-03-09,,1981-03-09,1981-03-13,2011-10-14 16:38:47 EDT
217701226,0830100,,HAUGE BROTHERS DRILLING CONTRA,27 N 4W SEC 8 PONDERA COUNTY,Conrad,MT,59425,,0000,,S,1311,000000,H,A,,B,,,,,,,,,,,00000,,6,1981-05-27,,1981-05-27,1981-12-10,2011-10-14 16:38:47 EDT
217701234,0830100,,COMMANCLE DRILLING CO,24 N 1W SEC 12 TETUN COUNTY,Dutton,MT,59133,,0000,,S,1311,000000,H,A,,B,,,,,,,,,,,00000,,12,1981-05-27,,1981-05-27,1981-07-29,2011-10-14 16:38:47 EDT
217701291,0830100,,SOAPE DRILLING CO,3N 32E SEC 32 BIG HORN CITY,Pompeys Pillar,MT,59064,,0000,,S,1381,000000,H,A,,B,,,,,,,,,,,00000,,12,1981-06-10,,1981-06-10,1981-08-07,2011-10-14 16:38:47 EDT
217701358,0830100,,MOLEN DRILLING CO INC RIG 2,SE NW SW 37N 8N SEC 29 GLACIER,Santa Rita,MT,59473,,0000,,S,1381,000000,F,A,,B,,,,,,,,,,,00000,,15,1981-06-24,,1981-06-24,1981-07-02,2011-10-14 16:38:47 EDT
217701390,0830100,,CONSOLIDATED GEOREY GEOPHYSICS,EAST 1 MI HWY 221 CHOTEAU,Choteau,MT,59422,,0000,,S,1382,000000,A,B,,B,,,,,,,,,,,00000,,1000,1981-07-06,,1981-07-21,1981-08-07,2011-10-14 16:38:47 EDT
217701440,0830100,,HUSSAR DRILLING CO,GOLDEN VALLEY COLONIAL 28 8,Ryegate,MT,59074,,0000,,S,1381,000000,B,A,,B,,,,,,,,,,,00000,,20,1981-07-21,,1981-08-24,1983-07-11,2011-10-14 16:38:47 EDT
217701549,0830100,,WESTBURNE DRILLING RIG #61,SEC 21 23 N 57 E OBERG FELL 1,Sidney,MT,59270,,0000,,S,1381,000000,B,A,,B,,,,,,,,,,,00000,,25,1981-10-20,,1981-10-20,1981-11-13,2011-10-14 16:38:47 EDT
217701556,0830100,,ANDERSON MYERS DRILLING CO,SEC 8 26N 54E MILLER STATE 1 8,Enid,MT,59220,,0000,,S,1381,000000,H,A,,B,,,,,,,,,,,00000,,20,1981-10-20,,1981-10-21,1981-11-13,2011-10-14 16:38:47 EDT
217701564,0830100,,DRILCON INC RIG 5,SEC 30 24W 59E FT GILBERT #9,Sidney,MT,59270,,0000,,S,1381,000000,H,A,,B,,,,,,,,,,,00000,,25,1981-10-21,,1981-10-21,1981-12-16,2011-10-14 16:38:47 EDT
217701879,0830100,,ELLENBURG EXPLORATION INC,1 MI NO SHELBY WEST OF I 15,Shelby,MT,59474,,0000,,S,1311,000000,H,A,,B,,,,,,,,,,,00000,,11,1982-02-18,,1982-02-18,1982-02-25,2011-10-14 16:38:47 EDT
217702133,0830100,,BALTIC DRILLING LTD,7N 10W SEC 2 MONTANA STATE,Deer Lodge,MT,59722,,0000,,S,1381,000000,A,B,,B,,,,,,,,,,,00000,,21,1982-08-03,,1982-10-29,1983-01-21,2011-10-14 16:38:47 EDT
217703065,0830100,,MONTANA POWER CO,CUT BANK CAMP NORTH HWY 213,Cut Bank,MT,59427,,0000,,S,1311,000000,A,B,,A,,,,,,,,,,,00000,,4,1983-08-23,,1983-09-28,1984-02-29,2011-10-14 16:38:47 EDT
217703297,0830100,,L P ANDERSON CONTRACTORS INC,C B ROUTE,Glendive,MT,59330,,0000,,S,1389,000000,B,B,,B,,,,,,,,,,,00000,,2,1983-09-21,,1983-09-21,1983-10-06,2011-10-14 16:38:47 EDT
217705359,0830100,,CARDINAL DRILLING,ABOUT 7 MI E OF MELSTONE,Melstone,MT,59054,,0000,,S,1381,000000,B,A,,B,,,,,,,,,,,00000,,5,1977-05-10,,1977-05-10,1977-07-15,2011-10-14 16:38:47 EDT
217705367,0830100,,MONTANA WELL SERVICE INC,ABOUT 5 MILE E OF MELSTONE BAS,Melstone,MT,59054,,0000,,S,1389,000000,H,A,,B,,,,,,,,,,,00000,,2,1977-05-10,,1977-05-10,1978-01-24,2011-10-14 16:38:47 EDT
217709385,0830100,,TRUE DRILLING CO,RIVER CROSS ROAD,Casper,WY,82601,,0000,,S,1381,000000,H,A,,B,,,,,,,,,,,00000,,90,1973-01-11,,1973-01-11,1984-03-10,2011-10-14 16:38:47 EDT
217713650,0830100,,MOLEN DRILLING CO INC,MOLEN RIG NO 4-5 MILES EAST OF,Big Timber,MT,59011,,0000,,S,1381,000000,B,A,,B,,,,,,,,,,,00000,,16,1974-12-03,,1974-12-04,1975-04-25,2011-10-14 16:38:47 EDT
217713825,0830100,,SOAPE DRILLING CO INC,RIG NO 1,Forsyth,MT,59327,,0000,,S,1381,000000,H,A,,B,,,,,,,,,,,00000,,4,1975-01-13,,1975-01-13,1975-03-05,2011-10-14 16:38:47 EDT
217714617,0830100,,MOLEN DRILLING CO INC,MOLEN RIG NO 4-8 MILES N E BIG,Big Timber,MT,59011,,0000,,S,1381,000000,H,A,,B,,,,,,,,,,,00000,,16,1975-04-24,,1975-04-24,1984-03-10,2011-10-14 16:38:47 EDT
217716091,0830100,,HALLIBURTON SERVICES,WEST GLENDIVE HWY 16,Glendive,MT,59330,,0000,,S,1389,000000,H,A,,B,,,,,,,,,,,00000,,28,1973-08-29,,1973-08-29,1984-03-10,2011-10-14 16:38:47 EDT
217716323,0830100,,BOMAC EXPLORATION CO,1-1/4 MILES SOUTH,Peerless,MT,59253,,0000,,S,1382,000000,A,A,,B,,,,,,,,,,,00000,,13,1973-05-30,,1973-05-30,1984-03-10,2011-10-14 16:38:47 EDT
217716349,0830100,,BOMAC EXPLORATION CO,1-1/4 MILES SOUTH,Peerless,MT,59253,,0000,,S,1382,000000,F,A,,B,,,,,,,,,,,00000,,13,1973-05-30,,1973-05-30,1984-03-10,2011-10-14 16:38:47 EDT
217719228,0830100,,FARMERS UNION CENTRAL EXCHANGE,SOUTH OF LAUREL ON HWY 310,Laurel,MT,59044,,0000,,S,1382,000000,H,A,,B,,,,,,,,,,,00000,,19,1974-12-17,,1974-12-17,1974-12-23,2011-10-14 16:38:47 EDT
217721307,0830100,,WILLIAMSON TRUCKING,SIDNEY INDUSTRIAL PARK,Sidney,MT,59270,,0000,Y,H,1389,000000,A,A,,B,,,,,,,,,,,00000,,9,1981-02-02,,1981-02-06,1981-04-17,2011-10-14 16:38:47 EDT
217721513,0830100,,WESTBUERE DRILLING INC RIG #61,OBERG FELL #1 SEC 21 23N 57E,Sidney,MT,59270,,0000,,H,1381,000000,B,A,,B,,,,,,,,,,,00000,,25,1981-10-20,,1981-10-20,1981-12-22,2011-10-14 16:38:47 EDT
217721521,0830100,,ANDERSON MYERS DRILLING CO,MILLER STATE 1-8 SEC 8 26N 54E,Sidney,MT,59270,,0000,,H,1381,000000,H,A,,B,,,,,,,,,,,00000,,24,1981-10-20,,1981-10-20,1981-10-30,2011-10-14 16:38:47 EDT
217721588,0830100,,NICOR DRILLING CO RIG #59,BAHLS 12-1 23N-56E SECTION 1,Sidney,MT,59270,,0000,,H,1381,000000,H,A,,B,,,,,,,,,,,00000,,20,1982-01-21,,1982-02-04,1982-11-04,2011-10-14 16:38:47 EDT
217721653,0830100,,WESTERN OIL WELL SERVICE CO,GETTY STATE 24 36 60 MI NORTH,Beach,ND,58621,,0000,,H,1389,000000,B,A,,B,,,,,,,,,,,00000,,5,1982-03-30,,1982-03-31,1983-03-15,2011-10-14 16:38:47 EDT
217721844,0830100,,ARROW ROUSTABOUT SERVICE INC,TRACK 22A BELLE CREEK FIELD,Broadus,MT,59317,,0000,Y,H,1389,000000,A,B,,B,,,,,,,,,,,00000,,3,1982-12-02,,1982-12-02,1984-03-22,2011-10-14 16:38:47 EDT
217728963,0830100,,TRUE DRILLING CO RIG #22,14 MILES SOUTH OF CULBERTSON,Culbertson,MT,59218,,0000,,S,1381,000000,H,B,,B,,,,,,,,,,,00000,,13,1976-09-29,,1976-09-29,1981-02-13,2011-10-14 16:38:47 EDT
217728989,0830100,,BOMAC EXPLORATION CO RIG #34,8 MILES WEST OF GLENDIVE,Glendive,MT,59330,,0000,,S,1381,000000,H,B,,B,,,,,,,,,,,00000,,20,1976-09-30,,1976-09-30,1981-02-13,2011-10-14 16:38:47 EDT
217729276,0830100,,MIAMI OIL PRODUCTIONS INC,12 MILES SOUTH OF CUTBANK,Cut Bank,MT,59427,,0000,,S,1311,000000,H,B,,B,,,,,,,,,,,00000,,40,1977-02-11,,1977-02-11,1977-04-11,2011-10-14 16:38:47 EDT
217729631,0830100,,GARNETT DRILLING LTD,2 MILES SOUTH AND 3/4 MILE EAS,Reserve,MT,59258,,0000,,S,1381,000000,B,B,,B,,,,,,,,,,,00000,,250,1977-08-05,,1977-08-05,1984-03-10,2011-10-14 16:38:47 EDT
217729805,0830100,,MIAMI OIL PRODUCTIONS INC,12 MILES SOUTH OF CUTBANK,Cut Bank,MT,59427,,0000,,S,1311,000000,F,B,,B,,,,,,,,,,,00000,,40,1977-09-22,,1977-09-22,1978-01-24,2011-10-14 16:38:47 EDT
217730274,0830100,,TRUE DRILLING CO RIG #4,3 MILES NORTHWEST OF MELSTONE,Melstone,MT,59054,,0000,Y,S,1381,000000,A,B,,B,,,,,,,,,,,00000,,13,1978-02-27,,1978-02-27,1979-08-03,2011-10-14 16:38:47 EDT
217730449,0830100,,NOBLE DRILLING CORP,5 MILES SOUTHEAST OF SIDNEY,Sidney,MT,59270,,0000,,S,1381,000000,B,B,,B,,,,,,,,,,,00000,,16,1978-04-19,,1978-04-19,1979-07-19,2011-10-14 16:38:47 EDT
217730456,0830100,,BRINKERHOFF DRILLING RIG #65,10 MILES NORTHWEST OF SIDNEY,Sidney,MT,59270,,0000,,S,1381,000000,B,A,,B,,,,,,,,,,,00000,,20,1978-04-20,,1978-04-20,1981-12-29,2011-10-14 16:38:47 EDT
