RIG_NAME,RIG_TYPE,RIG_STATUS,OWNER,OPERATOR,IMO_NUMBER,FLAG_STATE,WATER_DEPTH_RATING_FT,DRILLING_DEPTH_RATING_FT,MAX_WATER_DEPTH_FT,LOA_M,BEAM_M,DISPLACEMENT_TONNES,MOONPOOL_DIAMETER_M,DP_CLASS,YEAR_BUILT,WELLS_DRILLED_COUNT,LAST_WAR_DATE,FIRST_WAR_DATE,LAST_AREA_CODE,LAST_BLOCK_NUMBER,DATA_SOURCE,IS_OFFSHORE,VESSEL_NAME,VESSEL_CATEGORY,RIG_DESIGN,DATA_SOURCE_URL,HULL_FORM_TYPE,HULL_LIBRARY_REF,DRAFT_M,DIMENSION_CONFIDENCE,DEPTH_M,MOONPOOL_LENGTH_M,MOONPOOL_WIDTH_M,VARIABLE_DECK_LOAD_ST,HOOKLOAD_RATING_KIPS,SETBACK_CAPACITY_KIPS,LEG_LENGTH_FT,CANTILEVER_REACH_FT,SPUD_CAN_DIAMETER_FT
POOL RIG 54,jack_up,,,,,,,,84.0,70.0,76.0,16000.0,,,,3.0,9/24/2005,11/25/2002,ST,,bsee_war,True,POOL RIG 54,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
POOL RIG 9,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,6/6/1998,5/17/1998,EI,,bsee_war,True,POOL RIG 9,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
POOL RIG 10,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,3.0,4/8/2001,3/26/2001,EI,,bsee_war,True,POOL RIG 10,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
POOL RIG. 141,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,7/6/1998,6/10/1998,EC,,bsee_war,True,POOL RIG. 141,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
POOL RIG 17,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,2.0,9/27/1998,10/26/1998,EC,,bsee_war,True,POOL RIG 17,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
POOL RIG 18,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,3.0,5/9/1999,1/11/1999,ST,,bsee_war,True,POOL RIG 18,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
POOL RIG 53,jack_up,,,,,,,,84.0,70.0,76.0,16000.0,,,,7.0,9/20/1998,1/1/2006,PL,,bsee_war,True,POOL RIG 53,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
POOL RIG IV,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,7/5/1998,6/22/1998,MP,,bsee_war,True,POOL RIG IV,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
POOL RIG VI,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,3.0,9/6/1998,10/11/1998,MP,,bsee_war,True,POOL RIG VI,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
POOLOFFSHORE,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,2/9/2000,1/20/2000,MP,,bsee_war,True,POOLOFFSHORE,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
POWER 8 LIFT BOAT,lift_boat,,,,,,,,60.0,70.0,76.0,16000.0,,,,1.0,12/29/2003,12/23/2003,WD,,bsee_war,True,POWER 8 LIFT BOAT,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
POWER II,lift_boat,,,,,,,,,70.0,76.0,16000.0,,,,3.0,9/1/2002,10/21/2002,VR,,bsee_war,True,POWER II,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
POWER OFFSHORE #2,lift_boat,,,,,,,,,70.0,76.0,16000.0,,,,1.0,6/10/2003,4/11/2001,HI,,bsee_war,True,POWER OFFSHORE #2,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
"POWER SWIVEL UNIT, CASING JACK",unknown,,,,,,,,227.0,,,,,,,1.0,7/3/2004,6/27/2004,EC,,bsee_war,True,"POWER SWIVEL UNIT, CASING JACK",drilling_rig,,,,,,,,,,,,,,,
POWER XI,lift_boat,,,,,,,,,70.0,76.0,16000.0,,,,1.0,9/20/2000,9/10/2000,ST,,bsee_war,True,POWER XI,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
POWERS V LIFT BOAT/CT UNIT,lift_boat,,,,,,,,,70.0,76.0,16000.0,,,,2.0,3/8/1999,2/23/1999,MP,,bsee_war,True,POWERS V LIFT BOAT/CT UNIT,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE NEW MEXICO,jack_up,,,,,,,,143.0,70.0,76.0,16000.0,,,,86.0,9/9/2001,1/1/2001,VR,,bsee_war,True,PRIDE NEW MEXICO,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE OKLAHOMA,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,20.0,9/30/2001,1/13/2001,EC,,bsee_war,True,PRIDE OKLAHOMA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1002,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,7.0,6/6/1999,1/11/1999,MP,,bsee_war,True,PRIDE 1002,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1002 E,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,5/9/1999,3/15/1999,MP,,bsee_war,True,PRIDE 1002 E,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1002E,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,2.0,7/5/1999,6/14/1998,MP,,bsee_war,True,PRIDE 1002E,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1003,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,20.0,9/4/2000,1/1/2002,SS,,bsee_war,True,PRIDE 1003,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1003 E,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,3/22/1998,3/16/1998,EI,,bsee_war,True,PRIDE 1003 E,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1003E,jack_up,,,,,,,,145.0,70.0,76.0,16000.0,,,,8.0,8/27/2005,2/20/2001,EI,,bsee_war,True,PRIDE 1003E,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1004,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,5.0,9/4/1998,1/10/1998,EB,,bsee_war,True,PRIDE 1004,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1004 E,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,5.0,9/7/2002,6/1/2002,HI,,bsee_war,True,PRIDE 1004 E,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1004E,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,8.0,7/9/2001,1/10/1998,EB,,bsee_war,True,PRIDE 1004E,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1006,jack_up,,,,,,,,394.0,70.0,76.0,16000.0,,,,27.0,9/7/2003,1/12/2004,MP,,bsee_war,True,PRIDE 1006,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 100S,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,12/2/1997,11/18/1997,SM,,bsee_war,True,PRIDE 100S,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 103,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,8/21/2000,8/15/2000,SM,,bsee_war,True,PRIDE 103,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1051,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,1/31/2003,1/25/2003,ST,,bsee_war,True,PRIDE 1051,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 130,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,2/9/1998,1/13/1998,EI,,bsee_war,True,PRIDE 130,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 14,jack_up,,,,,,,,760.0,70.0,76.0,16000.0,,,,52.0,9/9/2006 11:59:00 PM,1/1/2006 12:01:00 AM,SP,,bsee_war,True,PRIDE 14,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1501,jack_up,,,,,,,,1353.0,70.0,76.0,16000.0,,,,42.0,9/9/2002,1/1/2002,SS,,bsee_war,True,PRIDE 1501,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1501 (JU),jack_up,,,,,,,,,70.0,76.0,16000.0,,,,2.0,2/4/2006,1/16/2006,EC,,bsee_war,True,PRIDE 1501 (JU),drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1501(PF),jack_up,,,,,,,,220.0,70.0,76.0,16000.0,,,,2.0,4/28/2006,2/22/2006,EC,,bsee_war,True,PRIDE 1501(PF),drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1501-E,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,2.0,5/3/1999,2/23/1999,SP,,bsee_war,True,PRIDE 1501-E,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1501E,jack_up,,,,,,,,1001.0,70.0,76.0,16000.0,,,,28.0,9/8/2003,1/13/2008 12:01:00 AM,VR,,bsee_war,True,PRIDE 1501E,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1502,jack_up,,,,,,,,924.0,70.0,76.0,16000.0,,,,69.0,9/8/2002,1/1/2000,SP,,bsee_war,True,PRIDE 1502,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1502-E,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,4.0,5/24/1999,1/14/2002,SP,,bsee_war,True,PRIDE 1502-E,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1502E,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,28.0,9/30/2006 11:59:00 PM,1/13/2008 12:01:00 AM,EI,,bsee_war,True,PRIDE 1502E,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 1503,jack_up,,,,,,,,5610.0,70.0,76.0,16000.0,,,,8.0,9/4/2004,10/10/2004 12:01:00 AM,MC,,bsee_war,True,PRIDE 1503,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 151,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,11/11/2002,10/15/2002,HI,,bsee_war,True,PRIDE 151,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 210,jack_up,,,,,,,,671.0,70.0,76.0,16000.0,,,,32.0,9/6/2008 11:59:00 PM,1/13/2008,MP,,bsee_war,True,PRIDE 210,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 220,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,6/4/1998,5/18/1998,SP,,bsee_war,True,PRIDE 220,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 551,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,8/2/2002,7/23/2002,HI,,bsee_war,True,PRIDE 551,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 650,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,19.0,7/7/1998,1/18/2000,EI,,bsee_war,True,PRIDE 650,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 650 E,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,3.0,8/31/2000,7/21/2000,VR,,bsee_war,True,PRIDE 650 E,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 650E,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,5.0,9/7/2000,10/19/1999,SS,,bsee_war,True,PRIDE 650E,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 651,jack_up,,,,,,,,1001.0,70.0,76.0,16000.0,,,,68.0,9/5/2003,1/1/2002,MC,,bsee_war,True,PRIDE 651,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 653,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,12.0,7/16/2000,1/14/2002,WD,,bsee_war,True,PRIDE 653,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 751,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,2.0,4/6/1998,2/10/1998,WC,,bsee_war,True,PRIDE 751,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE 952,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,7.0,5/4/1998,1/13/1998,EI,,bsee_war,True,PRIDE 952,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE ALABAMA,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,20.0,9/5/2000,1/2/2001,WC,,bsee_war,True,PRIDE ALABAMA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE ALASKA,jack_up,,,,,,,,105.0,70.0,76.0,16000.0,,,,44.0,9/9/2006 11:59:00 PM,1/1/2001,PN,,bsee_war,True,PRIDE ALASKA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE ARIZONA,jack_up,,,,,,,,66.0,70.0,76.0,16000.0,,,,40.0,9/9/2006 11:59:00 PM,1/1/2006 12:01:00 AM,GI,,bsee_war,True,PRIDE ARIZONA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE ARZONA,jack_up,,,,,,,,64.0,70.0,76.0,16000.0,,,,1.0,9/3/2005,10/16/2005,ST,,bsee_war,True,PRIDE ARZONA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE CALIFORNIA,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,8.0,8/9/2003,1/13/2001,MP,,bsee_war,True,PRIDE CALIFORNIA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE COLORADO,jack_up,,,,,,,,52.0,70.0,76.0,16000.0,,,,23.0,9/9/1999,1/11/1999,SS,,bsee_war,True,PRIDE COLORADO,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE DEEP OCEAN MENDOCINO,semi_submersible,,,,,,,,,104.0,78.0,45000.0,,,,2.0,9/8/2012 11:59:00 PM,1/1/2012 12:01:00 AM,WR,,bsee_war,True,PRIDE DEEP OCEAN MENDOCINO,drilling_rig,,,semi_sub,semi_sub_100m,21.0,generic,,,,,,,,,
PRIDE FLORDA,jack_up,,,,,,,,27.0,70.0,76.0,16000.0,,,,1.0,9/29/2003,10/14/2003,SS,,bsee_war,True,PRIDE FLORDA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE FLORID,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,2/23/2003,2/10/2003,EC,,bsee_war,True,PRIDE FLORID,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE FLORIDA,jack_up,,,,,,,,162.0,70.0,76.0,16000.0,,,,83.0,9/9/2006 11:59:00 PM,1/11/2005,WD,,bsee_war,True,PRIDE FLORIDA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE FLORIDA - JU,jack_up,,,,,,,,80.0,70.0,76.0,16000.0,,,,1.0,1/27/2003,1/21/2003,EC,,bsee_war,True,PRIDE FLORIDA - JU,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE GEORGIA,jack_up,,,,,,,,179.0,70.0,76.0,16000.0,,,,64.0,9/9/2006 11:59:00 PM,1/11/2009 12:01:00 AM,WC,,bsee_war,True,PRIDE GEORGIA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE GEORGIE,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,10/29/2005,10/16/2005,HI,,bsee_war,True,PRIDE GEORGIE,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE KANSAS,jack_up,,,,,,,,145.0,70.0,76.0,16000.0,,,,70.0,9/9/2006 11:59:00 PM,1/1/2006 12:01:00 AM,MO,,bsee_war,True,PRIDE KANSAS,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE KENTUCKY,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,2.0,9/30/2001,10/1/2001,HI,,bsee_war,True,PRIDE KENTUCKY,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE LOUISIANA\,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,9/24/2000,10/2/2000,SS,,bsee_war,True,PRIDE LOUISIANA\,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE LOUSISANA,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,8/5/1998,6/1/1998,WC,,bsee_war,True,PRIDE LOUSISANA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE MAD DOG SPAR RIG,platform_rig,,,,,,,,,,,,,,,7.0,9/8/2007 11:59:00 PM,1/13/2008 12:01:00 AM,GC,,bsee_war,True,PRIDE MAD DOG SPAR RIG,drilling_rig,,,,,,,,,,,,,,,
PRIDE MICHICAN,jack_up,,,,,,,,135.0,70.0,76.0,16000.0,,,,1.0,5/7/2005,3/14/2005,BA,,bsee_war,True,PRIDE MICHICAN,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE MICHIGAN,jack_up,,,,,,,,229.0,70.0,76.0,16000.0,,,,31.0,9/9/2006 11:59:00 PM,1/1/2006 12:01:00 AM,EC,,bsee_war,True,PRIDE MICHIGAN,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE MISSISSIPPI,jack_up,,,,,,,,66.0,70.0,76.0,16000.0,,,,47.0,9/5/2000,1/1/2006 12:01:00 AM,SS,,bsee_war,True,PRIDE MISSISSIPPI,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE MISSOURI,jack_up,,,,,,,,183.0,70.0,76.0,16000.0,,,,92.0,9/9/2006 11:59:00 PM,1/1/2003,HI,,bsee_war,True,PRIDE MISSOURI,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE NEBRASKA,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,12.0,8/9/2002,11/26/2001,BS,,bsee_war,True,PRIDE NEBRASKA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE NEBRASKA (MARINE 200),jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,12/9/2001,12/10/2001,MP,,bsee_war,True,PRIDE NEBRASKA (MARINE 200),drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE NEVADA,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,3.0,9/27/2008 11:59:00 PM,10/12/2008 12:01:00 AM,SM,,bsee_war,True,PRIDE NEVADA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE NEVEDA,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,7.0,9/6/2008 11:59:00 PM,5/11/2008 12:01:00 AM,SM,,bsee_war,True,PRIDE NEVEDA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE NORTH DAKOTA,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,3.0,7/7/2002,11/19/2001,ST,,bsee_war,True,PRIDE NORTH DAKOTA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE NORTH DOKOTA,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,4/7/2002,1/14/2002,ST,,bsee_war,True,PRIDE NORTH DOKOTA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE OF ARKANSAS,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,12/5/1997,11/1/1997,WC,,bsee_war,True,PRIDE OF ARKANSAS,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE OF MISSISSIPPI,jack_up,,,,,,,,107.0,70.0,76.0,16000.0,,,,1.0,4/2/2005,2/27/2005,EC,,bsee_war,True,PRIDE OF MISSISSIPPI,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE OF MISSOURI,jack_up,,,,,,,,49.0,70.0,76.0,16000.0,,,,1.0,6/4/2005,3/27/2005,WC,,bsee_war,True,PRIDE OF MISSOURI,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE OFFSHORE #1004,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,7.0,2/26/1999,1/16/1999,EB,,bsee_war,True,PRIDE OFFSHORE #1004,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE OFFSHORE 1501,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,9/5/1999,8/16/1999,EB,,bsee_war,True,PRIDE OFFSHORE 1501,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE OFFSHORE 1003-E,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,3/9/1999,1/20/1999,MP,,bsee_war,True,PRIDE OFFSHORE 1003-E,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE OFFSHORE 1003E,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,2.0,5/4/1999,3/10/1999,MP,,bsee_war,True,PRIDE OFFSHORE 1003E,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE OFFSHORE 650,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,6/11/2001,5/29/2001,EB,,bsee_war,True,PRIDE OFFSHORE 650,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
"PRIDE OFFSHORE, MISSISSIPPI",jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,2/5/2001,1/2/2001,VR,,bsee_war,True,"PRIDE OFFSHORE, MISSISSIPPI",drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE RIG 210,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,2.0,5/3/2001,3/19/2001,WC,,bsee_war,True,PRIDE RIG 210,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE RIG 1004,jack_up,,,,,,,,924.0,70.0,76.0,16000.0,,,,3.0,9/28/2003,4/11/1998,EB,,bsee_war,True,PRIDE RIG 1004,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE RIG 1004E,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,3.0,9/30/2002,5/11/2002,EB,,bsee_war,True,PRIDE RIG 1004E,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE RIG 1501-E,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,6/7/1999,5/11/1999,SP,,bsee_war,True,PRIDE RIG 1501-E,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE RIG 1501E,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,2.0,5/7/2000,4/17/2000,MP,,bsee_war,True,PRIDE RIG 1501E,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE RIG 750,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,8/5/1998,6/18/1998,MP,,bsee_war,True,PRIDE RIG 750,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE RIG 951,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,7.0,6/7/2000,1/1/1999,MP,,bsee_war,True,PRIDE RIG 951,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE SOUTH CAROLINA,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,7.0,2/4/2002,1/1/2002,SS,,bsee_war,True,PRIDE SOUTH CAROLINA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE TENNESSE,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,2/3/2002,1/28/2002,VR,,bsee_war,True,PRIDE TENNESSE,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE TENNESSEE,jack_up,,,,,,,,26.0,70.0,76.0,16000.0,,,,18.0,9/4/2004,1/22/2005,VR,,bsee_war,True,PRIDE TENNESSEE,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE TEXAS,jack_up,,,,,,,,285.0,70.0,76.0,16000.0,,,,32.0,9/4/2001,1/1/2001,ST,,bsee_war,True,PRIDE TEXAS,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE UTAH,jack_up,,,,,,,,50.0,70.0,76.0,16000.0,,,,19.0,9/9/2006 11:59:00 PM,1/26/2007,SS,,bsee_war,True,PRIDE UTAH,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE VIKING,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,2.0,8/5/2001,7/16/2001,ST,,bsee_war,True,PRIDE VIKING,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE WEST VIRGINIA,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,2.0,7/3/2002,2/19/2002,WC,,bsee_war,True,PRIDE WEST VIRGINIA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE WISCONSIN,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,4.0,6/9/2002,1/28/2002,EI,,bsee_war,True,PRIDE WISCONSIN,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE WISCONSIN (MARINE 304),jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,2/3/2002,1/14/2002,SS,,bsee_war,True,PRIDE WISCONSIN (MARINE 304),drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDE WYOMING,jack_up,,,,,,,,72.0,70.0,76.0,16000.0,,,,67.0,9/9/2006 11:59:00 PM,1/1/1998,ST,,bsee_war,True,PRIDE WYOMING,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIDGE FLORIDA,jack_up,,,,,,,,85.0,70.0,76.0,16000.0,,,,1.0,7/31/2004,7/26/2004,SM,,bsee_war,True,PRIDGE FLORIDA,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRIODE FLORIDA (JU),jack_up,,,,,,,,105.0,70.0,76.0,16000.0,,,,1.0,4/8/2006,3/28/2006,EI,,bsee_war,True,PRIODE FLORIDA (JU),drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
PRODE 1003,jack_up,,,,,,,,,70.0,76.0,16000.0,,,,1.0,11/6/2000,10/24/2000,SM,,bsee_war,True,PRODE 1003,drilling_rig,,,jackup,jackup_70m,5.5,generic,,,,,,,,,
