SN_WAR_FK,BUS_ASC_NAME,OPERATIONS_COMPLETED_DATE,TOOL_LOGGING_METHOD_NAME,LOG_INTV_TOP_MD,LOG_INTV_BOTM_MD,SN_OPEN_HOLE
-75791,PATHFINDER LOGGING,11/6/2007,MWD/LWD,3818.0,9748.0,17337
-74653,PATHFINDER LOGGING,10/23/2007,MWD/LWD,11601.0,12372.0,17341
-76196,PATHFINDER LOGGING,11/21/2007,MWD/LWD,2155.0,4886.0,-5344
-76196,PATHFINDER LOGGING,11/21/2007,MWD/LWD,830.0,4886.0,-5342
-76196,PATHFINDER LOGGING,11/21/2007,MWD/LWD,830.0,2155.0,-5345
-77060,PATHFINDER LOGGING,11/20/2007,MWD/LWD,11750.0,13380.0,-5346
-77124,PATHFINDER LOGGING,11/22/2007,MWD/LWD,12344.0,12750.0,-5349
-77320,PATHFINDER LOGGING,11/25/2007,MWD/LWD,3500.0,12570.0,-5355
-77060,PATHFINDER LOGGING,11/20/2007,MWD/LWD,11710.0,11996.0,17353
-77060,PATHFINDER LOGGING,11/20/2007,MWD/LWD,12770.0,13380.0,17354
-78321,PATHFINDER LOGGING,12/3/2007,MWD/LWD,600.0,1219.0,-5394
-77238,PATHFINDER LOGGING,11/20/2007,MWD/LWD,660.0,9605.0,17363
-77238,PATHFINDER LOGGING,11/20/2007,MWD/LWD,3134.0,9605.0,17364
-78037,PATHFINDER LOGGING,12/5/2007,MWD/LWD,8975.0,10885.0,-5380
-75998,PATHFINDER LOGGING,11/11/2007,MWD/LWD,3670.0,8828.0,17366
-77233,PATHFINDER LOGGING,11/24/2007,MWD/LWD,3670.0,8828.0,17367
-77236,PATHFINDER LOGGING,11/22/2007,MWD/LWD,8080.0,8080.0,17369
-78921,PATHFINDER LOGGING,12/16/2007,MWD/LWD,13598.0,14922.0,-5424
-77461,PATHFINDER LOGGING,11/19/2007,MWD/LWD,3000.0,5026.0,17383
-78580,PATHFINDER LOGGING,11/20/2007,MWD/LWD,7780.0,10052.0,17385
-79237,PATHFINDER LOGGING,11/26/2007,MWD/LWD,5000.0,10888.0,17386
-79265,PATHFINDER LOGGING,11/21/2007,MWD/LWD,7763.0,13074.0,17395
-79319,PATHFINDER LOGGING,12/15/2007,MWD/LWD,800.0,4000.0,17396
-79310,PATHFINDER LOGGING,12/17/2007,MWD/LWD,4025.0,10600.0,17400
-79310,PATHFINDER LOGGING,12/17/2007,MWD/LWD,9292.0,10600.0,17401
-80438,PATHFINDER LOGGING,1/5/2008,MWD/LWD,2215.0,12380.0,-5467
-80438,PATHFINDER LOGGING,1/5/2008,MWD/LWD,1158.0,12380.0,-5466
-80872,PATHFINDER LOGGING,11/9/2007,MWD/LWD,3772.0,7500.0,17410
-80872,PATHFINDER LOGGING,12/3/2007,MWD/LWD,3772.0,7500.0,17411
-81091,PATHFINDER LOGGING,1/10/2008,MWD/LWD,6366.0,13625.0,-5490
-81363,PATHFINDER LOGGING,1/8/2008,MWD/LWD,0.0,12602.0,-5501
-81242,PATHFINDER LOGGING,1/6/2008,MWD/LWD,10145.0,14800.0,-5492
-81608,PATHFINDER LOGGING,1/19/2008,MWD/LWD,11225.0,12074.0,-5506
-82124,PATHFINDER LOGGING,1/17/2008,MWD/LWD,12042.0,13768.0,-5520
-80957,PATHFINDER LOGGING,1/7/2008,MWD/LWD,9030.0,10840.0,17447
-82750,PATHFINDER LOGGING,1/15/2008,MWD/LWD,600.0,13625.0,17472
-82750,PATHFINDER LOGGING,1/15/2008,MWD/LWD,6366.0,13625.0,17473
-83599,PATHFINDER LOGGING,2/4/2008,MWD/LWD,7186.0,11952.0,-5575
-83274,PATHFINDER LOGGING,1/31/2008,MWD/LWD,7684.0,14030.0,17475
-84850,PATHFINDER LOGGING,2/17/2008,MWD/LWD,3650.0,8270.0,-5662
-83878,PATHFINDER LOGGING,2/7/2008,MWD/LWD,2215.0,11473.0,17491
-84645,PATHFINDER LOGGING,2/13/2008,MWD/LWD,2215.0,11476.0,-5656
-84321,PATHFINDER LOGGING,2/10/2008,MWD/LWD,3650.0,8270.0,-5650
-84321,PATHFINDER LOGGING,2/10/2008,MWD/LWD,9494.0,10777.0,-5652
-84850,PATHFINDER LOGGING,2/17/2008,MWD/LWD,9494.0,10777.0,-5663
-82999,PATHFINDER LOGGING,1/20/2008,MWD/LWD,4030.0,12131.0,17505
-92643,PATHFINDER LOGGING,5/24/2008,WIRELINE,0.0,7848.0,-6020
-91800,PATHFINDER LOGGING,5/14/2008,MWD/LWD,4000.0,12542.0,-6022
-85808,PATHFINDER LOGGING,2/28/2008,MWD/LWD,9185.0,11185.0,-5701
-86149,PATHFINDER LOGGING,3/6/2008,MWD/LWD,7823.0,11250.0,-5713
-85008,PATHFINDER LOGGING,2/20/2008,MWD/LWD,0.0,10025.0,17553
-85008,PATHFINDER LOGGING,2/20/2008,MWD/LWD,10025.0,15788.0,17554
-86652,PATHFINDER LOGGING,3/11/2008,MWD/LWD,15280.0,15824.0,-5744
-86517,PATHFINDER LOGGING,3/13/2008,MWD/LWD,8934.0,11155.0,-5748
-87072,PATHFINDER LOGGING,3/22/2008,MWD/LWD,4625.0,8989.0,-5776
-87820,PATHFINDER LOGGING,3/27/2008,MWD/LWD,4607.0,10340.0,-5810
-87612,PATHFINDER LOGGING,3/27/2008,MWD/LWD,5990.0,7450.0,-5808
-88012,PATHFINDER LOGGING,3/28/2008,MWD/LWD,1024.0,7971.0,-5814
-88012,PATHFINDER LOGGING,3/28/2008,MWD/LWD,2718.0,7971.0,-5817
-88024,PATHFINDER LOGGING,3/24/2008,MWD/LWD,15425.0,16303.0,-5815
-87667,PATHFINDER LOGGING,3/12/2008,MWD/LWD,10617.0,11827.0,17602
-88531,PATHFINDER LOGGING,3/30/2008,MWD/LWD,8245.0,10663.0,-5849
-88531,PATHFINDER LOGGING,3/30/2008,MWD/LWD,8300.0,10663.0,-5848
-88531,PATHFINDER LOGGING,3/30/2008,MWD/LWD,757.0,10663.0,-5847
-88576,PATHFINDER LOGGING,4/1/2008,MWD/LWD,15837.0,17114.0,-5852
-88162,PATHFINDER LOGGING,3/29/2008,MWD/LWD,901.0,5455.0,17627
-88326,PATHFINDER LOGGING,3/31/2008,MWD/LWD,9047.0,13601.0,17614
-87707,PATHFINDER LOGGING,2/29/2008,MWD/LWD,11450.0,14756.0,17615
-89093,PATHFINDER LOGGING,4/8/2008,MWD/LWD,3988.0,9840.0,-5865
-89260,PATHFINDER LOGGING,1/16/2008,MWD/LWD,9120.0,11394.0,17634
-89260,PATHFINDER LOGGING,2/17/2008,MWD/LWD,11394.0,12004.0,17635
-89260,PATHFINDER LOGGING,3/6/2008,MWD/LWD,12004.0,12375.0,17636
-89727,PATHFINDER LOGGING,4/9/2008,MWD/LWD,11970.0,12382.0,17647
-90123,PATHFINDER LOGGING,4/10/2008,MWD/LWD,4566.0,6984.0,17657
-90734,PATHFINDER LOGGING,4/19/2008,MWD/LWD,12635.0,14381.0,17682
-91075,PATHFINDER LOGGING,3/30/2008,MWD/LWD,3482.0,10974.0,17685
-91075,PATHFINDER LOGGING,3/30/2008,MWD/LWD,6500.0,10933.0,17686
-91075,PATHFINDER LOGGING,4/14/2008,MWD/LWD,10151.0,11787.0,17687
-91075,PATHFINDER LOGGING,4/26/2008,MWD/LWD,11826.0,13151.0,17688
-91520,PATHFINDER LOGGING,5/15/2008,MWD/LWD,11525.0,14338.0,-5994
-91520,PATHFINDER LOGGING,5/15/2008,MWD/LWD,1225.0,11525.0,-5993
-91331,PATHFINDER LOGGING,5/10/2008,MWD/LWD,12570.0,15295.0,17699
-93155,PATHFINDER LOGGING,5/27/2008,MWD/LWD,16770.0,18600.0,-6056
-93155,PATHFINDER LOGGING,5/27/2008,MWD/LWD,15787.0,16750.0,-6055
-93180,PATHFINDER LOGGING,5/24/2008,MWD/LWD,0.0,10787.0,-6064
-92737,PATHFINDER LOGGING,5/2/2008,MWD/LWD,7628.0,11265.0,17744
-94471,PATHFINDER LOGGING,6/9/2008,MWD/LWD,1200.0,10817.0,-6121
-94512,PATHFINDER LOGGING,6/13/2008,MWD/LWD,0.0,5417.0,-6135
-93180,PATHFINDER LOGGING,5/24/2008,MWD/LWD,7306.0,10787.0,17758
-94714,PATHFINDER LOGGING,6/13/2008,MWD/LWD,5969.0,8025.0,-6154
-92799,PATHFINDER LOGGING,5/21/2008,MWD/LWD,4093.0,7331.0,17771
-92799,PATHFINDER LOGGING,5/21/2008,MWD/LWD,6171.0,7331.0,17772
-94878,PATHFINDER LOGGING,6/21/2008,MWD/LWD,4298.0,5424.0,-6171
-97901,PATHFINDER LOGGING,7/19/2008,MWD/LWD,8202.0,15500.0,-6315
-98149,PATHFINDER LOGGING,7/16/2008,MWD/LWD,9961.0,11216.0,-6311
-98149,PATHFINDER LOGGING,7/9/2008,MWD/LWD,6754.0,9961.0,17888
-97810,PATHFINDER LOGGING,7/3/2008,MWD/LWD,4300.0,10182.0,17894
-98846,PATHFINDER LOGGING,7/26/2008,MWD/LWD,3772.0,9660.0,-6352
-98459,PATHFINDER LOGGING,6/20/2008,MWD/LWD,10174.0,10558.0,-6346
-92530,PATHFINDER LOGGING,5/12/2008,MWD/LWD,4995.0,10485.0,17897
-99100,PATHFINDER LOGGING,7/15/2008,MWD/LWD,2260.0,7732.0,-6361
-98813,PATHFINDER LOGGING,7/25/2008,MWD/LWD,11900.0,13300.0,17899
-98813,PATHFINDER LOGGING,7/25/2008,MWD/LWD,4500.0,13330.0,17900
-99319,PATHFINDER LOGGING,8/2/2008,MWD/LWD,3336.0,10390.0,-6369
-99098,PATHFINDER LOGGING,7/19/2008,MWD/LWD,5610.0,8957.0,17916
-97213,PATHFINDER LOGGING,7/9/2008,MWD/LWD,6950.0,10240.0,17927
74412,PATHFINDER LOGGING,7/17/2008,MWD/LWD,5118.0,10430.0,17928
-101223,PATHFINDER LOGGING,8/12/2008,MWD/LWD,9147.0,12639.0,17950
-102767,PATHFINDER LOGGING,8/15/2008,MWD/LWD,2020.0,6214.0,17964
-104954,PATHFINDER LOGGING,9/25/2008,MWD/LWD,14033.0,15100.0,-6510
-99979,PATHFINDER LOGGING,7/9/2008,MWD/LWD,2620.0,10570.0,17993
-117022,PATHFINDER LOGGING,2/18/2009,MWD/LWD,250.0,8410.0,18291
-105142,PATHFINDER LOGGING,10/8/2008,MWD/LWD,13007.0,13232.0,-6541
-105787,PATHFINDER LOGGING,10/6/2008,MWD/LWD,4187.0,11922.0,18004
-107119,PATHFINDER LOGGING,10/23/2008,MWD/LWD,8405.0,13113.0,-6617
-107119,PATHFINDER LOGGING,10/23/2008,MWD/LWD,10912.0,11327.0,-6618
-107119,PATHFINDER LOGGING,10/23/2008,MWD/LWD,11831.0,13042.0,-6619
-107631,PATHFINDER LOGGING,10/26/2008,MWD/LWD,4232.0,9106.0,-6622
48838,Schlumberger Offshore Services,7/2/2003,WIRELINE,3400.0,10504.0,6032
48838,Schlumberger Offshore Services,7/2/2003,WIRELINE,3400.0,10504.0,6033
48838,Schlumberger Offshore Services,7/2/2003,WIRELINE,3400.0,10504.0,6034
48838,Schlumberger Offshore Services,7/2/2003,WIRELINE,3400.0,10504.0,6035
49749,Schlumberger Offshore Services,8/9/2003,WIRELINE,2550.0,9850.0,6102
49758,Schlumberger Offshore Services,2/14/2003,MWD/LWD,947.0,9783.0,6107
49763,Schlumberger Offshore Services,7/3/2003,WIRELINE,11004.0,15447.0,6112
49774,Schlumberger Offshore Services,8/10/2003,MWD/LWD,15920.0,18815.0,6113
48949,Schlumberger Offshore Services,7/11/2003,WIRELINE,2256.0,15000.0,6116
49833,Schlumberger Offshore Services,8/4/2003,MWD/LWD,27483.0,28417.0,6129
49833,Schlumberger Offshore Services,8/5/2003,MWD/LWD,28417.0,28556.0,6130
49833,Schlumberger Offshore Services,8/6/2003,MWD/LWD,28694.0,28694.0,6131
49838,Schlumberger Offshore Services,8/11/2003,WIRELINE,9242.0,22917.0,6143
50285,Schlumberger Offshore Services,8/29/2003,MWD/LWD,5346.0,9385.0,6483
50304,Schlumberger Offshore Services,9/1/2003,MWD/LWD,8020.0,10597.0,6486
50313,Schlumberger Offshore Services,8/29/2003,MWD/LWD,9391.0,10957.0,6487
50319,Schlumberger Offshore Services,8/25/2003,MWD/LWD,6730.0,6920.0,6489
49853,Schlumberger Offshore Services,7/3/2003,WIRELINE,11004.0,15447.0,6174
49856,Schlumberger Offshore Services,8/3/2003,WIRELINE,4186.0,6554.0,6178
49856,Schlumberger Offshore Services,8/3/2003,WIRELINE,4186.0,6554.0,6179
49861,Schlumberger Offshore Services,8/17/2003,WIRELINE,15111.0,16003.0,6183
49865,Schlumberger Offshore Services,8/7/2003,WIRELINE,3611.0,8794.0,6188
49865,Schlumberger Offshore Services,8/7/2003,WIRELINE,3547.0,8420.0,6189
49880,Schlumberger Offshore Services,8/17/2003,WIRELINE,9850.0,10250.0,6199
49891,Schlumberger Offshore Services,8/11/2003,MWD/LWD,11055.0,11822.0,6200
49922,Schlumberger Offshore Services,8/11/2003,MWD/LWD,6095.0,9066.0,6228
49927,Schlumberger Offshore Services,8/6/2003,WIRELINE,15121.0,19067.0,6233
49927,Schlumberger Offshore Services,8/6/2003,WIRELINE,15121.0,19142.0,6234
49927,Schlumberger Offshore Services,8/6/2003,WIRELINE,15121.0,19142.0,6235
49927,Schlumberger Offshore Services,8/6/2003,WIRELINE,15121.0,19067.0,6240
49947,Schlumberger Offshore Services,8/14/2003,WIRELINE,24000.0,27739.0,6243
49947,Schlumberger Offshore Services,8/15/2003,WIRELINE,24000.0,27739.0,6244
49950,Schlumberger Offshore Services,8/18/2003,MWD/LWD,1500.0,4400.0,6247
49951,Schlumberger Offshore Services,8/17/2003,MWD/LWD,18815.0,21067.0,6248
49960,Schlumberger Offshore Services,8/18/2003,MWD/LWD,12400.0,13100.0,6254
49974,Schlumberger Offshore Services,8/4/2003,MWD/LWD,0.0,13665.0,6261
49974,Schlumberger Offshore Services,8/4/2003,MWD/LWD,0.0,13665.0,6262
49974,Schlumberger Offshore Services,8/4/2003,MWD/LWD,0.0,13665.0,6263
49765,Schlumberger Offshore Services,7/17/2003,WIRELINE,15457.0,16786.0,6278
49765,Schlumberger Offshore Services,7/3/2003,WIRELINE,11004.0,15447.0,6279
50005,Schlumberger Offshore Services,7/17/2003,WIRELINE,15457.0,16614.0,6280
50027,Schlumberger Offshore Services,8/19/2003,WIRELINE,10260.0,14700.0,6307
50043,Schlumberger Offshore Services,7/2/2003,WIRELINE,3400.0,10504.0,6341
50043,Schlumberger Offshore Services,7/2/2003,WIRELINE,3400.0,10504.0,6342
50043,Schlumberger Offshore Services,7/2/2003,WIRELINE,3400.0,10504.0,6343
50043,Schlumberger Offshore Services,7/2/2003,WIRELINE,3400.0,10504.0,6344
50043,Schlumberger Offshore Services,7/2/2003,WIRELINE,3400.0,10504.0,6345
50077,Schlumberger Offshore Services,5/19/2003,MWD/LWD,15750.0,16028.0,6361
50077,Schlumberger Offshore Services,5/19/2003,MWD/LWD,15750.0,16028.0,6362
50077,Schlumberger Offshore Services,5/19/2003,MWD/LWD,15750.0,16028.0,6363
50077,Schlumberger Offshore Services,5/19/2003,MWD/LWD,15750.0,16028.0,6364
48710,Schlumberger Offshore Services,7/6/2003,WIRELINE,2650.0,6845.0,6368
50099,Schlumberger Offshore Services,7/27/2003,WIRELINE,10720.0,10920.0,6374
50099,Schlumberger Offshore Services,7/27/2003,WIRELINE,10720.0,10920.0,6375
47706,Schlumberger Offshore Services,5/23/2003,WIRELINE,22400.0,23780.0,6379
50114,Schlumberger Offshore Services,8/19/2003,MWD/LWD,9066.0,11686.0,6381
50118,Schlumberger Offshore Services,8/25/2003,MWD/LWD,4000.0,8020.0,6389
50122,Schlumberger Offshore Services,8/23/2003,WIRELINE,13244.0,16842.0,6390
50130,Schlumberger Offshore Services,8/5/2003,MWD/LWD,4523.0,8360.0,6396
50130,Schlumberger Offshore Services,8/5/2003,MWD/LWD,4532.0,8360.0,6397
50130,Schlumberger Offshore Services,8/5/2003,MWD/LWD,4532.0,8360.0,6398
50130,Schlumberger Offshore Services,8/5/2003,MWD/LWD,7798.0,8538.0,6399
50130,Schlumberger Offshore Services,8/5/2003,MWD/LWD,7798.0,8538.0,6400
50130,Schlumberger Offshore Services,8/5/2003,MWD/LWD,7798.0,8538.0,6401
50131,Schlumberger Offshore Services,8/20/2003,MWD/LWD,4531.0,6511.0,6403
50136,Schlumberger Offshore Services,8/20/2003,WIRELINE,23165.0,23949.0,6411
50137,Schlumberger Offshore Services,8/25/2003,MWD/LWD,13100.0,16103.0,6413
50163,Schlumberger Offshore Services,8/24/2003,MWD/LWD,4478.0,9391.0,6425
50165,Schlumberger Offshore Services,8/24/2003,MWD/LWD,18816.0,21067.0,6426
49639,Schlumberger Offshore Services,7/30/2003,MWD/LWD,9570.0,10976.0,6434
50177,Schlumberger Offshore Services,8/19/2003,WIRELINE,24000.0,27739.0,6438
50177,Schlumberger Offshore Services,8/20/2003,WIRELINE,24000.0,27739.0,6439
50227,Schlumberger Offshore Services,8/22/2003,WIRELINE,18500.0,22597.0,6453
50233,Schlumberger Offshore Services,8/25/2003,MWD/LWD,17715.0,17761.0,6454
50236,Schlumberger Offshore Services,8/18/2003,MWD/LWD,17200.0,20242.0,6455
50236,Schlumberger Offshore Services,8/21/2003,WIRELINE,15121.0,20208.0,6456
50236,Schlumberger Offshore Services,8/22/2003,WIRELINE,17200.0,20208.0,6457
50243,Schlumberger Offshore Services,8/17/2003,MWD/LWD,1916.0,15841.0,6458
48580,Schlumberger Offshore Services,6/27/2003,WIRELINE,14000.0,18100.0,6468
48112,Schlumberger Offshore Services,6/10/2003,WIRELINE,5790.0,8324.0,6469
47893,Schlumberger Offshore Services,6/6/2003,WIRELINE,5792.0,8220.0,6470
47687,Schlumberger Offshore Services,5/2/2003,WIRELINE,4500.0,10455.0,6474
50381,Schlumberger Offshore Services,8/30/2003,MWD/LWD,1300.0,5030.0,6527
50388,Schlumberger Offshore Services,8/8/2003,WIRELINE,10920.0,16214.0,6530
50398,Schlumberger Offshore Services,8/6/2003,WIRELINE,4262.0,8538.0,6534
50398,Schlumberger Offshore Services,8/6/2003,WIRELINE,4262.0,8538.0,6535
50398,Schlumberger Offshore Services,8/6/2003,WIRELINE,4262.0,8538.0,6536
50398,Schlumberger Offshore Services,8/6/2003,WIRELINE,4262.0,8538.0,6537
50398,Schlumberger Offshore Services,8/6/2003,WIRELINE,4262.0,8538.0,6538
50398,Schlumberger Offshore Services,8/6/2003,WIRELINE,4262.0,8538.0,6539
50439,Schlumberger Offshore Services,9/6/2003,WIRELINE,15000.0,15600.0,6551
50459,Schlumberger Offshore Services,8/28/2003,MWD/LWD,15841.0,19400.0,6567
49850,Schlumberger Offshore Services,7/30/2003,WIRELINE,4204.0,11836.0,6587
49850,Schlumberger Offshore Services,7/30/2003,WIRELINE,4204.0,11836.0,6588
49850,Schlumberger Offshore Services,7/30/2003,WIRELINE,4204.0,11836.0,6589
49850,Schlumberger Offshore Services,7/30/2003,WIRELINE,4204.0,11836.0,6590
49850,Schlumberger Offshore Services,7/30/2003,WIRELINE,4204.0,11836.0,6591
49850,Schlumberger Offshore Services,7/30/2003,WIRELINE,4204.0,11836.0,6592
50520,Schlumberger Offshore Services,9/6/2003,MWD/LWD,10597.0,12625.0,6595
50543,Schlumberger Offshore Services,8/11/2003,MWD/LWD,0.0,13885.0,6619
50543,Schlumberger Offshore Services,8/11/2003,MWD/LWD,0.0,13885.0,6620
50543,Schlumberger Offshore Services,8/11/2003,MWD/LWD,0.0,13885.0,6621
50544,Schlumberger Offshore Services,8/14/2003,MWD/LWD,0.0,14240.0,6622
50149,Sperry Sun Drilling Services,8/24/2003,WIRELINE,3298.0,13332.0,6422
48653,Sperry Sun Drilling Services,7/1/2003,MWD/LWD,413.0,16500.0,6433
50204,Sperry Sun Drilling Services,8/18/2003,WIRELINE,15085.0,15314.0,6440
50204,Sperry Sun Drilling Services,8/21/2003,WIRELINE,15314.0,15507.0,6441
50204,Sperry Sun Drilling Services,8/22/2003,WIRELINE,15507.0,15810.0,6442
50204,Sperry Sun Drilling Services,8/23/2003,WIRELINE,15810.0,16019.0,6443
50205,Sperry Sun Drilling Services,8/24/2003,MWD/LWD,4800.0,5225.0,6445
50264,Sperry Sun Drilling Services,8/7/2003,MWD/LWD,0.0,3000.0,6464
50265,Sperry Sun Drilling Services,8/15/2003,MWD/LWD,3000.0,7770.0,6465
50265,Sperry Sun Drilling Services,8/15/2003,MWD/LWD,3000.0,7770.0,6466
50265,Sperry Sun Drilling Services,8/15/2003,MWD/LWD,3000.0,7770.0,6467
50284,Sperry Sun Drilling Services,7/24/2003,MWD/LWD,5538.0,8634.0,6475
50354,Sperry Sun Drilling Services,8/7/2003,MWD/LWD,5387.0,5439.0,6517
50354,Sperry Sun Drilling Services,8/9/2003,MWD/LWD,5502.0,5596.0,6518
50356,Sperry Sun Drilling Services,8/17/2003,MWD/LWD,5533.0,6218.0,6520
50357,Sperry Sun Drilling Services,8/24/2003,MWD/LWD,6218.0,8920.0,6521
50379,Sperry Sun Drilling Services,8/25/2003,MWD/LWD,3719.0,5366.0,6525
50479,Sperry Sun Drilling Services,8/21/2003,MWD/LWD,8345.0,13577.0,6575
50473,Sperry Sun Drilling Services,9/3/2003,MWD/LWD,6944.0,23804.0,6573
50486,Sperry Sun Drilling Services,8/21/2003,MWD/LWD,16506.0,17262.0,6582
50570,Sperry Sun Drilling Services,9/4/2003,MWD/LWD,13760.0,14276.0,6648
50575,Sperry Sun Drilling Services,9/7/2003,MWD/LWD,7245.0,10950.0,6659
50579,Sperry Sun Drilling Services,8/23/2003,MWD/LWD,3945.0,6960.0,6661
50588,Sperry Sun Drilling Services,9/7/2003,MWD/LWD,17210.0,18969.0,6666
50629,Sperry Sun Drilling Services,8/26/2003,MWD/LWD,5470.0,6565.0,6680
50629,Sperry Sun Drilling Services,8/29/2003,MWD/LWD,6565.0,6580.0,6681
50629,Sperry Sun Drilling Services,8/31/2003,MWD/LWD,6580.0,7238.0,6682
50630,Sperry Sun Drilling Services,9/6/2003,MWD/LWD,7238.0,7413.0,6683
50640,Sperry Sun Drilling Services,9/5/2003,MWD/LWD,5366.0,8433.0,6710
49711,Sperry Sun Drilling Services,7/22/2003,MWD/LWD,703.0,4636.0,6724
50660,Sperry Sun Drilling Services,8/8/2003,MWD/LWD,4646.0,12197.0,6725
50659,Sperry Sun Drilling Services,8/15/2003,MWD/LWD,0.0,8535.0,6733
50668,Sperry Sun Drilling Services,8/30/2003,MWD/LWD,0.0,13187.0,6756
50686,Sperry Sun Drilling Services,9/8/2003,MWD/LWD,6944.0,24277.0,6769
48562,Sperry Sun Drilling Services,6/25/2003,MWD/LWD,3010.0,9474.0,6772
50693,Sperry Sun Drilling Services,7/20/2003,MWD/LWD,11762.0,12079.0,6774
50693,Sperry Sun Drilling Services,7/22/2003,MWD/LWD,12079.0,12185.0,6775
50711,Sperry Sun Drilling Services,9/5/2003,WIRELINE,13687.0,14001.0,6783
50711,Sperry Sun Drilling Services,9/6/2003,WIRELINE,14001.0,14510.0,6784
50711,Sperry Sun Drilling Services,9/7/2003,WIRELINE,14510.0,14912.0,6785
48846,Sperry Sun Drilling Services,7/7/2003,MWD/LWD,7400.0,13134.0,6787
48846,Sperry Sun Drilling Services,7/9/2003,MWD/LWD,3695.0,13134.0,6788
50795,Sperry Sun Drilling Services,9/14/2003,MWD/LWD,14276.0,16998.0,6812
50809,Sperry Sun Drilling Services,8/21/2003,MWD/LWD,3000.0,9634.0,6835
50809,Sperry Sun Drilling Services,8/21/2003,MWD/LWD,3000.0,9634.0,6836
50809,Sperry Sun Drilling Services,8/21/2003,MWD/LWD,3000.0,9634.0,6837
50813,Sperry Sun Drilling Services,9/11/2003,MWD/LWD,16273.0,17199.0,6839
50812,Sperry Sun Drilling Services,9/8/2003,MWD/LWD,12578.0,16273.0,6840
49289,Sperry Sun Drilling Services,7/18/2003,MWD/LWD,1367.0,5875.0,6841
50826,Sperry Sun Drilling Services,9/15/2003,MWD/LWD,10069.0,10980.0,6851
50826,Sperry Sun Drilling Services,9/15/2003,MWD/LWD,10869.0,10980.0,6852
50829,Sperry Sun Drilling Services,9/15/2003,MWD/LWD,586.0,1050.0,6856
50844,Sperry Sun Drilling Services,9/14/2003,MWD/LWD,836.0,4405.0,6858
51533,Sperry Sun Drilling Services,,MWD/LWD,3534.0,6929.0,7373
51533,Sperry Sun Drilling Services,,MWD/LWD,3534.0,6929.0,7372
51534,Sperry Sun Drilling Services,9/9/2003,MWD/LWD,6667.0,8420.0,7374
47310,Sperry Sun Drilling Services,5/11/2003,MWD/LWD,16890.0,20050.0,6918
50905,Sperry Sun Drilling Services,9/10/2003,MWD/LWD,23180.0,23715.0,6926
50931,Sperry Sun Drilling Services,9/19/2003,MWD/LWD,15173.0,22990.0,6976
50942,Sperry Sun Drilling Services,9/12/2003,MWD/LWD,10950.0,12900.0,6980
51009,Sperry Sun Drilling Services,9/8/2003,WIRELINE,14912.0,14970.0,7011
51009,Sperry Sun Drilling Services,9/9/2003,WIRELINE,14970.0,14975.0,7012
51009,Sperry Sun Drilling Services,9/10/2003,WIRELINE,14975.0,15466.0,7013
51009,Sperry Sun Drilling Services,9/11/2003,WIRELINE,15466.0,15965.0,7020
51009,Sperry Sun Drilling Services,9/12/2003,WIRELINE,15970.0,16276.0,7021
51009,Sperry Sun Drilling Services,9/13/2003,WIRELINE,16276.0,16384.0,7022
51009,Sperry Sun Drilling Services,9/14/2003,WIRELINE,16384.0,16795.0,7023
51010,Sperry Sun Drilling Services,9/8/2003,WIRELINE,6016.0,6470.0,7024
51010,Sperry Sun Drilling Services,9/9/2003,WIRELINE,6470.0,7330.0,7026
51010,Sperry Sun Drilling Services,9/10/2003,WIRELINE,7330.0,8223.0,7027
51010,Sperry Sun Drilling Services,9/11/2003,WIRELINE,6996.0,8223.0,7028
51010,Sperry Sun Drilling Services,9/12/2003,WIRELINE,8408.0,8930.0,7029
51010,Sperry Sun Drilling Services,9/13/2003,WIRELINE,8930.0,9670.0,7030
51010,Sperry Sun Drilling Services,9/14/2003,WIRELINE,8670.0,10220.0,7031
51013,Sperry Sun Drilling Services,9/16/2003,MWD/LWD,16498.0,17989.0,7032
51019,Sperry Sun Drilling Services,9/20/2003,MWD/LWD,19076.0,20222.0,7033
51021,Sperry Sun Drilling Services,9/21/2003,MWD/LWD,10980.0,14155.0,7034
50144,Sperry Sun Drilling Services,8/18/2003,MWD/LWD,3866.0,10197.0,7041
50144,Sperry Sun Drilling Services,8/18/2003,MWD/LWD,7957.0,10197.0,7042
51040,Sperry Sun Drilling Services,9/21/2003,MWD/LWD,17199.0,17576.0,7051
48747,Sperry Sun Drilling Services,6/29/2003,MWD/LWD,8147.0,14000.0,7057
47651,Sperry Sun Drilling Services,5/17/2003,MWD/LWD,5196.0,9720.0,7102
51062,Sperry Sun Drilling Services,9/22/2003,MWD/LWD,1050.0,1050.0,7103
51087,Sperry Sun Drilling Services,9/24/2003,MWD/LWD,6944.0,25768.0,7120
51090,Sperry Sun Drilling Services,9/21/2003,MWD/LWD,14376.0,14835.0,7122
51101,Sperry Sun Drilling Services,9/20/2003,MWD/LWD,22990.0,23935.0,7129
51112,Sperry Sun Drilling Services,9/19/2003,MWD/LWD,18040.0,18614.0,7132
49900,Sperry Sun Drilling Services,8/5/2003,MWD/LWD,8617.0,9303.0,7138
51141,Sperry Sun Drilling Services,9/16/2003,MWD/LWD,1000.0,1795.0,7143
51170,Sperry Sun Drilling Services,9/21/2003,MWD/LWD,1745.0,6555.0,7152
51177,Sperry Sun Drilling Services,9/11/2003,MWD/LWD,4032.0,7811.0,7153
