SN_EOR_FK,SN_EOR_WELL_COMP,COMP_LATITUDE,COMP_LONGITUDE,COMP_RSVR_NAME,COMP_INTERVAL_NAME
-42963,-4741,27.99209083,-93.57600306,2700' Sand ,2700' Sand 
-42963,-4830,27.99209083,-93.56845194,2500' Sand ,2500' Sand 
-3304,-1038,28.23256528,-93.21817722,Lentic 2,Lentic 2 Sand
-3481,-729,29.21023556,-87.77499667,J-1 Sand, J-1 Sand
-3250,-835,28.91320278,-89.82442167,MD Sand,MD Sand
-6779,-1346,28.98034278,-91.01465194,CK-1A,CK-1a
-6779,-1345,28.98044278,-91.01370889,CK-2 Sand,CK-2
-30475,-3587,28.98038889,-91.01426389,Ck-1B Sand,CK-1b
-41699,-4850,28.98029083,-91.01507194,CK-1 Sand,CK-1
-41699,-4860,28.98034278,-91.01465194,CK-1A Sand,CK-1a
-47329,-5126,28.53762444,-90.09339889,BUL I-6,BUL I-6
-110527,-12778,28.53750583,-90.09334583,BUL I-5 Sand,BUL I-5
-21329,-2843,27.29040917,-90.97922083,AMP 2L ,AMP 2L
-47709,-5153,27.29238306,-90.97871889,Amp 2U,AMP 2L / AMP 2U
-118730,-16016,27.29057694,-90.97875583,AMP 2U,AMP 2U
-115779,-14918,27.29238306,-90.97871889,Amp2U/2L UP/2L Lwr FB B,AMP 2L / AMP 2L Lower / AMP 2U
-88174,-9259,27.59742222,-90.29580556,H4 Sand,H4L / H4U
-88174,-9268,27.59742222,-90.29580556,H5,H5
-24360,-3161,29.19195389,-92.62521444,CIB  Carst,CIB Carst
-109891,-12351,29.19195389,-92.62521444,CIB Carst,CIB Carst
-65790,-7968,28.45186806,-88.10832028,F6/F7RC,F6 Reservoir / F7RC Reservoir
-30826,-3436,28.7927275,-92.06920306,9300' Sand ,9300' Sand 
-168551,-25269,28.792754,-92.069226,8900 Sand,8900' Sand 
-154193,-22956,28.7927275,-92.06920306,"9300'SAND, RES A",9300' Sand 
-38072,-5813,28.47580194,-88.08857167,F7RB,F7RB Reservoir
-25502,-3722,29.26387694,-93.03817389,KX Sand,KX Sand
-24921,-3268,29.50056944,-93.54083028,Marg A Sand,Marg A 3 Sand
-24741,-2988,28.94470278,-90.94995278,H-1,H-1
-96111,-9731,29.54731583,-88.68584528,Tex W5,Tex W5
-96111,-9732,29.54850194,-88.68598194,Tex W2,Tex W2
-110821,-12934,28.73116083,-91.61486722,Tex X-5,Tex X-5 Sand
-107894,-11445,28.731029,-91.614709,Tex B Sand,Tex B Sand
-78378,-8810,28.73097167,-91.61462944,Mid Tex Sand,Mid Tex Sand
-111275,-13142,28.73115861,-91.61486444,Tex X-3,Tex X-3 Sand
-28946,-3822,29.30867083,-92.31722194,Tex W 3,Tex W 3
-28163,-3664,29.29354389,-93.92790083,LQ,LQ
-56957,-5882,29.29648222,-93.96080139,LD Sand,LD
-81105,-8582,29.304112,-93.960788,KQ Sand,KQ
-63729,-6605,29.29734555,-93.96101082,KT Sand,KT
-74680,-7641,29.30272778,-93.93001278,KS,KS
-114728,-14789,29.29809389,-93.96115889,KQ Middle Sand,KQ Middle Sand
-124053,-17719,29.29823056,-93.961175,KQ Upper Sand,KQ Upper Sand
-134095,-20088,29.30027028,-93.96153333,KD Sand,KD Sand
-30318,-3945,27.56229528,-92.44227056,R3 RC,R3 sand
-58347,-6290,27.56183639,-92.44228833,R1/R2 RC,R1 sand / R2 sand
-44424,-4573,28.16399889,-89.25395056,Tungsten (WO) RA,Tungsten
-28429,-3375,26.42877667,-96.88006333,900' Sand,900' Sand
-52278,-5535,27.70993028,-96.575115,Marg A-2 Sand,"Marg ""A-2"" (8950' Sand)"
-52278,-5539,27.70993028,-96.575115,Marg A Sand,"Marg ""A"" (8350' Sand)"
-110704,-12823,27.70975694,-96.57507528,Marg A Lower Stray,"Marg ""A"" Lower"
-91138,-9449,27.70975694,-96.57507528,Marg A-2 Stray,"Marg ""A-2"" Stray"
-30926,-3838,28.89774222,-89.5214125,L-5 Sand,L-5 Sand
-67683,-6866,28.89898222,-89.52313833,L-2 Sand,L-2 Sand
-93048,-9585,28.89925556,-89.52352833,L-1 Sand,L-1 Sand
-33611,-4007,28.92044222,-92.0018025,Middle 12050' Sand,Middle 12050' Sand
-115976,-15814,28.9204643,-92.001803,Upper 12050 Sand,12050' Sand
-147340,-22377,28.92808,-92.00051361,LP-2 Sand,LP-2 Sand
-134531,-20005,28.9204643,-92.001803,Upper 12050 Sand,12050' Sand
-172391,-26075,28.92199,-92.001661,G-5,G-5 Sand
-55677,-6099,27.97003389,-95.91852111,Big Hum Sand,Big Hum
-30010,-3730,28.90128056,-89.55957472,Bul 0 Sand,Bul 0 Sand
-30067,-3946,28.68018806,-91.37822333,Buliminella 1,Buliminella 1
-143381,-21629,28.68018806,-91.37822333,Buliminella 1,Buliminella 1
-34927,-3828,28.00946944,-93.60879083,PL1-8 Sand,PL1-8 Sand
-61016,-6220,28.01212833,-93.60809722,"""PL 1-3"" SAND",PL1-3 Sand
-133735,-19737,28.01261667,-93.60799167,PL 1-2 Sand,PL1-2 Sand
-168411,-25294,27.1782039,-90.28881294,M20 DD/EEFF,DD/EEFF
-170731,-25955,27.1782039,-90.28881294,M20 DD/EEFF,DD/EEFF
-32710,-3860,29.18006889,-92.61917722,9300',9300' Sand
-51619,-5286,29.18005139,-92.61926028,9300' Sand,9300' Sand
-110080,-12393,29.17966306,-92.61938056,9000' Sand,9000' Sand
-107046,-11342,28.65858333,-90.28996472,J-4A Sand FB S2E,J-4A Sd FB S2E
-93432,-9841,28.65857917,-90.28978639,J-5 Sd FB S2E,J-5 Sd FB S2E
-118217,-15757,28.6585783,-90.2899026,J4A FB-S2E,J-4A Sd FB S2E
-31645,-3531,29.18958806,-92.59267389,Tex L Sand,Tex L Sand
-35970,-4121,29.41667417,-88.38788722,Big A Sand,Big A Sand
-46129,-4912,29.44179972,-88.36200694,Big A Sand,Big A Sand
-32402,-3961,28.8693218,-89.6392593,J-4 Sand,J-4 Sand
-61174,-6254,28.86958889,-89.63960278,J Sand,J Sand
-95850,-9955,28.8432865,-89.6422653,I-6 Sand,I-6 Sand
-31387,-3956,28.53383833,-91.88258778,BN2 Sand,BN2 Sand
-62462,-6506,28.53358806,-91.8826175,BN2 Sand,BN2 Sand
-36230,-4116,27.94075306,-93.05283111,UPL-3D Sand,UPL-3D
-66069,-6611,27.94233611,-93.05340556,UPL-2B,UPL-2B
-71971,-7215,27.94274167,-93.05355,UPL-2A Sand,UPL-2A
-64969,-6878,27.71738,-92.08872694,PL-B Lwr/Upr,PLB
-127528,-18325,27.71665667,-92.08805194,PL-A,PLA
-130064,-18833,27.71692389,-92.0881975,PL-A,PLA
-128120,-18373,27.71738,-92.08872694,PLB upr/lwr,PLB / PLB 2
-164889,-24513,27.71738,-92.08872694,PLB Upper/Lower,PLB / PLB 2
-164889,-24514,27.71692389,-92.0881975,PL-A,PLA
-35209,-4055,29.98624611,-88.43911306,M26 Sand,M26 Sand
-40244,-4564,28.03620972,-92.71005361,3650' Sand,3650
-78705,-8232,28.03620972,-92.71005361,3650 FB3,3650
-91860,-9403,28.03716861,-92.71014111,3300,3300
-63103,-6458,28.03667583,-92.71009861,3500' Sand,3500
-35487,-4073,29.01620917,-90.16867361,7900' Sand,7900' Sand
-32986,-3827,26.148995,-96.87930167,1500' Sand,1500' Sand
-50797,-5479,28.89073306,-90.27301306,CC-4,CC-4
-111044,-12954,28.89747861,-90.27102611,Cris K1,Cris K-1
-108524,-11907,28.89747861,-90.27102611,Cris K-1,Cris K-1
-63928,-6514,28.89565778,-90.27149278,Cris K 3 ,Cris K-3
-73261,-7519,28.89627639,-90.27132556,Cris K 2,Cris K-2
-112757,-13688,28.90273639,-90.26940833,Big A3,Big A-3
-33286,-3984,28.87581917,-95.05421472,Gyro 9 Sand,Gyro 9 Sand
-110276,-12663,28.8774675,-95.05873889,RL-6 Sand,RL-6 Sand
-83332,-8751,28.87717554,-95.05794285,RM-3,RM-3 Sand
-43200,-4469,29.01599806,-90.24885417,D-9 Sand,D9 SAND
-33206,-3985,27.95194694,-93.0535,UPL-3D Sand,UPL-3D Sand
-45264,-4985,28.95535472,-90.01847083,KA C-4ST Sand,KA Sand
-112928,-13849,28.95323167,-90.01828,KS 47#9,KS Sand
-148382,-22278,28.95506611,-90.01845028,KD C-4ST,KD Sand
-34447,-4008,28.83678528,-89.44959778,10200' SAND,10200
-123777,-17619,28.83679,-89.4496,10000' Seg 780,10000
-54048,-5788,29.43704306,-92.0366475,Gyro 1,Gyro 1
-78163,-8203,29.4370755,-92.0367369,Operc 1.5,Operc 2.3
-67880,-6950,29.43704306,-92.0366475,Gyro 1,Gyro 1
-61739,-6157,28.041585,-96.5763775,Rob C,RobC
-67175,-6916,28.041585,-96.5763775,Rob C,RobC
-35627,-4245,28.8594875,-89.63594056,I1 Sand,I1 Sand
-166214,-24792,28.85959722,-89.63531944,H10,H10 Sand
-56197,-5909,28.41642694,-93.89716389,8000' Lower Sand,8000' Lower Sand
-76653,-7750,28.41560778,-93.87825194,8000' Sand ,8000' Lower Sand / 8000' Sand Upper
-124272,-17658,28.4163575,-93.89706,8000' UPPER Sand,8000' Sand Upper
-143935,-21766,28.412375,-93.89086,L-6A Sand,L-6A Sand
-35727,-4102,26.15251556,-96.88462778,800' Sand,800' Sand
-36168,-4249,29.51039861,-94.02699833,LH-19 Sand,LH-19 Sand
-92325,-9481,29.51034485,-94.02698966,LH-18,LH-18
-138234,-20366,29.51034485,-94.02698966,LH-18,LH-18
-201119,-29829,29.51484806,-94.03020694,LH-14/16/18,LH-14 / LH-16 / LH-18
-35188,-4023,28.76655139,-93.35486972,Basal Nebrasken 2nd Sand,Basal Nebrasken 2nd Sand
-42938,-4466,29.15821472,-88.78098333,Upper O Sand,O Sand
-82650,-9392,28.21027194,-92.16019889,FJ Sand,FJ Sand
-36022,-4211,28.42099694,-91.96669278,BU Sand,BU Sand
-36022,-4210,28.42007917,-91.96188417,DQ Sand,DQ Sand
-41742,-4364,28.42032278,-91.96322278,DJ Sand,DJ Sand
-114073,-14205,28.42007917,-91.96188417,DQ Sand,DQ Sand
-202998,-30334,28.42075222,-91.96533611,DA Sand,DA Sand
-178029,-27092,28.42099694,-91.96669278,BU Sand,BU Sand
-180654,-27495,28.42045278,-91.96389167,DG Sand,DG   Sand
-49350,-5061,27.36807639,-90.17613861,M40/M50 Sand,M40/M50
-61496,-6393,27.36807639,-90.17613861,M10/20/40/50/60FBA,M40
-45344,-4683,29.40250056,-89.0331925,9400' Sand,9400' Sand
-111376,-14643,29.40250056,-89.0331925,9400 RA,9400' Sand
-39747,-4387,29.67029,-93.04431139,B-3 Sand,B-3
-152593,-22959,29.67085194,-93.04991389,B-5 Sand,B-5 Sand
-173371,-26351,29.67030192,-93.04427909,B-5,B-5 Sand
-36028,-4596,28.22210056,-91.81955556,Lentic 1,Lentic 1
-61650,-6480,28.22210056,-91.81955556,Lentic 1,Lentic 1
-36113,-4232,29.15606111,-88.76722722,N-1 Sand,N1 Sand
-36169,-4289,28.438365,-91.57950611,8600 Sand,8600 Sand
-40626,-4938,27.54803361,-88.47737889,PL-1 Sand,PL-1 Sand
-88373,-9115,27.54811364,-88.47746702,PL-1 Sand,PL-1 Sand
-44283,-4568,30.14908194,-87.8634,Lower M17 Sand,M17 Sand
-59647,-6369,30.14908194,-87.8634,M17 Sand,M17 Sand
-36632,-4663,27.30568056,-90.54083139,J2 Sand,J2 Sand
-111119,-12908,27.30568056,-90.54083139,J2,J2 Sand
-60672,-6657,27.34709167,-89.81503333,M9C1/M9C2,M9C1 / M9C2
-59514,-6094,28.79071556,-89.23900611,P-1-2A Sand,P-1-2a Sand
-39903,-4936,28.70066389,-92.42050472,M Sand,M Sand 
-39903,-4937,28.70086139,-92.42194194,L-1 Sand,L-1 Sand
-64490,-6868,29.04141639,-89.84097806,QM Sand,QM Sand
-112129,-13648,29.04231833,-89.8409475,QH Sand,QH Sand
-114702,-14586,29.04731722,-89.84094472,OH Sand,OH Sand
-142037,-21220,29.04731722,-89.84094472,OE Sand,OE Sand
-49510,-5488,28.84440222,-89.41355861,6500' SAND,6500' SAND
-114382,-14920,28.84446444,-89.41347194,6500' Upper O,6500' U SAND
-134433,-20178,28.84782639,-89.40829389,5000' Sand,5000' SAND
-55678,-5820,28.31049472,-93.99786611,GO Sand,Lower GO Sand / Upper GO Sand
-42580,-4802,28.04424306,-92.71196639,3500' Sand,3500
-47247,-5239,28.04512833,-92.71165611,3300' Sand,3300
-91760,-9405,28.04685472,-92.71109056,2800,2800
-39343,-4421,29.03876889,-90.18041389,7900' FB D Sand,7900'  
-141717,-20996,29.03869333,-90.17982444,7900 D,7900'  
-43659,-5329,27.23037194,-90.01540306,M55,M55
-43659,-5338,27.23074139,-90.01580222,M57,M57
-39443,-4714,27.54526854,-88.47450926,PL1 Sand,PL1 Sand
-85603,-8889,27.54527225,-88.4745114,PL1 Sand,PL1 Sand
-131656,-19302,27.54526861,-88.47450917,PL-1 SAND,PL1 Sand
-45727,-5049,29.3856,-92.9745,M-2 Sand,M2 Sand
-113868,-14273,29.38572389,-92.97429694,M-3 Sand,M3 Sand
-69905,-7133,28.49118444,-90.30541833,Lower Tex 6D,Text 6D
-123536,-17607,28.49118444,-90.30541833,Up Tex 6D/Low Tex 6D,Text 6D
-50313,-5175,28.25697444,-92.26544861,Ang B-1 Sand,Ang B-1 Sand
-50615,-5570,28.25697444,-92.26544861,Ang B-1 Sand,Ang B-1 Sand
-100729,-10229,28.39343611,-91.86541028,C-5,C-5 Sand
-90779,-9399,28.39326083,-91.86563556,C-6,C-6 Sand
-90779,-9400,28.39354083,-91.865195,C-3,C-3 Sand
-116251,-15151,28.39381667,-91.86506444,C-2 Sand,C-2 Sand
-125158,-17918,28.39965611,-91.85954972,4600',4600' Sand
-40811,-5060,29.69084333,-93.60095889,F-9 Sand,F-9 Sand
-40811,-5177,29.69082417,-93.60094472,E-8 Sand,E-8 Sand
-63847,-7063,29.69086389,-93.60095778,F-4 Sand,F-4 Sand
-46187,-4943,28.50918583,-92.43373111,C-50,C 50
-174079,-26354,28.50918583,-92.43373111,C-50,C 50
-47587,-5202,29.38322722,-92.9863775,M-2,M-2 Sand
-90215,-9328,29.38309778,-92.98629944,L-1 Sand,L-1 Sand
-53688,-5580,29.00363028,-90.15566556,7600' upper sand,7600' Sand
-116571,-15146,29.00376472,-90.15542611,7500' FB EE,7500' Sand
-57922,-5972,28.21539056,-92.43666111,H SAND,H Sand
-80525,-8200,28.21538889,-92.43666667,Ho Sand,Ho Sand
-50656,-5188,27.36334,-94.619355,BS-58B Sand,BS-58B Sand
-104175,-10554,27.36341528,-94.61942944,BS-58 Sand,BS-58A Sand / BS-58B Sand
-41859,-4835,28.74361889,-88.91493139,"Pliocene 12,000' Sand","Pliocene 12,000' Sand"
-52927,-5512,29.30015361,-94.00802556,Cris R,Cris R
-48488,-6031,29.69662472,-93.58519278,F-4 sand,F-4 Sand
-48488,-6032,29.69662528,-93.58519278,E-8 sand,E-8 Sand
-63848,-6560,29.69662,-93.58502667,G-10,G-10 Sand
-66229,-6808,29.69664167,-93.58510194,G-7 Sand,G-7 Sand
-75340,-8814,29.69664139,-93.58513528,G-4 Sand,G-4 Sand
-67035,-7065,29.69664139,-93.58513528,G-4 Sand,G-4 Sand
-130219,-18960,29.69662806,-93.5851875,E-6 Sand,E-8 Sand
-124344,-17769,29.69662528,-93.58519278,E-8 Sand,E-8 Sand
-43121,-4881,27.94554722,-93.06269833,UPL-2A,UPL 2A
-62124,-6201,27.94638889,-93.06124167,UPL-1A,UPL 1A
-51236,-5724,28.69829889,-93.06698278,H-3 Sand,H-3 Sand
-106680,-11317,28.70351917,-93.06660444,H-1 Upper,H-1 Upper
-118959,-16191,28.70235639,-93.06646194,H-2 Upper,H-2 Upper
-115446,-14845,28.70188944,-93.06647833,H-2 Lower,H-2 Lower
-73301,-7573,28.14991583,-91.37727722,"12,100' Sand","12,100' Sand"
-43520,-5107,28.06264722,-90.98388056,8200' Sand,8200' Sand
-96672,-9846,28.06227677,-90.98367985,8400' Sand,8400' Sand
-68846,-7060,29.05161667,-91.44835,P Sand,P Sand
-127274,-18276,29.05163333,-91.44835556,L-4 Sand,L- 4 Sand
-117934,-15751,29.05162028,-91.44834583,O Sand ,O Sand
-153893,-22934,29.05164083,-91.44842611,L--2 Sand,L-2 Sand
-46228,-5743,28.99795639,-90.25010694,D7 Sand,D7 Sand
-46228,-5744,28.99640056,-90.24869167,D2 Sand,D2 Sand
-105474,-10767,28.99674028,-90.24904917,D2A,D2A Sand
-99619,-10485,28.99674028,-90.24904917,D2A,D2A Sand
-110462,-12798,29.42875278,-88.57880861,4600' Sand,4600' Sand
-143222,-21431,29.42454722,-88.58121111,3900' Sand,3900' Sand
-50616,-5265,28.17501417,-92.68682472,Trim A Lower Sand,TAL
-162846,-24049,28.17498222,-92.68678028,TRIM A UPPER,TAU
-47306,-5296,29.46700111,-92.95494556,K-1 Sand,K-1 Sand
-121337,-16974,29.47426,-92.942065,L-3 Sand,L-3 Sand
-43119,-4944,28.50879167,-92.44198611,C-35L Sand ,C35 Lower
-99860,-10187,28.500555,-92.46215,C-30 RC Upper Sand,C30 Upper
-131562,-19108,28.50879056,-92.44199167,Lower C-30 Sand,C-30 Lower Sand
-52198,-5387,28.17966222,-92.68607778,HB-4 ,HB4
-166051,-24729,28.17923417,-92.68601167,HB-3 Sand,HB3
-173393,-26192,28.17966222,-92.68607778,HB-4,HB4
-61799,-6440,28.76864056,-89.24855083,P-3-5A Sand,P 3-5
-142001,-21107,28.77075,-89.24830556,P-3-5A FBA-5,P 3-5
-172510,-26114,28.77342139,-89.24930417,P-2-7 ,P 2-7
-175406,-26623,28.77550028,-89.24995167,P-2-1 FBA14,P 2-1
-51598,-6041,27.985025,-94.09707778,Upper BN Sand,Upper BN Sand
-109454,-12371,27.9852719,-94.0954945,Upper BN,Upper BN Sand
-113346,-13830,27.98519,-94.09545639,Upper BN,Upper BN Sand
-115211,-15515,27.98582306,-94.09729444,9000' Sand,9000' Sand
-51620,-5254,29.50237139,-93.28540028,M-2 Sand,M-2 Sand
-60972,-6347,29.50176194,-93.28642917,L-4 Sand,L-4 Sand
-111014,-13472,29.50043861,-93.28707917,I-1 Sand,I-1 Sand
-142599,-21322,29.5003229,-93.2870636,F-7 Sand,F-7 Sand
-113650,-14379,28.44405556,-88.27720278,M55,G 25
-43540,-5086,27.16981667,-90.26641,M20 DD/EEFF,DD Sand / EE Sand / FF Sand
-63648,-6496,29.13786,-93.26971,IP,IP SAND
-49211,-5197,28.17730556,-92.68293778,HB-4 Sand,HB-4 Sand
-109908,-12488,28.17597875,-92.68371489,Trim A Upper,TAU
-172367,-26008,28.17597889,-92.683715,TRIM A UPPER SAND,TAU
-171673,-25925,28.17730556,-92.68293778,HB-4 UPPER,HB-4 Sand
-54369,-5784,29.02720417,-90.17168917,7900' Sand,7900' Sand
-164200,-24302,29.02683028,-90.17177139,7175' FB D,7175' Sand
-48427,-5572,27.55455556,-92.43144444,O RA,O sand
-199238,-29470,27.55413806,-92.4323175,N1 Mass,N sand
-45786,-5131,28.97409833,-89.83362583,JR,JR
-71549,-7318,28.9740982,-89.8336258,JH ,JH
-115456,-14993,28.96211111,-89.84284972,IM Sand,IM
-166215,-24824,28.969675,-89.81959722,JB C2,JB
-48630,-5223,29.99336611,-88.00425611,M27 Sand,M27 Sand
-108572,-12146,28.94327361,-90.06755083,Lower NO J-9 Sand,Lower NO J-9 Sand
-48451,-6543,28.94225889,-90.06852722,OE J-9 Sand,OE 
-134869,-19954,28.93302111,-90.05514278,NK J-9 Sand,NK
-173940,-26397,28.94675889,-90.06252194,KF J-5,KF
-47549,-5634,27.35859889,-90.74348194,M21,M21A_10 / M21A_20 / M21B_40
-47386,-5444,28.91554444,-92.83811861,11000' Sand,11000' Sand
-46886,-5189,28.176015,-92.68448361,2000' Sand,2000'
-130264,-18845,28.17536111,-92.68482111,S-4 Sand,S4
-199645,-29359,28.176015,-92.68448361,2000' Sand ,2000' / S4
-46626,-5330,28.32248306,-94.05531639,Val H Sand,Val H Sand
-46548,-5205,28.98562056,-90.17674306,P2 Sand,P2 Sand
-115282,-14881,28.98050611,-90.17189111,O16,O16 Sand
-154157,-23032,28.98419444,-90.17733333,N8 Sand,N8 Sand
-47687,-5507,28.952465,-90.0226975,LA C-3 Sand,LA Sand
-47687,-5494,28.95266722,-90.02246861,KS C-1 Sand ,KS Sand
-132455,-19445,28.9561996,-90.02684746,LA C-3,LA Sand
-132455,-19446,28.95639526,-90.02661355,KS C-1,KS Sand
-48270,-5520,29.11849361,-88.39555,"Pleistocene Red ""A"" Sand","Pleistocene Red ""A"" Sand"
-52599,-5419,28.51837917,-92.43953611,A-60 Sand,A60
-88753,-9016,28.51786806,-92.44027778,A-40 Sand,A40
-131575,-19188,28.51752056,-92.44074861,A-30 Sand,A-30
-47689,-5703,29.20175472,-87.79822194,J-2 SAND,J-2 SAND
-48248,-5503,28.52092127,-92.60183723,C-1 Sand,C-1 Sand
-52459,-5609,28.184265,-92.78759194,G-5 Sand,G-5 Sand
-47848,-5120,29.30579167,-88.32464444,6000' Sand,6000' Sand
-98576,-10539,29.30546083,-88.32956083,J-2 Sand,J-2 Sand
-123520,-17414,29.30574222,-88.33198389,G Sand,G Sand
-48269,-5541,29.1256325,-88.40469333,"Pleistocene Red ""B"" Sand","Pleistocene Red ""B"" Sand"
-52738,-5433,28.75950556,-90.73200556,S LWR Sand,S1
-52738,-5442,28.76683111,-90.7333375,PL-10 Black Sand,Pliocene Black
-114632,-14440,28.76150889,-90.73237,Q Sand,Q2
-142760,-21417,28.762545,-90.733045,P-2,P2
-175900,-26760,28.764128,-90.733209,O Sand,O Sand
-47650,-5811,29.16091111,-94.26409889,Rob M,Rob M1
-62561,-6467,29.16091111,-94.26409889,Rob M,Rob M1
-77438,-7833,29.16091111,-94.26409889,Rob M,Rob M1
-78225,-7954,29.16091111,-94.26409889,Rob M,Rob M1
-58003,-5764,28.9497795,-89.8098679,LB Sand,LB
-58003,-5765,28.9497775,-89.80986028,KV Sand,KV
-106035,-11169,28.94982278,-89.80976083,LD Sand,LD Sand
-68040,-7145,28.44183889,-90.77899167,6000' Upper/Lower Sand,6000' Sand
-89835,-9168,28.45252194,-90.75592,6000' Upper/Lower Sand,6000' Sand
-47948,-5357,28.33411611,-91.53793333,7 Sand,7 Sand
-63732,-6524,28.5739469,-92.4514785,F Sand FB-CIII,F Sand
-114895,-14600,28.57412111,-92.45250306,D-1 Sand FB-NWI,D1 Sand
-124034,-17529,28.57418611,-92.45294194,D FB-NWI,D Sand
-144488,-21696,28.57422778,-92.45323056,D Sand Upper FB-NWI,D Upper Sand
-171796,-25999,28.57534778,-92.45790833,PLD 13,Pld13 Sand
-49751,-5670,28.60245694,-92.07928278,O,B-35
-158436,-23447,28.60245694,-92.07928278,O,B-35
-48410,-5227,29.46420833,-88.67073611,6900' Sand,6900' Sand
-108793,-11960,29.46524444,-88.67123056,6800' Sand,6800' Sand
-197892,-28996,29.47208278,-88.67467667,4900' Sand,4900' Sand
-50433,-5582,28.77307139,-91.24033361,Upper Grace Sand,Upper Grace Sand
-166465,-24880,28.77017778,-91.2392,LOWER GRACE,Lower Grace Sand
-72170,-7446,28.78663083,-90.42754583,O Sand,OSD
-53728,-5993,28.96362694,-90.03282917,NO B-10,NO Sand
-110037,-12544,28.96348194,-90.03209694,NE B-2 Sand,NE B-2 Sand
-63462,-6615,28.95772556,-90.03384389,NJ B-2,NJ Sand
-79405,-8422,28.9636421,-90.0328979,NG B-2,NG Sand
-50051,-5638,28.16982194,-91.72924444,Lentic 4,Lentic 4 Sand
-163027,-24173,28.17013389,-91.729105,L-1 Sand,L-1
-53809,-5693,28.95347389,-89.81466694,JS Sand,JS Sand
-53809,-5694,28.95340722,-89.81446833,JR Sand,JR Sand
-52319,-5583,30.00614194,-87.97556,M26 Sand,M26 Sand
-111887,-13490,29.41173694,-88.60137278,5200' Sand,5200 Sand
-174295,-26421,29.41186972,-88.60124306,5200' Sand,5200 Sand
-56138,-6058,27.33696111,-90.15448333,DD Sand,DD Sand
-51498,-5861,28.41415583,-90.06629389,C Lower Sand,C Lower
-110108,-12935,28.41354722,-90.07414028,C Lower,C Lower
-82151,-8362,29.518585,-93.28462,I-1,I-1
-71575,-7935,29.51857694,-93.28517056,I3,I-3
-51376,-5864,27.47517417,-92.85736083,N-1Sand,N-1 Sand
-105395,-11154,28.49222194,-89.00052194,11400,11400
-53168,-6154,29.21526733,-92.01036167,Big 2 Sand,Big 2 Sand
-53168,-6152,29.21526722,-92.01036167,Cib Carst A Sand,Cib Carst A Sand
-66110,-6774,28.77050389,-91.2454375,15500' Sand,15500' Sand
-111611,-13144,28.753475,-91.25951389,BA (UPR) Sand,BA Upper Sand
-166548,-24927,28.77033333,-91.24912222,BA-1 LOWER,BA Lower Sand
-51621,-5712,27.78527694,-92.01551611,CM-2,CM-2 Sand
-93472,-9958,27.78527694,-92.0155,CM-2 Sand,CM-2 Sand
-106776,-11252,30.16147389,-88.00111056,Norphlet,Norphlet
-166399,-25309,26.136405,-94.92359167,WM12, WM12
-55341,-5843,29.13687222,-91.89103056,2 RC Sand,2 Sand
-163824,-24181,29.136811,-91.891028,1 Sand Alt,1 Sand
-58612,-6096,28.77884778,-90.2201825,3800' Caprock Sand,3800' Caprock Sand
-131132,-19121,28.77884,-90.22018,3700' B Sand,3700' B Sand
-60812,-6384,27.222605,-90.96791,Amp6,Amp6
-54169,-5774,28.94547472,-90.16919167,RT,RT
-59367,-6033,28.94474306,-90.16993167,Q 8 Sand,Q-8
-87112,-9000,28.94379611,-90.17082306,P4 Sand,P-4
-56737,-6240,28.660595,-90.88608,6000' Sand,6000' Sand
-113055,-13784,28.66056306,-90.88609778,6000',6000' Sand
-56278,-5950,28.79275167,-89.28989972,P-4-2 Sand,P-4-2
-57842,-6198,29.07331306,-87.82501194,M-64,M-64
-68285,-6904,29.42456944,-93.0382725,Cib Op A,Cib Op A
-67760,-7992,28.21587056,-91.110395,Cris S Sand,Cris S
-164827,-24468,28.2161225,-91.10982889,Cris S,Cris S
-114619,-14495,26.10877778,-94.89146667,WM12 RA,WM12
-142186,-21652,26.12762194,-94.87849639,WM12 RA,WM12
-108913,-12216,29.601043,-93.307347,Cris R-1 Sand,Cris R-1 Sand
-57803,-6551,29.59921111,-93.30782389,Cris R 3,Cris R-3 Sand
-61759,-6847,29.63231972,-93.56566306,Chris R 2.1/2.2 ,Cris R 2.1 / Cris R 2.2
-190840,-28080,29.632,-93.5656,Cris R 1.0 Up/Mid/Lw,Cris R 1.0 Up/Mid/Lw
-58182,-6244,28.06463806,-90.98043333,8400' Sand,8400' Sand
-108301,-11666,28.06457806,-90.98132472,8000' Sand,8000' Sand
-60607,-6964,29.27391861,-94.34767,M-23,M-23
-112145,-13573,29.27399694,-94.34784111,M-22 sand,M-22
-113939,-14112,29.27407944,-94.34802278,M-20,M-20
-138055,-20372,29.27407944,-94.34802278,M-20 SAND,M20
-58989,-5965,29.16627,-89.51908167,D-7,D-7
-75203,-7655,29.16604944,-89.51899167,D-4,D-4
-121627,-17494,26.12529722,-94.90488056,WM12 RA,WM12
-114910,-14843,28.45542583,-89.00285583,4800 Upper & Lower Sands,4800'
-120840,-16725,28.45944389,-89.00946389,Lower 4200 Sand,4200'
-166090,-24710,28.45558444,-89.00320194,4200L/4800UL FB1,4200' / 4800'
-164264,-24618,28.45944389,-89.00946389,4200 FB1,4200'
-181507,-27648,28.45995861,-89.01036417,4000,4000'
-58329,-5968,28.70914278,-91.23720639,G-1 Sand,G-1 Sand
