SN_APD,H2S_DESIGNATION,H2S_ACTVTN_PLAN_TVD,GEO_MARKER_NAME,TOP_MD
-14290,Absent,,TP-15 Sand,8977
-14290,Absent,,Bul 1-6 Sand,9325
-14299,Absent,,4200 Sand,4923
-14299,Absent,,CP9B Sand,7523
-14299,Absent,,CP9C Sand,7641
-14299,Absent,,7000 Sand,7945
-14299,Absent,,7600 Sand,8452
-14299,Absent,,7650 Sand,8540
-14299,Absent,,CP11 Sand,8977
-14299,Absent,,8400 Sand,9259
-14299,Absent,,8600 Sand,9664
-14299,Absent,,8900A Sand,10085
-14299,Absent,,8900B Sand,10231
-14299,Absent,,8900C Sand,10395
-14299,Absent,,8900E Sand,10739
-14299,Absent,,10500 Sand,11104
-14299,Absent,,10700 Sand,11456
-14299,Absent,,10800 Sand,11731
-14299,Absent,,11200 Sand,12448
-14299,Absent,,11300 Sand,12855
-14299,Absent,,11500 Sand,13300
-14299,Absent,,D11A Upper Sand,14349
-14299,Absent,,D11A Lower Sand,14429
-14303,Absent,,Glob Mio,13300
-14321,Absent,,Pliocene,10767
-14321,Absent,,U. Miocene (800),16294
-14320,Absent,,2000' Sand,1325
-14320,Absent,,2500' Sand,2087
-14320,Absent,,3200' Sand,2918
-14320,Absent,,3400' Sand,3293
-14320,Absent,,3700' UT UPPER Sand,5183
-14320,Absent,,3700' UT LOWER Sand,5344
-14320,Absent,,3700' DT UPPER Sand,8266
-14320,Absent,,3700 DT LOWER Sand,8721
-14321,Absent,,Pleistocene,9092
-14321,Absent,,Top Salt,20474
-14321,Absent,,Base Salt,21855
-14321,Absent,,Mid Miocene (600),24035
-14321,Absent,,Mid Miocene (500),25475
-14321,Absent,,Mid Miocene (400),25975
-14321,Absent,,Mid Miocene (300),26533
-14321,Absent,,Mid Miocene (300 Reservoir),27506
-14321,Absent,,Mid Miocene (100 Reservoir),29233
-14321,Absent,,Lower Miocene (780),31138
-14322,Absent,,P38 Sand,5725
-14322,Absent,,P10 Sand,6448
-14322,Absent,,P8 Sand,7106
-15648,Absent,,9200 Sand,9359
-15648,Absent,,Un-named Sand 1_Top,9584
-15648,Absent,,Un-named Sand 2_Top,9664
-15648,Absent,,Lam Sand,11455
-15648,Absent,,Clean Diff Sand Top,13323
-15648,Absent,,Xtra Sand 1,14155
-15648,Absent,,Miocene ZOI #1 - Top,17369
-15672,Absent,,Top Salt,10505
-15672,Absent,,Base Salt,17917
-15672,Absent,,MPU,18510
-15672,Absent,,N Sand Top,20888
-15672,Absent,,N Sand Base,20921
-15672,Absent,,O Sand Top,21737
-15672,Absent,,O Sand Base,21859
-15683,Absent,,D1.5 Sand,9743
-15686,Absent,,Base of Salt,21140
-15686,Absent,,UMio300 (9.2Ma),21386
-15686,Absent,,UMio200 (9.5Ma),22763
-15672,Absent,,Graben Fault,22051
-15683,Absent,,D2 Sand,10452
-15683,Absent,,D3 Sand,10857
-15684,Absent,,Base of Salt,24591
-15684,Absent,,E1,27742
-15648,Absent,,Catinaster coalitus,17553
-15648,Absent,,M70 Sand TOS,17789
-15648,Absent,,M68 Sand TOS,17967
-15648,Absent,,Globrotalia robusta / Discoaster kugleri,18403
-15648,Absent,,M60 Sand TOS,18650
-15648,Absent,,M58 Sand TOS,18931
-15648,Absent,,Cyclicargolithus floridanus,19579
-15648,Absent,,Sphenolithus heteromorphus,20398
-15648,Absent,,M54 Sand TOS,20996
-15648,Absent,,M53 Sand TOS,21709
-15684,Absent,,E2,27958
-15684,Absent,,E3U,28070
-15684,Absent,,E3L,28244
-15672,Absent,,V Sand Top,22592
-15672,Absent,,V Sand Base,22945
-15672,Absent,,M54 Top,23073
-15672,Absent,,M54 Base,23264
-15672,Absent,,V4 Top,23616
-15672,Absent,,V4 Base,23680
-15672,Absent,,M20 CC Top,24824
-15672,Absent,,M20 CC Base,24890
-15672,Absent,,M20 DD Top,25043
-15672,Absent,,M20 DD Base,25159
-15672,Absent,,M20 EE Top,25259
-15672,Absent,,M20 EE Base,25312
-15672,Absent,,M20 FF Top,25346
-15672,Absent,,M20 FF Base,25532
-15672,Absent,,M20 GG Top,25582
-15672,Absent,,M20 GG Base,25593
-15683,Absent,,B-10 Sand,7724
-15684,Absent,,PA0U,28478
-15684,Absent,,PA0L,28641
-15684,Absent,,PA1,29274
-15684,Absent,,PA2U,29412
-15684,Absent,,PA2L,29897
-16983,Absent,,Top of Salt,6896
-16983,Absent,,Base of Salt,21543
-16803,Absent,,M14A,23269
-16803,Absent,,M14B,23370
-16803,Absent,,M14C,24040
-16803,Absent,,M14D,24187
-16803,Absent,,M15A,25362
-16803,Absent,,M15B,25525
-16803,Absent,,M16,25899
-16848,Absent,,none,0
-16845,Absent,,Wilcox,30406
-16862,Absent,,Frio FR18 SAND,10456
-16862,Absent,,Frio FR20 SAND,10570
-16862,Absent,,Frio FR22 SAND,10755
-16862,Absent,,Frio FR24 SAND,11068
-16862,Absent,,Frio FR26 SAND,11196
-16862,Absent,,BIG MAC TOP,8863
-16862,Absent,,Frio FR30 SAND,11441
-16862,Absent,,VJC10,13710
-16862,Absent,,WM10,17156
-16862,Absent,,Wilcox WM12 SAND,17309
-16979,Absent,,OR43,19370
-16826,Known,25000.0,Water Bottom,7066
-16826,Known,25000.0,Base Miocene,22027
-16826,Known,25000.0,Top Cretaceous,22487
-16826,Known,25000.0,Top Sligo,25627
-16826,Known,25000.0,Base Knowles / Top Cotton Valley,26207
-16826,Known,25000.0,Haynesville,26817
-16826,Known,25000.0,Basal Smackover Lime,27247
-16826,Known,25000.0,Top Norphlet,27417
-16826,Known,25000.0,Base Norphlet,28044
-16826,Known,25000.0,Top Salt,28332
-16823,Absent,,Top of Salt,6896
-16823,Absent,,Base of Salt,21543
-16823,Absent,,M13,22300
-16823,Absent,,M14,22962
-16823,Absent,,M14A/B,23126
-16823,Absent,,M14C,23653
-16823,Absent,,M15A,25362
-16823,Absent,,M15B,25525
-16823,Absent,,M16,25899
-16983,Absent,,M13,22300
-16983,Absent,,M14,22962
-16983,Absent,,M14A/B,23126
-16983,Absent,,M14C,23653
-16983,Absent,,M15B,25525
-16983,Absent,,M16,25899
-16986,Absent,,Top of Salt,8107
-16986,Absent,,Base of Salt,27870
-16986,Absent,,Yegua,30510
-16986,Absent,,Wilcox,32130
-17116,Absent,,FRIO FR12 SAND,15382
-17116,Absent,,FRIO FR16 SAND,16097
-17116,Absent,,FRIO FR22 SAND ,16503
-17114,Absent,,Mudline,6351
-17116,Absent,,FRIO FR10 SAND,14502
-17149,Absent,0.0,A1,6769
-17149,Absent,0.0,A2,7134
-17149,Absent,0.0,B,8389
-17149,Absent,0.0,B1,8504
-17149,Absent,0.0,B Misc 1,8609
-17149,Absent,0.0,B Misc 2,8884
-17123,Absent,,9200' Sand,9354
-17123,Absent,,LamSand,11190
-17123,Absent,,Clean_Diff_Sand_Top,12655
-17123,Absent,,Xtra_Sand,13186
-17123,Absent,,PS50_Sd_T,15500
-17123,Absent,,Pliocene_Gas_Sd_T,15975
-17123,Absent,,Sand_T,16190
-17123,Absent,,M72_Sd_T,16375
-17123,Absent,,M71_Sd_T,16638
-17123,Absent,,M70_Sd_T,16818
-17123,Absent,,M68_Sd_T,17063
-17123,Absent,,M67_Sd_T,17217
-17123,Absent,,M66_Sd_T,17341
-17123,Absent,,Miocene Sand_T,17534
-17123,Absent,,M60_Sd_T,17895
-17123,Absent,,M58_Sd_T,18142
-17123,Absent,,PZ_T,18319
-17123,Absent,,M57W_Sd_T,18617
-17123,Absent,,M55_Lam_T,19042
-17123,Absent,,M55_Sd_T,19112
-17123,Absent,,M55_Sd_Lower_T,19361
-17123,Absent,,M54_Sd_T,19473
-17123,Absent,,M54_Lam_T,19750
-17123,Absent,,M53_Sd_T,19853
-17149,Absent,0.0,B2,8973
-17149,Absent,0.0,Above C,9329
-17149,Absent,0.0,C1,9417
-17149,Absent,0.0,C3 Margin,9688
-17149,Absent,0.0,C_misc 1,10273
-17149,Absent,0.0,C_misc 2,10487
-17149,Absent,0.0,Salt,12103
-17149,Absent,0.0,W3,24190
-17179,Absent,,BOS,19192
-17179,Absent,,CM2 (Top),19797
-17179,Absent,,Cm2 (Base),19899
-17180,Absent,,Top of Shallow Sand,4805
-17180,Absent,,Base of Shallow Sand,4943
-17180,Absent,,Top of Salt,7383
-17167,Absent,,FR10,14675
-17167,Absent,,FR12,15384
-17167,Absent,,FR16,16139
-17167,Absent,,FR22,16553
-17180,Absent,,Base of Salt,22059
-17180,Absent,,Top Flying Dutchman,24187
-17180,Absent,,Base Flying Dutchman,24340
-17180,Absent,,Base Cmio E,25157
-17180,Absent,,Top Cmio 30,26588
-17180,Absent,,Base Cmio 30,26748
-17180,Absent,,Top Cmio E,26762
-17180,Absent,,Base Gff OS,28345
-17180,Absent,,Top Gff OS,28598
-17180,Absent,,Top Gff 10,28713
-17179,Absent,,TOS,17893
-17180,Absent,,Base Gff 10,28973
-17180,Absent,,Top Gff 30,29253
-17180,Absent,,Base Gff 30,29353
-17180,Absent,,Top Gff 40,29603
-17180,Absent,,Base Gff 40,29843
-17180,Absent,,Top Gff 50,29963
-17180,Absent,,Base Gff 50,30013
-17180,Absent,,Top Sh 20,30823
-17180,Absent,,Base Sh 20,30893
-17180,Absent,,Top Sh 30,31033
-17180,Absent,,Base Sh 30,31093
-17234,Absent,,NPM4 SAND,19599
-17192,Absent,,FR10,14675
-17192,Absent,,FR12,15384
-17192,Absent,,FR16,16139
-17192,Absent,,FR22,16553
-17196,Absent,,Mudline,6351
-17234,Absent,,UPPER WILCOX PAY SAND,27248
-17253,Absent,,JB Sand,10815
-17253,Absent,,JS Sand ,11838
-17201,Absent,,Cris I,19950
-17260,Absent,,Top of Shallow Sand,4805
-17260,Absent,,Base of Shallow Sand,4943
-17234,Absent,,BASE HU5,28965
-17197,Known,24923.0,Water Bottom,6637
-17197,Known,24923.0,Base_Miocene,21723
-17197,Known,24923.0,Top Cretaceous,22158
-17197,Known,24923.0,Sligo,24429
-17197,Known,24923.0,Top CVBRS,25517
-17197,Known,24923.0,Haynesville,26042
-17197,Known,24923.0,Basal SMKV Lime,26423
-17197,Known,24923.0,Norphlet,26651
-17197,Known,24923.0,Top SALT,28012
-17260,Absent,,Top of Salt,7383
-17260,Absent,,Base of Salt,22059
-17260,Absent,,Top Flying Dutchman,24187
-17260,Absent,,Base Flying Dutchman,24340
-17260,Absent,,Base Cmio E,25157
-17260,Absent,,Top Cmio 30,26588
-17260,Absent,,Base Cmio 30,26748
-17260,Absent,,Top Cmio E,26762
-17260,Absent,,Base Gff OS,28345
-17260,Absent,,Top Gff OS,28598
-17284,Absent,,B,8107
-17284,Absent,,C1,8563
-17284,Absent,,D1,10492
-17284,Absent,,D BRIGHT,10677
-17284,Absent,,D8,10947
-17284,Absent,,E0,11387
-17284,Absent,,F,12312
-17284,Absent,,G0.2,13417
-17284,Absent,,G1,13587
-17284,Absent,,G6,14142
-17284,Absent,,H1,14482
-17284,Absent,,I1,14922
-17284,Absent,,I2,15297
-17284,Absent,,J0,15632
-17284,Absent,,J1,15872
-17284,Absent,,K1,16357
-17284,Absent,,K2.5,16742
-17284,Absent,,YELLOW (N/O),17322
-17286,Absent,,E-2 Sand,8773
-17286,Absent,,E-3 Sand,9000
-17286,Absent,,E-9 Sand,9888
-17286,Absent,,F-10 Sand,11649
-17297,Absent,0.0,B2,8973
-17297,Absent,0.0,Above C,9329
-17297,Absent,0.0,C1,9417
-17295,Absent,0.0,A1,6769
-17295,Absent,0.0,A2,7134
-17295,Absent,0.0,B,8389
-17295,Absent,0.0,B1,8504
-17297,Absent,0.0,C3 Margin,9688
-17297,Absent,0.0,C_misc 1,10273
-17295,Absent,0.0,B Misc 1,8609
-17295,Absent,0.0,B Misc 2,8884
-17295,Absent,0.0,B2,8973
-12575,Absent,,Oligocene,24523
-11417,Absent,,JB-1,9747
-11417,Absent,,JL,10462
-11417,Absent,,JS,10859
-12584,Absent,,Mio 1,14324
-12578,Absent,,Ursa Blue,5203
-11417,Absent,,KM,11763
-11417,Absent,,KN,11841
-12578,Absent,,Ursa Green,6493
-12578,Absent,,Purple,8424
-12567,Absent,,Top of Salt,9710
-12567,Absent,,Base of Salt,12343
-12567,Absent,,Lower Pliocene,16223
-12568,Known,,E2A,15421
-12568,Known,,F4,16594
-12567,Absent,,Pliocene B,16793
-12567,Absent,,Lower Pliocene C,17053
-12568,Known,,F6,16943
-12568,Known,,G1,17958
-12567,Absent,,Upper Miocene,18483
-12567,Absent,,Oligocene,23583
-12568,Known,,G2,18385
-12568,Known,,G3,18495
-12567,Absent,,Eocene,25303
-12567,Absent,,Upper Wilcox A,26993
-12568,Known,,G4,18971
-12568,Known,,H2,19284
-12567,Absent,,Lower Wilcox A,27923
-12578,Absent,,M55 F12,20725
-12584,Absent,,Mio 2,15391
-12586,Absent,,A-1,5620
-12578,Absent,,M54 K6,23118
-12578,Absent,,N2 Sand,24625
-12575,Absent,,Wilcox 1,25802
-12575,Absent,,Wilcox 2,26645
-12583,Absent,,M40,12699
-12583,Absent,,M50,12840
-12583,Absent,,M60,13126
-12588,Absent,,B-6B Sand,12595
-12589,Absent,,Base of Salt,20245
-12588,Absent,,B-7 Sand,12790
-12588,Absent,,B-8 Sand,12987
-12590,Absent,,PS50,6628
-12590,Absent,,PS50A,6718
-12590,Absent,,PS50B,6820
-12590,Absent,,Mass Transport Complex,7509
-12590,Absent,,P60,8060
-12590,Absent,,Fault,8300
-12590,Absent,,P50,8865
-12590,Absent,,P30,9163
-12590,Absent,,M120,9535
-12590,Absent,,M108,9727
-12590,Absent,,M84,11570
-12590,Absent,,K0,11868
-12590,Absent,,K1,12427
-12590,Absent,,A1,12766
-12590,Absent,,A1b,12882
-12590,Absent,,A2,12943
-12590,Absent,,M70,13194
-12589,Absent,,Top of Salt,5274
-12589,Absent,,M15B,26820
-12593,Absent,,Top of Salt,8536
-12593,Absent,,Base of Salt,13686
-12593,Absent,,Pink 4.3 Sand,20181
-12593,Absent,,Pink 5.0 Sand,21085
-12593,Absent,,Pink 6.5L Sand,21785
-12593,Absent,,Pink 6.5LL Sand,22235
-12593,Absent,,BH8,22686
-12599,Absent,,4000,13260
-12599,Absent,,4600,16293
-12599,Absent,,4800,18252
-12050,Absent,,Top of Salt,8421
-12603,Absent,,H-10.2 Low Prob. Water Sand,7558
-12603,Absent,,H-11.3 Porb. Water Sand,8252
-12603,Absent,,B-5 Water Sand,10655
-12603,Absent,,Top of Salt,13390
-12603,Absent,,Base of Salt,16757
-12603,Absent,,Calabrian-1,17569
-12603,Absent,,Piacenzian-2,18627
-12603,Absent,,Piacenzian-1,18820
-12640,Absent,0.0,Top Gopher,25961
-12604,Absent,,3800' Sand ,7157
-12604,Absent,,4500' Sand,9200
-12605,Known,,7800' Sand,7376
-12616,Absent,,Cris I,18384
-12640,Absent,0.0,Top Viking,26279
-12640,Absent,0.0,Top Midway Sands,26880
-12640,Absent,0.0,Base Midway Sands,27475
-12640,Absent,0.0,Top NPM,29043
-12640,Absent,0.0,Base NPM,29888
-12647,Absent,,Top of Salt,12020
-12644,Absent,,Top of Salt,10266
-12644,Absent,,Base of Salt,17611
-12647,Absent,,Base of Salt,17318
-12641,Absent,,M-4 Sand,11405
-12644,Absent,,Pliocene 1,17661
-12644,Absent,,Pliocene 2,19206
-12641,Absent,,M-6 Sand,11656
-12641,Absent,,M-7 Sand,12157
-12644,Absent,,Pliocene 3,19721
-12644,Absent,,Miocene,20751
-12660,Absent,,U. Uvigerina,6706
-12660,Absent,,Uvigerina,6921
-12663,Absent,,Top of Salt,9714
-12647,Absent,,Sand AA,17447
-12647,Absent,,Sand B,18137
-12647,Absent,,Sand C,18524
-12647,Absent,,Sand C Base,19387
-12647,Absent,,Sand D,20109
-12663,Absent,,Base of Salt,14964
-12663,Absent,,Red B  Sand,23153
-12663,Absent,,Green B Sand,24778
-12663,Absent,,Blue E Sand,27531
-12663,Absent,,Orange G Sand ,29035
-12663,Absent,,Orange O Sand,29477
-12663,Absent,,Orange P Sand,29599
-12664,Absent,,PS50,6628
-12664,Absent,,PS50A,6718
-12664,Absent,,PS50B,6820
-12664,Absent,,Mass Transport Complex,7509
-12664,Absent,,P60,8060
-12664,Absent,,Fault,8300
-12664,Absent,,P50,8865
-12664,Absent,,P30,9163
-12664,Absent,,M120,9535
-12664,Absent,,M108,9727
-12664,Absent,,M84,11570
-12664,Absent,,K0,11868
-12664,Absent,,K1,12427
-12664,Absent,,A1,12766
-12664,Absent,,A1b,12882
-12664,Absent,,A2,12943
-12664,Absent,,M70,13194
-12729,Absent,,Top Salt,8335
-12729,Absent,,Base Salt,19418
-12729,Absent,,Top Miocene,20822
-12699,Known,,Cotton Valley Shale,16687
-12699,Known,,Norphlet,22687
-12699,Known,,Louann Salt,23317
-12729,Absent,,Top Oligocene,25580
-12763,Absent,,GA4 Upper Sand,9415
-12706,Absent,,"18,000' Sand",18440
-12759,Absent,,GA-1 Sand,12914
-12759,Absent,,GA-2 Sand,13115
-12759,Absent,,GA-3 Sand,13314
-12746,Absent,,NK Sand,12059
-12746,Absent,,OC Sand,13296
-12746,Absent,,OE Sand,13761
-12755,Absent,, H-5 Sand,11346
-12729,Absent,,Top Wilcox 1,27444
-12729,Absent,,Top Wilcox 2,28245
-12728,Known,6925.0,J-6 Sand,11448
-15303,Absent,,J-7 Sand,12154
-15659,Absent,,B-4.5 Sand,16021
-15681,Absent,,H-17 Sand,10042
-15669,Absent,,GA 15 Sand,15953
-15635,Absent,,B-10 Sand,7724
-15635,Absent,,D1.5 Sand,9743
-15635,Absent,,D2 Sand,10452
-15635,Absent,,D3 Sand,10857
-15644,Absent,,4200 Sand,4307
-15644,Absent,,5300 Sand,4785
-15644,Absent,,CP8 Sand,6002
-15644,Absent,,7700 Sand,7765
-15644,Absent,,8750 Sand,8744
-15644,Absent,,9000 Sand,9232
-15681,Absent,,I-3 Sand,10308
-15681,Absent,,J-6 Sand,12113
-15681,Absent,,J-7 Sand,12239
-15649,Absent,,Brown L3U  Sand,0
-15649,Absent,,Top of Salt,8036
-15649,Absent,,Base of Salt,11902
-15649,Absent,,Pink 4.3 Sand,19205
-15649,Absent,,Pink 5.0 Sand,20345
-15649,Absent,,Pink 6.5  Sand,21100
-15649,Absent,,Brown L4 Sand,23166
-15650,Absent,,TOA,8769
-15650,Absent,,T4B,11973
-15659,Absent,,B-4 Sand,15429
-15740,Absent,,M55 Sand,16618
-15769,Absent,,Wilcox 1,24974
-15769,Absent,,Wilcox 2,25705
-15713,Absent,,F-30 Sand,9164
-15713,Absent,,H-30 Sand,11533
-15740,Absent,,M56 Sand,15874
-15775,Absent,,Middle Miocene,17596
-15748,Absent,,I-3 Sand,10308
-15748,Absent,,J-6 Sand,12113
-15745,Absent,,M3_SB,20783
-15745,Absent,,MMU,21239
-15745,Absent,,M6_SB,21876
-15748,Absent,,J-7 Sand,12239
-15753,Absent,,Mudline,4330
-15745,Absent,,Top_M7M,22689
-15745,Absent,,Base_M7M,22826
-15753,Absent,,Top of Salt,7330
-15753,Absent,,Bottom of Salt,25658
-16269,Absent,,Sand 16065',16065
-16269,Absent,,Sand 17005',17005
-16269,Absent,,Sand 18296',18296
-16269,Absent,,Red A,20983
-16269,Absent,,Red B,22830
-16269,Absent,,Green A,24216
-16269,Absent,,Green B,24391
-16269,Absent,,Green C,24584
-16269,Absent,,Green D,24885
-16269,Absent,,Green E,25301
-16269,Absent,,Green F,25400
-16269,Absent,,Blue A,26154
-16269,Absent,,Blue C,26657
-16269,Absent,,Blue E,26847
-16306,Absent,,HORIZON B,5678
-16306,Absent,,BLUE UNIT,6653
-16306,Absent,,UPPER ORANGE UNIT,6891
-16306,Absent,,LOWER ORANGE UNIT,7518
-16306,Absent,,MAGENTA UNIT,7979
-16272,Absent,,7600 M Sand,10523
-16272,Absent,,7800 Sand,10960
-16272,Absent,,8200 Sand,11950
-16272,Absent,,8300 Sand,12486
-16272,Absent,,8600 Sand,13054
-16272,Absent,,8700 Sand,13120
-16272,Absent,,8750 Sand,13310
-16272,Absent,,8900 Sand,13556
-16272,Absent,,9000 U Sand,13660
-16272,Absent,,9000 L Sand,13727
-16281,Absent,,Pliocene,3954
-16281,Absent,,Amaurolithus tricorniculatus,5155
-16281,Absent,,Textularia mexicana,5181
-16281,Absent,,Dictyococcites antarcticus,5587
-16281,Absent,,Globigerinoides mitra,5680
-16281,Absent,,Discoaster A                            ,6017
-16281,Absent,,P10 Sand,6517
-16281,Absent,,P8 Sand,7103
-16281,Absent,,Globoquadrina dehiscens                 ,7355
-16281,Absent,,Reticulofenestra rotaria                ,8212
-16281,Absent,,Discoaster C,8651
-16281,Absent,,Discoaster calcaris                     ,9104
-16281,Absent,,Catinaster mexicanus                    ,9506
-16281,Absent,,M83A,9896
-16306,Absent,,SALT,11133
-16306,Absent,,STRINGER SAND ZONE 2,20836
-16306,Absent,,FAULT,21836
-16306,Absent,,STRINGER SAND ZONE 1,23237
-16306,Absent,,FAULT_,25639
-16306,Absent,,GLORIA-GOPHER SAND,25640
-16306,Absent,,VIKING-MIDWAY SAND,28854
-16306,Absent,,NMP SAND,33167
-16307,Unknown,35085.0,CALA230,14406
-16307,Unknown,35085.0,Main Fault,14665
-16307,Unknown,35085.0,PIA200,17124
-16307,Unknown,35085.0,ZA295,18825
-16307,Unknown,35085.0,ZA100,20179
-16307,Unknown,35085.0,ME200,20715
-16307,Unknown,35085.0,Salt Weld,24783
-16307,Unknown,35085.0,Top Oligocene (AQ100),27522
-16307,Unknown,35085.0,Wilcox 1 (YP800),29338
-16307,Unknown,35085.0,Wilcox 2 (TH400),30637
-16307,Unknown,35085.0,Wilcox 3 (TH100),32466
-16307,Unknown,35085.0,Wilcox 4 (SEL100),34185
-16307,Unknown,35085.0,Top Cretaceous (MA600),35945
-16311,Absent,,Big Hum,17023
-16311,Absent,,Chris I,17360
-16323,Absent,,Top of Salt,8439
-16323,Absent,,Base of Salt,11446
-16323,Absent,,F-6 Sand,14261
-16323,Absent,,F-7 Sand,14691
-16323,Absent,,H-9 Sand,16051
-16368,Absent,,HORIZON B,5678
-16368,Absent,,BLUE UNIT,6653
-16368,Absent,,UPPER ORANGE UNIT,6891
-16368,Absent,,LOWER ORANGE UNIT,7518
-16331,Absent,,Top of Salt,8398
-16331,Absent,,Base of Salt,19821
-16331,Absent,,Miocene Sand,21160
-16331,Absent,,Lower Miocene,23029
-16331,Absent,,Oligocene,25564
-16331,Absent,,Eocene,27245
-16331,Absent,,Wilcox 1,27766
-16331,Absent,,Wilcox 2,28871
-16351,Absent,,Top of Salt,9448
-16351,Absent,,Base of Salt,19956
-16351,Absent,,Miocene,21051
-16351,Absent,,Oligocene,25441
-16351,Absent,,Wilcox 1,27160
-16351,Absent,,Wilcox 2,27920
-16368,Absent,,MAGENTA UNIT,7979
-16333,Absent,,Top of Salt,11954
-16333,Absent,,Base of Salt,19457
-16333,Absent,,Rubble Zone,19564
-16333,Absent,,M13B,21609
-16333,Absent,,M13C,21917
-16333,Absent,,M14A,22099
-16333,Absent,,M14B,22670
-16333,Absent,,M14C,23034
-16333,Absent,,M15A,23513
-16333,Absent,,M17A,24111
-16333,Absent,,M17B,24415
-16333,Absent,,M18A,24563
-16368,Absent,,HORIZON A,4969
-16368,Absent,,SALT,11113
-16368,Absent,,STRINGER SAND ZONE 2,20836
-16368,Absent,,FAULT,21836
-16368,Absent,,STRINGER SAND ZONE 1,23237
-16368,Absent,,FAULT_,25639
-16368,Absent,,GLORIA-GOPHER SAND,25640
-16368,Absent,,VIKING-MIDWAY SAND,28854
-12186,Absent,,Pleistocene,5892
-12186,Absent,,Top of Salt,12292
-12186,Absent,,Base of Salt - Upper Miocene,16112
-12186,Absent,,Top of Middle Miocene,17692
-12186,Absent,,Top of Lower Miocene,23157
-12186,Absent,,Top of Oligocene,26492
-12188,Absent,,M56L,18115
-12188,Absent,,M55,18784
-12205,Absent,,URSA Blue TOP,5375
-12205,Absent,,URSA Blue Base,6119
-12216,Absent,,Base of Salt,26500
-12216,Absent,,Wilcox D Sand,30875
-12205,Absent,,URSA Green Top,6473
-12205,Absent,,URSA Green Base,7498
-12205,Absent,,M54 K2,24659
-12205,Absent,,M54 K4,25054
-12205,Absent,,N2 ,26222
-12205,Absent,,N1 Sand,26322
-12215,Absent,,BIG A-1,14210
-12215,Absent,,BIG A-2,14410
-12215,Absent,,BIG A-3,14610
-12216,Absent,,Wilcox E Sand,31451
-12218,Absent,,R1 ,24540
-12216,Absent,,Top of Salt,6657
-12218,Absent,,R2C (Bottom),25187
-12218,Absent,,Mio SD1,25816
-12218,Absent,,Mio SD2,26027
-12218,Absent,,U SD,26274
-12217,Absent,,Pleistocene,5892
-12217,Absent,,Top of Salt,12222
-12217,Absent,,Base of Salt - Upper Miocene,16112
-12217,Absent,,Top of Middle Miocene,17692
-12217,Absent,,Top of Lower Miocene,23157
-12217,Absent,,Top of Oliocene,26492
-12326,Absent,,6300' SAND,6101
-12326,Absent,,8300' SAND,8090
-12326,Absent,,9200' SAND,9156
-12375,Absent,,PS50,6628
-12375,Absent,,PS50A,6718
-12375,Absent,,PS50B,6820
-12267,Absent,,Tex W3,12500
-12278,Absent,,7300' Sand,7795
-12143,Known,,C-5 Sand,11692
-12267,Absent,,Tex W5,13370
-12273,Absent,,Tex W Sands,10500
-12285,Absent,,BF-2,7949
-12375,Absent,,Mass Transport Complex,7509
-12375,Absent,,P60,8060
-12375,Absent,,Fault,8300
-12375,Absent,,P50,8865
-12375,Absent,,P30,9163
-12375,Absent,,M120,9535
-12375,Absent,,M108,9727
-12375,Absent,,M84,11570
-12375,Absent,,K0,11868
-12375,Absent,,K1,12427
-12375,Absent,,A1,12766
-12375,Absent,,A1b,12882
-12375,Absent,,A2,12943
-12375,Absent,,M70,13194
-12380,Absent,,H Selli Sand Interval,15718
-12380,Absent,,C Mac Water Sand,18944
-12380,Absent,,D Browrie Water Sand,19495
-12380,Absent,,D Pentarad Water Sand,20794
-12380,Absent,,D Surculus Water Sand,22656
-12380,Absent,,MB1,24084
-12380,Absent,,MB1 Base,24247
-12380,Absent,,MB2,24442
-12380,Absent,,MB2 Base,24593
-12741,Absent,,Glob Atl 1,14632
-12032,Absent,,Bul 1-10 Sand,11504
-15684,Absent,,PA3,30325
-15684,Absent,,TD,31377
-15685,Absent,,Top of Salt,8156
-15685,Absent,,Base of Salt,13160
-15685,Absent,,P2 Sand,25809
-15685,Absent,,Q Sand,26700
-15685,Absent,,Q14 Sand,27002
-15685,Absent,,U4 Sand,29092
-15685,Absent,,U8 Sand,29521
-15686,Absent,,Top of Salt,10038
-15686,Absent,,MMio500 (13.5Ma),24090
-15686,Absent,,Top Lower Miocene (15.8Ma),25561
-15687,Absent,,M56 Sand,15874
-15687,Absent,,M55 Sand,16618
-15752,Absent,,T0C,10757
-15752,Absent,,T1B,11187
-15752,Absent,,T3A,12692
-15689,Absent,,Lentic 1-3 Channel,9266
-15728,Absent,,Top Plio Sand,20650
-15728,Absent,,Top M1_Sand,21548
-15728,Absent,,Top M2a Sand,22589
-15728,Absent,,Top M2L Sand,23448
-15728,Absent,,Top M3U Sand,23819
-15728,Absent,,Top M3L Sand,24370
-15728,Absent,,Top M4/M5 Sands,25370
-15788,Absent,,I-3 Sand,10308
-15764,Absent,,Base of Salt,24591
-15764,Absent,,E1,27742
-15788,Absent,,J-6 Sand,12113
