SN_APD,DRIVE_SIZE,DRIVE_DEPTH,Y_COORD_LOC,X_COORD_LOC,N_S_CODE,N_S_DISTANCE,E_W_CODE,E_W_DISTANCE,LATITUDE,LONGITUDE,SN_BOREHOLE_FK
-9357,36.0,6420.0,10173876.901678,1076544.361557,S,4597,E,576,28.02474444,-88.74822222,
-11189,26.0,359.0,-50269.397746,2142497.717426,S,3639,W,2098,28.52768361,-90.88970528,
-11189,26.0,359.0,-47401.995377,2142376.002312,S,6506,W,1976,28.53556913,-90.89004967,
-11217,30.0,356.0,528181.003141,3649491.822852,N,2459,E,544,29.18570056,-93.82865278,
-11217,30.0,356.0,529554.979543,3647086.845385,N,1085,E,2949,29.18976806,-93.83599278,
-11268,26.0,450.0,116315.914135,2365757.36617,N,3256,W,1629,28.98149492,-90.18950204,
-11269,36.0,6194.0,9857559.054901,2335725.966905,S,5079,W,7246,27.14912694,-90.86143194,
-11268,26.0,450.0,118819.96945,2364417.012424,N,752,W,289,28.98841722,-90.19361556,
-11269,36.0,6194.0,9857559.054901,2335725.966905,S,5079,W,7246,27.14912694,-90.86143194,
-11270,20.0,517.0,216702.027158,2849215.894646,S,1730,W,3156,29.23543833,-88.67067917,
-11270,20.0,517.0,216393.96081,2851170.013034,S,1422,W,5110,29.23446638,-88.66457688,
-11331,36.0,4329.0,10170009.976359,942768.994455,S,730,E,7631,28.00821056,-89.16254694,
-11347,30.0,680.0,-206124.895761,1709515.344732,N,7176,W,3101,28.09679111,-92.23385139,
-11291,24.0,586.0,236185.488915,2769831.494536,S,2355,W,1731,29.29384111,-88.91821833,
-11291,24.0,586.0,237503.0514,2769088.014827,S,3673,W,988,29.29750667,-88.92046306,
-11303,36.0,5672.0,9834350.913319,2357958.946913,N,2289,E,2201,27.0842475,-90.7943425,
-11303,36.0,5672.0,9834350.913319,2357958.946913,N,2289,E,2201,27.0842475,-90.7943425,
-11331,36.0,4329.0,10173845.979618,948826.978413,S,4566,E,1573,28.0190525,-89.14398833,
-11347,30.0,680.0,-205496.835725,1709479.331903,N,6548,W,3065,28.09851694,-92.23397833,
-11460,36.0,5589.0,9780897.973457,2448229.967188,S,7618,E,6970,26.93265556,-90.520285,
-11460,36.0,5589.0,9780897.973457,2448229.967188,S,7618,E,6970,26.93265556,-90.520285,
-11662,22.0,350.0,139930.32364,1963130.677906,S,525,E,6825,29.05140162,-91.44871275,
-11663,36.0,6194.0,9857559.054901,2335725.966905,S,5079,W,7246,27.14912694,-90.86143194,
-11662,22.0,350.0,142374.935576,1963545.674848,S,2970,E,6410,29.05812528,-91.44742167,
-11466,36.0,7205.0,9554148.618306,2267331.696275,S,2629,W,2212,26.31761861,-91.08571694,
-11476,36.0,8212.0,9485444.915929,1017678.969381,N,2715,W,3919,26.12879694,-94.89846194,
-11663,36.0,6194.0,9857457.120168,2335729.688244,S,4977,W,7250,27.14884644,-90.86142584,
-11513,36.0,4039.0,9976275.822857,2308564.107661,N,2924,E,4076,27.47686111,-90.93890278,
-11513,36.0,4039.0,9977480.111871,2312025.489907,N,1720,E,615,27.48001448,-90.9281688,
-11664,36.0,440.0,-33279.906334,2176617.006469,S,6667,W,5017,28.57399139,-90.78323167,
-11664,36.0,440.0,-33280.042219,2176618.246442,S,6666,W,5018,28.573991,-90.78322781,
-11703,36.0,3532.0,10001767.040451,2115396.986249,S,6727,E,7163,27.55453306,-91.53366333,
-11703,36.0,3532.0,10000314.989991,2114106.934441,S,5275,W,7387,27.55058056,-91.53769778,
-11709,36.0,176.0,139492.437983,2388807.094161,N,1769,W,3579,29.04457222,-90.11665444,
-11709,36.0,176.0,141385.004852,2385043.730681,S,7055,E,184,29.04988571,-90.12836784,
-11720,36.0,6194.0,9857553.017977,2335632.451593,S,5073,W,7152,27.14911472,-90.86171972,
-11720,36.0,6194.0,9857558.10361,2335727.970769,S,5078,W,7248,27.14912423,-90.86142583,
-9447,36.0,5796.0,10255587.992417,1071792.240479,S,7108,E,5328,28.24928361,-88.76663333,
-9447,36.0,5796.0,10251300.995088,1069420.977744,S,2821,E,7699,28.23739806,-88.7738025,
-9448,36.0,3775.0,10034481.66757,2466982.637565,S,7762,E,4057,27.62878389,-90.44686972,
-9448,36.0,3775.0,10033192.0,2468850.0,S,6472,E,2190,27.62513231,-90.44118889,
-9533,36.0,7310.0,9473320.008872,1952539.958834,S,1000,W,4220,26.10479444,-92.04858306,
-9533,36.0,7310.0,9474150.036606,1952916.031174,S,1830,W,4596,26.10707111,-92.04741833,
-9534,30.0,650.0,194508.908021,2861678.876981,N,5705,E,5135,29.1736225,-88.63325611,
-9534,30.0,650.0,194508.908021,2861678.876981,N,5705,E,5135,29.1736225,-88.63325611,
-9538,24.0,785.0,235268.000944,2984577.038627,S,1438,E,4773,29.27713833,-88.24488694,
-9538,24.0,785.0,232512.56894,2987007.692927,N,1317,W,3993,29.26938333,-88.23749956,
-9592,30.0,497.0,3856.905474,2379223.464963,S,2349,W,337,28.6718925,-90.15102111,
-9592,30.0,497.0,4998.64,2379694.3,S,3491,W,808,28.67501845,-90.14951651,
-9601,36.0,4465.0,10164552.786583,937785.180101,N,4727,W,3225,27.99296139,-89.17768472,
-9601,36.0,4465.0,10168475.039434,941635.988335,N,805,W,7076,28.00393472,-89.1659725,
-9655,36.0,432.0,151983.687,1821676.762,N,5618,E,2802,29.08340423,-91.89156028,
-10035,20.0,715.0,-221073.6319,1713209.977346,N,7367,W,6796,28.055775,-92.22203889,
-9655,36.0,432.0,149832.00572,1822795.518321,S,6988,E,1683,29.07750222,-91.88802556,
-10035,20.0,715.0,-220507.911,1715399.412,N,6801,E,5773,28.05737673,-92.21526802,
-9659,26.0,224.0,12596.00953,1702354.434746,S,4932,E,4060,28.6979875,-92.26154194,
-9659,26.0,224.0,9394.809,1700780.364,S,1731,E,5634,28.68915017,-92.26636918,
-9664,26.0,525.0,235285.04958,2848919.008322,S,1455,W,7069,29.28654667,-88.67025583,
-9664,26.0,525.0,236604.0,2850504.0,S,2774,E,6096,29.29007129,-88.66518894,
-9835,24.0,450.0,38963.277427,1670220.701408,S,1783,E,6678,28.76973417,-92.36248444,
-9835,24.0,450.0,37427.007368,1670832.083467,S,247,E,6066,28.765525,-92.36053361,
-9837,30.0,936.0,10223668.405367,2499638.973874,S,6868,E,3081,28.14690889,-90.33336722,
-9837,30.0,936.0,10229483.31926,2491321.59291,N,3157,W,4442,28.16339186,-90.35876554,
-9839,26.0,447.0,14097.11171,1701668.340661,S,6433,E,4746,28.70209972,-92.26371944,
-9839,26.0,447.0,11985.8,1702156.36,S,4322,E,4258,28.69630515,-92.26214425,
-10036,96.0,500.0,-23685.437308,2245545.780385,S,2299,E,3300,28.599285,-90.56834806,
-10036,96.0,500.0,-23685.437308,2245545.780385,S,2299,E,3300,28.599285,-90.56834806,
-10081,36.0,4861.0,9886085.358091,2523163.147903,S,1925,W,4603,27.21757778,-90.28349806,
-10077,48.0,587.0,-26728.430271,1837495.737879,S,4035,E,12283,28.59218445,-91.83956937,
-10081,36.0,4861.0,9887588.05163,2522485.023958,S,3428,W,3925,27.22174889,-90.28548278,
-10080,30.0,1017.0,91028.145825,2161700.691641,S,5321,W,5701,28.91599583,-90.82798278,
-10080,30.0,1017.0,90571.102882,2161145.76042,S,4864,W,5146,28.91474577,-90.82972331,
-10083,30.0,365.0,260576.108861,2767599.986002,N,2754,E,500,29.36102972,-88.92360806,
-10083,30.0,365.0,259875.809286,2764126.471633,N,3454,E,3974,29.35930472,-88.93455528,
-10084,30.0,425.0,517844.025985,3477634.802156,S,3044,W,1839,29.17709944,-94.36813111,
-10084,30.0,425.0,519514.158952,3477014.487398,S,4714,W,1219,29.18175694,-94.36986639,
-10089,26.0,1620.0,10477691.022785,1025814.350321,S,7451,E,3786,28.85811667,-88.92047111,
-10089,26.0,1620.0,10480154.0,1022553.0,N,5926,E,7047,28.86474359,-88.93078239,
-10091,96.0,500.0,-23685.437308,2245545.780385,S,2299,E,3300,28.599285,-90.56834806,
-10091,96.0,500.0,-23685.437308,2245545.780385,S,2299,E,3300,28.599285,-90.56834806,
-10092,26.0,224.0,12676.975329,1702161.521745,S,5013,E,4253,28.69820583,-92.26214556,
-10092,26.0,224.0,9394.809,1700780.364,S,1731,E,5634,28.68915017,-92.26636918,
-10094,48.0,478.0,239531.62366,1760738.677707,N,6618,E,4708,29.32319806,-92.08411306,
-10094,48.0,478.0,239531.62366,1760738.677707,N,6618,E,4708,29.32319806,-92.08411306,
-11346,36.0,4040.0,9934798.312381,1165089.521067,S,3118,E,7070,27.37029444,-94.46496944,
-11346,36.0,4040.0,9937485.797888,1166680.052477,S,5806,E,5480,27.37773904,-94.46016573,
-11336,48.0,587.0,-26729.936536,1837494.637881,S,4033,E,12284,28.59218028,-91.83957278,
-11336,48.0,587.0,-26728.424843,1837495.739201,S,4035,E,12283,28.59218445,-91.83956937,
-10856,36.0,5589.0,9780890.058062,2448289.982046,S,7610,E,6910,26.93263056,-90.52010139,
-10861,26.0,430.0,-81840.703804,1963150.800928,N,3767,E,6805,28.44158333,-91.44795556,
-10861,26.0,430.0,-79220.115368,1962676.283775,N,1147,E,7279,28.44878746,-91.44943984,
-10878,26.0,525.0,240834.444537,2854468.841539,S,7004,E,2131,29.3014475,-88.652445,
-10878,26.0,525.0,236608.957982,2850499.068684,S,2779,E,6101,29.29008536,-88.66520425,
-10880,36.0,7442.0,9546905.428386,2264936.581972,N,4615,E,183,26.29779167,-91.09335333,
-10880,36.0,7442.0,9546905.428386,2264936.581972,N,4615,E,183,26.29779167,-91.09335333,
-10893,36.0,3071.0,10006652.040394,1831448.031119,N,4228,E,5992,27.57446111,-92.41011944,
-10893,36.0,3071.0,10005019.707194,1836048.379354,N,5860,E,1392,27.56990844,-92.39593938,
-10897,48.0,587.0,-26729.936536,1837494.637881,S,4033,E,12284,28.59218028,-91.83957278,
-12753,36.0,9016.0,9632309.051194,2444014.981434,S,1589,W,4655,26.52432389,-90.54201361,
-12753,36.0,9016.0,9630770.062699,2447694.999873,S,50,E,7505,26.51989778,-90.53085639,
-12770,36.0,6095.0,9749053.896635,2100814.473446,S,7454,E,5906,26.85976,-91.58746389,
-12770,36.0,6095.0,9750314.725053,2101091.742408,N,7125,E,5628,26.86322035,-91.5865703,
-12790,24.0,553.0,243842.009338,2777782.018436,N,4738,E,5068,29.31442861,-88.89277194,
-12790,24.0,553.0,244307.006261,2768944.000505,N,4273,W,844,29.31622174,-88.92046533,
-12847,24.0,553.0,243842.009338,2777782.018436,N,4738,E,5068,29.31442861,-88.89277194,
-12791,36.0,4729.0,10255247.036954,1019775.965452,S,6767,W,6016,28.24616222,-88.92815167,
-12793,26.0,238.0,174559.062179,2551118.326075,S,9041,W,1796,29.13526444,-89.60715278,
-12793,26.0,238.0,172553.504525,2551771.999752,S,7035,W,2450,29.12972277,-89.60520042,
-12794,36.0,581.0,229067.024163,2860535.555862,N,4763,W,3941,29.26870444,-88.63428722,
-12794,36.0,581.0,229075.877827,2860480.909344,N,4754,W,3886,29.26873232,-88.6344579,
-12795,24.0,440.0,-5400.004896,1801399.961251,N,663,W,6437,28.65034306,-91.9523725,
-12795,24.0,440.0,-6771.858451,1806187.715122,N,2035,E,3533,28.64664117,-91.93742674,
-12796,36.0,7991.0,10323454.000481,1351613.025893,N,4226,W,5213,28.44446583,-87.89897167,
-12796,36.0,7991.0,10323454.000481,1351613.025893,N,4226,W,5213,28.44446583,-87.89897167,
-12797,36.0,7640.0,10273444.048551,1305673.396167,N,6716,W,6793,28.3058675,-88.04060833,
-12797,36.0,7640.0,10274114.027676,1307043.965537,N,6046,E,7676,28.30774306,-88.03636611,
-12799,36.0,7720.0,10385552.846352,1345025.286542,N,5487,E,1375,28.6151666,-87.9209594,
-12799,36.0,7720.0,10385588.981537,1341612.043338,N,5451,E,4788,28.6151933,-87.9316008,
-12801,30.0,556.0,264440.008418,2977329.997475,S,1110,W,2730,29.35786778,-88.26515917,
-12801,30.0,556.0,264440.008418,2977329.997475,S,1110,W,2730,29.35786778,-88.26515917,
-12809,20.0,416.0,157076.00931,2431667.003814,S,1057,W,3523,29.09160222,-89.9818975,
-12809,20.0,416.0,159100.872306,2437199.887664,S,3082,E,5702,29.0969895,-89.96450141,
-12810,36.0,6230.0,10432492.979308,1289205.008688,N,6067,W,6165,28.74299806,-88.09631333,
-12810,36.0,6230.0,10434144.03419,1290013.972964,N,4416,W,6974,28.74756028,-88.09383583,
-12811,20.0,387.0,60007.729206,2295930.71285,N,532,W,5593,28.82839361,-90.40928,
-12811,20.0,387.0,61908.806582,2293545.061484,S,1369,W,3207,28.83367377,-90.41668147,
-12847,24.0,553.0,244307.006261,2768944.000505,N,4273,W,844,29.31622174,-88.92046533,
-12866,36.0,8325.0,9472615.869095,1015862.979196,S,296,W,2103,26.09343306,-94.90342389,
-12819,26.0,510.0,229632.402909,3622239.390695,N,48,W,3884,28.36861694,-93.95434083,
-12819,26.0,510.0,225021.90253,3622204.397543,N,4658,W,3849,28.35595231,-93.95506774,
-12823,36.0,8038.0,9444833.121917,1967363.941388,S,4193,W,3204,26.02609389,-92.004065,54198.0
-12866,36.0,8325.0,9469265.995693,1013201.998387,N,3054,E,558,26.08411083,-94.91138028,
-12868,24.0,553.0,243842.009338,2777782.018436,N,4738,E,5068,29.31442861,-88.89277194,
-12868,24.0,553.0,244307.006261,2768944.000505,N,4273,W,844,29.31622174,-88.92046533,
-12877,30.0,463.0,77274.435598,1633269.09325,N,4180,W,645,28.87411417,-92.47898833,
-12877,30.0,463.0,67701.267492,1635150.373972,S,1005,W,2526,28.84784232,-92.47281428,
-12878,30.0,2036.0,10598572.715208,1386331.996505,S,1613,E,7588,29.20199722,-87.79665,
-12878,30.0,2036.0,10608371.989822,1391350.771811,N,4428,E,2569,29.22904657,-87.78111994,
-12880,36.0,3159.0,10436467.095896,1057772.962036,N,2093,E,3507,28.74613972,-88.81868167,
-12880,36.0,3159.0,10435093.233297,1055592.516539,N,3467,E,5687,28.74226996,-88.82541924,
-12881,36.0,6230.0,10432492.979308,1289205.008688,N,6067,W,6165,28.74299806,-88.09631333,
-12881,36.0,6230.0,10434144.03419,1290013.972964,N,4416,W,6974,28.74756028,-88.09383583,
-12882,36.0,2989.0,10018107.023765,1872870.982171,S,7227,W,3751,27.60537833,-92.28201278,
-12882,36.0,2989.0,10012151.960354,1872871.014515,S,1272,W,3751,27.5889925,-92.28211944,
-12884,26.0,238.0,174544.999524,2551116.941338,S,9027,W,1795,29.13522583,-89.60715778,
-12884,26.0,238.0,172553.504525,2551771.999752,S,7035,W,2450,29.12972277,-89.60520042,
-10904,30.0,390.0,492946.974305,3479721.818626,N,6013,W,3926,29.10844833,-94.3646875,
-10904,30.0,390.0,492946.974305,3479721.818626,N,6013,W,3926,29.10844833,-94.3646875,
-10905,30.0,316.0,92450.253978,2218766.219254,S,6743,W,1120,28.91909222,-90.6496175,
-10905,30.0,316.0,95515.875835,2218243.037612,N,4153,W,597,28.92753073,-90.65119554,
-10908,26.0,406.0,261050.808477,2768596.084032,N,2279,W,496,29.36227722,-88.92045056,
-10908,26.0,406.0,249023.815352,2768451.572282,S,444,W,352,29.32921861,-88.92169861,
-10930,36.0,4867.0,9887587.973176,2522484.258093,S,3428,W,3924,27.22174872,-90.28548514,
-10963,30.0,390.0,492946.974305,3479721.818626,N,6013,W,3926,29.10844833,-94.3646875,
-10938,36.0,6045.0,10241822.87222,1075218.603584,N,6657,E,1901,28.21156333,-88.7553725,
-10938,36.0,6045.0,10238058.079281,1071720.417451,S,5418,E,5400,28.20106944,-88.7660625,
-10941,30.0,568.0,-73859.134985,2057434.703189,N,5990,E,4965,28.46345667,-91.15463972,
-10941,30.0,568.0,-70462.114695,2060253.502107,N,2593,E,2146,28.47278463,-91.14585246,
-10963,30.0,390.0,492946.974305,3479721.818626,N,6013,W,3926,29.10844833,-94.3646875,
-10964,26.0,400.0,262999.983861,2765725.024496,N,330,E,2375,29.36780222,-88.92933278,
-10964,26.0,400.0,259881.055263,2764126.008107,N,3449,E,3974,29.35931917,-88.93455639,
-10968,36.0,6045.0,10241822.87222,1075218.603584,N,6657,E,1901,28.21156333,-88.7553725,
-10968,36.0,6045.0,10238058.079281,1071720.417451,S,5418,E,5400,28.20106944,-88.7660625,
-10973,36.0,9617.0,10002173.875258,1400203.514932,S,7134,W,6284,27.56141111,-87.74165556,
-10973,36.0,9617.0,10002319.960687,1400641.038104,S,7280,W,6721,27.56182028,-87.7403075,
-10976,24.0,569.0,-173409.607387,1560356.969604,N,2120,W,6567,28.18267722,-92.69742139,
-10976,24.0,569.0,-174371.638327,1561288.922752,N,3082,E,7259,28.18006297,-92.69449462,
-10981,36.0,4867.0,9888572.977481,2522045.468279,S,4413,W,3485,27.2244825,-90.28676861,
-10981,36.0,4867.0,9887587.973176,2522484.258093,S,3428,W,3924,27.22174872,-90.28548514,
-10985,36.0,7369.0,9509767.13782,2152355.21069,S,5767,E,1885,26.19976944,-91.43831528,
-10985,36.0,7369.0,9512507.018379,2150917.68423,N,7333,E,3322,26.20735528,-91.44259889,
-10987,36.0,5411.0,9889902.842283,2293744.45059,S,5743,E,3056,27.23998861,-90.98889278,
-10987,36.0,5411.0,9891884.249579,2295695.807792,S,7724,E,1104,27.24535154,-90.98279073,
-10991,36.0,8084.0,9493561.476364,1017348.44836,S,5401,W,3588,26.15111111,-94.89983056,
-10990,36.0,9617.0,10002319.960687,1400641.038104,S,7280,W,6721,27.56182028,-87.7403075,
-10991,36.0,8084.0,9485360.858835,1017758.14322,N,2799,W,3998,26.12856889,-94.89821694,
-11021,26.0,339.0,-49882.943466,2139526.994862,S,4025,E,873,28.5287775,-90.89894917,
-11021,26.0,339.0,-47392.994951,2142388.002408,S,6515,W,1988,28.53559375,-90.8900122,
-11032,36.0,4867.0,9890496.596331,2529072.056867,S,6337,E,5328,27.22934972,-90.26503472,
-11032,36.0,4867.0,9887587.973176,2522484.258093,S,3428,W,3924,27.22174872,-90.28548514,
-11031,30.0,750.0,-127238.427133,2406497.404163,N,2855,E,6888,28.31065472,-90.07049944,
-11031,30.0,750.0,-127738.663943,2406497.370548,N,3355,E,6888,28.30927944,-90.07051667,
-11033,36.0,4659.0,9932195.549793,2581284.435174,S,516,E,636,27.34072583,-90.10152972,
-11033,36.0,4659.0,9932798.024487,2582426.493446,S,1118,W,506,27.34230861,-90.09797194,
-11034,36.0,800.0,-209714.977146,2232036.048696,N,2230,E,1210,28.08805722,-90.61407361,
-11034,36.0,800.0,-209714.977146,2232036.048696,N,2230,E,1210,28.08805722,-90.61407361,
-11036,38.0,8276.0,9479879.911817,1020118.847094,S,7560,W,6359,26.11358611,-94.89078056,
-11036,38.0,8276.0,9475900.540589,1018163.637577,S,3581,W,4404,26.10256111,-94.89656111,
-11040,20.0,365.0,57811.513762,2302295.877791,N,2728,E,2800,28.82221194,-90.38946194,
-11040,20.0,365.0,54684.805424,2300765.102655,N,5855,E,4331,28.81364892,-90.39432133,
-11042,30.0,427.0,202419.645268,1884196.707027,S,5020,W,4374,29.22279139,-91.69634833,
-11042,30.0,427.0,202419.645268,1884196.707027,S,5020,W,4374,29.22279139,-91.69634833,
-11046,38.0,3422.0,10236012.029593,905300.021827,S,3372,W,2420,28.18780111,-89.28245694,
-11046,38.0,3422.0,10233765.026582,904356.977725,S,1125,W,1477,28.18157444,-89.28525167,
-11049,30.0,832.0,-207312.031568,2193171.425324,S,173,E,8875,28.09527778,-90.73450389,
-15248,36.0,5344.0,9857598.247931,2513346.536977,S,5118,E,5213,27.13985111,-90.31555583,
-13453,36.0,6940.0,9534197.184909,1846425.74217,N,1483,E,6854,26.27411093,-92.37112287,
-13454,30.0,625.0,-171885.815429,1888508.791294,N,6821,E,6336,28.19359833,-91.67928861,
-13454,30.0,625.0,-170985.280769,1892607.260912,N,5920,E,2238,28.19610756,-91.66657933,
-13455,26.0,581.0,218978.970207,2817166.42415,S,4007,W,2711,29.2437075,-88.77097417,
-13455,26.0,581.0,223890.006253,2816403.002053,S,8918,W,1948,29.25725635,-88.77302319,
-11364,36.0,6785.0,10369288.023015,1236936.610806,N,5912,W,1417,28.56771861,-88.25736361,
-11365,36.0,4039.0,9976370.377891,2308795.793443,N,2830,E,3844,27.47711056,-90.93818361,
-11365,36.0,4039.0,9977480.111871,2312025.489907,N,1720,E,615,27.48001448,-90.9281688,
-11366,30.0,356.0,528181.003141,3649491.822852,N,2459,E,544,29.18570056,-93.82865278,
-11366,30.0,356.0,529554.979543,3647086.845385,N,1085,E,2949,29.18976806,-93.83599278,
-11371,36.0,4659.0,9932195.549793,2581284.435174,S,516,E,636,27.34072583,-90.10152972,
-11371,36.0,4659.0,9932798.024487,2582426.493446,S,1118,W,506,27.34230861,-90.09797194,
-11372,36.0,4329.0,10173845.979618,948826.978413,S,4566,E,1573,28.0190525,-89.14398833,
-11372,36.0,4329.0,10170009.976359,942768.994455,S,730,E,7631,28.00821056,-89.16254694,
-11435,36.0,6061.0,10253445.013425,1164967.92843,S,4965,E,7192,28.24682389,-88.47715528,
-11435,36.0,6061.0,10251270.992807,1167940.125468,S,2791,E,4220,28.24094343,-88.46784167,
-11379,36.0,349.0,174963.714572,2560187.11128,S,9445,W,415,29.13599833,-89.57873306,
-11379,36.0,349.0,173180.40598,2560125.999582,S,7662,W,354,29.13109745,-89.57900995,
-11390,36.0,5670.0,9834275.658431,2357924.36885,N,2364,E,2236,27.08404222,-90.79445278,
-11390,36.0,5670.0,9834365.867183,2357958.997175,N,2274,E,2201,27.08428862,-90.79434154,
-11392,36.0,6450.0,9683184.856073,1774746.189578,S,4945,W,666,26.68494167,-92.58847444,
-11392,36.0,6450.0,9680450.041497,1780019.963665,S,2210,W,5940,26.6773675,-92.57234639,
-11396,36.0,4141.0,10175227.157977,855507.488134,S,5947,W,147,28.01803306,-89.43317194,
-11396,36.0,4141.0,10174583.029959,856165.038192,S,5303,W,805,28.01629833,-89.43109528,
-11402,36.0,5274.0,9775520.717555,1090811.130398,S,2241,E,2149,26.92956806,-94.68722611,
-11402,36.0,5274.0,9778934.011288,1090412.003524,S,5654,E,2548,26.9389429,-94.68859083,
-11404,36.0,5274.0,9778934.011288,1090412.003524,S,5654,E,2548,26.9389429,-94.68859083,
-11404,36.0,5274.0,9775520.717555,1090811.130398,S,2241,E,2149,26.92956806,-94.68722611,
-11422,36.0,5665.0,9836312.660318,2359804.842781,N,327,E,355,27.08955306,-90.78856583,
-11422,36.0,5665.0,9834365.867183,2357958.997175,N,2274,E,2201,27.08428862,-90.79434154,
-11423,30.0,275.0,172768.308362,2568694.893824,S,7250,E,1527,29.12960083,-89.55219639,
-11423,30.0,275.0,175220.407164,2567893.999888,S,9702,E,2328,29.1363774,-89.55458516,
-11436,36.0,825.0,-197908.391001,2258300.021499,N,4385,E,6146,28.12003629,-90.5324079,
-11436,36.0,825.0,-197908.391001,2258300.021499,N,4385,E,6146,28.12003629,-90.5324079,
-11441,30.0,356.0,528181.003141,3649491.822852,N,2459,E,544,29.18570056,-93.82865278,
-11441,30.0,356.0,529554.979543,3647086.845385,N,1085,E,2949,29.18976806,-93.83599278,
-11444,26.0,400.0,-62779.840016,2093559.991365,S,5090,E,40,28.49371639,-91.04215778,
-11444,26.0,400.0,-62178.534772,2091071.002888,S,5691,E,2529,28.49538689,-91.0498993,
-11449,48.0,350.0,53051.308724,2155625.000861,N,4733,E,375,28.81163856,-90.84747366,
-11449,48.0,350.0,52890.308814,2152980.001427,N,4894,E,3020,28.81122642,-90.85573332,
-11448,30.0,351.0,241697.15136,1794019.056419,N,4453,E,944,29.32971111,-91.97972306,
-11448,30.0,351.0,240650.944179,1792974.644698,N,5499,E,1988,29.32681784,-91.98298185,
