Lease Number,Area Code,Block Number,Lease Status Code,Lease Effective Date,Lease Expiration Date,Block Max Water Depth (meters)
G16424,ST,84,EXPIR,6/1/1996,5/31/2001,26
G16425,ST,85,EXPIR,6/1/1996,5/31/2001,30
G16426,ST,89,EXPIR,6/1/1996,5/31/2001,29
G16427,ST,90,EXPIR,6/1/1996,5/31/2001,25
G16428,ST,125,EXPIR,6/1/1996,5/31/2001,35
G16429,ST,126,EXPIR,6/1/1996,5/31/2001,31
G16430,ST,158,RELINQ,6/1/1996,5/23/2000,48
G16431,ST,182,EXPIR,6/1/1996,5/31/2001,59
G16432,ST,204,TERMIN,9/1/1996,7/14/2019,48
G16433,ST,207,TERMIN,9/1/1996,4/30/2002,55
G16434,ST,208,TERMIN,9/1/1996,4/30/2002,60
G16435,ST,211,RELINQ,7/1/1996,6/30/2005,48
G16436,ST,214,TERMIN,7/1/1996,1/21/2002,44
G16437,ST,216,EXPIR,6/1/1996,5/31/2001,46
G16438,ST,223,RELINQ,6/1/1996,3/23/2000,51
G16439,ST,232,RELINQ,7/1/1996,6/4/1999,71
G16440,ST,238,EXPIR,7/1/1996,6/30/2001,51
G16441,ST,253,EXPIR,9/1/1996,8/31/2001,71
G16442,ST,255,EXPIR,9/1/1996,8/31/2001,81
G16443,ST,256,EXPIR,9/1/1996,8/31/2001,86
G16444,ST,261,EXPIR,9/1/1996,8/31/2001,91
G16445,ST,262,EXPIR,9/1/1996,8/31/2001,77
G16446,ST,270,TERMIN,6/1/1996,5/16/2003,68
G16447,ST,279,EXPIR,9/1/1996,8/31/2001,82
G16448,ST,280,EXPIR,9/1/1996,8/31/2001,95
G16449,ST,281,EXPIR,9/1/1996,8/31/2001,108
G16450,ST,282,EXPIR,9/1/1996,8/31/2001,104
G16451,ST,285,EXPIR,6/1/1996,5/31/2001,124
G16452,ST,286,EXPIR,9/1/1996,8/31/2001,188
G16453,ST,289,EXPIR,7/1/1996,6/30/2001,144
G16454,ST,290,TERMIN,9/1/1996,1/5/2010,145
G16455,ST,291,PROD,9/1/1996,,131
G16456,ST,309,EXPIR,9/1/1996,8/31/2001,187
G16457,ST,315,EXPIR,6/1/1996,5/31/2001,134
G16458,GI,29,EXPIR,6/1/1996,5/31/2001,23
G16459,GI,35,EXPIR,6/1/1996,5/31/2001,23
G16460,GI,36,EXPIR,9/1/1996,8/31/2001,21
G16461,GI,45,TERMIN,6/1/1996,5/18/2011,39
G16462,GI,53,EXPIR,8/1/1996,7/31/2001,38
G16463,GI,58,TERMIN,8/1/1996,6/23/2002,41
G16464,GI,59,EXPIR,6/1/1996,5/31/2001,38
G16465,GI,77,EXPIR,8/1/1996,7/31/2001,54
G16466,GI,118,EXPIR,6/1/1996,5/31/2001,126
G16467,GI,119,EXPIR,6/1/1996,5/31/2001,151
G16468,WD,16,RELINQ,7/1/1996,6/18/2001,17
G16469,WD,39,TERMIN,6/1/1996,11/8/2014,30
G16470,WD,42,TERMIN,9/1/1996,1/26/2014,33
G16471,WD,43,TERMIN,9/1/1996,8/27/2002,31
G16472,WD,49,REJECT,,,11
G16473,WD,59,TERMIN,7/1/1996,4/17/2015,19
G16474,WD,64,EXPIR,9/1/1996,8/31/2001,43
G16475,WD,66,EXPIR,6/1/1996,5/31/2001,40
G16476,WD,68,EXPIR,6/1/1996,5/31/2001,37
G16477,WD,76,EXPIR,9/1/1996,8/31/2001,59
G16478,WD,78,RELINQ,7/1/1996,6/19/2001,56
G16479,WD,108,TERMIN,8/1/1996,11/19/2003,69
G16480,WD,110,EXPIR,6/1/1996,5/31/2001,89
G16481,WD,120,EXPIR,6/1/1996,5/31/2001,83
G16482,WD,127,EXPIR,6/1/1996,5/31/2001,106
G16483,WD,135,EXPIR,6/1/1996,5/31/2001,92
G16484,WD,139,EXPIR,6/1/1996,5/31/2001,101
G16485,WD,143,TERMIN,6/1/1996,3/2/2002,124
G16486,WD,146,RELINQ,8/1/1996,7/31/1998,171
G16487,SP,29,EXPIR,9/1/1996,8/31/2001,23
G16488,SP,36,EXPIR,9/1/1996,8/31/2001,57
G16489,SP,71,EXPIR,7/1/1996,6/30/2001,123
G16490,SP,79,EXPIR,6/1/1996,5/31/2001,99
G16491,SP,80,EXPIR,6/1/1996,5/31/2001,102
G16492,SP,81,EXPIR,6/1/1996,5/31/2001,120
G16493,MP,61,PROD,7/1/1996,,46
G16494,MP,89,RELINQ,7/1/1996,6/15/2000,3
G16495,MP,100,RELINQ,7/1/1996,6/15/2000,19
G16496,MP,101,RELINQ,7/1/1996,6/15/2000,4
G16497,MP,109,RELINQ,7/1/1996,4/12/2000,36
G16498,MP,110,RELINQ,7/1/1996,4/12/2000,43
G16499,MP,113,RELINQ,7/1/1996,4/12/2000,20
G16500,MP,138,PROD,7/1/1996,,50
G16501,MP,150,RELINQ,7/1/1996,6/18/1999,76
G16502,BS,53,TERMIN,7/1/1996,7/25/2007,5
G16503,MP,180,RELINQ,7/1/1996,6/15/2000,39
G16504,MP,184,RELINQ,7/1/1996,4/12/2000,50
G16505,MP,197,REJECT,,,50
G16506,MP,202,RELINQ,7/1/1996,4/12/2000,53
G16507,MP,215,RELINQ,8/1/1996,4/12/2000,54
G16508,MP,226,TERMIN,9/1/1996,2/8/2010,71
G16509,MP,233,EXPIR,9/1/1996,8/31/2001,57
G16510,MP,235,EXPIR,9/1/1996,8/31/2001,57
G16511,MP,239,RELINQ,9/1/1996,8/28/1998,61
G16512,MP,246,RELINQ,9/1/1996,8/28/1998,83
G16513,MP,247,EXPIR,8/1/1996,7/31/2001,84
G16514,MP,279,TERMIN,8/1/1996,10/15/2003,83
G16515,MP,280,PROD,9/1/1996,,97
G16516,MP,284,TERMIN,9/1/1996,2/21/2006,139
G16517,MP,297,EXPIR,6/1/1996,5/31/2001,67
G16518,MP,302,EXPIR,7/1/1996,6/30/2001,72
G16519,MP,307,RELINQ,9/1/1996,8/6/1999,169
G16520,MP,312,PROD,7/1/1996,,78
G16521,MP,316,RELINQ,7/1/1996,6/29/1998,185
G16522,CA,27,RELINQ,7/1/1996,4/12/2000,2
G16523,CA,32,RELINQ,7/1/1996,6/15/2000,22
G16524,CA,33,RELINQ,7/1/1996,6/15/2000,26
G16525,SA,8,EXPIR,6/1/1996,5/31/2001,14
G16526,SA,14,EXPIR,8/1/1996,7/31/2001,16
G16527,MO,873,EXPIR,8/1/1996,7/31/2001,19
G16528,MO,913,EXPIR,8/1/1996,7/31/2001,23
G16529,MO,1002,EXPIR,8/1/1996,7/31/2001,32
G16530,MO,1003,EXPIR,8/1/1996,7/31/2001,30
G16531,VK,37,EXPIR,7/1/1996,6/30/2001,33
G16532,VK,70,EXPIR,6/1/1996,5/31/2001,34
G16533,VK,73,EXPIR,6/1/1996,5/31/2001,35
G16534,VK,75,EXPIR,6/1/1996,5/31/2001,36
G16535,VK,113,TERMIN,6/1/1996,2/23/2020,34
G16536,VK,114,TERMIN,6/1/1996,10/18/2005,35
G16537,VK,120,EXPIR,6/1/1996,5/31/2001,37
G16538,VK,301,EXPIR,6/1/1996,5/31/2001,44
G16539,VK,338,EXPIR,6/1/1996,5/31/2001,40
G16540,VK,339,EXPIR,6/1/1996,5/31/2001,40
G16541,VK,384,TERMIN,6/1/1996,2/8/2014,43
G16542,VK,385,TERMIN,6/1/1996,12/11/2012,45
G16543,VK,432,EXPIR,7/1/1996,6/30/2001,44
G16544,VK,696,EXPIR,9/1/1996,8/31/2001,214
G16545,VK,735,EXPIR,9/1/1996,8/31/2001,204
G16546,VK,737,RELINQ,9/1/1996,8/31/2001,270
G16547,VK,781,RELINQ,9/1/1996,8/23/2001,421
G16548,VK,785,RELINQ,9/1/1996,7/10/2001,738
G16549,VK,822,UNIT,7/1/1996,,475
G16550,VK,828,EXPIR,9/1/1996,8/31/2006,990
G16551,VK,856,RELINQ,7/1/1996,4/12/2000,99
G16552,VK,858,EXPIR,7/1/1996,6/30/2001,249
G16553,VK,863,EXPIR,9/1/1996,8/31/2004,443
G16554,VK,899,TERMIN,9/1/1996,2/23/2006,158
G16555,VK,983,EXPIR,7/1/1996,6/30/2001,155
G16556,VK,992,RELINQ,8/1/1996,8/9/2001,810
G16557,VK,995,EXPIR,8/1/1996,7/31/2006,973
G16558,VK,996,EXPIR,8/1/1996,7/31/2006,1021
G16559,VK,1000,EXPIR,9/1/1996,8/31/2006,1456
G16560,VK,1001,EXPIR,9/1/1996,8/31/2006,1341
G16561,EW,481,EXPIR,7/1/1996,6/30/2001,331
G16562,EW,526,TERMIN,6/1/1996,11/25/2001,375
G16563,EW,744,EXPIR,9/1/1996,8/31/2001,196
G16564,EW,746,EXPIR,9/1/1996,8/31/2001,333
G16565,EW,782,EXPIR,9/1/1996,8/31/2001,150
G16566,EW,783,EXPIR,9/1/1996,8/31/2001,151
G16567,EW,786,EXPIR,9/1/1996,8/31/2001,212
G16568,EW,787,EXPIR,9/1/1996,8/31/2001,256
G16569,EW,789,EXPIR,9/1/1996,8/31/2001,292
G16570,EW,790,EXPIR,9/1/1996,8/31/2001,377
G16571,EW,791,EXPIR,9/1/1996,8/31/2001,389
G16572,EW,832,EXPIR,9/1/1996,8/31/2001,343
G16573,EW,833,REJECT,,,409
G16574,EW,834,REJECT,,,492
G16575,EW,868,RELINQ,9/1/1996,8/20/2013,208
G16576,EW,872,EXPIR,9/1/1996,8/31/2001,323
G16577,EW,913,RELINQ,9/1/1996,8/1/2000,347
G16578,EW,919,EXPIR,9/1/1996,8/31/2004,460
G16579,EW,920,RELINQ,9/1/1996,8/27/2001,505
G16580,EW,945,RELINQ,6/1/1996,5/13/1998,162
G16581,EW,953,EXPIR,9/1/1996,8/31/2001,266
G16582,EW,987,RELINQ,9/1/1996,8/13/1999,178
G16583,EW,993,TERMIN,9/1/1996,4/30/2009,433
G16584,EW,994,REJECT,,,270
G16585,MC,39,RELINQ,9/1/1996,8/31/1998,1643
G16586,MC,66,RELINQ,9/1/1996,8/23/2001,403
G16587,MC,112,RELINQ,9/1/1996,7/20/2000,677
G16588,MC,147,EXPIR,9/1/1996,8/31/2001,172
G16589,MC,170,EXPIR,9/1/1996,8/31/2006,1774
G16590,MC,191,EXPIR,9/1/1996,8/31/2001,198
G16591,MC,203,RELINQ,9/1/1996,6/8/2001,1020
G16592,MC,246,RELINQ,9/1/1996,6/8/2001,1185
G16593,MC,249,EXPIR,9/1/1996,8/31/2006,1345
G16594,MC,286,REJECT,,,1052
G16595,MC,287,REJECT,,,1068
G16596,MC,293,EXPIR,9/1/1996,8/31/2006,1508
G16597,MC,294,EXPIR,9/1/1996,8/31/2006,1489
G16598,MC,303,EXPIR,9/1/1996,8/31/2006,2171
G16599,MC,330,REJECT,,,1095
G16600,MC,331,REJECT,,,1153
G16601,MC,336,EXPIR,9/1/1996,8/31/2006,1584
G16602,MC,337,EXPIR,9/1/1996,8/31/2006,1640
G16603,MC,338,EXPIR,9/1/1996,8/31/2006,1642
G16604,MC,380,EXPIR,9/1/1996,8/31/2006,1574
G16605,MC,381,EXPIR,9/1/1996,8/31/2006,1719
G16606,MC,424,EXPIR,9/1/1996,8/31/2006,1627
G16607,MC,425,EXPIR,9/1/1996,8/31/2006,1717
G16608,MC,427,EXPIR,9/1/1996,8/31/2006,1823
G16609,MC,443,RELINQ,8/1/1996,7/28/2000,557
G16610,MC,469,EXPIR,9/1/1996,8/31/2006,1713
G16611,MC,479,EXPIR,7/1/1996,6/30/2006,2219
G16612,MC,499,RELINQ,9/1/1996,8/8/2001,592
G16613,MC,525,EXPIR,7/1/1996,6/30/2006,2387
G16614,MC,538,PROD,6/1/1996,,698
G16615,MC,543,RELINQ,9/1/1996,9/20/2001,671
G16616,MC,552,RELINQ,6/1/1996,5/25/2005,1388
G16617,MC,556,RELINQ,8/1/1996,7/14/2005,1572
G16618,MC,557,RELINQ,8/1/1996,7/14/2005,1627
G16619,MC,567,EXPIR,7/1/1996,6/30/2006,2260
G16620,MC,569,EXPIR,7/1/1996,6/30/2006,2396
G16621,MC,573,EXPIR,9/1/1996,8/31/2001,214
G16622,MC,579,RELINQ,6/1/1996,5/22/2001,831
G16623,MC,582,PROD,6/1/1996,,878
G16624,MC,583,PROD,6/1/1996,,869
G16625,MC,587,EXPIR,9/1/1996,8/31/2004,784
G16626,MC,588,EXPIR,9/1/1996,8/31/2004,819
G16627,MC,600,RELINQ,8/1/1996,7/14/2005,1610
G16628,MC,601,RELINQ,8/1/1996,7/14/2005,1663
G16629,MC,631,EXPIR,9/1/1996,8/31/2004,849
G16630,MC,640,EXPIR,9/1/1996,8/31/2006,1554
G16631,MC,642,RELINQ,6/1/1996,5/26/2005,1581
G16632,MC,644,EXPIR,8/1/1996,7/31/2006,1620
G16633,MC,645,EXPIR,8/1/1996,7/31/2006,1684
G16634,MC,649,EXPIR,7/1/1996,6/30/2006,1941
G16635,MC,671,RELINQ,9/1/1996,7/15/2004,998
G16636,MC,683,RELINQ,9/1/1996,5/23/2019,1486
G16637,MC,684,EXPIR,9/1/1996,8/31/2006,1611
G16638,MC,691,EXPIR,6/1/1996,5/31/2006,1836
G16639,MC,692,RELINQ,6/1/1996,4/24/2007,1885
G16640,MC,693,TERMIN,7/1/1996,4/30/2007,1925
G16641,MC,696,UNIT,6/1/1996,,2169
G16642,MC,709,EXPIR,9/1/1996,8/31/2004,817
G16643,MC,715,EXPIR,9/1/1996,8/31/2006,1063
G16644,MC,728,PROD,9/1/1996,,1685
G16645,MC,737,TERMIN,7/1/1996,5/27/2007,2006
G16646,MC,741,EXPIR,6/1/1996,5/31/2006,2268
G16647,MC,772,PROD,9/1/1996,,1741
G16648,MC,782,TERMIN,8/1/1996,7/2/2007,2083
G16649,MC,826,TERMIN,8/1/1996,7/2/2007,2148
G16650,MC,837,RELINQ,6/1/1996,5/24/2007,655
G16651,MC,844,EXPIR,9/1/1996,8/31/2006,966
G16652,MC,859,TERMIN,6/1/1996,8/17/2006,1742
G16653,MC,885,RELINQ,6/1/1996,5/22/2001,688
G16654,MC,893,EXPIR,9/1/1996,8/31/2006,1267
G16655,MC,903,EXPIR,6/1/1996,5/31/2006,1753
G16656,MC,908,RELINQ,8/1/1996,7/15/2003,2046
G16657,MC,933,EXPIR,9/1/1996,8/31/2006,1137
G16658,MC,936,EXPIR,9/1/1996,8/31/2006,1246
G16659,MC,937,EXPIR,9/1/1996,8/31/2006,1320
G16660,MC,940,EXPIR,9/1/1996,8/31/2006,1275
G16661,MC,941,UNIT,9/1/1996,,1325
G16662,MC,943,EXPIR,8/1/1996,7/31/2006,1371
G16663,MC,957,RELINQ,8/1/1996,7/14/2005,2137
G16664,MC,958,RELINQ,8/1/1996,7/12/2001,2175
G16665,MC,959,RELINQ,8/1/1996,7/12/2001,2279
G16666,MC,975,EXPIR,9/1/1996,8/31/2006,975
G16667,MC,978,EXPIR,9/1/1996,8/31/2006,1157
G16668,MC,996,EXPIR,8/1/1996,7/31/2006,2187
G16669,MC,1001,RELINQ,8/1/1996,7/14/2005,2247
G16670,MC,1002,RELINQ,8/1/1996,7/14/2005,2311
G16671,MC,1003,RELINQ,8/1/1996,7/12/2001,2394
G16672,MC,1004,RELINQ,8/1/1996,7/12/2001,2424
G16673,GC,4,TERMIN,9/1/1996,9/1/2009,158
G16674,GC,5,EXPIR,9/1/1996,8/31/2001,210
G16675,GC,17,RELINQ,9/1/1996,8/13/1999,292
G16676,GC,23,EXPIR,9/1/1996,8/31/2004,445
G16677,GC,36,RELINQ,9/1/1996,8/27/2001,602
G16678,GC,37,RELINQ,9/1/1996,8/29/2003,674
G16679,GC,39,RELINQ,9/1/1996,8/29/2003,742
G16680,GC,48,TERMIN,6/1/1996,9/1/2009,207
G16681,GC,51,EXPIR,6/1/1996,5/31/2001,381
G16682,GC,66,REJECT,,,403
G16683,GC,68,RELINQ,8/1/1996,8/7/2001,505
G16684,GC,74,RELINQ,9/1/1996,7/30/2001,765
G16685,GC,79,RELINQ,9/1/1996,8/8/2001,710
G16686,GC,80,RELINQ,9/1/1996,8/27/2001,745
G16687,GC,81,RELINQ,9/1/1996,8/13/2001,822
G16688,GC,91,EXPIR,9/1/1996,8/31/2001,256
G16689,GC,95,RELINQ,9/1/1996,8/14/2001,430
G16690,GC,104,EXPIR,8/1/1996,7/31/2001,390
G16691,GC,127,REJECT,,,800
G16692,GC,129,RELINQ,8/1/1996,7/29/1999,943
G16693,GC,134,RELINQ,9/1/1996,8/15/2001,378
G16694,GC,135,EXPIR,9/1/1996,8/31/2001,307
G16695,GC,149,RELINQ,6/1/1996,5/30/2000,680
G16696,GC,151,RELINQ,6/1/1996,5/11/2001,691
G16697,GC,154,RELINQ,9/1/1996,8/9/2001,662
G16698,GC,155,PROD,9/1/1996,,662
G16699,GC,156,RELINQ,9/1/1996,8/29/2001,763
G16700,GC,172,EXPIR,8/1/1996,7/31/2006,1047
G16701,GC,173,EXPIR,8/1/1996,7/31/2006,1061
G16702,GC,177,TERMIN,9/1/1996,3/31/2005,573
G16703,GC,179,RELINQ,9/1/1996,8/29/2003,528
G16704,GC,182,RELINQ,9/1/1996,8/10/2001,720
G16705,GC,183,RELINQ,9/1/1996,8/10/2001,512
G16706,GC,195,RELINQ,9/1/1996,8/16/2001,773
G16707,GC,198,EXPIR,9/1/1996,8/31/2006,915
G16708,GC,199,RELINQ,9/1/1996,8/20/2001,828
G16709,GC,211,REJECT,,,900
G16710,GC,212,REJECT,,,884
G16711,GC,223,RELINQ,6/1/1996,5/29/2001,711
G16712,GC,234,EXPIR,7/1/1996,6/30/2006,890
G16713,GC,238,RELINQ,9/1/1996,8/29/2001,792
G16714,GC,239,RELINQ,9/1/1996,8/16/2001,775
G16715,GC,240,RELINQ,9/1/1996,8/16/2001,836
G16716,GC,246,TERMIN,9/1/1996,7/24/2007,1023
G16717,GC,249,RELINQ,9/1/1996,8/29/2001,905
G16718,GC,252,TERMIN,9/1/1996,1/8/2008,979
G16719,GC,256,RELINQ,9/1/1996,6/27/2002,1008
G16720,GC,260,EXPIR,6/1/1996,5/31/2006,1179
G16721,GC,261,EXPIR,6/1/1996,5/31/2006,1164
G16722,GC,277,RELINQ,7/1/1996,10/26/2001,862
G16723,GC,278,EXPIR,7/1/1996,6/30/2006,980
G16724,GC,279,RELINQ,9/1/1996,8/30/2000,1000
G16725,GC,280,REJECT,,,982
G16726,GC,281,REJECT,,,983
G16727,GC,282,PROD,9/1/1996,,879
G16728,GC,283,EXPIR,9/1/1996,8/31/2004,853
G16729,GC,284,EXPIR,9/1/1996,8/31/2006,916
G16730,GC,305,EXPIR,6/1/1996,5/31/2006,1213
G16731,GC,323,RELINQ,9/1/1996,8/30/2000,1069
G16732,GC,327,RELINQ,9/1/1996,8/22/2003,921
G16733,GC,328,EXPIR,9/1/1996,8/31/2006,972
G16734,GC,333,EXPIR,9/1/1996,8/31/2006,1023
G16735,GC,348,EXPIR,6/1/1996,5/31/2006,1237
G16736,GC,349,EXPIR,6/1/1996,5/31/2006,1211
G16737,GC,365,EXPIR,6/1/1996,5/31/2006,943
G16738,GC,377,EXPIR,9/1/1996,8/31/2006,1180
G16739,GC,402,EXPIR,6/1/1996,5/31/2006,1018
G16740,GC,409,EXPIR,9/1/1996,8/31/2006,1130
G16741,GC,410,EXPIR,9/1/1996,8/31/2006,1093
G16742,GC,411,EXPIR,9/1/1996,8/31/2006,1143
G16743,GC,412,RELINQ,6/1/1996,5/27/2004,1214
G16744,GC,422,EXPIR,9/1/1996,8/31/2006,1279
G16745,GC,423,EXPIR,9/1/1996,8/31/2006,1241
G16746,GC,429,RELINQ,7/1/1996,6/25/2003,1170
G16747,GC,446,EXPIR,8/1/1996,7/31/2006,1163
G16748,GC,455,EXPIR,6/1/1996,5/31/2006,1298
G16749,GC,457,EXPIR,6/1/1996,5/31/2006,1370
G16750,GC,458,EXPIR,6/1/1996,5/31/2006,1370
G16751,GC,490,EXPIR,6/1/1996,5/31/2006,1272
G16752,GC,492,EXPIR,6/1/1996,5/31/2006,1183
G16753,GC,561,UNIT,8/1/1996,,1295
G16754,GC,565,RELINQ,8/1/1996,7/27/2005,1309
G16755,GC,566,EXPIR,8/1/1996,7/31/2006,1343
G16756,GC,580,EXPIR,9/1/1996,8/31/2006,1600
G16757,GC,584,EXPIR,9/1/1996,8/31/2006,1408
G16758,GC,595,EXPIR,9/1/1996,8/31/2006,1227
G16759,GC,596,UNIT,9/1/1996,,1300
G16760,GC,597,UNIT,9/1/1996,,1303
G16761,GC,598,EXPIR,9/1/1996,8/31/2006,1289
G16762,GC,599,TERMIN,9/1/1996,5/28/2011,1228
G16763,GC,607,TERMIN,8/1/1996,5/20/2010,1328
G16764,GC,609,UNIT,8/1/1996,,1337
G16765,GC,610,UNIT,8/1/1996,,1358
G16766,GC,622,EXPIR,6/1/1996,5/31/2006,1600
G16767,GC,623,EXPIR,6/1/1996,5/31/2006,1609
G16768,GC,624,EXPIR,6/1/1996,5/31/2006,1608
G16769,GC,625,EXPIR,6/1/1996,5/31/2006,1400
G16770,GC,641,UNIT,9/1/1996,,1317
G16771,GC,642,EXPIR,9/1/1996,8/31/2006,1253
G16772,GC,643,TERMIN,9/1/1996,5/28/2011,1237
G16773,GC,657,EXPIR,9/1/1996,8/31/2006,1585
G16774,GC,658,EXPIR,9/1/1996,8/31/2006,1733
G16775,GC,677,RELINQ,6/1/1996,5/26/2000,1772
G16776,GC,684,TERMIN,9/1/1996,5/5/2014,1369
G16777,GC,685,EXPIR,9/1/1996,8/31/2006,1505
G16778,GC,686,EXPIR,9/1/1996,8/31/2006,1489
G16779,GC,701,EXPIR,9/1/1996,8/31/2006,2013
G16780,GC,707,RELINQ,6/1/1996,5/26/2000,1581
G16781,GC,720,RELINQ,6/1/1996,5/26/2000,1773
G16782,GC,721,RELINQ,6/1/1996,5/26/2000,1772
G16783,GC,727,UNIT,9/1/1996,,1680
G16784,GC,728,EXPIR,9/1/1996,8/31/2006,1454
G16785,GC,729,EXPIR,9/1/1996,8/31/2006,1518
G16786,GC,738,TERMIN,6/1/1996,1/13/2015,1389
G16787,GC,739,TERMIN,6/1/1996,4/1/2009,1405
G16788,GC,740,EXPIR,6/1/1996,5/31/2006,1542
G16789,GC,741,EXPIR,6/1/1996,5/31/2006,1634
G16790,GC,750,RELINQ,6/1/1996,5/26/2000,1575
G16791,GC,751,RELINQ,6/1/1996,5/26/2000,1579
G16792,GC,764,EXPIR,6/1/1996,5/31/2006,1652
G16793,GC,765,TERMIN,6/1/1996,7/9/2006,1650
G16794,GC,771,TERMIN,8/1/1996,6/5/2007,1553
G16795,GC,773,EXPIR,8/1/1996,7/31/2006,1472
G16796,GC,800,EXPIR,8/1/1996,7/31/2006,1975
G16797,GC,803,RELINQ,6/1/1996,5/26/2000,2274
G16798,GC,806,EXPIR,7/1/1996,6/30/2006,2046
G16799,GC,807,EXPIR,7/1/1996,6/30/2006,1826
G16800,GC,808,EXPIR,7/1/1996,6/30/2006,1824
G16801,GC,809,EXPIR,7/1/1996,6/30/2006,1693
G16802,GC,817,EXPIR,8/1/1996,7/31/2006,1557
G16803,GC,818,EXPIR,8/1/1996,7/31/2006,1630
G16804,GC,819,EXPIR,8/1/1996,7/31/2006,1635
G16805,GC,820,EXPIR,8/1/1996,7/31/2006,1594
G16806,GC,821,RELINQ,8/1/1996,7/29/2009,1457
G16807,GC,822,RELINQ,8/1/1996,7/29/2009,1334
G16808,GC,823,RELINQ,8/1/1996,7/29/2009,1379
G16809,GC,824,RELINQ,8/1/1996,7/29/2009,1574
G16810,GC,827,EXPIR,9/1/1996,8/31/2006,2213
G16811,GC,828,EXPIR,9/1/1996,8/31/2006,2256
G16812,GC,829,EXPIR,9/1/1996,8/31/2006,2236
G16813,GC,846,RELINQ,6/1/1996,5/26/2000,2174
G16814,GC,847,RELINQ,6/1/1996,5/26/2000,1762
G16815,GC,850,EXPIR,7/1/1996,6/30/2006,2046
G16816,GC,851,EXPIR,7/1/1996,6/30/2006,1956
G16817,GC,852,EXPIR,7/1/1996,6/30/2006,1757
G16818,GC,853,EXPIR,7/1/1996,6/30/2006,1820
G16819,GC,861,EXPIR,8/1/1996,7/31/2006,1678
G16820,GC,865,EXPIR,8/1/1996,7/31/2006,1655
G16821,GC,866,RELINQ,8/1/1996,7/29/2009,1698
G16822,GC,867,RELINQ,8/1/1996,7/29/2009,1947
G16823,GC,868,RELINQ,8/1/1996,7/29/2009,2121
G16824,GC,871,EXPIR,9/1/1996,8/31/2006,2284
G16825,GC,872,EXPIR,9/1/1996,8/31/2006,2307
G16826,GC,873,EXPIR,9/1/1996,8/31/2006,2289
G16827,GC,889,EXPIR,6/1/1996,5/31/2006,1793
G16828,GC,890,RELINQ,6/1/1996,5/26/2000,1876
G16829,GC,891,RELINQ,6/1/1996,5/26/2000,1767
G16830,GC,896,EXPIR,7/1/1996,6/30/2006,1832
G16831,GC,897,EXPIR,7/1/1996,6/30/2006,1938
G16832,GC,898,EXPIR,7/1/1996,6/30/2006,1949
G16833,GC,911,RELINQ,8/1/1996,7/27/2005,2150
G16834,GC,912,RELINQ,8/1/1996,7/27/2005,2289
G16835,GC,914,EXPIR,9/1/1996,8/31/2006,2261
G16836,GC,916,EXPIR,9/1/1996,8/31/2006,2350
G16837,GC,941,EXPIR,7/1/1996,6/30/2006,2035
G16838,GC,942,EXPIR,7/1/1996,6/30/2006,2042
G16839,GC,954,RELINQ,6/1/1996,5/21/2002,2047
G16840,GC,956,EXPIR,6/1/1996,5/31/2006,2346
G16841,GC,957,EXPIR,6/1/1996,5/31/2006,2341
G16842,GC,959,EXPIR,6/1/1996,5/31/2006,2386
G16843,GC,969,EXPIR,9/1/1996,8/31/2006,1871
G16844,GC,970,EXPIR,9/1/1996,8/31/2006,1740
G16845,GC,996,EXPIR,9/1/1996,8/31/2006,1644
G16846,GC,998,RELINQ,6/1/1996,5/21/2002,2075
G16847,GC,1000,EXPIR,6/1/1996,5/31/2006,2384
G16848,GC,1002,EXPIR,6/1/1996,5/31/2006,2375
G16849,AT,18,EXPIR,9/1/1996,8/31/2006,1325
G16850,AT,19,EXPIR,9/1/1996,8/31/2006,1409
G16851,AT,28,EXPIR,8/1/1996,7/31/2006,2229
G16852,AT,29,EXPIR,8/1/1996,7/31/2006,2275
G16853,AT,33,EXPIR,8/1/1996,7/31/2006,2349
G16854,AT,62,EXPIR,9/1/1996,8/31/2006,1336
G16855,AT,72,EXPIR,8/1/1996,7/31/2006,2231
G16856,AT,73,EXPIR,8/1/1996,7/31/2006,2284
G16857,AT,79,EXPIR,6/1/1996,5/31/2006,2448
G16858,AT,80,RELINQ,6/1/1996,5/19/2004,2460
G16859,AT,84,RELINQ,6/1/1996,5/27/2005,2501
G16860,AT,89,RELINQ,8/1/1996,7/29/1999,973
G16861,AT,97,EXPIR,8/1/1996,7/31/2006,1167
G16862,AT,122,RELINQ,6/1/1996,5/19/2004,2404
G16863,AT,123,EXPIR,6/1/1996,5/31/2006,2450
G16864,AT,133,EXPIR,8/1/1996,7/31/2006,1070
G16865,AT,140,RELINQ,8/1/1996,12/17/2007,1279
G16866,AT,162,EXPIR,9/1/1996,8/31/2006,2353
G16867,AT,165,RELINQ,6/1/1996,5/29/2002,2505
G16868,AT,167,RELINQ,6/1/1996,5/19/2004,2475
G16869,AT,185,EXPIR,8/1/1996,7/31/2006,1311
G16870,AT,187,EXPIR,8/1/1996,7/31/2006,1275
G16871,AT,188,EXPIR,8/1/1996,7/31/2006,1344
G16872,AT,192,EXPIR,8/1/1996,7/31/2006,1485
G16873,AT,193,EXPIR,8/1/1996,7/31/2006,1496
G16874,AT,194,EXPIR,8/1/1996,7/31/2006,1503
G16875,AT,204,RELINQ,9/1/1996,8/27/2002,2149
G16876,AT,205,RELINQ,9/1/1996,8/27/2002,2213
