API Well Number,Well Type Code,Well Name,Well Name Suffix,Company Name,Status Date,Status Code,Field Name,Surface Lease Number,Surface Area,Surface Block,Bottom Lease Number,Bottom Area,Bottom Block,Spud Date,Total Depth Date,BH Total MD (feet)
177190126000,E,  009,ST00BP00,Exxon Mobil Corporation,6/6/1968,PA,WD030, 00026,WD,   30, 00026,WD,   30,5/28/1968,6/5/1968,3363
177190126200,D, S005,ST00BP00,GOM Shelf LLC,7/13/2004,ST,GI043,G01497,WD,   95,G01497,WD,   95,5/4/1968,5/21/1968,10463
177190126201,D, S005,ST01BP00,GOM Shelf LLC,9/6/2004,ST,GI043,G01497,WD,   95,G01497,WD,   95,7/13/2004,9/2/2004,10671
177190126202,D, S005,ST01BP01,GOM Shelf LLC,10/21/2004,COM,GI043,G01497,WD,   95,G01497,WD,   95,9/6/2004,9/26/2004,13160
177190126300,E,  015,ST00BP00,McMoRan Oil & Gas LLC,5/27/2015,PA,WD027,G01331,WD,   23,G01331,WD,   23,4/29/1968,5/29/1968,16150
177190126400,D, C028,ST00BP00,"Energy XXI GOM, LLC",11/22/1988,PA,WD073,G01083,WD,   73,G01083,WD,   73,4/18/1968,4/29/1968,9090
177190126500,E,  010,ST00BP00,Exxon Mobil Corporation,6/16/1968,PA,WD030, 00026,WD,   30, 00026,WD,   30,6/8/1968,6/13/1968,2956
177190126600,D, X002,ST00BP00,Exxon Mobil Corporation,3/24/1973,PA,WD041,G01495,WD,   42,G01496,WD,   43,4/28/1968,5/19/1968,13250
177190126700,E,  003,ST00BP00,GOM Shelf LLC,7/24/1968,PA,GI043,G01498,WD,   96,G01498,WD,   96,4/8/1968,5/23/1968,13635
177190126800,D, T004,ST00BP00,GOM Shelf LLC,10/4/1982,PA,GI043,G01497,WD,   95, 00839,WD,   94,5/17/1968,7/1/1968,14000
177190126900,E,  004,ST00BP00,Apache Corporation,8/8/1968,PA,WD041,G01072,WD,   40,G01072,WD,   40,7/19/1968,8/4/1968,12303
177190127100,D, O006,ST00BP00,GOM Shelf LLC,7/15/1985,ST,GI043, 00838,WD,   71, 00838,WD,   71,4/26/1968,5/25/1968,12863
177190127101,D, O006,ST01BP02,GOM Shelf LLC,10/25/1985,COM,GI043, 00838,WD,   71, 00838,WD,   71,9/9/1985,9/21/1985,14254
177190127170,D, O006,ST01BP00,GOM Shelf LLC,8/8/1985,ST,GI043, 00838,WD,   71, 00838,WD,   71,7/15/1985,8/4/1985,12784
177190127171,D, O006,ST01BP01,GOM Shelf LLC,9/9/1985,ST,GI043, 00838,WD,   71, 00838,WD,   71,8/5/1985,9/6/1985,14256
177190127200,D, R011,ST00BP00,GOM Shelf LLC,11/30/1993,ST,GI043,G01498,WD,   96,G01498,WD,   96,7/8/1968,7/21/1968,13148
177190127201,D, R011,ST01BP00,GOM Shelf LLC,11/4/2006,PA,GI043,G01498,WD,   96,G01498,WD,   96,11/30/1993,12/22/1993,14812
177190127300,D, A006,ST00BP02,Fieldwood Energy Offshore LLC,12/5/2003,TA,WD079,G01449,WD,   79,G01449,WD,   79,7/9/1968,8/10/1968,17611
177190127370,D, A006,ST00BP00,Fieldwood Energy Offshore LLC,4/11/1968,ST,WD079,G01449,WD,   79,G01449,WD,   79,2/22/1968,4/10/1968,12532
177190127371,D, A006,ST00BP01,Fieldwood Energy Offshore LLC,7/9/1968,ST,WD079,G01449,WD,   79,G01449,WD,   79,4/11/1968,6/19/1968,17977
177190127400,D, S004,ST00BP00,GOM Shelf LLC,4/20/2014,PA,GI043,G01497,WD,   95,G01497,WD,   95,6/6/1968,7/8/1968,13135
177190127500,D, T005,ST00BP00,GOM Shelf LLC,8/1/1982,ST,GI043,G01497,WD,   95,G01497,WD,   95,7/15/1968,8/5/1968,11185
177190127570,D, T005,ST00BP01,GOM Shelf LLC,5/5/1995,PA,GI043,G01497,WD,   95,G01497,WD,   95,8/1/1982,8/21/1982,10430
177190127600,D, N010,ST00BP00,GOM Shelf LLC,11/30/2011,PA,GI043, 00182,WD,   70, 00182,WD,   70,6/1/1968,7/4/1968,12984
177190127700,D, S008,ST00BP00,GOM Shelf LLC,8/22/1968,TA,GI043,G01497,WD,   95,G01497,WD,   95,8/6/1968,8/22/1968,9779
177190127800,D, B001,ST01BP00,Apache Corporation,5/12/2011,PA,WD041,G01072,WD,   40,G01072,WD,   40,8/9/1968,8/20/1968,11783
177190127900,D, P004,ST00BP00,GOM Shelf LLC,1/8/1980,PA,GI043,G01497,WD,   95,G01498,WD,   96,7/5/1968,7/27/1968,12941
177190128000,D, V007,ST00BP00,"Energy XXI GOM, LLC",2/10/1974,ST,WD030, 00026,WD,   30,G01447,WD,   21,7/22/1968,8/28/1968,15145
177190128001,D, V014,ST01BP00,"Energy XXI GOM, LLC",11/19/1982,PA,WD030, 00026,WD,   30,G01447,WD,   21,2/10/1974,3/20/1974,14813
177190128200,E,  006,ST00BP00,Exxon Mobil Corporation,9/18/1968,PA,GI043,G01082,WD,   72,G01082,WD,   72,8/29/1968,9/16/1968,11766
177190128300,D, X001,ST00BP00,Exxon Mobil Corporation,10/30/1979,PA,WD041,G01495,WD,   42,G01496,WD,   43,7/18/1968,8/7/1968,12329
177190128400,D, P023,ST00BP00,"Energy XXI GOM, LLC",7/16/1976,ST,WD030, 00026,WD,   30, 00026,WD,   30,7/29/1968,8/25/1968,6775
177190128401,D, P025,ST01BP01,"Energy XXI GOM, LLC",1/1/1990,PA,WD030, 00026,WD,   30, 00026,WD,   30,7/26/1976,8/1/1976,4010
177190128470,D, P025,ST01BP00,"Energy XXI GOM, LLC",7/26/1996,ST,WD030, 00026,WD,   30, 00026,WD,   30,7/16/1976,7/26/1976,4050
177190128600,D,  026,ST00BP00,"Cox Operating, L.L.C.",1/6/2000,ST,WD030,G04893,WD,   28, 00385,WD,   29,8/7/1968,9/11/1968,11550
177190128601,D,  026,ST01BP00,"Cox Operating, L.L.C.",4/1/2000,COM,WD030, 00384,WD,   28, 00385,WD,   29,1/18/2000,2/14/2000,12961
177190128700,D, A005,ST00BP00,Fieldwood Energy LLC,4/14/1964,COM,WD073,G01089,WD,   90,G01089,WD,   90,3/10/1964,4/4/1964,10600
177190128800,D, A007,ST00BP00,Fieldwood Energy LLC,1/19/2001,PA,WD073,G01089,WD,   90,G01085,WD,   75,5/28/1964,6/5/1964,9700
177190128900,E,  002,ST00BP00,Fieldwood Energy LLC,7/31/1970,PA,WD073,G01085,WD,   75,G01085,WD,   75,6/24/1963,7/4/1963,10000
177190129000,D, V008,ST00BP00,Exxon Mobil Corporation,6/29/1986,PA,WD030, 00026,WD,   30, 00026,WD,   30,9/8/1968,10/2/1968,11567
177190129100,D, X005,ST00BP00,Exxon Mobil Corporation,12/25/1977,PA,WD041,G01495,WD,   42,G01495,WD,   42,8/13/1968,8/30/1968,11012
177190129200,D, R012,ST00BP00,GOM Shelf LLC,7/15/1984,ST,GI043,G01498,WD,   96,G01497,WD,   95,8/4/1968,8/19/1968,11371
177190129201,D, R012,ST01BP00,GOM Shelf LLC,11/1/2006,PA,GI043,G01498,WD,   96,G01497,WD,   95,7/15/1984,7/29/1984,12245
177190129400,D, X004,ST00BP00,Exxon Mobil Corporation,12/6/1977,PA,WD041,G01495,WD,   42,G01495,WD,   42,6/27/1968,7/10/1968,11343
177190129500,D, X003,ST00BP00,Exxon Mobil Corporation,8/31/1987,PA,WD041,G01495,WD,   42,G01495,WD,   42,5/31/1968,6/22/1968,11371
177190129600,D, O007,ST00BP00,GOM Shelf LLC,7/26/1968,ST,GI043, 00838,WD,   71, 00838,WD,   71,6/7/1968,7/23/1968,12828
177190129601,D, O007,ST01BP00,GOM Shelf LLC,8/11/1993,ST,GI043, 00838,WD,   71, 00838,WD,   71,7/26/1968,8/30/1968,13072
177190129602,D, O007,ST02BP00,GOM Shelf LLC,12/16/1995,TA,GI043, 00838,WD,   71, 00838,WD,   71,8/11/1993,9/18/1993,12725
177190129800,D, V006,ST00BP00,Exxon Mobil Corporation,9/24/1974,PA,WD030, 00026,WD,   30, 00026,WD,   30,6/21/1968,7/16/1968,11870
177190129900,D, P005,ST00BP00,GOM Shelf LLC,3/4/1981,PA,GI043,G01497,WD,   95,G01497,WD,   95,8/19/1968,9/19/1968,13882
177190130000,D, T006,ST00BP00,GOM Shelf LLC,10/4/1982,PA,GI043,G01497,WD,   95,G01497,WD,   95,8/19/1968,9/8/1968,10152
177190130100,E,  026,ST00BP00,Chevron U.S.A. Inc.,10/21/1968,COM,WD027,S02869,WD,   24,S02869,WD,   24,9/22/1968,10/10/1968,15392
177190130200,E,  002,ST00BP00,Chevron U.S.A. Inc.,10/31/1968,PA,WD112,G01099,WD,  106,G01099,WD,  106,9/25/1968,10/21/1968,15696
177190130300,D, V009,ST00BP00,Exxon Mobil Corporation,10/27/1968,PA,WD030, 00026,WD,   30, 00026,WD,   30,10/4/1968,10/27/1968,11957
177190130400,E,  007,ST00BP00,Chevron U.S.A. Inc.,4/2/1991,PA,WD027,S03529,WD,   23,S03529,WD,   23,6/17/1967,7/10/1967,22840
177190130500,E,  003,ST00BP00,GOM Shelf LLC,10/22/1968,PA,GI043,G01497,WD,   95,G01497,WD,   95,9/23/1968,10/16/1968,13500
177190130600,D, A007,ST00BP00,Fieldwood Energy Offshore LLC,11/8/1969,COM,WD079,G01449,WD,   79,G01449,WD,   79,8/18/1968,10/8/1969,12512
177190130700,D, T007,ST00BP00,GOM Shelf LLC,5/6/1995,PA,GI043,G01497,WD,   95,G01497,WD,   95,9/23/1968,10/13/1968,11795
177190130800,E,  016,ST00BP00,McMoRan Oil & Gas LLC,11/25/2017,PA,WD027,G01331,WD,   23,G01331,WD,   23,9/2/1968,9/29/1968,16246
177190130900,D, W008,ST00BP00,Exxon Mobil Corporation,11/5/1977,PA,WD030, 00016,WD,   31, 00016,WD,   31,10/8/1968,11/3/1968,8040
177190131200,E,  001,ST00BP00,Humble Oil & Refining Company,12/1/1968,PA,WD073,G01589,WD,   76,G01589,WD,   76,11/20/1968,11/25/1968,10000
177190131300,D, B001,ST00BP00,Fieldwood Energy LLC,11/23/1968,ST,WD073,G01089,WD,   90,G01085,WD,   75,11/6/1968,11/23/1968,10495
177190131301,D, B002,ST01BP00,Fieldwood Energy LLC,12/9/1968,COM,WD073,G01089,WD,   90,G01085,WD,   75,11/23/1968,11/30/1968,9524
177190131400,D, P006,ST00BP00,GOM Shelf LLC,3/4/1981,PA,GI043,G01497,WD,   95,G01497,WD,   95,10/11/1968,11/9/1968,14331
177190131600,D, X006,ST00BP00,Exxon Mobil Corporation,12/4/1968,PA,WD041,G01495,WD,   42,G01496,WD,   43,11/11/1968,11/26/1968,12849
177190131700,D, X007,ST00BP01,Exxon Mobil Corporation,3/19/1977,PA,WD041,G01495,WD,   42,G01496,WD,   43,11/5/1968,11/16/1968,12650
177190131770,D, X007,ST00BP00,Exxon Mobil Corporation,11/5/1968,ST,WD041,G01495,WD,   42,G01496,WD,   43,9/14/1968,10/10/1968,12637
177190131800,E,  002,ST00BP00,GOM Shelf LLC,5/18/1969,PA,GI043, 00180,WD,   68, 00180,WD,   68,11/22/1968,12/10/1968,12964
177190131900,D, B003,ST00BP00,Fieldwood Energy LLC,2/16/1969,ST,WD073,G01089,WD,   90,G01085,WD,   75,12/8/1968,12/18/1968,10197
177190132000,D, O008,ST00BP00,GOM Shelf LLC,4/20/1994,PA,GI043, 00838,WD,   71, 00838,WD,   71,9/23/1968,11/13/1968,12608
177190132100,D, B004,ST00BP00,Fieldwood Energy LLC,5/6/1998,ST,WD073,G01089,WD,   90,G01089,WD,   90,12/23/1968,1/2/1969,9690
177190132101,D, B004,ST01BP00,Fieldwood Energy LLC,6/7/1998,COM,WD073,G01089,WD,   90,G01089,WD,   90,5/6/1998,5/16/1998,10608
177190132200,D, B001,ST00BP00,Fieldwood Energy Offshore LLC,1/9/2013,TA,WD079,G01874,WD,   79,G01874,WD,   79,12/13/1968,2/8/1970,17111
177190132300,D, V011,ST00BP00,Exxon Mobil Corporation,6/13/1976,PA,WD030, 00026,WD,   30, 00026,WD,   30,10/27/1968,11/18/1968,12304
177190132400,D, P007,ST00BP00,GOM Shelf LLC,1/5/1969,PA,GI043,G01497,WD,   95,G01497,WD,   95,11/28/1968,12/29/1968,14902
177190132500,D, T008,ST00BP00,GOM Shelf LLC,5/7/1995,PA,GI043,G01497,WD,   95,G01497,WD,   95,11/4/1968,12/16/1968,11521
177190132600,D, P022,ST00BP00,"Energy XXI GOM, LLC",6/15/1976,ST,WD030, 00026,WD,   30, 00026,WD,   30,9/2/1968,9/10/1968,4935
177190132601,D, P026,ST01BP00,"Energy XXI GOM, LLC",10/11/1977,ST,WD030, 00026,WD,   30, 00026,WD,   30,6/15/1976,6/26/1976,5218
177190132602,D, P027,ST02BP00,"Energy XXI GOM, LLC",3/7/1993,PA,WD030, 00026,WD,   30, 00026,WD,   30,10/11/1977,10/28/1977,5114
177190132700,D, T015,ST00BP00,"Energy XXI GOM, LLC",9/13/1969,COM,WD030, 00026,WD,   30, 00026,WD,   30,12/23/1968,1/2/1969,5293
177190132800,D, V010,ST00BP00,Exxon Mobil Corporation,9/21/1979,PA,WD030, 00026,WD,   30, 00026,WD,   30,11/30/1968,1/3/1969,11350
177190132900,D, S007,ST00BP00,GOM Shelf LLC,10/30/2004,ST,GI043,G01497,WD,   95,G01497,WD,   95,8/31/1968,12/3/1968,16006
177190132901,D, S007,ST01BP00,GOM Shelf LLC,12/1/2004,COM,GI043,G01497,WD,   95,G01498,WD,   96,10/24/2004,11/13/2004,13070
177190133000,D, T016,ST00BP00,"Energy XXI GOM, LLC",8/9/1992,PA,WD030, 00026,WD,   30, 00026,WD,   30,1/21/1969,2/5/1969,5952
177190133100,D, P021,ST00BP00,"Energy XXI GOM, LLC",10/4/1988,PA,WD030, 00026,WD,   30, 00026,WD,   30,9/20/1968,9/29/1968,5370
177190133200,E,  004,ST00BP00,Global Marine Oil & Gas Company,11/22/1968,PA,WD035,G01069,WD,   35,G01069,WD,   35,10/31/1968,11/14/1968,13000
177190133300,D, V012,ST00BP00,Exxon Mobil Corporation,11/17/1978,PA,WD030, 00026,WD,   30, 00026,WD,   30,12/25/1968,1/21/1969,12373
177190133400,D, T014,ST00BP00,"Energy XXI GOM, LLC",10/14/1984,PA,WD030, 00026,WD,   30, 00026,WD,   30,1/8/1969,1/17/1969,4594
177190133500,D, B006,ST00BP00,Fieldwood Energy LLC,2/16/1969,PA,WD073,G01089,WD,   90,G01089,WD,   90,1/28/1969,2/13/1969,10161
177190133600,D, O009,ST00BP00,GOM Shelf LLC,2/21/1969,COM,GI043, 00838,WD,   71, 00838,WD,   71,12/23/1968,2/6/1969,13418
177190133700,D, X011,ST00BP00,Exxon Mobil Corporation,5/1/1996,PA,WD041,G01495,WD,   42,G01495,WD,   42,1/31/1969,2/17/1969,12633
177190133800,D, X009,ST00BP01,Exxon Mobil Corporation,1/10/1976,PA,WD041,G01495,WD,   42,G01496,WD,   43,1/10/1969,1/25/1969,12400
177190133870,D, X009,ST00BP00,Exxon Mobil Corporation,1/10/1969,ST,WD041,G01495,WD,   42,G01496,WD,   43,12/23/1968,1/9/1969,12434
177190133900,D, C001,ST00BP00,Fieldwood Energy Offshore LLC,9/21/2009,TA,WD079,G01874,WD,   79,G01874,WD,   79,1/8/1969,2/13/1969,16181
177190134000,D, B008,ST01BP00,Fieldwood Energy LLC,10/27/1986,PA,WD073,G01089,WD,   90,G01085,WD,   75,2/16/1969,2/23/1969,10755
177190134100,D, V013,ST00BP00,Exxon Mobil Corporation,1/28/1974,PA,WD030, 00026,WD,   30, 00026,WD,   30,1/30/1969,2/14/1969,12400
177190134200,D, B005,ST00BP00,Apache Corporation,3/9/1988,PA,WD073,G01089,WD,   90,G01089,WD,   90,1/8/1969,1/19/1969,10675
177190134300,E,  001,ST00BP00,Exxon Mobil Corporation,3/12/1969,PA,WD035,G01873,WD,   34,G01873,WD,   34,2/26/1969,3/9/1969,12434
177190134400,D, B007,ST00BP00,Fieldwood Energy LLC,3/18/1969,PA,WD073,G01089,WD,   90,G01085,WD,   75,3/7/1969,3/16/1969,11700
177190134500,D,  022,ST00BP00,"EPL Oil & Gas, LLC",9/2/1966,ST,WD030, 00385,WD,   29, 00385,WD,   29,8/16/1966,8/31/1966,7800
177190134501,D,  023,ST01BP00,"EPL Oil & Gas, LLC",7/3/2010,PA,WD030, 00385,WD,   29, 00385,WD,   29,9/10/1966,10/5/1966,9345
177190134600,D, A011,ST00BP00,Fieldwood Energy Offshore LLC,2/4/2006,TA,WD079,G01449,WD,   79,G01874,WD,   80,1/12/1969,2/9/1969,13750
177190134700,D, W014,ST00BP00,Exxon Mobil Corporation,10/25/1977,PA,WD030, 00016,WD,   31, 00016,WD,   31,11/17/1968,11/25/1968,5040
177190134800,D, W012,ST00BP00,Exxon Mobil Corporation,9/20/1976,PA,WD030, 00016,WD,   31, 00016,WD,   31,12/2/1968,12/15/1968,6041
177190134900,E,  003,ST00BP00,Fieldwood Energy Offshore LLC,3/15/1969,PA,WD079,G01874,WD,   79,G01874,WD,   79,2/26/1969,3/10/1969,12250
177190135000,D, S009,ST00BP00,GOM Shelf LLC,4/13/2014,PA,GI043,G01497,WD,   95,G01497,WD,   95,3/13/1969,4/7/1969,10797
177190135100,D, H013,ST00BP00,"Cox Operating, L.L.C.",4/20/1970,PA,WD030, 00016,WD,   31, 00016,WD,   31,4/1/1969,4/18/1970,8325
177190135300,D, H001,ST00BP00,BP America Production Company,10/11/2008,PA,GI043, 00182,WD,   70, 00182,WD,   70,9/14/1963,11/19/1964,13422
177190135400,D, S006,ST00BP00,GOM Shelf LLC,11/22/2000,TA,GI043,G01497,WD,   95,G01497,WD,   95,2/4/1969,2/27/1969,9948
177190135600,D, A001,ST00BP00,Global Marine Oil & Gas Company,7/7/1992,PA,WD035,G01069,WD,   35,G01069,WD,   35,10/10/1968,11/12/1968,14000
177190135700,D, B027,ST00BP00,"Cox Operating, L.L.C.",7/24/2000,ST,WD073,G01084,WD,   74,G01084,WD,   74,4/11/1969,5/1/1969,9628
177190135701,D, B027,ST01BP00,"Cox Operating, L.L.C.",10/27/2000,ST,WD073,G01084,WD,   74,G01084,WD,   74,7/24/2000,8/1/2000,9510
177190135702,D, B027,ST02BP00,"Cox Operating, L.L.C.",12/28/2000,COM,WD073,G01084,WD,   74,G01084,WD,   74,10/27/2000,11/12/2000,9236
177190135800,D, T009,ST00BP01,GOM Shelf LLC,5/7/1995,PA,GI043,G01497,WD,   95,G01497,WD,   95,2/9/1969,5/10/1969,13542
177190135870,D, T009,ST00BP00,GOM Shelf LLC,2/9/1969,ST,GI043,G01497,WD,   95,G01497,WD,   95,1/6/1969,2/8/1969,11619
177190135900,D, B010,ST00BP00,Fieldwood Energy LLC,2/11/1982,ST,WD073,G01089,WD,   90,G01089,WD,   90,3/19/1969,3/28/1969,9245
177190135901,D, B020,ST01BP00,Fieldwood Energy LLC,4/17/1982,COM,WD073,G01089,WD,   90,G01089,WD,   90,2/11/1982,2/21/1982,8833
177190136100,D, T017,ST00BP00,"Energy XXI GOM, LLC",10/8/1975,PA,WD030, 00026,WD,   30, 00026,WD,   30,2/8/1969,2/19/1969,4284
177190136200,D, U001,ST00BP00,GOM Shelf LLC,7/20/2012,TA,GI043, 00180,WD,   68, 00180,WD,   68,5/26/1969,6/15/1969,13025
177190136300,D, A010,ST00BP01,Fieldwood Energy Offshore LLC,6/18/1972,COM,WD079,G01874,WD,   79,G01874,WD,   80,4/23/1969,6/25/1969,19066
177190136370,D, A010,ST00BP00,Fieldwood Energy Offshore LLC,4/23/1969,ST,WD079,G01874,WD,   79,G01874,WD,   80,2/26/1969,4/9/1969,12504
177190136400,D, B002,ST00BP00,Apache Corporation,5/8/2011,PA,WD041,G01072,WD,   40,G01072,WD,   40,4/2/1969,4/30/1969,13376
177190136500,E,  002,ST00BP00,Humble Oil & Refining Company,6/22/1965,PA,WD065,G01078,WD,   65,G01078,WD,   65,4/11/1965,5/15/1965,13500
177190136600,D, T003,ST00BP00,GOM Shelf LLC,4/29/1989,PA,GI043,G01497,WD,   95,G01497,WD,   95,4/20/1968,5/4/1968,10010
177190136700,D, S003,ST00BP00,GOM Shelf LLC,4/7/2014,PA,GI043,G01497,WD,   95,G01497,WD,   95,4/2/1968,4/20/1968,11433
177190136800,D, B009,ST00BP00,Fieldwood Energy LLC,5/1/1969,COM,WD073,G01089,WD,   90,G01085,WD,   75,4/12/1969,4/19/1969,9500
177190136900,D, A025,ST00BP00,"Cox Operating, L.L.C.",11/10/1964,COM,WD073,G01083,WD,   73,G01083,WD,   73,10/23/1964,11/4/1964,9700
177190137000,D, A004,ST00BP00,Fieldwood Energy Offshore LLC,3/12/1988,ST,WD079,G01449,WD,   79,G01449,WD,   79,10/19/1968,11/16/1968,12300
177190137001,D, A004,ST01BP00,Fieldwood Energy Offshore LLC,6/12/2013,TA,WD079,G01449,WD,   79,G01874,WD,   80,3/12/1988,4/4/1988,12596
177190137100,D, A009,ST00BP00,Fieldwood Energy Offshore LLC,3/22/1974,PA,WD079,G01449,WD,   79,G01449,WD,   79,12/14/1968,1/8/1969,11940
177190137200,D, X012,ST00BP00,Exxon Mobil Corporation,12/14/1988,PA,WD041,G01495,WD,   42,G01495,WD,   42,2/25/1969,3/17/1969,12715
177190137300,E,  004,ST00BP00,GOM Shelf LLC,11/2/1968,PA,GI043,G01498,WD,   96,G01498,WD,   96,10/10/1968,10/29/1968,13000
177190137400,D, F001,ST00BP00,GOM Shelf LLC,5/26/1996,PA,GI043, 00181,WD,   69, 00181,WD,   69,9/6/1963,4/1/1964,13950
177190137500,D, E007,ST00BP00,"Cox Operating, L.L.C.",9/29/1972,PA,GI043,G01092,WD,   93,G01092,WD,   93,12/1/1965,12/30/1965,12360
177190137600,D, X008,ST00BP00,Exxon Mobil Corporation,6/11/1978,PA,WD041,G01495,WD,   42,G01496,WD,   43,12/4/1968,12/17/1968,12465
177190137700,D, M001,ST00BP00,GOM Shelf LLC,7/16/1996,PA,GI043, 00838,WD,   71, 00838,WD,   71,12/6/1965,12/13/1966,14100
177190137800,D,  005,ST00BP00,Exxon Mobil Corporation,6/3/1964,PA,WD030, 00016,WD,   31, 00016,WD,   31,5/29/1964,6/2/1964,3387
177190137900,D, Q016,ST00BP00,Exxon Mobil Corporation,8/23/2004,PA,WD030,G01332,WD,   32, 00016,WD,   31,9/21/1961,10/22/1961,11250
177190138000,D, E013,ST00BP01,"Energy XXI GOM, LLC",1/7/1989,PA,WD030, 00016,WD,   31, 00367,WD,   32,2/11/1964,3/1/1964,11112
177190138070,D, E013,ST00BP00,"Energy XXI GOM, LLC",2/11/1964,ST,WD030, 00016,WD,   31, 00367,WD,   32,1/20/1964,2/11/1964,9300
177190138300,D, A008,ST00BP00,Fieldwood Energy Offshore LLC,1/20/2006,TA,WD079,G01449,WD,   79,G01449,WD,   79,11/18/1968,12/10/1968,11867
177190138400,E,  004,ST00BP00,McMoRan Oil & Gas LLC,5/11/2011,PA,WD027,G01331,WD,   23,G01331,WD,   23,2/29/1964,4/7/1964,16400
177190150000,E,  012,ST00BP00,Chevron U.S.A. Inc.,11/20/1986,PA,WD027,S02869,WD,   24,S02869,WD,   24,1/24/1964,2/5/1964,18000
177192000000,D, O011,ST00BP00,GOM Shelf LLC,3/11/1994,PA,GI043, 00838,WD,   71, 00838,WD,   71,4/14/1969,5/8/1969,13127
177192000100,D, S010,ST00BP00,GOM Shelf LLC,11/2/1997,ST,GI043,G01497,WD,   95,G01497,WD,   95,4/8/1969,4/27/1969,10075
177192000101,D, S010,ST01BP00,GOM Shelf LLC,1/10/2005,COM,GI043,G01497,WD,   95,G01497,WD,   95,12/9/2004,12/29/2004,10590
177192000200,E,  002,ST00BP00,"Energy XXI GOM, LLC",10/30/1972,PA,WD030,G01447,WD,   21,G01447,WD,   21,5/12/1969,7/31/1969,16343
177192000300,D, H015,ST00BP00,"Cox Operating, L.L.C.",5/10/1969,PA,WD030, 00016,WD,   31, 00016,WD,   31,4/20/1969,5/7/1969,8040
177192000400,D, B028,ST00BP00,"Energy XXI GOM, LLC",12/30/1977,PA,WD073,G01084,WD,   74,G01084,WD,   74,5/15/1969,5/27/1969,9095
177192000500,D, B026,ST00BP00,"Cox Operating, L.L.C.",6/23/1969,ST,WD073,G01084,WD,   74,G01090,WD,   91,5/29/1969,6/12/1969,9764
177192000600,D, S011,ST00BP00,GOM Shelf LLC,4/8/2014,PA,GI043,G01497,WD,   95,G01497,WD,   95,5/10/1969,6/3/1969,11490
177192000700,D, B003,ST00BP00,Apache Corporation,5/7/2011,PA,WD041,G01072,WD,   40,G01072,WD,   40,5/15/1969,5/29/1969,11749
177192000800,D, B011,ST00BP00,Fieldwood Energy LLC,3/27/1995,ST,WD073,G01089,WD,   90,G01085,WD,   75,5/7/1969,5/14/1969,9586
177192000801,D, B011,ST01BP01,Fieldwood Energy LLC,5/13/1995,COM,WD073,G01089,WD,   90,G01089,WD,   90,4/12/1995,5/6/1995,10134
177192000870,D, B011,ST01BP00,Fieldwood Energy LLC,4/12/1995,ST,WD073,G01089,WD,   90,G01089,WD,   90,3/22/1995,4/12/1995,9689
177192000900,D, B013,ST00BP01,Fieldwood Energy LLC,9/21/1986,PA,WD073,G01089,WD,   90,G01085,WD,   75,6/11/1969,6/13/1969,9885
177192000970,D, B013,ST00BP00,Fieldwood Energy LLC,6/11/1969,ST,WD073,G01089,WD,   90,G01089,WD,   90,5/22/1969,6/8/1969,9850
177192001000,D, B012,ST00BP00,Fieldwood Energy LLC,7/7/1969,PA,WD073,G01089,WD,   90,G01089,WD,   90,6/26/1969,7/7/1969,7053
177192001100,D, O012,ST00BP00,GOM Shelf LLC,8/31/1982,ST,GI043, 00838,WD,   71, 00838,WD,   71,6/8/1969,7/6/1969,11657
177192001101,D, O013,ST01BP00,GOM Shelf LLC,9/22/1993,ST,GI043, 00838,WD,   71, 00838,WD,   71,8/31/1982,9/15/1982,11565
177192001102,D, O013,ST02BP00,GOM Shelf LLC,4/17/1994,COM,GI043, 00838,WD,   71, 00838,WD,   71,9/22/1993,10/11/1993,11504
177192001200,D, B015,ST00BP00,Fieldwood Energy LLC,12/17/1981,ST,WD073,G01089,WD,   90,G01085,WD,   75,7/29/1969,8/5/1969,9590
177192001201,D, B019,ST01BP00,Fieldwood Energy LLC,3/30/1988,PA,WD073,G01089,WD,   90,G01085,WD,   75,12/17/1981,1/20/1982,9777
177192001300,D, A003,ST00BP00,Global Marine Oil & Gas Company,3/1/1970,PA,WD035,G01069,WD,   35,G01069,WD,   35,2/9/1970,2/25/1970,13084
177192001400,D, A004,ST00BP01,Global Marine Oil & Gas Company,7/7/1992,PA,WD035,G01069,WD,   35,G01069,WD,   35,1/5/1970,4/6/1970,14565
177192001470,D, A004,ST00BP00,Global Marine Oil & Gas Company,1/5/1970,ST,WD035,G01069,WD,   35,G01069,WD,   35,11/20/1969,1/5/1970,14214
177192001500,D, D027,ST00BP00,"Cox Operating, L.L.C.",9/29/1969,ST,WD073,G01083,WD,   73,G01083,WD,   73,9/11/1969,9/28/1969,10103
177192001600,D,  027,ST00BP00,"EPL Oil & Gas, LLC",4/8/1975,PA,WD030, 00385,WD,   29, 00385,WD,   29,10/9/1969,1/9/1970,14500
177192001700,D, D025,ST01BP00,"Energy XXI GOM, LLC",12/2/1985,PA,WD073,G01083,WD,   73,G01083,WD,   73,9/29/1969,10/14/1969,9240
177192001800,D, D028,ST00BP00,"Energy XXI GOM, LLC",12/30/1980,PA,WD073,G01083,WD,   73,G01083,WD,   73,10/15/1969,11/6/1969,10435
177192001900,D, B003,ST00BP00,Fieldwood Energy Offshore LLC,11/23/2012,TA,WD079,G01874,WD,   79,G01874,WD,   79,10/25/1969,11/22/1969,12447
