FIELD_ID,FIELD_NAME,COUNTRY,BLOCK,RESERVE_TYPE,CURRENT_STATUS,DISCOVERY_DATE,PRODUCTION_START,WATER_DEPTH_M,WATER_DEPTH_FT,US_GOM_FLAG
1722,Silverback,Ireland,LO57,n/a,Bright Spot,,,100,330,
125,Silvertip,US,Alaminos Canyon 815,Oil/Gas,Under Development,Oct 2004,,2812,9280,Y
1635,Singa Laut,Indonesia,Tuna Block,n/a,Bright Spot,,,118,389,
1737,Sintok,Malaysia,SK320,Gas,Discovery (Drilled),Dec 2013,,,,
561,Siri,Denmark,5604/20,Oil,Suspended,Dec 1995,Jan 1999,60,198,
571,Sivulliq,US,Flaxman Island Lease Block 6658,n/a,Bright Spot,,,,,Y
928,Skalle,Norway,"7120/1, 7120/2, 7120/3, 7120/4, 7120/5, 7120/6",Gas,Discovery (Drilled),Jul 2011,,327,1079,
601,Skardkollen,Norway,"PL 408, Block 15/9",n/a,Non-Commercial,,,84,277,
1155,Skarfjell,Norway,PL 418: 35/9,Oil,Discovery (Appraised),Apr 2012,,377,1244,
373,Skarv,Norway,"6507/2, 6507/3, 6507/5, 6507/6",Oil/Gas,Producing,May 1998,Dec 2012,450,1485,
979,"Skaugumsasen, 6508/1-2",Norway,6508/1,Oil/Gas,Discovery (Drilled),Sep 2011,,390,1287,
1674,Skavl,Norway,PL532: 7220/7,Oil/Gas,Discovery (Drilled),Dec 2013,,349,1152,
1779,Skerryvore,UK,"P2082: 30/12c, 30/13c, 30/18c",n/a,Bright Spot,,,,,
198,Skinfaks,Norway,PL050: 34/10,Oil/Gas,Producing,,Jan 2007,,,
1698,Skirne,Norway,PL102/102E: 25/5,Gas,Producing,Mar 1990,Mar 2004,120,396,
1431,Skjold,Denmark,5504/16,Oil/Gas,Producing,Jan 1977,Jan 1982,40,132,
335,Skua,Australia,AC/P 34,Oil,Under Development,,,77,254,
374,Sleipner East,Norway,15/9,Gas,Producing,Jul 1981,Jun 1998,82,271,
374,Sleipner West,Norway,"15/6, 15/9",Oil/Gas,Producing,Dec 1974,Aug 1996,110,363,
357,Smorbukk North,Norway,"PL479, 6506/9",Gas,Discovery (Drilled),Aug 2013,,302,997,
357,Smorbukk North East,Norway,,Gas,Under Development,,,300,990,
357,Smorbukk South,Norway,"P094B, 6506/12",Oil/Gas,Under Development,Jan 1985,,301,993,
373,Snadd North,Norway,"PL 212, 6507/5",Gas,Discovery (Drilled),Jun 2010,,325,1073,
373,Snadd Outer,Norway,PL 212,n/a,Bright Spot,,,364,1201,
802,Snefrid South,Norway,6706/12-1,Gas,Discovery (Drilled),Aug 2008,,1265,4175,
1667,Snilehorn,Norway,"PL348, 6407/8",Oil,Discovery (Drilled),Nov 2013,,282,931,
223,Snohvit,Norway,"7120/6, 7120/7, 7120/8, 7120/9, 7121/4, 7121/5, 71",Gas,Producing,Oct 1984,May 2007,340,1122,
204,Snorre,Norway,"34/4, 34/7",Oil/Gas,Producing,Dec 1979,Aug 1992,350,1155,
1253,SOB 2,US,Mississippi Canyon 387,Oil,Under Development,,,1958,6461,Y
1113,Solan,UK,"P.164, 205/26a",Oil,Under Development,Jan 1991,,135,446,
1626,Solberg,Norway,"PL475, 6407/1",Gas,Discovery (Drilled),Apr 2014,,300,990,
872,"Soleie, 35/1-2",Norway,"35/1, PL 269",n/a,Non-Commercial,,,409,1350,
924,Solitaire,UK,14/26a,Oil/Gas,Under Development,,,114,376,
1271,Song Ca,Viet nam,Block 105,n/a,Bright Spot,,,80,264,
332,Songkhla,Thailand,Block G5/43,Oil,Producing - Under Dev.,,,,,
1412,Songo Songo,"Tanzania, United Republic of",Songo Songo PSC,Gas,Producing,,Jul 2004,,,
1412,Songo Songo West,"Tanzania, United Republic of",Songo Songo PSC,Gas,Bright Spot,,,35,116,
776,South Arne,Denmark,"5604/29, 5604/30, PL 789",Oil/Gas,Producing,Jan 1969,Jan 2001,60,198,
378,South Chestnut,UK,"P354, 22/2a",Oil,Producing,,Feb 2009,120,396,
141,South Deimos,US,Mississippi Canyon 762,n/a,Producing,Feb 2010,Feb 2014,946,3122,Y
1148,South East Tor,Norway,"2/5, PL 006C",Oil,Discovery (Appraised),Jun 1972,,67,221,
1361,South Kavala,Greece,,Gas,Producing,,Jan 1981,51,168,
1317,South Kecapi,Indonesia,Bontang PSC,Oil/Gas,Discovery (Drilled),Feb 2013,,388,1280,
605,South Kneler,Norway,"25/4, PL 203",Gas,Discovery (Drilled),Dec 2009,,126,416,
1463,South Morecambe,UK,"P153, 110/02",Gas,Producing,Sep 1974,Jan 1985,32,106,
284,South Pars,Iran,,Gas,Producing - Under Dev.,,,70,231,
1134,South Sangu,Bangladesh,Block 16,Gas,Under Development,Jan 2000,,,,
1831,South Tano,Ghana,Shallow Water Tano,Oil/Gas,Appraisal Drilling,Jan 1978,,90,297,
767,South Tchibala,Gabon,Etame Marin Permit,Oil,Producing,,Jan 2007,137,452,
776,South Tor Pod,Denmark,7/89,Oil,Discovery (Drilled),Aug 2008,,55,182,
492,South Venture,Canada,,Gas,Producing,,Dec 2004,23,76,
314,South White Rose Extension,Canada,Grand Banks territory,Oil,Under Development,,,,,
175,Southeast Tahoe,US,Viosca Knoll 784,Oil/Gas,Producing,Mar 1996,Oct 1996,500,1650,Y
1620,Southern Cross,US,Southern Cross Unit,n/a,Bright Spot,,,15,50,Y
1794,Southwest Fateh,UAE,,Oil,Producing,Jan 1970,Jan 1971,50,165,
1377,Southwest Kinsale,Ireland,"48/20, 48/25",Gas,Producing,,Jan 1999,100,330,
1536,Spaniards,UK,"15/21g, 15/21a",n/a,Appraisal Drilling,Jan 1989,,,,
1124,Spanish Point,Ireland,"FEL 2/04, FEL 4/08",Gas,Discovery (Drilled),Jan 1981,,400,1320,
1242,Spaoh,Malaysia,Block SK306,Oil/Gas,Appraisal Drilling,Dec 2010,,,,
839,Spar,Australia,WA-45-L,Gas,Under Development,Jan 1976,,90,297,
1011,Spartacus,US,Walker Ridge 793,n/a,Non-Commercial,,,2136,7049,Y
121,Spiderman,US,"DeSoto Canyon 620, 621",Gas,Producing,Nov 2003,Nov 2007,2700,8910,Y
544,Spikey Beach-1,Australia,T/38P,Oil,Non-Commercial,,,75,248,
886,Spinell Sor,Norway,6407/4,n/a,Non-Commercial,,,221,729,
1225,Spinnaker,UK,206/04a,n/a,Exploratory Drilling,,,,,
465,Spitfire,US,East Breaks 581,Oil,Bright Spot,,,1017,3356,Y
340,St. Malo,US,Walker Ridge 678,Oil,Under Development,Oct 2003,,640,2112,Y
321,Stag,Australia,Wa-15-L,Oil,Producing,Jun 1993,May 1998,49,162,
559,Starfish,Trin. & Tobago,ECMA Blocks E and 5(a),Gas,Under Development,Dec 1998,,130,429,
208,Statfjord,Norway,"33/12, 33/9, 211/25",Oil/Gas,Producing,Apr 1974,Nov 1979,150,495,
208,Statfjord East,Norway,"33/9, 34/7",Oil,Producing,Nov 1976,Sep 1994,190,627,
208,Statfjord North,Norway,33/9,Oil,Producing,Feb 1977,Jan 1995,290,957,
1184,Stebbing,Falkland Islands (Malvinas),,n/a,Non-Commercial,,,,,
1841,Steel Dragon,Australia,WA-466-P,n/a,Bright Spot,,,,,
1100,Steingeita,Norway,"25/1, PL 460",n/a,Bright Spot,,,102,337,
586,Stella,UK,"P011, 30/6",Oil/Gas,Under Development,Apr 1979,,85,281,
338,Stickle,Australia,WA-42 L,Oil,Producing,May 2004,Mar 2010,195,644,
1099,Stingray,UK,15/13b; P1212,n/a,Non-Commercial,,,,,
832,Stirby,Norway,"PL 341, Block 24/9, 24/11, 24/12",n/a,Non-Commercial,,,115,380,
479,Stjerne (Katla),Norway,PL 104 - 30/9,Oil/Gas,Producing,Mar 2009,Mar 2013,95,314,
350,Stones,US,Walker Ridge 508,Oil,Under Development,May 2005,,2896,9557,Y
1389,Storbarden,Norway,"PL506S, 26/5",n/a,Non-Commercial,,,261,861,
1052,Storebjorn,Norway,7/12,n/a,Non-Commercial,,,,,
633,Storklakken,Norway,"24/3, 25/1, 25/2, PL 460",Oil,Discovery (Drilled),Apr 2010,,,,
710,Storkollen,Norway,"PL 337, Block 15/10, 15/11, 15/12",n/a,Discovery (Appraised),Jan 2010,,,,
1759,Storm,Norway,PL555,n/a,Bright Spot,,,,,
1636,Stroma,UK,P1994; 15/17b,Oil,Discovery (Drilled),Jan 1989,,,,
925,Sturgis,US,Atwater Valley 183,Oil,Discovery (Drilled),Aug 2003,,1128,3722,Y
342,Stybarrow,Australia,WA-32-L,Oil,Producing,Feb 2003,Nov 2007,825,2723,
1704,Su Tu Den NE,Viet nam,15-1,Oil,Producing,Oct 2000,Apr 2010,48,158,
1704,Su Tu Den SW,Viet nam,15-1,Oil,Producing,Oct 2000,Oct 2003,48,158,
1707,Su Tu Nau,Viet nam,15-1,Oil,Under Development,Sep 2005,,,,
1706,Su Tu Trang,Viet nam,15-1,Gas,Producing,Nov 2003,Sep 2012,50,165,
1705,Su Tu Vang,Viet nam,15-1,Oil,Producing,Oct 2001,Oct 2008,50,165,
1829,Suilven,UK,"P974: 204/14, 204/15",Oil/Gas,Discovery (Drilled),Apr 1996,,861,2841,
1692,Suizhong 36-1,China,36-1,Oil,Producing,Jan 1986,Jan 1993,32,106,
1835,Sula Stelkur,Faroe Islands,008,n/a,Bright Spot,,,,,
1765,Sunbird,Kenya,"L10A, L10B",n/a,Discovery (Drilled),Mar 2014,,721,2379,
1806,Sunbird Canyon,Liberia,"LB-08, LB-09",n/a,Bright Spot,,,1300,4290,
1139,Sunrise,Australia,"JPDA 03-19, 03-20, NT/RL2; NT/RL4",Gas,Under Development,Jan 1974,,300,990,
1571,Surin,Thailand,G4/50,Oil,Discovery (Drilled),Aug 2013,,,,
1631,Svale Nord,Norway,"PL128, 6608/10",Oil,Discovery (Drilled),Sep 2013,,375,1238,
1174,Svalin,Norway,"25/11, PL 169",Oil,Under Development,Jul 1992,,120,396,
861,Svaneogle,Norway,"17/6, PL 545",Oil,Discovery (Drilled),Mar 2011,,272,898,
1517,Sverdrup,Norway,"PL330, 6608/2",n/a,Non-Commercial,,,303,1000,
697,SW Shoebill,US,7007,n/a,Bright Spot,,,,,Y
335,Swift/Swallow,Australia,AC/P 34,Oil,Under Development,Apr 2006,,77,254,
176,Swordfish,US,"Viosca Knoll 917, 961, 962",Gas,Producing,Dec 2001,Dec 2007,1370,4521,Y
208,Sygna,Norway,"33/9, 34/7",Oil,Producing,Jul 1996,Aug 2000,300,990,
1607,Sylli,Guinea,Offhore Guinea (Deepwater),n/a,Bright Spot,,,,,
513,"T-Rex, 6406/3-9",Norway,"PL431-6406/2, 6406/3, 6506/12",Oil,Discovery (Drilled),Feb 2012,,290,957,
1664,Taggart,US,"Mississippi Canyon 816, G33178",n/a,Exploratory Drilling,,,1685,5561,Y
127,Tahiti,US,"Green Canyon 640, 641, 596, 597",Oil/Gas,Producing,Apr 2002,May 2009,1219,4023,Y
175,Tahoe,US,"Viosca Knoll 783, 784",Oil/Gas,Producing,Dec 1984,Aug 1996,348,1148,Y
1324,Takula,Angola,Block 0,Oil/Gas,Producing,Jan 1971,Dec 2008,57,188,
337,Talbot,Australia,AC/RL1,Oil/Gas,Under Development,Jan 1989,,105,347,
975,Tallaganda,Australia,"WA-351-P, WA-335-P",Gas,Discovery (Drilled),May 2012,,1141,3765,
459,Tamar,Israel,Matan Block,Gas,Producing,Feb 2009,Apr 2013,1676,5531,
999,Tambora,Brazil,BM-C-41,Oil,Discovery (Appraised),Aug 2011,,130,429,
1179,Tambuata,Brazil,,Oil/Gas,Exploratory Drilling,Jan 2012,,1520,5016,
1448,Tangawizi,"Tanzania, United Republic of",Block 2,Gas,Discovery (Drilled),Mar 2013,,2300,7590,
1060,Tanin,Israel,Alon A,Gas,Discovery (Drilled),Jan 2012,,1555,5132,
1839,Tanjung Baram,Malaysia,SK-15,n/a,Discovery (Drilled),Jul 1995,,,,
1609,Tapendar,Mauritania,C-10,n/a,Non-Commercial,,,,,
1125,Tapir South,Namibia,Northern License 1811A,n/a,Non-Commercial,,,2108,6956,
1385,Tapis,Malaysia,,Oil/Gas,Producing,Jan 1969,Apr 1978,61,201,
1365,Tapti,India,Tapti Daman Block,Gas,Under Development,,,20,66,
926,Tarap,Malaysia,SB303,Gas,Discovery (Drilled),Jul 2011,,70,231,
843,Tarapunga,New Zealand,PEP 38619,n/a,Non-Commercial,,,110,363,
1315,Tarfaya Marin-A,Morocco,Tarfaya Offshore,n/a,Bright Spot,,,200,660,
1146,Tartan,UK,"15/16a, 14/20a",n/a,Producing,,Jan 1981,138,455,
1146,Tartan North Terrace,UK,,n/a,Producing,,Jan 2004,,,
522,Tasta,Norway,"PL 412, 25/5, 25/6, 25/8, 25/9",n/a,Non-Commercial,,,125,413,
1471,Taunton,Australia,"TL/2, TP/7",Gas,Appraisal Drilling,Jan 1991,,20,66,
491,Taurt,Egypt,Ras El Bar Concession,Gas,Producing - Under Dev.,,,100,330,
1229,Taurt North,Egypt,North El Burg,Gas,Discovery (Drilled),Aug 2012,,110,363,
1523,Tayum,Indonesia,Kutai PSC,n/a,Discovery (Drilled),Jul 2013,,200,660,
698,Te Giac Trang (TGT),Viet nam,16-1,Oil/Gas,Producing - Under Dev.,Jan 2003,,45,149,
1245,Te Whatu,New Zealand,PEP 51313,n/a,Bright Spot,,,,,
884,Teak,Ghana,West Cape Three Points,Oil/Gas,Discovery (Appraised),Feb 2011,,868,2864,
1268,Teal,UK,21/25,Oil/Gas,Producing,,Jan 1997,90,297,
1269,Teal South,UK,21/25,Oil/Gas,Producing,,Oct 1996,90,297,
558,Tebe,Angola,Block 31,Oil,Discovery (Drilled),Jul 2009,,1752,5782,
407,Telemark,US,Atwater Valley 63,Oil,Producing - Under Dev.,Feb 2000,,1337,4412,Y
1693,Telford,UK,P185: 15/22,Oil,Producing,Oct 1992,Oct 1996,142,469,
573,Tellus,Norway,16/1,Oil,Under Development,Mar 2011,,111,366,
1442,Telok,Malaysia,,n/a,Producing - Under Dev.,,,70,231,
1387,Tembakau,Malaysia,PM307,Gas,Discovery (Drilled),Nov 2012,,67,221,
1644,Tembo,Kenya,Block L6,n/a,Bright Spot,,,,,
1672,Tende,"Tanzania, United Republic of",East Pande,n/a,Bright Spot,,,,,
1194,Terang,Indonesia,Kangean Block,Gas,Producing,Feb 1980,May 2012,100,330,
1080,Tern,Australia,WA-27-R,Gas,Discovery (Drilled),Jan 1971,,,,
1796,Terne,Norway,PL558: 6507/5,n/a,Bright Spot,,,,,
1618,TGAL (GAL-25),Trin. & Tobago,Galeota License,Oil,Discovery (Drilled),Feb 2014,,,,
492,Thebaud,Canada,,Gas,Producing,Nov 1998,Dec 1999,30,99,
1392,Thelma,UK,16/17,Oil,Producing,Jul 1976,Oct 1996,135,446,
339,Theo,Australia,WA-155-P (WA-35-L),Oil/Gas,Producing,Apr 2006,Feb 2010,380,1254,
969,"Theta North-East, 16/7-10",Norway,"16/7, PL 569",Gas,Discovery (Drilled),Aug 2011,,85,281,
1165,Thistle,Australia,VIC/P23,n/a,Non-Commercial,,,,,
368,Thunder Hawk,US,Mississippi Canyon 734,Oil,Producing,Jun 2004,Jul 2009,1745,5759,Y
129,Thunder Horse,US,"Mississippi Canyon 777, 778, 822",Oil/Gas,Producing,Jul 1999,Dec 2008,1829,6036,Y
129,Thunder Horse North,US,"Mississippi Canyon 775, 776",Oil/Gas,Producing,Jul 2000,Mar 2009,1719,5673,Y
1304,Thylacine,Australia,"T/L3, T/L2",Gas,Producing,Jan 2001,Jun 2006,100,330,
526,Tiber,US,Keathley Canyon 102,Oil,Discovery (Drilled),Sep 2009,,1259,4155,Y
150,Ticonderoga,US,Green Canyon 768,Oil/Gas,Producing,Apr 2004,Feb 2006,1600,5280,Y
1392,Tiffany,UK,"16/7, P.225",Oil,Producing,Jul 1979,Nov 1993,125,413,
1209,Tiga Papan,Malaysia,"SB307, SB308",n/a,Non-Commercial,,,50,165,
487,Tiger (EB494),US,"East Breaks 494, 538",Gas,Non-Commercial,,,919,3033,Y
1098,Timon,UK,"211/11b, 211/16b",n/a,Non-Commercial,,,184,607,
331,Tindalo,Philippines,Service Contract 54 (SC54),Oil,Abandoned (Ex-Producer),Oct 2008,,101,333,
867,Titan,Norway,"35/9, PL 420",Oil,Appraisal Drilling,Dec 2010,,370,1221,
1856,Titik Terang,Malaysia,SB303,Gas,Discovery (Drilled),Oct 1992,,150,495,
125,Tobago,US,Alaminos Canyon 859,Oil,Producing,May 2004,Nov 2011,2926,9656,Y
1493,Toddy,US,South Timbalier 221,n/a,Bright Spot,,,46,152,Y
1731,Tolmount,UK,P1330: 42/28d,Gas,Discovery (Drilled),Oct 2011,,54,178,
772,Tom Hum Xanh-1X,Viet nam,Block 31,n/a,Non-Commercial,,,18,59,
1409,Tom Shot Bank,Nigeria,OML 14,Oil/Gas,Under Development,Jan 1980,,15,50,
759,Tom Su Lua,Viet nam,Block DBSCL-01,n/a,Non-Commercial,,,15,50,
163,Tomahawk,US,East Breaks 623,Gas,Producing,Aug 2003,Jun 2004,1071,3534,Y
1210,Tomboco,Angola,Block 14,Oil,Producing,,Jun 2006,600,1980,
539,Tombua Landana,Angola,Block 14,Oil,Producing - Under Dev.,Jan 1997,,370,1221,
1164,Tonel,Equatorial Guinea,Block R,Gas,Discovery (Drilled),Jun 2012,,,,
150,Tonga,US,Green Canyon 727/728,Oil,Producing,Nov 2003,Mar 2012,1430,4719,Y
150,Tonga West,US,Green Canyon 726,Oil,Producing,Dec 2007,Mar 2012,1433,4729,Y
1392,Toni,UK,16/17,Oil,Producing,Aug 1977,Nov 1993,133,439,
443,Tonto,UK,"P246, 21/10b",Oil,Producing,,Apr 2013,105,347,
909,Topaz,UK,"P101349/1a, 49/2a",Gas,Producing,Nov 1987,Nov 2009,100,330,
556,Tor,Norway,"2/4, 2/5",Oil,Producing,Nov 1970,Jun 1978,70,231,
198,Tordis,Norway,34/7,Oil,Producing,Dec 1987,Jun 1994,200,660,
653,Tormore,UK,"205/5a, 205/4b",Gas,Under Development,Sep 2007,,600,1980,
468,Tornado,US,Green Canyon 281,Oil/Gas,Bright Spot,,,834,2752,Y
754,Toroa,Falkland Islands (Malvinas),"51, 52, 53, 61, 62",n/a,Non-Commercial,,,600,1980,
943,Torosa,Australia,"WA-R-2, WA-TR/5, WA-28-R, WA-29-R, WA-30-R",Gas,Under Development,Jan 1971,,750,2475,
571,Torpedo,US,Flaxman Island Lease Block 6610,n/a,Bright Spot,,,,,Y
1592,Torvastad,Norway,"PL501, 16/2",n/a,Non-Commercial,,,110,363,
1688,Toubkal,Morocco,Mazagan Permit,n/a,Bright Spot,,,1500,4950,
585,Trefoil,Australia,T/18P,Gas,Discovery (Appraised),Dec 2004,,68,224,
1713,Trell,Norway,PL102F: 25/5,Oil,Discovery (Drilled),Feb 2014,,121,399,
372,Trident,US,"Alaminos Canyon 903, 904, 947",Oil,Discovery (Appraised),Aug 2001,,2953,9745,Y
1714,Trilobi,Indonesia,Kerapu Block,n/a,Bright Spot,,,,,
1191,Trintes,Trin. & Tobago,Galeota Block,Oil,Producing,Jan 1963,Jan 1972,,,
152,Triton,US,Mississippi Canyon 772,Oil,Producing,Feb 2004,Jun 2005,1710,5643,Y
770,Troll,Norway,"31/2, 31/3, 31/5, 31/6",Oil/Gas,Producing,Nov 1979,Sep 1995,340,1122,
553,Trolla,Norway,6609/10 - PL 483S,n/a,Non-Commercial,,,265,875,
606,Troubadour,US,Mississippi Canyon 699,Oil/Gas,Discovery (Drilled),Sep 2013,,2254,7438,Y
1088,Tryfan,UK,"3/17, 3/18, P1166",Gas,Non-Commercial,,,,,
1426,Trym,Norway,"PL147, 3/7",Gas,Producing - Under Dev.,Jan 1990,,65,215,
1426,Trym South,Norway,"PL147, 3/7",Gas,Discovery (Drilled),Mar 2013,,65,215,
1262,Tsimin-Xux,Mexico,,Oil/Gas,Under Development,,,22,73,
798,Tuatara,New Zealand,PEP 38524,n/a,Non-Commercial,,,50,165,
882,Tubarao,Mozambique,Area 1,Gas,Discovery (Drilled),Feb 2011,,899,2967,
1223,Tubarao Azul (Waimea),Brazil,BM-C-41,Oil/Gas,Producing - Under Dev.,Feb 2010,,130,429,
865,Tubarao Martelo (Waikiki),Brazil,"BM-C-39, BM-C-40",Oil,Producing,Feb 2011,Dec 2013,105,347,
353,Tubular Bells,US,"Mississippi Canyon 683, 726",Oil/Gas,Under Development,Nov 2003,,1311,4326,Y
387,Tucker,US,"Walker Ridge 499, 543, 544, 545, 589",Oil/Gas,Discovery (Appraised),Jul 2006,,2054,6778,Y
1002,Tudor Rose,UK,"14/30a, P1463",Oil,Discovery (Appraised),Jan 1983,,,,
610,Tui,New Zealand,PMP 38158,Oil,Producing,Feb 2003,Jan 2007,120,396,
1384,Tukau Timur,Malaysia,SK307,Gas,Discovery (Drilled),Nov 2012,,,,
1529,Tullich,UK,9/23a,Oil,Producing,,Aug 2002,111,366,
320,Tuna,Australia,"VIC/L09, VIC/L04",Gas,Producing,,Jan 1993,100,330,
479,Tune,Norway,"30/5, 30/6, 30/8",Gas,Producing,Mar 1996,Nov 2002,95,314,
479,Tune South (Sor),Norway,"Block 30/8, PL 190",Gas,Producing,,Jul 2009,,,
423,Tuong Vi,Viet nam,06/94,Oil/Gas,Non-Commercial,,,500,1650,
828,Tupungato,Brazil,BM-C-41,Oil,Discovery (Drilled),Jan 2011,,130,429,
1864,Turaco,Kenya,L10A,n/a,Bright Spot,,,710,2343,
478,Turquoise Marine,"Congo, The Demo. Rep. of the",Mer Produnde Sud (MPS),Oil,Discovery (Drilled),Jul 2009,,1611,5316,
320,Turrum,Australia,VIC/L03,Oil/Gas,Producing,,Oct 2013,100,330,
1769,Turtle,Australia,WA-442-P,Oil,Discovery (Drilled),Jan 1984,,60,198,
1103,Tusk,Australia,WA-46-R,Oil,Non-Commercial,,,,,
1078,Tutuala,Australia,JPDA 06-103,n/a,Bright Spot,,,,,
1038,Tweneboa,Ghana,Deepwater Tano License,Oil,Under Development,Mar 2009,,1148,3788,
636,Tybalt,UK,"P1632, 211/8c, 211/13c",Gas,Appraisal Drilling,May 2010,,,,
1075,Typhoon,UK,P1485,n/a,Bright Spot,,,,,
1429,Tyra,Denmark,"5504/11, 5504/12",Oil/Gas,Producing,Jan 1968,Jan 1984,40,132,
1429,Tyra Southeast,Denmark,5504/12,Oil/Gas,Producing - Under Dev.,May 1991,Jan 2002,38,125,
317,Tyrihans,Norway,"6406/3, 6407/1",Oil/Gas,Producing,May 1983,Jul 2009,270,891,
1639,Ufon,Nigeria,OML 115,n/a,Bright Spot,,,,,
1220,"Ulvetanna, 3/4-2S",Norway,"3/4, 3/5, PL 356",n/a,Non-Commercial,,,,,
1035,Umm Shaif,UAE,ADMA Block,Oil,Producing,,Jun 1962,13,43,
1447,Untung,Indonesia,West Papua IV,n/a,Bright Spot,,,,,
271,Urania,Australia,WA-267-P,Gas,Under Development,Jan 2000,,,,
713,Urd,Norway,6608/10,Oil,Producing,May 2000,Nov 2005,380,1254,
149,Ursa,US,"Mississippi Canyon 808, 809, 810, 852, 853, 854",Oil/Gas,Producing,Jan 1991,Apr 1999,1218,4019,Y
341,Usan,Nigeria,OPL 222,Oil,Producing,May 2002,Feb 2012,850,2805,
1104,Valemon,Norway,PL050ES: 34/10,Gas,Under Development,,,140,462,
1104,Valemon Nord,Norway,PL050ES: 34/10,n/a,Discovery (Drilled),Apr 2014,,140,462,
462,Valhall,Norway,"2/8, 2/11",Oil,Producing,Jun 1975,Oct 1982,70,231,
1776,Valleys,UK,"P2032: 21/8c, 21/9c, 21/10c, 21/14a, 21/15b",n/a,Bright Spot,,,,,
489,Vampira,Brazil,BM-S-48,Oil/Gas,Discovery (Drilled),Jul 2009,,140,462,
1117,Van Ghent,Netherlands,Block P11b,Oil/Gas,Producing - Under Dev.,,,35,116,
339,Van Gogh,Australia,WA-155-P (WA-35-L),Oil,Producing,Sep 2003,Feb 2010,380,1254,
1117,Van Nes,Netherlands,P11b,Gas,Producing,,Apr 2012,35,116,
1522,Vanuatu,Australia,WA-191-P,n/a,Bright Spot,,,140,462,
860,Varadero,UK,28/9,Oil/Gas,Discovery (Drilled),Jan 2011,,89,294,
664,Varg,Norway,15/12,Oil,Producing,Oct 1984,Dec 1998,84,277,
286,Vega,Norway,"35/11, 35/8,PL 248",Gas,Producing,May 1982,Dec 2010,380,1254,
1690,Vega Pleyade,Argentina,CMA-1,Gas,Under Development,,,50,165,
286,Vega South,Norway,"PL090C, 35/11",Gas,Producing,Dec 1987,Dec 2010,380,1254,
492,Venture,Canada,,Gas,Producing,Jan 1979,Dec 1999,22,73,
253,Venus,Angola,Block 31,Oil,Producing - Under Dev.,Jun 2004,,2000,6600,
545,Venus B-1,Sierra Leone,SL 6/07,n/a,Discovery (Drilled),Sep 2009,,1798,5933,
1397,Verdande,Norway,PL484: 6608/10,n/a,Exploratory Drilling,,,371,1224,
751,Ververis,Norway,"PL395, 7226/2",Gas,Discovery (Drilled),Jul 2008,,341,1125,
549,Veslefrikk,Norway,"30/3, 30/6, 30/3-7, 30/3-9",Oil,Producing,Feb 1981,Dec 1989,185,611,
548,Vesuvio,Brazil,BM-C-43,Oil,Discovery (Appraised),Oct 2009,,140,462,
204,Vigdis,Norway,PL089 34/7,Oil,Producing,Apr 1986,Jan 1997,280,924,
204,Vigdis Extension,Norway,"PL089, 34/7",Oil/Gas,Producing,,Dec 2003,292,964,
204,Vigdis North-East,Norway,"PL089, 34/7",Oil,Under Development,Mar 2009,,292,964,
212,Vilje,Norway,PL036,Oil,Producing,Sep 2003,Aug 2008,120,396,
212,Vilje South,Norway,PL 036D,n/a,Under Development,Jan 2008,,,,
346,Vincent,Australia,WA-271-P,Oil,Producing,Jan 1998,Aug 2008,420,1386,
547,Viodo,"Congo, The Demo. Rep. of the",Marine XI,Oil/Gas,Discovery (Appraised),Jan 1986,,65,215,
693,Viola North,UK,"30/18b, P1629",n/a,Non-Commercial,,,,,
324,Violeta,Angola,17,Oil,Under Development,Jan 2001,,,,
596,Viper,Norway,25/4,Oil,Discovery (Drilled),Nov 2009,,123,406,
138,Virgo,US,"Viosca Knoll 822, 823",Oil,Producing,Jan 1993,Dec 1999,345,1139,Y
198,Visund,Norway,"PL120: 34/8, 34/7",Oil/Gas,Producing,Mar 1986,Apr 1999,335,1106,
198,Visund North,Norway,"PL120: 34/8, 34/7",Oil/Gas,Producing,,Nov 2013,335,1106,
198,Visund South,Norway,"34/8, 34/7, PL120",Oil/Gas,Producing,Feb 2008,Nov 2012,292,964,
394,Vito,US,"Mississippi Canyon 984, 985, 940",Oil/Gas,Discovery (Appraised),Jul 2009,,1282,4231,Y
1585,Vladimir Filanovsky,Russian Federation,,Oil/Gas,Under Development,Jan 2005,,10,33,
1758,Vollgrav,Norway,PL631,n/a,Bright Spot,,,,,
212,Volund,Norway,"PL 150, 24/9",Oil,Producing - Under Dev.,Jan 1994,,122,403,
1532,Volve,Norway,"PL046BS, 15/9",Oil,Producing,Mar 1993,Feb 2008,80,264,
121,Vortex,US,"Atwater Valley 217, 261 and Lloyd Ridge 177, 221",Gas,Producing,Dec 2002,Jul 2007,2543,8392,Y
1061,Vos,Australia,,Gas,Discovery (Drilled),Dec 2011,,,,
1197,Vulcan East,UK,49/21,Gas,Under Development,Jan 2007,,,,
334,Wahoo,Brazil,Block BM-C-30,Oil,Discovery (Appraised),Nov 2008,,1417,4676,
1175,Wakid,Malaysia,Block 2G-2J,Oil,Discovery (Drilled),Nov 2011,,,,
1846,Walt Whitman,Gabon,Dussafu Marin PSC,Oil,Discovery (Drilled),Jan 1996,,120,396,
1301,Wanaea,Australia,"WA-11-L, WA-9-L, WA-16-L",Oil,Producing - Under Dev.,,Jan 1995,80,264,
