Lease Number,ROW Number,RUE Number,Lease Designation,Lease Status,Area Code,Block Number,Water Depth(Meters),Date Last Reviewed,Total Decom Liability,Boreholes Plug Cost (Spud Wells),Boreholes Count (Spud Wells),Boreholes Plug Cost (Prop Wells),Boreholes Count (Prop Wells),Platforms (Installed) Decom Cost,Platforms (Installed) Decom Count,Platforms (Installed) Site Clear Cost,Platforms (Installed) Site Clear Count,Platforms (Prop) Decom Cost,Platforms (Prop) Decom Count,Platforms (Prop) Site Clear Cost,Platforms (Prop) Site Clear Count,Pipelines (Installed) Decom Cost,Pipelines (Installed) Count,Pipelines (Prop) Decom Cost,Pipelines (Prop) Count
G12980,,,NON,TERMIN,ST,  265,71,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12979,,,NON,EXPIR,ST,  264,71,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12978,,,NON,TERMIN,ST,  251,63,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12977,,,NON,TERMIN,ST,  249,58,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12976,,,NON,TERMIN,ST,  241,52,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12975,,,NON,EXPIR,ST,  219,49,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12974,,,NON,RELINQ,ST,  211,49,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12973,,,NON,RELINQ,BM,    5,2,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12972,,,NON,RELINQ,PL,   22,20,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12971,,,NON,EXPIR,PL,   19,18,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12970,,,NON,RELINQ,PL,    7,18,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12969,,,NON,RELINQ,PL,    4,12,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12968,,,NON,EXPIR,ST,  191,43,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12967,,,NON,RELINQ,ST,  167,27,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12966,,,NON,EXPIR,ST,  159,45,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12965,,,NON,TERMIN,ST,  144,27,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12964,,,NON,EXPIR,ST,  101,19,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12963,,,NON,EXPIR,ST,   74,20,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12962,,,NON,EXPIR,ST,   73,20,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12961,,,NON,RELINQ,ST,   10,10,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12960,,,NON,RELINQ,SS,  357,156,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12959,,,NON,RELINQ,SS,  351,128,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12958,,,NON,TERMIN,SS,  341,111,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12957,,,NON,EXPIR,SS,  335,111,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12956,,,NON,EXPIR,SS,  326,112,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12955,,,NON,TERMIN,SS,  321,116,4/13/2017,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12954,,,NON,EXPIR,SS,  307,80,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12953,,,NON,EXPIR,SS,  264,56,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12952,,,NON,EXPIR,SS,  257,47,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12951,,,DEV,PROD,SS,  227,43,1/29/2020,"$2,838,279.00",900000,2,0,0,1612921,1,325358,1,0,0,0,0,0,0,0,0
G12950,,,NON,TERMIN,SS,  220,39,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12949,,,NON,EXPIR,SS,  203,34,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12948,,,NON,RELINQ,SS,  196,30,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12947,,,NON,TERMIN,SS,  184,22,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12946,,,NON,EXPIR,SS,  180,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12945,,,NON,EXPIR,SS,  153,22,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12944,,,NON,RELINQ,SS,  151,21,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12943,,,NON,EXPIR,SS,  138,19,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12942,,,NON,EXPIR,SS,  137,19,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12941,,,DEV,PROD,SS,  129,17,1/29/2020,"$7,547,240.00",2700000,6,0,0,3885917,4,421959,4,0,0,0,0,539364,2,0,0
G12940,,,DEV,TERMIN,SS,  126,15,1/29/2020,"$3,063,285.00",1350000,3,0,0,1185361,1,132205,1,0,0,0,0,395719,1,0,0
G12939,,,NON,EXPIR,SS,  123,11,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12938,,,NON,EXPIR,SS,  122,12,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12937,,,NON,EXPIR,SS,  103,13,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12936,,,NON,EXPIR,SS,   97,10,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12935,,,NON,EXPIR,SS,   81,9,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12934,,,NON,RELINQ,SS,   53,5,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12933,,,NON,EXPIR,SS,   36,4,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12932,,,EXP,TERMIN,SS,   15,4,8/19/2016,"$450,000.00",450000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12931,,,NON,EXPIR,EI,  374,123,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12930,,,NON,EXPIR,EI,  368,131,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12929,,,NON,RELINQ,EI,  362,110,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12927,,,NON,EXPIR,EI,  335,78,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12926,,,NON,RELINQ,EI,  318,66,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12925,,,NON,EXPIR,EI,  299,61,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12924,,,NON,EXPIR,EI,  289,48,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12923,,,NON,EXPIR,EI,  249,49,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12922,,,NON,TERMIN,EI,  245,49,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12921,,,NON,RELINQ,EI,  236,41,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12920,,,NON,RELINQ,EI,  185,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12919,,,NON,EXPIR,EI,  154,23,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12918,,,NON,EXPIR,EI,  153,23,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12917,,,NON,EXPIR,EI,  144,13,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12916,,,NON,EXPIR,EI,  143,15,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12915,,,NON,RELINQ,EI,  116,17,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12914,,,NON,RELINQ,EI,  115,17,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12913,,,NON,RELINQ,EI,  113B,19,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12912,,,NON,EXPIR,EI,  109,11,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12911,,,NON,EXPIR,EI,  106,11,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12910,,,NON,EXPIR,EI,  102,7,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12909,,,NON,EXPIR,EI,  101,8,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12908,,,NON,EXPIR,EI,   98,9,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12907,,,NON,EXPIR,EI,   83,9,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12906,,,NON,TERMIN,EI,   71,8,10/6/2017,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12905,,,NON,EXPIR,EI,   54,8,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12904,,,NON,TERMIN,SM,  282,17,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12903,,,NON,EXPIR,SM,  257,9,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12902,,,NON,EXPIR,SM,  251,9,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12901,,,NON,TERMIN,SM,  250,9,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12900,,,NON,EXPIR,SM,  199,171,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12899,,,NON,RELINQ,SM,  198,127,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12898,,,NON,RELINQ,SM,  158,80,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12897,,,NON,RELINQ,SM,  148,71,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12896,,,NON,RELINQ,SM,  140,69,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12895,,,NON,EXPIR,SM,  122,47,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12894,,,NON,EXPIR,SM,  118,60,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12893,,,NON,TERMIN,SM,   70,41,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12892,,,NON,EXPIR,SM,   68,41,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12891,,,NON,TERMIN,SM,   59,39,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12890,,,NON,EXPIR,SM,   55,38,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12889,,,NON,EXPIR,SM,   47,32,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12888,,,NON,TERMIN,SM,   35,27,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12887,,,NON,EXPIR,SM,   25,27,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12886,,,NON,TERMIN,SM,   17,27,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12885,,,NON,EXPIR,SM,   14,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12884,,,NON,RELINQ,SM,   13,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12883,,,NON,RELINQ,SM,   12,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12882,,,NON,EXPIR,SM,    5,24,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12881,,,NON,EXPIR,SM,    4,22,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12880,,,NON,TERMIN,VR,  385,98,9/20/2019,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12879,,,NON,EXPIR,VR,  368,96,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12878,,,NON,EXPIR,VR,  367,105,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12877,,,NON,EXPIR,VR,  365,81,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12876,,,NON,TERMIN,VR,  355,58,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12875,,,NON,TERMIN,VR,  232,43,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12874,,,NON,EXPIR,VR,  222,38,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12873,,,NON,EXPIR,VR,  220,36,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12872,,,NON,EXPIR,VR,  205,36,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12871,,,NON,TERMIN,VR,  203,36,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12870,,,NON,EXPIR,VR,  198,36,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12869,,,NON,EXPIR,VR,  168,30,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12868,,,NON,EXPIR,VR,  166,30,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12867,,,NON,EXPIR,VR,  157,28,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12866,,,NON,TERMIN,VR,  156,28,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12865,,,NON,RELINQ,VR,  123,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12864,,,NON,EXPIR,VR,   99,20,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12863,,,NON,TERMIN,VR,   75,8,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12862,,,NON,EXPIR,VR,   70,7,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12861,,,NON,RELINQ,VR,   50,7,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12860,,,NON,EXPIR,VR,   36,12,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12859,,,NON,EXPIR,VR,   25,11,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12858,,,NON,TERMIN,VR,   23,12,6/2/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12857,,,NON,EXPIR,VR,   16,9,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12856,,,NON,TERMIN,EC,  378,154,8/19/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12854,,,NON,RELINQ,EC,  369,115,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12853,,,NON,EXPIR,EC,  367,112,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12852,,,NON,TERMIN,EC,  337,83,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12851,,,NON,EXPIR,EC,  307,65,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12850,,,NON,TERMIN,EC,  303,60,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12849,,,NON,EXPIR,EC,  285,60,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12848,,,NON,EXPIR,EC,  284,56,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12846,,,NON,EXPIR,EC,  277,54,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12845,,,NON,TERMIN,EC,  276,58,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12844,,,NON,EXPIR,EC,  275,56,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12843,,,NON,EXPIR,EC,  274,56,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12842,,,NON,EXPIR,EC,  243,45,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12841,,,NON,EXPIR,EC,  235,38,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12840,,,NON,EXPIR,EC,  227,39,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12839,,,NON,TERMIN,EC,  215,36,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12838,,,NON,TERMIN,EC,  190,28,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12837,,,NON,EXPIR,EC,  172,27,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12836,,,NON,TERMIN,EC,  171,27,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12835,,,NON,RELINQ,EC,  168,27,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12834,,,NON,RELINQ,EC,  165,28,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12833,,,NON,RELINQ,EC,  164,28,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12832,,,NON,EXPIR,EC,  158,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12831,,,NON,TERMIN,EC,  157,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12830,,,NON,EXPIR,EC,  155,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12829,,,NON,TERMIN,EC,  153,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12828,,,NON,EXPIR,EC,  152,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12827,,,NON,RELINQ,EC,  145,27,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12826,,,NON,EXPIR,EC,  125,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12825,,,NON,EXPIR,EC,  112,23,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12824,,,NON,EXPIR,EC,  111,23,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12823,,,NON,EXPIR,EC,  103,21,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12822,,,NON,TERMIN,EC,   82,19,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12821,,,NON,RELINQ,EC,   76,19,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12820,,,NON,EXPIR,EC,   75,18,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12819,,,NON,EXPIR,EC,   70,18,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12818,,,NON,RELINQ,EC,   37,13,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12817,,,NON,EXPIR,EC,   34,14,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12816,,,NON,RELINQ,EC,   21,11,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12815,,,NON,RELINQ,EC,   20,10,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12814,,,NON,EXPIR,EC,   15,11,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12813,,,NON,EXPIR,WC,  663,138,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12812,,,NON,EXPIR,WC,  653,121,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12811,,,NON,TERMIN,WC,  635,117,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12810,,,NON,EXPIR,WC,  625,109,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12809,,,NON,EXPIR,WC,  624,111,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12808,,,NON,TERMIN,WC,  616,99,3/2/2018,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12807,,,NON,TERMIN,WC,  600,85,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12805,,,NON,RELINQ,WC,  582,78,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12804,,,NON,RELINQ,WC,  581,77,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12803,,,NON,TERMIN,WC,  580,78,7/27/2018,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12802,,,EXP,PROD,WC,  543,59,2/21/2018,"$600,000.00",600000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12801,,,NON,RELINQ,WC,  529,56,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12800,,,NON,EXPIR,WC,  524,56,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12799,,,NON,EXPIR,WC,  496,47,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12798,,,NON,RELINQ,WC,  477,41,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12797,,,NON,RELINQ,WC,  475,42,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12796,,,NON,EXPIR,WC,  474,42,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12795,,,NON,EXPIR,WC,  471,38,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12794,,,NON,EXPIR,WC,  470,40,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12793,,,NON,EXPIR,WC,  450,39,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12792,,,NON,EXPIR,WC,  447,38,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12791,,,NON,EXPIR,WC,  444,35,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12790,,,NON,EXPIR,WC,  442,35,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12789,,,NON,EXPIR,WC,  404,30,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12788,,,NON,EXPIR,WC,  400,30,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12787,,,NON,EXPIR,WC,  392,28,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12786,,,NON,RELINQ,WC,  383,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12785,,,NON,RELINQ,WC,  382,24,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12784,,,NON,EXPIR,WC,  380,23,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12783,,,NON,EXPIR,WC,  340,23,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12782,,,NON,EXPIR,WC,  338,23,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12781,,,NON,EXPIR,WC,  337,23,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12780,,,NON,EXPIR,WC,  324,22,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12779,,,NON,EXPIR,WC,  321,21,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12778,,,NON,EXPIR,WC,  310,19,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12777,,,NON,EXPIR,WC,  305,18,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12776,,,NON,EXPIR,WC,  299,16,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12775,,,NON,EXPIR,WC,  295,15,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12774,,,NON,RELINQ,WC,  161,14,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12773,,,NON,RELINQ,WC,  284,34,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12772,,,NON,EXPIR,WC,  282,30,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12771,,,NON,EXPIR,WC,  264,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12770,,,NON,EXPIR,WC,  261,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12769,,,NON,EXPIR,WC,  250,25,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12768,,,NON,EXPIR,WC,  213,19,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12767,,,NON,EXPIR,WC,  184,18,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12766,,,NON,EXPIR,WC,  183,18,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12765,,,NON,RELINQ,WC,  179,18,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12764,,,NON,EXPIR,WC,  174,16,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12763,,,NON,EXPIR,WC,  151,14,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12762,,,NON,EXPIR,WC,  136,14,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12761,,,NON,TERMIN,WC,  130,13,11/4/2019,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12760,,,NON,EXPIR,WC,  114,13,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12759,,,NON,EXPIR,WC,  108,14,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12758,,,NON,RELINQ,WC,  104,14,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12757,,,NON,TERMIN,WC,   98,14,6/1/2016,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G12756,,,NON,EXPIR,WC,   83,12,,$0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
