API Well Number,Status Date,Well Name,Well Name Bp Suffix,Well Name St Suffix,Company Number,Company Name,Bottom Lease Number,Bottom Area,Bottom Block,Surface Lease Number,Surface Area,Surface Block
177134024000,3/5/2004,A001,00,00,03247,Talos Energy Offshore LLC,G18054,PL,22,G18054,PL,22
177134024000,3/5/2004,A001,00,00,03247,Talos Energy Offshore LLC,G18054,PL,22,G18054,PL,22
177134024000,3/5/2004,A001,00,00,03247,Talos Energy Offshore LLC,G18054,PL,22,G18054,PL,22
177134024000,3/5/2004,A001,00,00,03247,Talos Energy Offshore LLC,G18054,PL,22,G18054,PL,22
177134024000,3/5/2004,A001,00,00,03247,Talos Energy Offshore LLC,G18054,PL,22,G18054,PL,22
177134024102,9/19/2003,C004,01,01,03247,Talos Energy Offshore LLC,G01238,PL,23,G01238,PL,23
177134024102,9/19/2003,C004,01,01,03247,Talos Energy Offshore LLC,G01238,PL,23,G01238,PL,23
177134024102,9/19/2003,C004,01,01,03247,Talos Energy Offshore LLC,G01238,PL,23,G01238,PL,23
177134024102,9/19/2003,C004,01,01,03247,Talos Energy Offshore LLC,G01238,PL,23,G01238,PL,23
177134024102,5/30/2015,C004,01,01,03247,Talos Energy Offshore LLC,G01238,PL,23,G01238,PL,23
177134024102,5/30/2015,C004,01,01,03247,Talos Energy Offshore LLC,G01238,PL,23,G01238,PL,23
177134024203,11/22/2003,B001,01,02,03247,Talos Energy Offshore LLC,G18054,PL,22,G18054,PL,22
177134024203,11/22/2003,B001,01,02,03247,Talos Energy Offshore LLC,G18054,PL,22,G18054,PL,22
177134024203,11/22/2003,B001,01,02,03247,Talos Energy Offshore LLC,G18054,PL,22,G18054,PL,22
177134024203,11/22/2003,B001,01,02,03247,Talos Energy Offshore LLC,G18054,PL,22,G18054,PL,22
177134024302,12/14/2003,005,00,01,02628,"Arena Offshore, LP",G14535,PL,25,G14535,PL,25
177134024302,12/14/2003,005,00,01,02628,"Arena Offshore, LP",G14535,PL,25,G14535,PL,25
177134024302,12/14/2003,005,00,01,02628,"Arena Offshore, LP",G14535,PL,25,G14535,PL,25
177134024302,1/24/2014,005,00,01,02628,"Arena Offshore, LP",G14535,PL,25,G14535,PL,25
177134024303,3/15/2014,005,00,02,02628,"Arena Offshore, LP",G14535,PL,25,G14535,PL,25
177134024303,3/15/2014,005,00,02,02628,"Arena Offshore, LP",G14535,PL,25,G14535,PL,25
177134024303,3/15/2014,005,00,02,02628,"Arena Offshore, LP",G14535,PL,25,G14535,PL,25
177134024303,8/27/2018,005,00,02,02628,"Arena Offshore, LP",G14535,PL,25,G14535,PL,25
177134024700,4/5/2006,054,00,00,02268,Bois d'Arc Offshore Ltd., 00073,PL,19, 00073,PL,19
177134024701,6/3/2006,054,00,01,03247,Talos Energy Offshore LLC,G18054,PL,22, 00073,PL,19
177134024701,8/29/2006,054,00,01,03247,Talos Energy Offshore LLC,G18054,PL,22, 00073,PL,19
177134024701,8/29/2006,054,00,01,03247,Talos Energy Offshore LLC,G18054,PL,22, 00073,PL,19
177134024701,1/30/2014,054,00,01,03247,Talos Energy Offshore LLC,G18054,PL,22, 00073,PL,19
177134024903,2/21/2004,A002,01,02,03247,Talos Energy Offshore LLC,G18054,PL,22,G18054,PL,22
177134024903,2/21/2004,A002,01,02,03247,Talos Energy Offshore LLC,G18054,PL,22,G18054,PL,22
177134024903,2/21/2004,A002,01,02,03247,Talos Energy Offshore LLC,G18054,PL,22,G18054,PL,22
177134024903,2/21/2004,A002,01,02,03247,Talos Energy Offshore LLC,G18054,PL,22,G18054,PL,22
177134025000,1/27/2012,006,00,00,02628,"Arena Offshore, LP",G14535,PL,25,G14535,PL,25
177134025001,2/11/2012,006,00,01,02628,"Arena Offshore, LP",G14535,PL,25,G14535,PL,25
177134025002,3/8/2012,006,00,02,02628,"Arena Offshore, LP",G14535,PL,25,G14535,PL,25
177134025003,4/29/2012,006,00,03,02628,"Arena Offshore, LP",G14535,PL,25,G14535,PL,25
177134025003,4/29/2012,006,00,03,02628,"Arena Offshore, LP",G14535,PL,25,G14535,PL,25
177134025003,4/29/2012,006,00,03,02628,"Arena Offshore, LP",G14535,PL,25,G14535,PL,25
177134025003,4/29/2012,006,00,03,02628,"Arena Offshore, LP",G14535,PL,25,G14535,PL,25
177134025003,4/29/2012,006,00,03,02628,"Arena Offshore, LP",G14535,PL,25,G14535,PL,25
177134025200,6/23/2006,021,00,00,03247,Talos Energy Offshore LLC,G12027,PL,5,G12027,PL,5
177134025201,7/25/2006,021,01,00,03247,Talos Energy Offshore LLC,G12027,PL,5,G12027,PL,5
177134025201,7/25/2006,021,01,00,03247,Talos Energy Offshore LLC,G12027,PL,5,G12027,PL,5
177134025201,5/30/2012,021,01,00,03247,Talos Energy Offshore LLC,G12027,PL,5,G12027,PL,5
177134025201,8/8/2012,021,01,00,03247,Talos Energy Offshore LLC,G12027,PL,5,G12027,PL,5
177134025300,11/28/2006,010,00,00,03295,Fieldwood Energy LLC,G02924,PL,9,G02924,PL,9
177134025400,5/22/2007,001,00,00,01834,Talos Petroleum LLC,G27166,PL,7,G27166,PL,7
177134025500,3/12/2008,001,00,00,03247,Talos Energy Offshore LLC,G24977,PL,21,G24977,PL,21
177134025500,4/1/2017,001,00,00,03247,Talos Energy Offshore LLC,G24977,PL,21,G24977,PL,21
177134025600,5/9/2012,D004,00,00,03247,Talos Energy Offshore LLC,G01238,PL,23,G01238,PL,23
177134025600,5/9/2012,D004,00,00,03247,Talos Energy Offshore LLC,G01238,PL,23,G01238,PL,23
177134025600,5/9/2012,D004,00,00,03247,Talos Energy Offshore LLC,G01238,PL,23,G01238,PL,23
177134025600,5/9/2012,D004,00,00,03247,Talos Energy Offshore LLC,G01238,PL,23,G01238,PL,23
177134025700,10/21/2012,001,00,00,03093,Bois d' Arc Exploration LLC,G33113,PL,20,G33113,PL,20
177134025701,11/4/2012,001,01,00,03093,Bois d' Arc Exploration LLC,G33113,PL,20,G33113,PL,20
177134025800,11/21/2012,C001,00,00,02970,"Castex Offshore, Inc.",G33112,PL,18,G33112,PL,18
177134025800,11/21/2012,C001,00,00,02970,"Castex Offshore, Inc.",G33112,PL,18,G33112,PL,18
177134025900,6/4/2017,E003,00,00,03247,Talos Energy Offshore LLC,G01238,PL,23,G01238,PL,23
177134026000,11/15/2018,001,00,00,03026,"EnVen Energy Ventures, LLC",G35607,PL,16,G35607,PL,16
177140014001,1/23/2013,N005,00,01,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140015200,2/23/2010,004,03,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140015200,2/23/2010,004,03,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140015200,12/6/2013,004,03,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140015201,12/21/2013,CG004,00,01,03481,"Cantium, LLC", 00387,ST,24, 00369,BM,2
177140015400,2/8/2010,006,00,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140015400,11/4/2012,006,00,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140015402,11/20/2012,CG006,00,02,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140015402,11/20/2012,CG006,00,02,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140015600,6/21/1997,008,00,00,00078,Chevron U.S.A. Inc., 00369,BM,2, 00369,BM,2
177140016000,6/12/1997,012,00,00,00078,Chevron U.S.A. Inc., 00369,BM,2, 00369,BM,2
177140016100,6/13/1997,013,01,00,00078,Chevron U.S.A. Inc., 00369,BM,2, 00369,BM,2
177140016200,6/20/1997,014,00,00,00078,Chevron U.S.A. Inc., 00369,BM,2, 00369,BM,2
177140016800,10/17/2011,W001,00,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140016900,8/5/2011,W002,00,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140017001,10/18/2015,W003,00,01,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140017100,8/19/2011,W005,01,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140017100,8/19/2011,W005,01,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140017200,6/21/1960,W010,00,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140017200,10/15/2015,W010,00,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140017301,10/26/2009,W013,00,01,03481,"Cantium, LLC", 00387,ST,24, 00369,BM,2
177140017301,10/26/2009,W013,00,01,03481,"Cantium, LLC", 00387,ST,24, 00369,BM,2
177140030900,3/8/2005,FF001,00,00,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140030900,6/11/2009,FF001,00,00,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140030901,7/2/2009,FF001,00,01,03481,"Cantium, LLC", 00386,ST,23, 00370,BM,3
177140030901,7/2/2009,FF001,00,01,03481,"Cantium, LLC", 00386,ST,23, 00370,BM,3
177140031100,2/25/2005,FF002,00,00,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140031101,4/3/2005,FF002,00,01,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140031101,4/3/2005,FF002,00,01,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140031101,4/3/2005,FF002,00,01,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140031101,4/3/2005,FF002,00,01,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140031701,3/4/2005,FF004,00,01,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140031701,3/4/2005,FF004,00,01,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140031800,3/17/2005,FF006,00,00,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140031800,3/17/2005,FF006,00,00,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140031900,2/2/2012,FF007,00,00,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140032000,9/19/2013,FF005,00,00,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140032100,2/1/2012,FF009,00,00,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140032200,2/2/2012,FF008,00,00,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140032300,3/13/2005,FF010,00,00,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140032300,3/13/2005,FF010,00,00,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140032401,5/22/2015,FF013,00,01,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140032500,3/14/2005,FF011,00,00,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140032500,3/14/2005,FF011,00,00,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177140032801,8/12/2007,028,00,01,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140032802,8/24/2007,028,00,02,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140032802,12/15/2011,028,00,02,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140032803,12/23/2011,028,00,03,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140032803,12/23/2011,028,00,03,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140032901,5/18/2014,023,00,01,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140032902,5/26/2014,023,00,02,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140033101,7/2/2001,039,00,01,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177140033101,7/2/2001,039,00,01,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177140033801,3/4/2000,CD003,00,01,03481,"Cantium, LLC", 00392,GI,37, 00369,BM,2
177140033801,3/4/2000,CD003,00,01,03481,"Cantium, LLC", 00392,GI,37, 00369,BM,2
177140033900,3/13/2009,004,00,00,03481,"Cantium, LLC", 00392,GI,37, 00369,BM,2
177140033900,4/11/2009,004,00,00,03481,"Cantium, LLC", 00392,GI,37, 00369,BM,2
177140033901,4/22/2009,004,00,01,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140033901,1/19/2011,004,00,01,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140033901,4/12/2012,004,00,01,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140033902,4/24/2012,004,00,02,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140034000,10/9/2015,W004,00,00,03481,"Cantium, LLC", 00392,GI,37, 00369,BM,2
177140034100,9/6/2015,W006,00,00,03481,"Cantium, LLC", 00392,GI,37, 00369,BM,2
177140034500,10/1/2011,W012,00,00,03481,"Cantium, LLC", 00392,GI,37, 00369,BM,2
177140034601,10/14/2015,W008,00,01,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177140035201,2/26/2012,CD006,00,01,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177140035201,4/28/2012,CD006,00,01,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177140035202,5/11/2012,CD006,00,02,03481,"Cantium, LLC", 00392,GI,37, 00369,BM,2
177140035203,6/7/2012,CD006,00,03,03481,"Cantium, LLC", 00392,GI,37, 00369,BM,2
177140035203,6/7/2012,CD006,00,03,03481,"Cantium, LLC", 00392,GI,37, 00369,BM,2
177140035203,6/7/2012,CD006,00,03,03481,"Cantium, LLC", 00392,GI,37, 00369,BM,2
177142000700,3/24/2009,026,00,00,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177142000700,4/29/2009,026,00,00,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177142000701,5/24/2009,026,00,01,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177142000701,5/24/2009,026,00,01,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177142000701,6/8/2015,026,00,01,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177142000702,6/21/2015,026,00,02,03481,"Cantium, LLC", 00392,GI,37, 00369,BM,2
177142000703,7/17/2015,026,00,03,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177142000703,7/17/2015,026,00,03,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177142000703,10/31/2018,026,00,03,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177142000703,12/23/2018,026,00,03,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177142000704,1/30/2019,026,00,04,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177142004201,7/19/2004,042,00,01,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177142004400,6/18/1997,043,00,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177144000100,3/3/2005,FF015,00,00,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177144000100,2/5/2007,FF015,00,00,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177144000101,2/16/2007,FF015,00,01,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177144000102,3/3/2007,FF015,01,01,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177144000102,3/3/2007,FF015,01,01,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177144000102,12/16/2017,FF015,01,01,03481,"Cantium, LLC", 00370,BM,3, 00370,BM,3
177144000202,7/22/2009,050,01,01,00078,Chevron U.S.A. Inc., 00387,ST,24, 00369,BM,2
177144000202,7/22/2009,050,01,01,00078,Chevron U.S.A. Inc., 00387,ST,24, 00369,BM,2
177144000202,5/11/2010,050,01,01,00078,Chevron U.S.A. Inc., 00387,ST,24, 00369,BM,2
177144000600,8/5/2007,SG038,00,00,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177144000600,10/21/2008,SG038,00,00,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177144000601,11/10/2008,SG038,00,01,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177144000601,11/10/2008,SG038,00,01,03481,"Cantium, LLC", 00390,GI,26, 00369,BM,2
177144000801,7/15/2014,072,00,01,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177144000802,7/25/2014,072,00,02,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177144000802,9/3/2018,072,00,02,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177144000802,9/27/2018,072,00,02,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177144000803,10/11/2018,072,00,03,03481,"Cantium, LLC", 00387,ST,24, 00369,BM,2
177144000804,10/30/2018,072,01,03,03481,"Cantium, LLC", 00387,ST,24, 00369,BM,2
177144000900,12/7/1992,CG073,00,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177144000900,12/7/1992,CG073,00,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177144000900,3/5/2011,CG073,00,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177144000900,4/5/2011,CG073,00,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177144000901,5/2/2011,CG073,01,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177144000901,5/2/2011,CG073,01,00,03481,"Cantium, LLC", 00369,BM,2, 00369,BM,2
177144001000,8/8/2011,W014,00,00,03481,"Cantium, LLC", 00392,GI,37, 00369,BM,2
177144001000,8/8/2011,W014,00,00,03481,"Cantium, LLC", 00392,GI,37, 00369,BM,2
177150015200,2/6/1957,D001,01,00,03151,"Cox Operating, L.L.C.", 00263,ST,21, 00263,ST,21
177150015200,2/6/1957,D001,01,00,03151,"Cox Operating, L.L.C.", 00263,ST,21, 00263,ST,21
177150015200,3/12/2015,D001,01,00,03151,"Cox Operating, L.L.C.", 00263,ST,21, 00263,ST,21
177150015302,7/22/2001,D002,01,01,03151,"Cox Operating, L.L.C.", 00263,ST,21, 00263,ST,21
177150015302,7/22/2001,D002,01,01,03151,"Cox Operating, L.L.C.", 00263,ST,21, 00263,ST,21
177150015302,7/22/2001,D002,01,01,03151,"Cox Operating, L.L.C.", 00263,ST,21, 00263,ST,21
177150015302,7/22/2001,D002,01,01,03151,"Cox Operating, L.L.C.", 00263,ST,21, 00263,ST,21
177150015302,7/22/2001,D002,01,01,03151,"Cox Operating, L.L.C.", 00263,ST,21, 00263,ST,21
177150015403,4/30/2003,D003,00,03,03151,"Cox Operating, L.L.C.", 00263,ST,21, 00263,ST,21
177150015403,4/30/2003,D003,00,03,03151,"Cox Operating, L.L.C.", 00263,ST,21, 00263,ST,21
177150015403,4/30/2003,D003,00,03,03151,"Cox Operating, L.L.C.", 00263,ST,21, 00263,ST,21
177150015600,1/28/2007,001,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150016102,10/23/2007,006,01,02,03151,"Cox Operating, L.L.C.", 00263,ST,21, 00263,ST,21
177150016103,12/4/2007,006,00,03,03151,"Cox Operating, L.L.C.", 00263,ST,21, 00263,ST,21
177150016103,12/4/2007,006,00,03,03151,"Cox Operating, L.L.C.", 00263,ST,21, 00263,ST,21
177150016300,9/11/2013,008,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150016300,12/13/2013,008,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150016400,2/22/1959,009,02,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150016800,3/2/2011,013,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150017200,10/14/1997,017,01,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150017300,7/28/2012,018,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150017300,11/5/2012,018,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150017400,4/5/2012,019,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150017400,9/15/2012,019,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150017500,8/10/2013,020,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150017500,12/10/2013,020,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150017600,9/13/2012,021,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150017600,11/3/2012,021,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150017703,9/4/2003,022,01,02,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150017703,8/15/2006,022,01,02,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150017703,11/27/2006,022,01,02,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150017800,7/17/2005,023,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150018000,10/19/2007,025,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150018200,11/1/2007,027,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150018300,2/10/2011,028,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150018600,9/19/2007,031,01,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150018700,7/3/2012,032,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150018700,9/25/2012,032,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150019201,5/20/2012,037,00,01,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150019201,9/18/2012,037,00,01,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150019300,11/2/2009,038,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150019800,10/22/1997,044,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150019900,10/23/2013,045,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150019900,11/20/2013,045,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150020200,5/30/2012,058,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150020200,9/24/2012,058,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150020400,9/16/1997,062,00,00,02375,"Energy XXI GOM, LLC", 00263,ST,21, 00263,ST,21
177150020900,3/28/1957,001,00,00,03481,"Cantium, LLC", 00386,ST,23, 00386,ST,23
177150021501,7/9/2012,S001,00,01,03481,"Cantium, LLC", 00386,ST,23, 00386,ST,23
177150021501,7/9/2012,S001,00,01,03481,"Cantium, LLC", 00386,ST,23, 00386,ST,23
177150021602,6/23/2011,S003,00,02,03481,"Cantium, LLC", 00386,ST,23, 00386,ST,23
177150021602,10/1/2011,S003,00,02,03481,"Cantium, LLC", 00386,ST,23, 00386,ST,23
177150021603,10/17/2011,S003,00,03,03481,"Cantium, LLC", 00387,ST,24, 00386,ST,23
177150021801,3/14/2001,S004,00,01,03481,"Cantium, LLC", 00386,ST,23, 00386,ST,23
177150021801,3/9/2005,S004,00,01,03481,"Cantium, LLC", 00386,ST,23, 00386,ST,23
177150021900,10/11/2012,S007,00,00,03481,"Cantium, LLC", 00386,ST,23, 00386,ST,23
177150021902,10/28/2012,S007,00,02,03481,"Cantium, LLC", 00387,ST,24, 00386,ST,23
177150022000,7/19/2007,S008,00,00,03481,"Cantium, LLC", 00386,ST,23, 00386,ST,23
177150022001,7/29/2007,S008,00,01,03481,"Cantium, LLC", 00386,ST,23, 00386,ST,23
177150022001,7/29/2007,S008,00,01,03481,"Cantium, LLC", 00386,ST,23, 00386,ST,23
177150022001,7/29/2007,S008,00,01,03481,"Cantium, LLC", 00386,ST,23, 00386,ST,23
177150022001,7/29/2007,S008,00,01,03481,"Cantium, LLC", 00386,ST,23, 00386,ST,23
177150022101,4/18/2014,S009,00,01,03481,"Cantium, LLC", 00387,ST,24, 00386,ST,23
177150022400,8/24/2006,002,00,01,03481,"Cantium, LLC", 00166,ST,23, 00595,ST,24
177150022400,11/14/2006,002,00,01,03481,"Cantium, LLC", 00166,ST,23, 00595,ST,24
177150022401,12/13/2006,002,00,02,03481,"Cantium, LLC", 00166,ST,23, 00595,ST,24
177150022401,3/9/2009,002,00,02,03481,"Cantium, LLC", 00166,ST,23, 00595,ST,24
177150022402,3/24/2009,002,00,03,03481,"Cantium, LLC", 00595,ST,24, 00595,ST,24
177150022503,3/6/2007,CM003,00,03,03481,"Cantium, LLC", 00166,ST,23, 00595,ST,24
177150022504,7/10/2007,CM003,00,04,03481,"Cantium, LLC", 00166,ST,23, 00595,ST,24
177150022504,7/10/2007,CM003,00,04,03481,"Cantium, LLC", 00166,ST,23, 00595,ST,24
177150022504,10/25/2018,CM003,00,04,03481,"Cantium, LLC", 00166,ST,23, 00595,ST,24
177150022504,2/8/2019,CM003,00,04,03481,"Cantium, LLC", 00166,ST,23, 00595,ST,24
177150022505,3/20/2019,CM003,00,05,03481,"Cantium, LLC", 00166,ST,23, 00595,ST,24
177150022700,12/16/2012,CC001,00,00,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150022700,12/16/2012,CC001,00,00,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150022801,4/2/2007,CC015,00,01,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150022801,3/21/2008,CC015,00,01,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150022802,5/7/2008,CC015,00,02,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150022802,5/7/2008,CC015,00,02,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150022802,5/7/2008,CC015,00,02,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150022802,5/7/2008,CC015,00,02,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150022900,8/14/2005,CC003,00,00,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150022900,4/2/2008,CC003,00,00,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150022901,4/24/2008,CC003,00,01,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150023000,6/5/2005,CC004,00,00,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150023000,12/29/2005,CC004,00,00,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150023001,1/16/2006,CC004,00,01,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150023001,12/12/2009,CC004,00,01,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150023001,2/19/2010,CC004,00,01,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150023002,4/1/2010,CC004,00,02,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150023002,4/1/2010,CC004,00,02,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150023002,4/1/2010,CC004,00,02,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
177150023101,4/10/2007,CC014,00,01,03481,"Cantium, LLC", 00166,ST,23, 00166,ST,23
