SN_APD,API_WELL_NUMBER,MMS_COMPANY_NUM,KICKOFF_POINT_MD,WELL_NAME,WELL_NM_BP_SFIX,WELL_NM_ST_SFIX,WATER_DEPTH,PERMIT_TYPE,PRP_RKB_ELEV,MINERAL_CODE,REQ_SPUD_DATE,SUBSEA_BOP_FLAG,WELL_TYPE_CODE,DRIVE_DEPTH,DRIVE_SIZE,SURF_AREA_CODE,SURF_BLOCK_NUMBER,SURF_LEASE_NUMBER,SURF_STATE_LEASE_NUM,SURF_X_COORD_LOC,SURF_Y_COORD_LOC,SURF_LATITUDE,SURF_LONGITUDE,SURF_E_W_DISTANCE,SURF_E_W_CODE,SURF_N_S_DISTANCE,SURF_N_S_CODE,BOTM_AREA_CODE,BOTM_BLOCK_NUMBER,BOTM_LEASE_NUMBER,BOTM_STATE_LEASE_NUM,SV_PLAN_CTRL_CD,SV_PLAN_CTRL_NUM,SV_SURF_LEASE_NUM,SV_SURF_AREA_CODE,SV_SURF_BLOCK_NUM,SV_WELL_NAME,BV_PLAN_CTRL_CD,BV_PLAN_CTRL_NUM,BV_BOTM_LEASE_NUM,BV_BOTM_AREA_CODE,BV_BOTM_BLOCK_NUM,BV_WELL_NAME,RIG_ANCHOR_FLAG,RIG_NAME,RIG_TYPE_CODE,RIG_ID_NUM,RIG_FUNC_CODE,CONSTRUCTION_YR,SHIPYARD_NAME,REFURBISHED_YR,RATED_WTR_DEPTH,RATE_DRIL_DEPTH,ABS_CERT_EXPR_DT,CG_CERT_EXPR_DT,SAFE_BRN_APRV_DT,SAFE_BURN_DIST,SAFE_BRN_RMK,BUS_ASC_NAME,APD_SUB_STATUS_DT,APD_STATUS_DT
-18203,177064096401,2795,4500.0,D014,0,1,191,Sidetrack,108,H,8/20/2017,N,D,575.0,30.0,VR,282,G31349,,1587649.911,-90786.195,28.41069438,-92.61561498,15458,E,4856,S,VR,301,G34805,,N,9248.0,G31349,VR,  282,D001,N,9878.0,G34805,VR,  301,D014,N,ENTERPRISE 264,JACKUP,90115.0,D,1976.0,SINGAPORE,,250.0,25000.0,12/31/2028,4/19/2025,9/27/2017,GOMR Lake Charles District,"SWA updated 27SEP2017 to capture rig name change.

Depth rating of rig changed from 20,000' to 25,000' - D.C. Moore 05-Nov-2012.","GoMex Energy Offshore, Ltd.",7/26/2017 10:01:12 AM,1/2/2018 12:31:22 PM
-12822,177194086300,2266,,B005,0,0,38,Revised New Well,117,H,3/1/2013,N,D,537.0,24.0,WD,27,G04473,,2571824.962691,174464.397245,29.13413028,-89.54231167,1603,W,8946,S,WD,27,G04473,,S,7538.0,G04473,WD,   27,O,S,7538.0,G04473,WD,   27,O,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"EPL Oil & Gas, Inc.",3/11/2013 10:35:26 AM,3/11/2013 1:01:09 PM
-12710,177114076501,3041,6150.0,J013,0,1,94,Sidetrack,87,H,4/1/2013,N,D,361.0,26.0,SS,209, 00827,,2142388.001244,-47400.996094,28.53557175,-90.8900123,1988,W,6507,S,SS,209, 00827,,R,5830.0, 00827,SS,  209,J13ST1,R,5830.0, 00827,SS,  209,J13ST1,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Hilcorp Energy GOM, LLC",3/6/2013 6:58:59 AM,4/26/2013 5:47:15 PM
-12703,177194086200,2266,,B004,0,0,38,Revised New Well,117,H,1/15/2012,N,D,545.0,24.0,WD,27,G04473,,2571826.89002,174477.356409,29.13416583,-89.542305,1605,W,8959,S,WD,27,G04473,,S,7538.0,G04473,WD,   27,M,S,7538.0,G04473,WD,   27,M,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Energy Partners, Ltd.",2/6/2013 2:02:13 PM,2/6/2013 3:04:16 PM
-12695,177194086300,2266,,B005,0,0,38,New Well,117,H,3/1/2013,N,D,545.0,24.0,WD,27,G04473,,2571824.962691,174464.397245,29.13413028,-89.54231167,1603,W,8946,S,WD,27,G04473,,S,7538.0,G04473,WD,   27,O,S,7538.0,G04473,WD,   27,O,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Energy Partners, Ltd.",2/8/2013 9:40:26 AM,3/6/2013 12:25:47 PM
-12566,177194086200,2266,,B004,0,0,38,New Well,117,H,1/15/2012,N,D,545.0,24.0,WD,27,G04473,,2571826.89002,174477.356409,29.13416583,-89.542305,1605,W,8959,S,WD,27,G04473,,S,7538.0,G04473,WD,   27,M,S,7538.0,G04473,WD,   27,M,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Energy Partners, Ltd.",12/26/2012 9:16:13 AM,1/25/2013 2:37:09 PM
-12419,177194086100,2266,,B003,0,0,38,New Well,117,H,11/15/2012,N,D,525.0,24.0,WD,27,G04473,,2571819.351008,174477.340397,29.13416611,-89.54232861,1597,W,8959,S,WD,27,G04473,,S,7538.0,G04473,WD,   27,P,S,7538.0,G04473,WD,   27,P,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Energy Partners, Ltd.",11/12/2012 3:42:04 PM,11/27/2012 3:53:18 PM
-12369,177194086001,2266,4667.0,B002,0,1,35,Sidetrack,114,H,10/30/2012,N,D,515.0,24.0,WD,27,G04473,,2571817.429406,174469.734781,29.13414528,-89.542335,1595,W,8951,S,WD,28, 00384,,S,7538.0,G04473,WD,   27,N,S,7538.0, 00384,WD,   28,N,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Energy Partners, Ltd.",10/30/2012 9:26:53 AM,10/31/2012 12:56:55 PM
-12237,177194085900,2266,,B001,0,0,35,Revised New Well,114,H,7/25/2012,N,D,307.0,48.0,WD,27,G04473,,2571824.962691,174464.397245,29.13413028,-89.54231167,1603,W,8946,S,WD,27,G04473,,S,7538.0,G04473,WD,   27,T,S,7538.0,G04473,WD,   27,T,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Energy Partners, Ltd.",9/28/2012 4:30:01 PM,10/3/2012 2:56:49 PM
-12143,177194086000,2266,,B002,0,0,35,New Well,114,H,9/20/2012,N,D,425.0,24.0,WD,27,G04473,,2571817.429406,174469.734781,29.13414528,-89.542335,1595,W,8951,S,WD,28, 00384,,S,7538.0,G04473,WD,   27,N,S,7538.0, 00384,WD,   28,N,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Energy Partners, Ltd.",9/17/2012 9:10:17 AM,10/8/2012 12:46:58 PM
-12076,177194070903,2266,5125.0,A012,0,1,38,Revised Sidetrack,125,H,6/15/2012,N,D,420.0,26.0,WD,27,G04473,,2570311.001625,169846.405061,29.12149752,-89.54727823,89,W,4328,S,WD,27,G04473,,R,5553.0,G04473,WD,   27,A-12,R,5553.0,G04473,WD,   27,A-12,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Energy Partners, Ltd.",8/13/2012 3:35:45 PM,8/21/2012 12:40:48 PM
-11984,177194070904,2266,5125.0,A012,1,1,38,Bypass,125,H,7/20/2012,N,D,420.0,26.0,WD,27,G04473,,2570311.001625,169846.405061,29.12149752,-89.54727823,89,W,4328,S,WD,27,G04473,,R,5553.0,G04473,WD,   27,A-12,R,5553.0,G04473,WD,   27,A-12,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Energy Partners, Ltd.",7/20/2012 10:50:55 AM,7/20/2012 3:21:07 PM
-11823,177194070903,2266,5125.0,A012,0,1,38,Sidetrack,125,H,6/15/2012,N,D,420.0,26.0,WD,27,G04473,,2570311.001625,169846.405061,29.12149752,-89.54727823,89,W,4328,S,WD,27,G04473,,R,5553.0,G04473,WD,   27,A-12,R,5553.0,G04473,WD,   27,A-12,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Energy Partners, Ltd.",6/11/2012 8:54:09 AM,6/29/2012 1:16:06 PM
-11738,177194032101,2266,1570.0,A007,0,1,35,Revised Sidetrack,120,H,5/16/2012,N,D,396.0,26.0,WD,27,G04473,,2570327.045531,169850.361119,29.12150771,-89.5472278,105,W,4332,S,WD,27,G04473,,R,5285.0,G04473,WD,   27,A007ST01,R,5285.0,G04473,WD,   27,A007ST01,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Energy Partners, Ltd.",5/16/2012 11:24:28 AM,5/16/2012 3:02:19 PM
-11687,177194085900,2266,,B001,0,0,35,New Well,114,H,7/25/2012,N,D,307.0,48.0,WD,27,G04473,,2571824.962691,174464.397245,29.13413028,-89.54231167,1603,W,8946,S,WD,27,G04473,,S,7538.0,G04473,WD,   27,T,S,7538.0,G04473,WD,   27,T,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Energy Partners, Ltd.",6/18/2012 2:24:01 PM,8/7/2012 8:48:33 AM
-11611,177194032101,2266,3000.0,A007,0,1,35,Revised Sidetrack,120,H,4/11/2012,N,D,396.0,26.0,WD,27,G04473,,2570327.045531,169850.361119,29.12150771,-89.5472278,105,W,4332,S,WD,27,G04473,,R,5285.0,G04473,WD,   27,A007ST01,R,5285.0,G04473,WD,   27,A007ST01,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Energy Partners, Ltd.",4/17/2012 1:29:27 PM,4/17/2012 2:15:27 PM
-11550,177194053401,2266,6000.0,014,0,1,40,Revised Sidetrack,119,H,3/12/2012,N,D,349.0,36.0,WD,28, 00384,,2560125.999582,173180.40598,29.13109745,-89.57900995,354,W,7662,S,WD,28, 00384,,R,5486.0, 00384,WD,   28,#14ST01,R,5486.0, 00384,WD,   28,#14ST01,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Energy Partners, Ltd.",3/28/2012 8:56:57 AM,3/29/2012 8:24:09 AM
-11423,177192017402,2266,4800.0,010,0,2,35,Revised Sidetrack,72,H,1/15/2012,N,D,275.0,30.0,WD,28, 00384,,2567893.999888,175220.407164,29.1363774,-89.55458516,2328,E,9702,S,WD,28, 00384,,R,5411.0, 00384,WD,   28,#10ST02,R,5411.0, 00384,WD,   28,#10ST02,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Energy Partners, Ltd.",2/22/2012 11:01:24 AM,2/24/2012 9:44:16 AM
-11379,177194053401,2266,6000.0,014,0,1,40,Sidetrack,119,H,3/12/2012,N,D,349.0,36.0,WD,28, 00384,,2560125.999582,173180.40598,29.13109745,-89.57900995,354,W,7662,S,WD,28, 00384,,R,5486.0, 00384,WD,   28,#14ST01,R,5486.0, 00384,WD,   28,#14ST01,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Energy Partners, Ltd.",2/14/2012 7:45:53 AM,3/9/2012 7:01:47 AM
-11169,177192017402,2266,4800.0,010,0,2,35,Sidetrack,72,H,1/15/2012,N,D,275.0,30.0,WD,28, 00384,,2567893.999888,175220.407164,29.1363774,-89.55458516,2328,E,9702,S,WD,28, 00384,,R,5411.0, 00384,WD,   28,#10ST02,R,5411.0, 00384,WD,   28,#10ST02,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Energy Partners, Ltd.",1/6/2012 7:04:53 AM,1/31/2012 9:03:04 AM
-11161,177114086301,3033,5000.0,B026,0,1,113,Sidetrack,113,H,4/1/2012,N,D,471.0,20.0,SS,219, 00829,,2074996.007038,-63291.55879,28.49242621,-91.09993531,3004,E,4578,S,SS,219, 00829,,R,5485.0, 00829,SS,  219,B026 ST1,R,5485.0, 00829,SS,  219,B026 ST1,N,HERCULES 213,JACKUP,92117.0,D,1981.0,SINGAPORE,,200.0,25000.0,3/31/2015,12/14/2014,10/18/2010,GOMR Lake Charles District,,"Black Elk Energy Offshore Operations, LLC",3/22/2012 10:39:04 AM,6/26/2012 8:46:45 AM
-15095,608074030801,689,22275.0,DC003,0,1,2719,Revised Sidetrack,84,H,7/7/2014,Y,D,3003.0,36.0,GB,427,G07493,,1835992.326396,10004817.83495,27.56935371,-92.39611549,1448,E,6062,N,GB,427,G07493,,S,7522.0,G07493,GB,  427,U,S,7522.0,G07493,GB,  427,U,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,8/28/2014 2:16:30 PM,8/28/2014 3:21:47 PM
-15031,608074030801,689,22275.0,DC003,0,1,2719,Revised Sidetrack,84,H,7/7/2014,Y,D,3003.0,36.0,GB,427,G07493,,1835992.326396,10004817.83495,27.56935371,-92.39611549,1448,E,6062,N,GB,427,G07493,,S,7522.0,G07493,GB,  427,U,S,7522.0,G07493,GB,  427,U,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,8/19/2014 2:49:13 PM,8/20/2014 10:55:08 AM
-14946,608074030801,689,22330.0,DC003,0,1,2719,Revised Sidetrack,84,H,7/7/2014,Y,D,3003.0,36.0,GB,427,G07493,,1835992.326396,10004817.83495,27.56935371,-92.39611549,1448,E,6062,N,GB,427,G07493,,S,7522.0,G07493,GB,  427,U,S,7522.0,G07493,GB,  427,U,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,8/5/2014 4:40:41 PM,8/6/2014 11:54:54 AM
-14851,608074030801,689,25166.0,DC003,0,1,2719,Revised Sidetrack,84,H,7/7/2014,Y,D,3003.0,36.0,GB,427,G07493,,1835992.326396,10004817.83495,27.56935371,-92.39611549,1448,E,6062,N,GB,427,G07493,,S,7522.0,G07493,GB,  427,U,S,7522.0,G07493,GB,  427,U,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,7/14/2014 4:30:08 PM,7/15/2014 10:00:04 AM
-14806,608074030801,689,25166.0,DC003,0,1,2719,Revised Sidetrack,84,H,7/7/2014,Y,D,3003.0,36.0,GB,427,G07493,,1835992.326396,10004817.83495,27.56935371,-92.39611549,1448,E,6062,N,GB,427,G07493,,S,7522.0,G07493,GB,  427,U,S,7522.0,G07493,GB,  427,U,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,7/7/2014 2:01:22 PM,7/8/2014 2:58:48 PM
-14496,608074030900,689,,DC004,0,0,2721,Revised New Well,84,H,1/15/2014,Y,D,3006.0,36.0,GB,427,G07493,,1836130.288769,10004859.559876,27.56946667,-92.39568889,1310,E,6020,N,GB,427,G07493,,S,7522.0,G07493,GB,  427,S,S,7522.0,G07493,GB,  427,S,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,4/24/2014 7:22:17 AM,4/24/2014 10:29:40 AM
-14419,608074030801,689,25166.0,DC003,0,1,2719,Sidetrack,84,H,7/7/2014,Y,D,3003.0,36.0,GB,427,G07493,,1835992.326396,10004817.83495,27.56935371,-92.39611549,1448,E,6062,N,GB,427,G07493,,S,7522.0,G07493,GB,  427,U,S,7522.0,G07493,GB,  427,U,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,5/22/2014 11:08:32 AM,7/2/2014 1:11:07 PM
-14350,608074030900,689,,DC004,0,0,2721,Revised New Well,84,H,1/15/2014,Y,D,3006.0,36.0,GB,427,G07493,,1836130.288769,10004859.559876,27.56946667,-92.39568889,1310,E,6020,N,GB,427,G07493,,S,7522.0,G07493,GB,  427,S,S,7522.0,G07493,GB,  427,S,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,3/24/2014 11:20:32 AM,4/2/2014 12:06:31 PM
-14178,608074030900,689,,DC004,0,0,2721,Revised New Well,84,H,1/15/2014,Y,D,3006.0,36.0,GB,427,G07493,,1836130.288769,10004859.559876,27.56946667,-92.39568889,1310,E,6020,N,GB,427,G07493,,S,7522.0,G07493,GB,  427,S,S,7522.0,G07493,GB,  427,S,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,2/13/2014 7:19:02 AM,2/13/2014 11:52:40 AM
-14170,608074030900,689,,DC004,0,0,2721,Revised New Well,84,H,1/15/2014,Y,D,3006.0,36.0,GB,427,G07493,,1836130.288769,10004859.559876,27.56946667,-92.39568889,1310,E,6020,N,GB,427,G07493,,S,7522.0,G07493,GB,  427,S,S,7522.0,G07493,GB,  427,S,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,2/11/2014 2:28:56 PM,2/12/2014 7:21:06 AM
-14107,608074030900,689,,DC004,0,0,2721,Revised New Well,84,H,1/15/2014,Y,D,3006.0,36.0,GB,427,G07493,,1836130.288769,10004859.559876,27.56946667,-92.39568889,1310,E,6020,N,GB,427,G07493,,S,7522.0,G07493,GB,  427,S,S,7522.0,G07493,GB,  427,S,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,1/22/2014 2:47:09 PM,1/23/2014 9:16:21 AM
-14093,608074030900,689,,DC004,0,0,2721,Revised New Well,84,H,1/15/2014,Y,D,3006.0,36.0,GB,427,G07493,,1836130.288769,10004859.559876,27.56946667,-92.39568889,1310,E,6020,N,GB,427,G07493,,S,7522.0,G07493,GB,  427,S,S,7522.0,G07493,GB,  427,S,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,1/20/2014 10:43:51 AM,1/22/2014 8:44:28 AM
-13892,608074030900,689,,DC004,0,0,2721,Revised New Well,84,H,1/15/2014,Y,D,3006.0,36.0,GB,427,G07493,,1836130.288769,10004859.559876,27.56946667,-92.39568889,1310,E,6020,N,GB,427,G07493,,S,7522.0,G07493,GB,  427,S,S,7522.0,G07493,GB,  427,S,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,11/21/2013 3:22:44 PM,1/13/2014 1:09:34 PM
-13596,608074031000,689,,DC005,0,0,2719,Revised New Well,84,H,5/16/2012,Y,D,3003.0,36.0,GB,427,G07493,,1836068.434432,10004813.830744,27.56934167,-92.39588056,1372,E,6066,N,GB,427,G07493,,S,7522.0,G07493,GB,  427,T,S,7522.0,G07493,GB,  427,T,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,9/10/2013 6:32:13 AM,9/10/2013 9:06:33 AM
-12973,608174125400,689,,P006,0,0,3638,Revised New Well,84,H,12/10/2012,Y,D,3992.0,38.0,MC,809,G05868,,958339.619331,10230868.78987,28.17630556,-89.11759167,7900,E,1771,N,MC,765,G12166,,R,5331.0,G05868,MC,  809,P6,R,5331.0,G12166,MC,  765,P6,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,4/14/2013 9:23:55 PM,4/15/2013 9:41:43 AM
-12900,608174125400,689,,P006,0,0,3638,Revised New Well,84,H,12/10/2012,Y,D,3992.0,38.0,MC,809,G05868,,958339.619331,10230868.78987,28.17630556,-89.11759167,7900,E,1771,N,MC,765,G12166,,R,5331.0,G05868,MC,  809,P6,R,5331.0,G12166,MC,  765,P6,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,3/28/2013 10:11:21 AM,3/28/2013 1:48:13 PM
-12838,608174125400,689,,P006,0,0,3638,Revised New Well,84,H,12/10/2012,Y,D,3992.0,38.0,MC,809,G05868,,958339.619331,10230868.78987,28.17630556,-89.11759167,7900,E,1771,N,MC,765,G12166,,R,5331.0,G05868,MC,  809,P6,R,5331.0,G12166,MC,  765,P6,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,3/15/2013 7:40:20 AM,3/15/2013 4:38:55 PM
-12757,608174125400,689,,P006,0,0,3638,Revised New Well,84,H,12/10/2012,Y,D,3992.0,38.0,MC,809,G05868,,958339.619331,10230868.78987,28.17630556,-89.11759167,7900,E,1771,N,MC,765,G12166,,R,5331.0,G05868,MC,  809,P6,R,5331.0,G12166,MC,  765,P6,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,2/19/2013 8:57:50 PM,2/20/2013 3:05:31 PM
-12696,608174125400,689,,P006,0,0,3638,Revised New Well,84,H,12/10/2012,Y,D,3992.0,38.0,MC,809,G05868,,958339.619331,10230868.78987,28.17630556,-89.11759167,7900,E,1771,N,MC,765,G12166,,R,5331.0,G05868,MC,  809,P6,R,5331.0,G12166,MC,  765,P6,Y,NOBLE JIM THOMPSON,SEMISUBMERSIBLE,91517.0,D,1982.0,INGALLS,,6500.0,35000.0,12/31/2014,5/15/2016,6/10/1999,GOMR New Orleans District,,Shell Offshore Inc.,2/5/2013 2:04:59 PM,2/6/2013 10:10:59 AM
-1377,177104160100,1364,,001,0,0,230,New Well,100,H,9/1/2005,N,E,530.0,30.0,EI,318,G27121,,1933711.361854,-140117.66993,28.28123917,-91.53920333,6200,E,4050,N,EI,318,G27121,,N,8478.0,G27121,EI,  318,A,N,8478.0,G27121,EI,  318,A,N,ROWAN ALASKA,JACKUP,91318.0,D,1975.0,LETOURNEAU,,328.0,20000.0,2/28/2015,1/30/2011,3/28/1995,GOMR Lafayette District,,Newfield Exploration Company,8/2/2005 8:24:20 AM,12/8/2005 1:26:18 PM
-1252,177104159300,2421,,001,0,0,250,Revised New Well,100,H,5/28/2005,N,D,571.0,30.0,EI,334,G15263,,1841642.360683,-164102.719232,28.21452556,-91.82481639,8136,E,4650,N,EI,334,G15263,,S,6567.0,G15263,EI,  334,B,S,6567.0,G15263,EI,  334,A,N,ROWAN ALASKA,JACKUP,91318.0,D,1975.0,LETOURNEAU,,328.0,20000.0,2/28/2015,1/30/2011,3/28/1995,GOMR Lafayette District,,"Devon Energy Production Company, L.P.",7/7/2005 10:50:37 AM,7/8/2005 10:31:50 AM
-1084,177024133900,2421,,004,0,0,182,New Well,100,H,7/12/2005,N,D,500.0,30.0,WC,537,G02551,,1391459.979835,-108494.976909,28.35453889,-93.22470333,8,W,512,N,WC,537,G02551,,S,5575.0,G02551,WC,  537,C,S,5575.0,G02551,WC,  537,D,N,ROWAN ALASKA,JACKUP,91318.0,D,1975.0,LETOURNEAU,,328.0,20000.0,2/28/2015,1/30/2011,3/28/1995,GOMR Lafayette District,,"Devon Energy Production Company, L.P.",6/15/2005 1:03:25 PM,6/28/2005 11:05:17 AM
-962,177104159300,2421,,001,0,0,250,New Well,100,H,5/28/2005,N,D,571.0,30.0,EI,334,G15263,,1841642.360683,-164102.719232,28.21452556,-91.82481639,8136,E,4650,N,EI,334,G15263,,S,6567.0,G15263,EI,  334,B,S,6567.0,G15263,EI,  334,A,N,ROWAN ALASKA,JACKUP,91318.0,D,1975.0,LETOURNEAU,,328.0,20000.0,2/28/2015,1/30/2011,3/28/1995,GOMR Lafayette District,,"Devon Energy Production Company, L.P.",5/20/2005 11:59:22 AM,6/1/2005 6:42:21 AM
-743,177024130802,2421,0.0,A003,0,2,201,Revised Sidetrack,100,H,3/4/2005,N,D,550.0,26.0,WC,575,G04844,,1396383.712,-152996.536,28.23242479,-93.20714133,4932,W,739,N,WC,575,G04844,,,,,,,,,,,,,,N,ROWAN ALASKA,JACKUP,91318.0,D,1975.0,LETOURNEAU,,328.0,20000.0,2/28/2015,1/30/2011,3/28/1995,GOMR Lafayette District,,"Devon Energy Production Company, L.P.",4/7/2005 12:53:41 PM,4/7/2005 2:24:17 PM
-603,177024130802,2421,0.0,A003,0,2,201,Sidetrack,100,H,3/4/2005,N,D,550.0,26.0,WC,575,G04844,,1396383.712,-152996.536,28.23242479,-93.20714133,4932,W,739,N,WC,575,G04844,,,,,,,,,,,,,,N,ROWAN ALASKA,JACKUP,91318.0,D,1975.0,LETOURNEAU,,328.0,20000.0,2/28/2015,1/30/2011,3/28/1995,GOMR Lafayette District,,"Devon Energy Production Company, L.P.",3/10/2005 4:23:33 PM,3/16/2005 10:44:20 AM
