ID,UPA,EventDate,Employer,Address1,Address2,City,State,Zip,Latitude,Longitude,Primary NAICS,Hospitalized,Amputation,Loss of Eye,Inspection,Final Narrative,Nature,NatureTitle,Part of Body,Part of Body Title,Event,EventTitle,Source,SourceTitle,Secondary Source,Secondary Source Title,FederalState
2018054839,1339240,5/17/2018,Planters Cotton Oil Mill,2901 Planters Drive,,PINE BLUFF,ARKANSAS,71601,34.22,-91.97,111191,1.00,0.00,0.00,1322522,"An employee was changing out the saw cylinder on a de-linter machine when a helper accidentally bumped the hydraulic lever that controls the door. The door closed on the employee's right index finger, causing deep lacerations that required surgery and hospitalization.",132,"Cuts, lacerations",4420,"Finger(s), fingernail(s), unspecified",6419,"Caught in running equipment or machinery, n.e.c.",3769,"Textile, apparel, leather production machinery, n.e.c.",,,1
2018054897,1339682,5/19/2018,"Helmerich & Payne, Inc.",Oil Well Liberty  45-1311H,,PARSHALL,NORTH DAKOTA,58770,47.95,-102.13,211111,0.00,1.00,0.00,,"An employee was working on the rig floor while setting a casing when the employee lost balance and placed the left hand on the casing. At the same time, the casing slips were released and the inter-tool slid down, amputating the employee's left index finger at the first knuckle.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",642,Compressed or pinched by shifting objects or equipment,3244,Oil drilling rigs and machinery,,,1
2018054902,1340458,5/19/2018,Endeavor Energy Resources -Wireline Division,Rio Pernales,,MIDLAND,TEXAS,79706,32.01,-102.16,213112,1.00,0.00,0.00,,"An employee went to sit down on a bench in a wire line support trailer when he felt pain in his left middle finger. He removed his gloves to investigate and noticed a puncture mark below the first knuckle on his left middle finger. The puncture later became infected, requiring hospitalization.",133,"Puncture wounds, except gunshot wounds",4429,"Finger(s), fingernail(s), n.e.c.",9999,Nonclassifiable,9999,Nonclassifiable,,,1
2018054984,1340861,5/22/2018,"Brigade Energy Services, LLC",11 miles north of Barnhart,,BARNHART,TEXAS,76930,31.12,-101.17,213112,1.00,0.00,0.00,,"An employee removed nuts on a stripper head and was raising the head up over the annular when the head slipped and struck the employee's left arm, pinning it against studs. The employee's arms sustained multiple fractures.",111,Fractures,420,"Arm(s), unspecified",60,"Contact with objects and equipment, unspecified",3244,Oil drilling rigs and machinery,,,1
2018055001,1340619,5/22/2018,Mountain State Pipeline & Excavating LLC,500 Peyton Way Road,,CHARLESTON,WEST VIRGINIA,25314,38.31,-81.72,238910,1.00,0.00,0.00,,"On May 22, 2018, at approximately 8:40 a.m., an employee was in the enclosed cab of an excavator preparing the ground for the installation of a silt fence. While the employee was digging around the base of a dead oak tree, a limb broke off of the top of the tree and fell onto the cab of the excavator. The limb shattered the glass sunroof, and the employee was struck by glass and broken limbs.  The employee was hospitalized for a skin graph to the right index finger, cut on the head and cheek, and bruise to the hand and shoulder.",181,Cuts and abrasions or bruises,899,"Multiple body parts, n.e.c.",6239,"Struck by falling object or equipment, n.e.c.",5873,"Limbs, branches-unattached",,,1
2018055004,1340736,5/22/2018,"Key Energy Services, Inc.",12400 W. I-20 East,,ODESSA,TEXAS,79760,31.89,-102.24,213112,1.00,0.00,0.00,,"An employee was trying to adjust brakes on a pulling unit and was installing a chain around the main drum. His left hand was on the chain when the drum moved, catching and smashing his left pinky between the drum and chain. He was hospitalized.",1971,Crushing injuries,4429,"Finger(s), fingernail(s), n.e.c.",642,Compressed or pinched by shifting objects or equipment,3244,Oil drilling rigs and machinery,4223,"Chains, n.e.c.",1
2018055029,1340769,5/23/2018,McDermott,26270 LA 405,,PLAQUEMINE,LOUISIANA,70764,30.25,-91.17,213112,1.00,0.00,0.00,,An employee was stung by a bee and had a severe allergic reaction.,1962,"Anaphylactic shock, anaphylaxis",6,BODY SYSTEMS,1311,Stings and venomous bites,5131,"Bees, hornets, wasps ",,,1
2018055135,1342749,5/25/2018,Fluid Delivery Solutions LLC,Velta June ,27830 on NE side of road,KINGFISHER,OKLAHOMA,73750,35.86,-97.93,213112,1.00,0.00,0.00,,"An employee was observing pressure line testing, heard a hissing sound, stepped back to observe and fell into steel rebar. The employee was hospitalized for puncture wounds and internal bleeding.",189,"Multiple traumatic injuries and disorders, n.e.c.",9999,Nonclassifiable,424,"Fall onto or against object on same level, n.e.c.",6629,"Floor, n.e.c.",4132,"Bars, rods, reinforcing bar (rebar)",1
2018055136,1343151,5/25/2018,Oil States Energy Services,301 East 26th Street,,WILLISTON,NORTH DAKOTA,58801,48.17,-103.61,213112,1.00,0.00,0.00,,An employee was hospitalized due to heat stroke after working in the equipment yard breaking down equipment.,1721,Heat stroke,6,BODY SYSTEMS,531,Exposure to environmental heat,9262,Heat-environmental,,,1
2018055172,1342277,5/26/2018,Schlumberger Technologies Corporation,"WPX Energy - Lindsay 1015 15H/2H Wells, Loving County, 21 Miles N. of Mentone",,MENTONE,TEXAS,79754,31.81,-103.65,213112,3.00,0.00,0.00,1320538,"Employees were releasing pressure from a well, moving lines from one well to another and placing a cap on the well-pumping lines. A crown valve was open and blew up. One employee sustained a broken right forearm, a second employee sustained a head injury and a third employee sustained an injury requiring surgery.",111,Fractures,423,Forearm(s),6241,"Struck by dislodged flying object, particle",423,"Valves, nozzles",3244,Oil drilling rigs and machinery,1
2018055178,1343499,5/26/2018,TechnipFMC,Intersection of County Road 10 and County Road 43,Outlaw Gap 24-23 MBH-A,WATFORD CITY,NORTH DAKOTA,58854,47.80,-103.28,213112,0.00,1.00,0.00,,"An employee was unscrewing a 2-inch iron elbow from a 2-inch iron straight pipe. The pipe shifted, and his left index finger was pinched between the elbow and the pipe. His left index finger was amputated at the first knuckle.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",642,Compressed or pinched by shifting objects or equipment,4123,"Metal pipes, tubing",4123,"Metal pipes, tubing",1
2018055179,1342276,5/26/2018,McDermott,26270 LA 405,,PLAQUEMINE,LOUISIANA,70764,30.25,-91.17,213112,1.00,0.00,0.00,,"An employee was standing on some small pipes, lining the flange on the top of a pump skid on a foundation about 3 feet high. He lost his balance and went over the side of the skid, fracturing a vertebra in his neck.",111,Fractures,20,"Neck, except internal location of diseases or disorders",4331,Other fall to lower level less than 6 feet,3244,Oil drilling rigs and machinery,,,1
2018055181,1342217,5/26/2018,Reach Wireline LLC,60 Farm Road,,NEW MARTINSVILLE,WEST VIRGINIA,26155,39.64,-80.81,213112,1.00,1.00,0.00,,"An employee was attaching a wireline tool to a metal dolly after the tool had been lifted out of a well hole. The tool shifted on the dolly. The employee's right thumb was pinched between the tool and the dolly, and the end of the thumb was cut off above the first knuckle.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",642,Compressed or pinched by shifting objects or equipment,70,"Tools, instruments, and equipment, unspecified",871,"Cart, dolly, hand truck-nonpowered",1
2018055256,1347378,5/30/2018,Basic Energy Services,Reid #1,,STANTON,TEXAS,79782,32.13,-101.79,213112,1.00,0.00,0.00,,An employee suffered an injury while conducting normal duties on a well servicing rig.,10,"Traumatic injuries and disorders, unspecified",9999,Nonclassifiable,9999,Nonclassifiable,9999,Nonclassifiable,,,1
2018055288,1344107,5/31/2018,"Talon Tools & Testing, LP",FM 1844 (Greg County),,LONGVIEW,TEXAS,75606,32.59,-94.83,213112,1.00,0.00,0.00,,"An employee was struck by a tool while performing hydrostatic testing on a work-over rig. The tool impaled the employee, who required hospitalization and surgery.",133,"Puncture wounds, except gunshot wounds",9999,Nonclassifiable,620,"Struck by object or equipment, unspecified",70,"Tools, instruments, and equipment, unspecified",,,1
2018055303,1343702,5/31/2018,"White Mountain Operating, LLC",SESE 34 N 62 W,,GREELEY,COLORADO,80634,40.43,-104.74,213111,1.00,1.00,0.00,1320337,"An employee was running casing down. He was leaning with one hand on a slip and one hand on a guide bar that guides the casing down when he reached up and grabbed a roller without realizing it. The roller then rolled over and crushed his right pointer, middle, and ring fingers. Two fingers were amputated.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6412,Caught in running equipment or machinery during regular operation,3244,Oil drilling rigs and machinery,,,1
2018055307,1344252,5/31/2018,Helmerich & Payne International Drilling Co.,Near Gillett CR 271 and 272,Rig 512,GILLETT,TEXAS,78116,29.11,-97.66,213111,1.00,1.00,0.00,,"An employee was attaching a tong to a pipe when his left leg was caught in the tong pull line and the drill string, resulting in a left leg amputation.",1311,Amputations,519,"Leg(s), n.e.c.",6412,Caught in running equipment or machinery during regular operation,3244,Oil drilling rigs and machinery,,,1
2018055311,1343442,5/31/2018,Mid America Pipeline Inc.,Channel City RD/Construciton site,225/Beltway 8,PASADENA,TEXAS,77504,29.72,-95.15,237120,1.00,0.00,0.00,,"Employees were putting rebar together with chicken wire at a construction site when one employee became ill and dizzy, requiring hospitalization for heat exhaustion.",1725,"Heat exhaustion, prostration",6,BODY SYSTEMS,531,Exposure to environmental heat,9262,Heat-environmental,,,1
2018065324,1343881,6/1/2018,"Lancaster Oil Company, Inc. ",1076 Manheim Pike,,LANCASTER,PENNSYLVANIA,17601,40.05,-76.31,562920,1.00,0.00,0.00,,An employee was cutting a cardboard drum clasp with a reciprocating saw to sample contents when a spark reacted with the contents and burned both of his forearm's and hands.,1520,"Heat (thermal) burns, unspecified",4819,"Hand(s) and arm(s), n.e.c.",310,"Fire, unspecified",9999,Nonclassifiable,7224,"Saws-powered, except chainsaws",1
2018065357,1344169,6/1/2018,"American Sugar Refining, Inc.",7417 North Peters Street,,ARABI,LOUISIANA,70032,29.94,-89.99,311312,1.00,0.00,0.00,1320603,An employee became overheated and lost consciousness while prepping a railroad car to bulk load sugar onto it. The employee suffered from heat stroke/heat exhaustion/heat stress.,1728,Multiple effects of heat and light,6,BODY SYSTEMS,531,Exposure to environmental heat,9262,Heat-environmental,,,1
2018065375,1349258,6/3/2018,ENERGY DRILLING COMPANY,"Rig 6, Mineola",,MINEOLA,TEXAS,75773,32.66,-95.48,213111,1.00,0.00,0.00,,An employee was performing rigging down to move the rig and began experiencing symptoms of heat-related illness including cramps.,1720,"Effects of heat and light, unspecified",6,BODY SYSTEMS,531,Exposure to environmental heat,9262,Heat-environmental,,,1
2018065428,1345625,6/4/2018,Universal Pressure Pumping,N 2710 Rd,,LOYAL,OKLAHOMA,73756,36.02,-98.17,213112,1.00,0.00,0.00,1321883,"An employee was sitting on the edge of a chute greasing the rams of a delivery system. The employee lost his balance and fell into the chute. As the employee fell into the chute, the chute doors closed fracturing both legs.",111,Fractures,510,"Leg(s), unspecified",4320,"Fall through surface or existing opening, unspecified",3411,Chutes,9999,Nonclassifiable,1
2018065466,1345293,6/5/2018,Patterson UTI Drilling,Rig 331,,CALDWELL,TEXAS,77836,30.53,-96.69,213111,0.00,1.00,0.00,,An employee was rolling a piece of drilling pipe when his left pinky was caught under the pipe resulting in a fingertip amputation.,1311,Amputations,4422,Fingertip(s),6221,Struck by rolling object or equipment being pushed by injured worker,4120,"Pipes, ducts, tubing, unspecified",,,1
2018065482,1345524,6/5/2018,"Crescent Directional Drilling, L.P.",2040 Aldine Western Road,,HOUSTON,TEXAS,77038,29.93,-95.45,213111,1.00,0.00,0.00,,An employee was stepping over a torque machine when he slipped and fell. He sustained a severe laceration to the arm and was admitted to the hospital.,132,"Cuts, lacerations",420,"Arm(s), unspecified",40,"Fall, slip, trip, unspecified ",9999,Nonclassifiable,,,1
2018065485,1345941,6/5/2018,"Z J Falcon, LTD",Stewart Energy,Hair Splitter 4H,PLAINS,TEXAS,79355,33.18,-102.84,213112,0.00,1.00,0.00,,"An employee was securing a set of chains to the slip for the blowout preventer (BOP) when the tongs engaged causing the slip to grab pipe and begin to spin. The injured employee's right hand was caught between the slip and BOP, amputating the index fingertip.",1311,Amputations,4422,Fingertip(s),6412,Caught in running equipment or machinery during regular operation,3244,Oil drilling rigs and machinery,,,1
2018065494,1345895,6/5/2018,"Fluid Delivery Solutions, LLC",Optimus Megatron Pit,,GOLDSMITH,TEXAS,79741,31.98,-102.61,213112,1.00,0.00,0.00,,An employee was pulling a hose that was stuck in mud and when it came loose the employee fell backwards breaking the right tibia.,111,Fractures,513,Lower leg(s),429,"Fall on same level, n.e.c. ",6639,"Ground, n.e.c.",2122,Hoses,1
2018065512,1345545,6/6/2018,Viking Well Service,Unknown,,SHINNSTON,WEST VIRGINIA,26431,39.39,-80.30,211111,0.00,1.00,0.00,,"On June 6, 2018, the injured employee was assisting in rigging up a load of tubing blocks. The equipment operator lowered the rig to pick up tubing blocks. The injured employee's hand was leaning on the blocks and when the load began to lift the injured employee's right ring finger became caught between the blocks and the chain/rig floor amputating it to the first knuckle.",1311,Amputations,4429,"Finger(s), fingernail(s), n.e.c.",6412,Caught in running equipment or machinery during regular operation,3244,Oil drilling rigs and machinery,,,1
